idK;name;nrK;nrL;lista
8a8a8a830e43e9c1010e4417729e00a0;Kiliszek Roman;6;13;13
8a8a8a830e424cfb010e43a0f909180b;Czerwiński Artur Michał;1;14;14
8a8a8a830e424cfb010e43a2b44a181e;Kwestorowska Aleksandra;2;14;14
8a8a8a830e424cfb010e43a47cfa1834;Kapuściński Adam;3;14;14
8a8a8a830e424cfb010e43a5ee8c1847;Dulek Dominika Joanna;4;14;14
8a8a8a830e424cfb010e43a7b1cb185d;Dawidowicz Dagmara;5;14;14
8a8a8a830e424cfb010e43a9d8ae187f;Marszałek Wiesława;6;14;14
8a8a8a830e424cfb010e43ab536218a5;Seyda Danuta Wanda;7;14;14
8a8a8a840e424cde010e433d9c1b147c;Kowalczyk Jarosław;1;1;PSL
8a8a8a840e424cde010e4340b3ed149f;Krzesiński Jan;2;1;PSL
8a8a8a840e424cde010e43431ead14d7;Wierny Henryk;3;1;PSL
8a8a8a840e424cde010e4344c3b51506;Jaworska-Górna Grażyna;4;1;PSL
8a8a8a840e424cde010e4346bb35151a;Błoński Andrzej;5;1;PSL
8a8a8a840e424cde010e434854761534;Świerc Henryk;6;1;PSL
8a8a8a840e424cde010e434a4e221556;Plotnik Józef;7;1;PSL
8a8a8a840e424cde010e434c05c3157a;Molga Henryk;8;1;PSL
8a8a8a840e424cde010e434d7d24159a;Polewiak Maria;9;1;PSL
8a8a8a840e424cde010e434fac6015de;Klukowski Janusz Mieczysław;10;1;PSL
8a8a8a840e424cde010e43513e2415ee;Adamski Marek;11;1;PSL
8a8a8a840e424cde010e43528c741604;Mazurek Michał;12;1;PSL
8a8a8a840e424cde010e43541231161f;Szerner Łukasz Ryszard;13;1;PSL
8a8a8a840e33ee24010e366f5330016a;Banaszewski Tomasz;1;2;LPR
8a8a8a840e33ee24010e367712500193;Wojtala Krystian Marcin;2;2;LPR
8a8a8a840e33ee24010e3679f9450198;Kawa Danuta Lidia;3;2;LPR
8a8a8a840e33ee24010e367cb5a701a2;Okrzesa Jerzy Władysław;4;2;LPR
8a8a8a840e33ee24010e367f6dc901aa;Czajkowski Tomasz Leszek;5;2;LPR
8a8a8a840e33ee24010e3682817e01b6;Krzemiński Henryk;6;2;LPR
8a8a8a840e33ee24010e3685cc5b01ca;Drozdowska Małgorzata Maria;7;2;LPR
8a8a8a830e33ee2f010e3855b1060436;Nakonieczna Jadwiga Anna;8;2;LPR
8a8a8a840e33ee24010e36b7d21a0240;Wolnica Franciszek;9;2;LPR
8a8a8a840e33ee24010e36be83b80250;Prażnowska Małgorzata Anna;10;2;LPR
8a8a8a840e33ee24010e36c1ad5f0259;Skrzydeł Oliwia;11;2;LPR
8a8a8a840e33ee24010e36c80f17026b;Wiśniewska Magdalena;12;2;LPR
8a8a8a840e43e9a9010e45c70a320192;Mosiala Stanisław;1;3;PEiR
8a8a8a840e43e9a9010e45c88bfc0194;Wróblewski Jerzy;2;3;PEiR
8a8a8a840e43e9a9010e45ca5e5e0196;Bilińska Zofia Małgorzata;3;3;PEiR
8a8a8a840e43e9a9010e45cc2c250198;Szlengel Jerzy;4;3;PEiR
8a8a8a840e43e9a9010e45cdae11019a;Kupisiński Lech Tadeusz;5;3;PEiR
8a8a8a840e43e9a9010e45cf3dd5019c;Magiera Józef;6;3;PEiR
8a8a8a840e43e9a9010e45d170b9019e;Nowak Aurelia;7;3;PEiR
8a8a8a820e424cc8010e428b704609bc;Sawicki Grzegorz;1;4;PiS
8a8a8a820e424cc8010e4290c22f0a37;Karczyńska Helena;2;4;PiS
8a8a8a820e424cc8010e4293790f0a68;Duda Antoni;3;4;PiS
8a8a8a820e424cc8010e42a5ac620c34;Krzysztofka Zdzisław;4;4;PiS
8a8a8a820e424cc8010e42aa9ebe0ca7;Piekarz Janina;5;4;PiS
8a8a8a820e424cc8010e42ad5cf20ceb;Kowalewski Piotr;6;4;PiS
8a8a8a820e424cc8010e42b6baeb0d85;Banaszkiewicz Marcin;7;4;PiS
8a8a8a820e424cc8010e42b938760d9f;Goranczewski Bolesław;8;4;PiS
8a8a8a820e424cc8010e42cdb6350eab;Dziedzic Anna;9;4;PiS
8a8a8a830e3b27f4010e3b829ee800c8;Kurek Elżbieta;1;5;PO
8a8a8a830e3b27f4010e3b86690300cc;Kostuś Tomasz Tadeusz;2;5;PO
8a8a8a830e3b27f4010e3b897d0a00ce;Trzepizur Janusz Roman;3;5;PO
8a8a8a830e3b27f4010e3b8d750b00d3;Rewieński Stanisław Paweł;4;5;PO
8a8a8a830e3b27f4010e3b91036a00dc;Popielarczyk Teresa;5;5;PO
8a8a8a830e3b27f4010e3b9290d000de;Michoń Adam Antoni;6;5;PO
8a8a8a820e3f5a35010e40769102004b;Pawłowicz Jarosław;7;5;PO
8a8a8a840e3b280b010e3c06debc0444;Storoż Aleksandra;8;5;PO
8a8a8a840e3b280b010e3c0b698e0465;Pabisiak Tadeusz;9;5;PO
8a8a8a820e424cc8010e42ea251b115e;Klepacz Apolonia;1;6;SLD
8a8a8a820e424cc8010e42efb5be11cf;Lysek Norbert;2;6;SLD
8a8a8a820e424cc8010e42f1527f11ff;Drozd Jerzy Jan;3;6;SLD
8a8a8a820e424cc8010e42f2c84c121b;Kasprzyk Magdalena;4;6;SLD
8a8a8a820e424cc8010e42fb243412bd;Mosoń Małgorzata;5;6;SLD
8a8a8a820e424cc8010e42fea9f51311;Małłek Bartosz;6;6;SLD
8a8a8a820e424cc8010e43010fe61353;Sałatyński Bogusław;7;6;SLD
8a8a8a830e424cdf010e4314647b08fa;Huptyś Piotr;8;6;SLD
8a8a8a830e424cdf010e43167243091b;Lewin-Baran Irena;9;6;SLD
8a8a8a830e424cdf010e431800aa0940;Wałek Marek;10;6;SLD
8a8a8a820e424cc8010e43a28a2e1fb1;Tylak Henryk;1;7;Samoobrona
8a8a8a820e424cc8010e43a3d61f1fd8;Kosowski Henryk;2;7;Samoobrona
8a8a8a820e424cc8010e43a4fe6c1fe3;Butmankiewicz Jan Tadeusz;3;7;Samoobrona
8a8a8a820e424cc8010e43a641561ffe;Roman Iwona;4;7;Samoobrona
8a8a8a820e424cc8010e43a73dfd2012;Łukaszuk Zdzisław;5;7;Samoobrona
8a8a8a820e424cc8010e43a858592034;Dembicki Andrzej;6;7;Samoobrona
8a8a8a820e424cc8010e43a99ce72046;Gregorczyk Danuta;7;7;Samoobrona
8a8a8a820e424cc8010e43aab22a2057;Radoszewski Tomasz;8;7;Samoobrona
8a8a8a820e424cc8010e43abd721206f;Czajkowski Stanisław;9;7;Samoobrona
8a8a8a820e424cc8010e43acd685208a;Kabat Tadeusz;10;7;Samoobrona
8a8a8a840e43e9a9010e46b43dbf041f;Barszczewski Mirosław;1;10;10
8a8a8a840e43e9a9010e46b5caa60425;Bykowski Jarosław;2;10;10
8a8a8a840e43e9a9010e46be9b7e043c;Goniowski Zygmunt;3;10;10
8a8a8a840e43e9a9010e46c0af870441;Rudkiewicz Beata;4;10;10
8a8a8a840e43e9a9010e46c3ad640443;Besz Lesław;5;10;10
8a8a8a840e43e9a9010e46c521f90445;Jacheć Edward;6;10;10
8a8a8a840e43e9a9010e46c9855b0447;Kolanko Stanisław;7;10;10
8a8a8a840e43e9a9010e46cb187a0449;Bartusik Tadeusz;8;10;10
8a8a8a840e43e9a9010e45eeeb9f01a7;Kubiak Remigiusz Piotr;1;11;11
8a8a8a840e43e9a9010e45f54c6c01ab;Mazurkiewicz Hanna;2;11;11
8a8a8a840e43e9a9010e4601492201b4;Pietraszko Jerzy Stanisław;3;11;11
8a8a8a840e43e9a9010e460cb8a201b8;Krężel Joanna;4;11;11
8a8a8a840e43e9a9010e45ea93d601a3;Nakonieczny Jerzy;5;11;11
8a8a8a840e3f59d2010e416f555907b6;Długosz Piotr;1;12;12
8a8a8a840e3f59d2010e4171c82707d8;Ruksza Tadeusz;2;12;12
8a8a8a840e3f59d2010e4189c4e108c4;Palt Andrzej;3;12;12
8a8a8a840e3f59d2010e41aa338e0a96;Mazur Tomasz;4;12;12
8a8a8a840e3f59d2010e41ae72200adc;Ressel Iwona;5;12;12
8a8a8a840e3f59d2010e41b83f0a0b68;Franczok Andrzej;6;12;12
8a8a8a830e33ee2f010e3741b8020246;Rasch Norbert;1;13;13
8a8a8a830e33ee2f010e3745aa3f0257;Scholz Monika Eryka;2;13;13
8a8a8a830e33ee2f010e3747bb610260;Baron Piotr Józef;3;13;13
8a8a8a830e33ee2f010e374d87770274;Kokot Alojzy Franciszek;4;13;13
8a8a8a830e33ee2f010e3750d82e028b;Schweda Rudolf;5;13;13
8a8a8a830e33ee2f010e3754b0340298;Klimek Werner Piotr;6;13;13
8a8a8a830e33ee2f010e3758a6a9029f;Koziol Piotr Andrzej;7;13;13
8a8a8a820e43e984010e4669c877034b;Niedźwiedzki Cezary Andrzej;1;14;14
8a8a8a820e43e984010e466b3ab00350;Leszczyńska Marzena Ludwika;2;14;14
8a8a8a820e43e984010e466c4e570359;Majer Ryszard;3;14;14
8a8a8a820e43e984010e4672e04e0373;Brzezicka Małgorzata;4;14;14
8a8a8a820e43e984010e4674e0e10378;Zalewski Adam;5;14;14
8a8a8a820e43e984010e46768c02037b;Stępień Kamil;6;14;14
8a8a8a820e43e984010e46776fde037f;Lang Mariusz;7;14;14
8a8a8a840e3f59d2010e4086ff770133;Jankowska Joanna;1;15;15
8a8a8a840e3f59d2010e408b29fa014f;Dobrzyniecka Anna Maria;2;15;15
8a8a8a840e3f59d2010e40a7ab590234;Zacharów Andrzej;3;15;15
8a8a8a840e3f59d2010e40ad797b0263;Zbroszczyk Radosława;4;15;15
8a8a8a840e3f59d2010e40b63bbf029c;Kmiecik Kazimiera;5;15;15
8a8a8a840e3f59d2010e40bb3cd402bc;Zacharów Danuta Wiesława;6;15;15
8a8a8a840e3f59d2010e40bf8aa602d5;Zbroszczyk Krzysztof;7;15;15
8a8a8a840e3f59d2010e40d7e6e40341;Staszków Miłosz Adam;8;15;15
8a8a8a830e3f6622010e4073df6101d8;Kościelny Stanisław;1;1;PSL
8a8a8a830e3f6622010e4079a44a01ff;Stawowy Paweł;2;1;PSL
8a8a8a830e3f6622010e407ae5540205;Wójcik Zdzisław;3;1;PSL
8a8a8a830e3f6622010e407c99070217;Madej Czesław;4;1;PSL
8a8a8a830e3f6622010e407dd37a022c;Chlebowski Adam;5;1;PSL
8a8a8a830e3f6622010e4082dc830254;Cyrek Tadeusz;6;1;PSL
8a8a8a830e3f6622010e4084db700260;Szewczyk Wiesław;7;1;PSL
8a8a8a830e3f6622010e408875ce027e;Białas Stanisława;8;1;PSL
8a8a8a830e3f6622010e408a4166028b;Mysza Barbara;9;1;PSL
8a8a8a830e3f6622010e408b667d029a;Domańska Krystyna;10;1;PSL
8a8a8a830e3f6622010e408eba5402bb;Hara Zbigniew Józef;11;1;PSL
8a8a8a820e3bbea2010e3bf58105021a;Tofilski Bogusław Władysław;1;2;LPR
8a8a8a820e3bbea2010e3bf8fb630249;Zarębski Waldemar;2;2;LPR
8a8a8a820e3bbea2010e3bfb08380268;Krawiec Norbert Krzysztof;3;2;LPR
8a8a8a820e3bbea2010e3bfcd21e027d;Czubat Danuta Anna;4;2;LPR
8a8a8a820e3bbea2010e3bff6b5b029b;Woźniak Grażyna;5;2;LPR
8a8a8a820e3bbea2010e3c02765302bc;Madej Józef Franciszek;6;2;LPR
8a8a8a820e3bbea2010e3c05820b02e8;Sudoł Tomasz;7;2;LPR
8a8a8a820e3bbea2010e3c06cd2c02fd;Kaczkowski Piotr;8;2;LPR
8a8a8a820e3bbea2010e3c0bf6a20354;Krawiec Ryszard Daniel;9;2;LPR
8a8a8a820e3bbea2010e3c0dae9c036c;Słonina Waldemar Adam;10;2;LPR
8a8a8a820e3bbea2010e3c0fd3750391;Walerowicz Tomasz;11;2;LPR
8a8a8a820e3bbea2010e3c189c8503f8;Sikora Bogusław Antoni;12;2;LPR
8a8a8a840e3bbec9010e3c436d3f05f5;Lechforowicz Ryszard Kazimierz;1;3;PEiR
8a8a8a840e3bbec9010e3c44cd55060e;Leszczyszyn Bogusława Jadwiga;2;3;PEiR
8a8a8a840e3bbec9010e3c463c6c0626;Lech Joanna Agnieszka;3;3;PEiR
8a8a8a840e3bbec9010e3c4781df063a;Dąbrowski Lech Tadeusz;4;3;PEiR
8a8a8a840e3bbec9010e3c488ed9064f;Wąs Brygida;5;3;PEiR
8a8a8a840e3bbec9010e3c49d8d9065d;Puzio Genowefa;6;3;PEiR
8a8a8a840e3bbec9010e3c4af3c30671;Czapla Jan Władysław;7;3;PEiR
8a8a8a840e3bbec9010e3c4c59990688;Kłoda Adolf;8;3;PEiR
8a8a8a840e3bbec9010e3c4e08ac069c;Kruczek Dorota Teresa;9;3;PEiR
8a8a8a840e3bbec9010e3c4f779806a8;Wiśniewski Emil Leon;10;3;PEiR
8a8a8a840e3bbec9010e3c509a8306bb;Jaracz Józef;11;3;PEiR
8a8a8a840e3bbec9010e3c53229206d8;Węgrzyn Anna Dorota;12;3;PEiR
8a8a8a820e424cd6010e427f7eab07ba;Cholewiński Zygmunt Józef;1;4;PiS
8a8a8a820e424cd6010e428072d407f2;Błądek Lidia;2;4;PiS
8a8a8a820e424cd6010e42815f530826;Kardyś Józef;3;4;PiS
8a8a8a820e424cd6010e4283d19508af;Wianecka Grażyna;4;4;PiS
8a8a8a820e424cd6010e4285163608e5;Romaniuk Bogdan Piotr;5;4;PiS
8a8a8a820e424cd6010e4286c8810941;Myszka Edmund Konstanty;6;4;PiS
8a8a8a820e424cd6010e42880f5509a3;Sęk Ewa Małgorzata;7;4;PiS
8a8a8a820e424cd6010e4289b1160a0c;Szczepocki Sylwester Paweł;8;4;PiS
8a8a8a820e424cd6010e428bf91a0a6b;Kędzior Wacław;9;4;PiS
8a8a8a820e424cd6010e428d23dc0aa2;Fornal Tomasz;10;4;PiS
8a8a8a820e424cd6010e428f83330b27;Stasiak Witold Gracjan;11;4;PiS
8a8a8a820e424cd6010e42909bb50b5c;Rożek Jacek;12;4;PiS
8a8a8a820e3f661e010e413d5ee713d4;Rutkowski Michał;1;5;PO
8a8a8a820e3f661e010e413eb36a1400;Bochyński Witold;2;5;PO
8a8a8a820e3f661e010e413ff99c145a;Starzec Janusz;3;5;PO
8a8a8a820e3f661e010e414278cf14c1;Loryś Stanisław;4;5;PO
8a8a8a820e3f661e010e41448a28152f;Trojanowska Ewa;5;5;PO
8a8a8a820e3f661e010e414613871568;Szczoczarz Mikołaj;6;5;PO
8a8a8a820e3f661e010e4148175315ba;Taracha Sławomir;7;5;PO
8a8a8a820e3f661e010e414a0e4e1601;Wojdyło Przemysław;8;5;PO
8a8a8a820e3f661e010e414bb729162d;Bąk Roman;9;5;PO
8a8a8a820e3f661e010e414e08a51681;Żmuda Dariusz;10;5;PO
8a8a8a820e3f661e010e414f8f9016d6;Zieliński Artur;11;5;PO
8a8a8a840e3f961a010e40e0dc020b2d;Ozimek Julian;1;6;SLD
8a8a8a840e3f961a010e40e1df380b45;Figura Mieczysław;2;6;SLD
8a8a8a840e3f961a010e40e302900b5b;Skrzypek Andrzej Stanisław;3;6;SLD
8a8a8a840e3f961a010e40e4b8cb0b88;Barnaś Wiesław Władysław;4;6;SLD
8a8a8a840e3f961a010e40e60aa50b9e;Adamski Mariusz;5;6;SLD
8a8a8a840e3f961a010e40e735aa0bb3;Piłat Tadeusz Henryk;6;6;SLD
8a8a8a840e3f961a010e40e92aed0be4;Kieliszek Paweł Dariusz;7;6;SLD
8a8a8a840e3f961a010e40eaa16b0c01;Lubera Teresa Anna;8;6;SLD
8a8a8a840e3f961a010e40ec2d220c1c;Siudak Ewa;9;6;SLD
8a8a8a840e3f961a010e40ef08170c4c;Warchoł Zbigniew;10;6;SLD
8a8a8a840e3bbec9010e3ce1e382116d;Lis Alicja Bronisława;1;7;Samoobrona
8a8a8a840e3bbec9010e3ce32cbb1185;Chara Janusz Tadeusz;2;7;Samoobrona
8a8a8a840e3bbec9010e3ce475121187;Rejniak Kazimierz;3;7;Samoobrona
8a8a8a840e3bbec9010e3ce6ef2411a6;Lutecka Aneta;4;7;Samoobrona
8a8a8a840e3bbec9010e3cea1cb311c5;Król Wiesław Lucjan;5;7;Samoobrona
8a8a8a840e3bbec9010e3cebef4b11da;Bogacz Halina;6;7;Samoobrona
8a8a8a840e3bbec9010e3cf008d911fa;Woś Józef;7;7;Samoobrona
8a8a8a840e3bbec9010e3cf12303120e;Fila Stanisław;8;7;Samoobrona
8a8a8a840e3bbec9010e3cf2899f121c;Zachwiej Katarzyna;9;7;Samoobrona
8a8a8a840e3bbec9010e3cf497df1226;Cygan Krzysztof Józef;10;7;Samoobrona
8a8a8a840e3bbec9010e3cf6a48f1240;Gąska Wiesław;11;7;Samoobrona
8a8a8a820e424cd6010e43aeac92392f;Nowicki Jacek Włodzimierz;1;10;10
8a8a8a820e424cd6010e43b7944a39f1;Jarska Magdalena Bożena;2;10;10
8a8a8a820e424cd6010e43b0164a394d;Staroń Jacek Aleksander;3;10;10
8a8a8a820e424cd6010e43b1350c395d;Jamróz Andrzej Jan;4;10;10
8a8a8a820e424cd6010e43ba96583a49;Pietranis Dariusz;5;10;10
8a8a8a820e424cd6010e43bbff3e3a6c;Gomółka Wiesław Tadeusz;6;10;10
8a8a8a820e424cd6010e43bd30413a89;Szambelan Jerzy;7;10;10
8a8a8a820e424cd6010e43bebb513ab8;Wojak-Wiktorowski Jacek Mieczysław;8;10;10
8a8a8a820e424cd6010e43bfb3b23ad8;Witczyński Arkadiusz;9;10;10
8a8a8a820e424cd6010e43c425883b50;Kuchniak Jerzy Jan;10;10;10
8a8a8a820e424cd6010e43c524303b75;Szykuła Krzysztof;11;10;10
8a8a8a820e424cd6010e43c726223ba0;Chagowski Romuald Jan;12;10;10
8a8a8a820e3bbea2010e3c9563e50d8d;Miśkiewicz Krzysztof;1;11;11
8a8a8a820e3bbea2010e3c9c73590e37;Wróbel Halina Beata;2;11;11
8a8a8a820e3bbea2010e3c9f329e0e79;Krawczyk Ksawery Jerzy;3;11;11
8a8a8a820e3bbea2010e3ca23eae0ed1;Nowak Tomasz;4;11;11
8a8a8a820e3bbea2010e3ca9202a0f69;Szetela Joanna;5;11;11
8a8a8a820e3bbea2010e3cb082121020;Łyszczak Roman;6;11;11
8a8a8a820e3bbea2010e3cb27f171057;Kotlik Stanisław Mieczysław;7;11;11
8a8a8a820e3bbea2010e3cb3c7691078;Pociask Paweł Seweryn;8;11;11
8a8a8a840e3bbec9010e3bee99b40145;Zygiel Piotr;1;12;12
8a8a8a840e3bbec9010e3bf0a7a6015e;Stefanowicz Witold;2;12;12
8a8a8a840e3bbec9010e3bf1f8a20168;Szymański Jakub;3;12;12
8a8a8a840e3bbec9010e3bf5893b01a1;Jeż Piotr;4;12;12
8a8a8a840e3bbec9010e3bf7095a01b3;Kucharska Bożena;5;12;12
8a8a8a830e3bbf18010e3d9cb64c11ac;Kochanowski Stanisław;1;1;PSL
8a8a8a830e3bbf18010e3d9f403111b4;Jabłoński Zbigniew;2;1;PSL
8a8a8a830e3bbf18010e3da1198611ba;Judkowiak Roman;3;1;PSL
8a8a8a830e3bbf18010e3da3807211c3;Kosewska Danuta Jolanta;4;1;PSL
8a8a8a830e3bbf18010e3da8488d11de;Pawłowska Maria;5;1;PSL
8a8a8a830e3bbf18010e3dabd68211f1;Murzydło Jerzy;6;1;PSL
8a8a8a830e3bbf18010e3dad3db711fe;Skowroński Jan Stanisław;7;1;PSL
8a8a8a830e3bbf18010e3db86ae01245;Sochacka Grażyna Maria;8;1;PSL
8a8a8a830e3bbf18010e3dbc1a1b124c;Szczotka Edward;9;1;PSL
8a8a8a830e3bbf18010e3dbe3b61125e;Tomczyk Stanisław;10;1;PSL
8a8a8a840e33eed9010e37bc92e50b42;Pająk Roman;1;2;LPR
8a8a8a840e33eed9010e37bf353e0b58;Gurbowicz Krzysztof;2;2;LPR
8a8a8a840e33eed9010e37c1f9100b7a;Szelewa Romuald;3;2;LPR
8a8a8a840e33eed9010e37c3973e0b8e;Gorlo Maria Zofia;4;2;LPR
8a8a8a840e33eed9010e37c5e2a00ba3;Kotlenga Tomasz Adam;5;2;LPR
8a8a8a840e33eed9010e37caa6d70bd7;Wasiewicz-Kalinowska Eliza Maria;6;2;LPR
8a8a8a840e33eed9010e37cce9210be7;Wasilewski Mateusz Adrian;7;2;LPR
8a8a8a840e33eed9010e37d069440bff;Dubiel Kazimierz Jan;8;2;LPR
8a8a8a840e33eed9010e37d4223e0c1a;Grabowski Paweł Jan;9;2;LPR
8a8a8a820e3f41b1010e41a2444219b4;Jaworski Jerzy Mieczysław;1;3;PEiR
8a8a8a820e3f41b1010e41a65b391a2b;Gołąbek Agnieszka;2;3;PEiR
8a8a8a820e3f41b1010e41c87eb41de6;Kiełbasa Czesław;3;3;PEiR
8a8a8a820e3f41b1010e41c9e74c1e08;Guzow Irena;4;3;PEiR
8a8a8a820e3f41b1010e41cca52f1e50;Jakubowski Mirosław Władysław;5;3;PEiR
8a8a8a820e3f41b1010e41cf0b4f1ea3;Jodłowski Roman;6;3;PEiR
8a8a8a820e3f41b1010e41d144101ee9;Biskup Helena;7;3;PEiR
8a8a8a820e3f41b1010e41d65f1d1f65;Oleksa Jan;8;3;PEiR
8a8a8a820e3f41b1010e41da8e4e1fc0;Rempel Józefa;9;3;PEiR
8a8a8a830e3bbf18010e3d3dea930f2b;Górski Mirosław Andrzej;1;4;PiS
8a8a8a830e3bbf18010e3d3fc50f0f4c;Demski Patryk Jerzy;2;4;PiS
8a8a8a830e3bbf18010e3d40fc900f66;Chmielowiec Paweł Piotr;3;4;PiS
8a8a8a830e3bbf18010e3d42edf90f7c;Kasperski Ryszard;4;4;PiS
8a8a8a830e3bbf18010e3d454e580f8b;Szydłowska Wanda;5;4;PiS
8a8a8a830e3bbf18010e3d466fd10f92;Ptak Bożena Jadwiga;6;4;PiS
8a8a8a830e3bbf18010e3d47bf950f94;Kreja Janusz Antoni;7;4;PiS
8a8a8a830e3bbf18010e3d4a81870fae;Przyłucki Fryderyk;8;4;PiS
8a8a8a830e3bbf18010e3d4c4c6d0fca;Giedrys Przemysław Jan;9;4;PiS
8a8a8a830e3bbf18010e3d4e72940fe2;Grudziński Sławomir;10;4;PiS
8a8a8a830e3bbf18010e3cfc94cd0c8e;Czarnobaj Leszek;1;5;PO
8a8a8a830e3bbf18010e3cffa1b50cbe;Kulas Jan;2;5;PO
8a8a8a830e3bbf18010e3d01d9520cd1;Skolimowska Teresa;3;5;PO
8a8a8a830e3bbf18010e3d04ed8c0d03;Mierzwiński Mariusz Bogusław;4;5;PO
8a8a8a830e3bbf18010e3d0d75060d5a;Springer Robert Marcin;5;5;PO
8a8a8a830e3bbf18010e3d10d2e10d89;Orłowski Krzysztof;6;5;PO
8a8a8a830e3bbf18010e3d17e5250dcb;Jabłonowska Waja;7;5;PO
8a8a8a830e3bbf18010e3d1a2bf60df2;Cyglicki Łukasz;8;5;PO
8a8a8a830e3bbf18010e3d1e12ce0e0d;Ptak Zbigniew Stanisław;9;5;PO
8a8a8a830e3bbf18010e3d1f66170e13;Pawłowski Piotr Seweryn;10;5;PO
8a8a8a830e424cfb010e42e89dc00b6d;Kubach Michał;1;6;SLD
8a8a8a830e424cfb010e42ea09f10b89;Śnieg Andrzej Stanisław;2;6;SLD
8a8a8a830e424cfb010e42eb0b1a0b97;Tomaszewski Eugeniusz Zygmunt;3;6;SLD
8a8a8a830e424cfb010e42ebfe5a0ba0;Czajka Andrzej Franciszek;4;6;SLD
8a8a8a830e424cfb010e42ed4c540bb4;Kasztelan Jacek Kazimierz;5;6;SLD
8a8a8a830e424cfb010e42ee425b0bbe;Waszkowiak Sebastian;6;6;SLD
8a8a8a830e424cfb010e42ef50b30bd6;Krzykowski Zbigniew Korneliusz;7;6;SLD
8a8a8a830e424cfb010e42f0691e0be3;Krajewski Feliks Franciszek;8;6;SLD
8a8a8a830e424cfb010e42f335820c22;Ressel Karolina;9;6;SLD
8a8a8a830e424cfb010e43c4e57c1957;Kolor Tadeusz;1;7;Samoobrona
8a8a8a830e424cfb010e43cbd044197e;Wiśniewski Edward Maciej;2;7;Samoobrona
8a8a8a840e43e9ca010e43ef51f30002;Pustkowski Sławomir;3;7;Samoobrona
8a8a8a840e43e9ca010e43f156710008;Figiel Katarzyna;4;7;Samoobrona
8a8a8a840e43e9ca010e43f3f7e0000a;Ostrowski Ryszard;5;7;Samoobrona
8a8a8a840e43e9ca010e43f71ddf001c;Kubicki Rafał;6;7;Samoobrona
8a8a8a840e43e9ca010e43f9a1990029;Wojcieszak Mirosława Teresa;7;7;Samoobrona
8a8a8a840e43e9ca010e4402aed60044;Karuzo Iwona Magdalena;8;7;Samoobrona
8a8a8a840e43e9ca010e440513f90054;Hojarska Anna;9;7;Samoobrona
8a8a8a840e424d14010e42895d4a058d;Murawski Mariusz;1;10;10
8a8a8a840e424d14010e428b276705e9;Jankowski Adam;2;10;10
8a8a8a840e424d14010e428d34c00632;Bugowski Damian;3;10;10
8a8a8a840e424d14010e428fc4cb0686;Matejuk Arkadiusz;4;10;10
8a8a8a840e424d14010e42918a6806c9;Matejuk Marcin;5;10;10
8a8a8a830e3f41e9010e42007a6f12a7;Szawarska Grażyna Marianna;1;11;11
8a8a8a830e3f41e9010e4203052f12c7;Głodnicki Rafael Jacek;2;11;11
8a8a8a830e3f41e9010e4206304312f6;Gajc Małgorzata Anna;3;11;11
8a8a8a830e3f41e9010e42092871131b;Mrugalska Monika;4;11;11
8a8a8a830e3f41e9010e420b4837134b;Kałaczyński Mariusz;5;11;11
8a8a8a830e3f41e9010e4211acb713ac;Gajc Monika;6;11;11
8a8a8a840e424d14010e436820ec2101;Jastrzębski Andrzej Krzysztof;1;12;12
8a8a8a840e424d14010e43698891211e;Wójcik Sebastian Michał;2;12;12
8a8a8a840e424d14010e436a90c3213c;Pniewski Adam Roman;3;12;12
8a8a8a840e424d14010e436bf4a02159;Synak Maciej Piotr;4;12;12
8a8a8a840e424d14010e436d2f11217a;Sokołowski Marcin;5;12;12
8a8a8a840e3f65f6010e41aab31e240a;Fronczak Adam;1;1;PSL
8a8a8a840e3f65f6010e41ae07892485;Szubert Bogusław;2;1;PSL
8a8a8a840e3f65f6010e41b28bb72504;Borek Marcin;3;1;PSL
8a8a8a840e3f65f6010e41b518372556;Jach Sylwia;4;1;PSL
8a8a8a840e3f65f6010e41b8274425b9;Majewski Eugeniusz;5;1;PSL
8a8a8a840e3f65f6010e41be79f52685;Dróżdż Jerzy Bogumił;6;1;PSL
8a8a8a840e3f65f6010e41c1108926d2;Szmit Romualda Józefa;7;1;PSL
8a8a8a840e3f65f6010e41c53e342753;Maszewska Sylwia Izabela;8;1;PSL
8a8a8a840e3f65f6010e41c92ab027be;Pilarczyk Mieczysław;9;1;PSL
8a8a8a840e3f65f6010e41fcae342e7c;Stańczyk Tadeusz;10;1;PSL
8a8a8a830e2f7d61010e32cac2750646;Pietkiewicz Jakub Maciej;1;2;LPR
8a8a8a830e2f7d61010e32cc5be30648;Kaźmierczak-Niestój Anna;2;2;LPR
8a8a8a830e2f7d61010e32ce39960650;Laskowski Mirosław;3;2;LPR
8a8a8a830e2f7d61010e32cf9b7b0652;Matera Bolesław Tadeusz;4;2;LPR
8a8a8a830e2f7d61010e32d34b290658;Kosiorek Jolanta;5;2;LPR
8a8a8a830e2f7d61010e32d4bd02065a;Paszkowska Małgorzata;6;2;LPR
8a8a8a830e2f7d61010e32d614a50662;Nowakowski Janusz Walerian;7;2;LPR
8a8a8a830e2f7d61010e32d94bc0066a;Bińkowski Grzegorz Andrzej;8;2;LPR
8a8a8a830e2f7d61010e32dc63ea066e;Madej Henryk;9;2;LPR
