kadencja;posel;data.ur;wiek;klub;miejsce.ur;okreg;glosy;plec
2007;Waldemar Wiązowski;1944-12-25;63;PiS;Pionki;2 Wałbrzych;20911;M
2007;Adam Hofman;1980-05-23;27;PiS;Kalisz;37 Konin;15824;M
2007;Józef Racki;1943-03-28;64;PSL;Mdzewko;36 Kalisz;4833;M
2007;Piotr Babinetz;1969-09-09;38;PiS;Krosno;22 Krosno;8403;M
2007;Sławomir Rybicki;1960-06-23;47;PO;Gdańsk;35 Olsztyn;30218;M
2007;Sławomir Zawiślak;1963-06-09;44;PiS;Krasnobród;7 Chełm;16064;M
2007;Janina Okrągły;1955-06-27;52;PO;Sosnowiec;21 Opole;5176;F
2007;Artur Dunin;1969-03-10;38;PO;Lublin;11 Sieradz;7868;M
2007;Waldemar Wrona;1966-12-29;41;PiS;Tarnów;33 Kielce;2568;M
2007;Zbigniew Babalski;1953-04-27;54;PiS;Ostróda;34 Elbląg;6580;M
2007;Mieczysław Golba;1966-04-24;41;PiS;Jarosław;22 Krosno;12044;M
2007;Sławomir Nitras;1973-04-26;34;PO;Połczyn-Zdrój;41 Szczecin;65776;M
2007;Paweł Suski;1964-06-10;43;PO;Wałcz;40 Koszalin;7451;M
2007;Krzysztof Brejza;1983-05-16;24;PO;Bydgoszcz;4 Bydgoszcz;6441;M
2007;Stanisław Zając;1949-05-01;58;PiS;Święcany;22 Krosno;32962;M
2007;Cezary Grabarczyk;1960-04-26;47;PO;Łódź;9 Łódź;44610;M
2007;Leszek Cieślik;1955-11-18;52;PO;Sandomierz;24 Białystok;9564;M
2007;Antoni Mężydło;1954-08-23;53;PO;Lubawa;5 Toruń;42052;M
2007;Edward Siarka;1963-07-07;44;PiS;Rabka;14 Nowy Sącz;15697;M
2007;Jan Kamiński;1955-11-13;52;PSL;Starowola;24 Białystok;11798;M
2007;Izabela Kloc;1963-05-08;44;PiS;Mikołów;30 Rybnik;14077;F
2007;Sławomir Nowak;1974-12-11;33;PO;Gdańsk;25 Gdańsk;65993;M
2007;Marek Sawicki;1958-04-08;49;PSL;Sawice;18 Siedlce;10995;M
2007;Łukasz Zbonikowski;1978-02-20;29;PiS;Toruń;5 Toruń;28830;M
2007;Damian Raczkowski;1975-04-11;32;PO;Białystok;24 Białystok;15762;M
2007;Tadeusz Kopeć;1960-08-24;47;PO;Pierściec;27 Bielsko Biała;16325;M
2007;Jerzy Wenderlich;1954-04-22;53;SLD;Toruń;5 Toruń;11825;M
2007;Andrzej Ryszka;1953-04-13;54;PO;Olkusz;13 Kraków;7292;M
2007;Wiesław Kilian;1952-07-25;55;PO;Ząbkowice Śląskie;3 Wrocław;5210;M
2007;Tomasz Górski;1973-08-15;34;PiS;Poznań;38 Piła;18072;M
2007;Jarosław Katulski;1961-10-16;46;PO;Koronowo;4 Bydgoszcz;7514;M
2007;Andrzej Jaworski;1970-12-16;37;PiS;Włocławek;25 Gdańsk;3868;M
2007;Andrzej Grzyb;1956-08-23;51;PSL;Siedlików;36 Kalisz;15640;M
2007;Wojciech Pomajda;1968-08-18;39;SLD;Przemyśl;22 Krosno;11015;M
2007;Jacek Brzezinka;1966-08-30;41;PO;Bytom;29 Gliwice;9127;M
2007;Bogdan Lis;1952-11-10;55;Poseł niezrzeszony;Gdańsk;25 Gdańsk;12468;M
2007;Tomasz Kulesza;1959-06-14;48;PO;Jarosław;22 Krosno;9296;M
2007;Romuald Ajchler;1949-01-19;58;SLD;Duszniki Wielkopolskie;38 Piła;13725;M
2007;Danuta Pietraszewska;1947-05-08;60;PO;Ruda Śląska;31 Katowice;22790;F
2007;Anna Zalewska;1965-07-06;42;PiS;Świebodzice;2 Wałbrzych;10584;F
2007;Robert Węgrzyn;1968-09-15;39;Poseł niezrzeszony;Kędzierzyn;21 Opole;10132;M
2007;Henryk Milcarz;1950-07-21;57;SLD;Zagnańsk;33 Kielce;7960;M
2007;Irena Tomaszak-Zesiuk;1954-11-29;53;PO;Turek;37 Konin;9741;F
2007;Marek Opioła;1976-09-24;31;PiS;Warszawa;16 Płock;14709;M
2007;Krzysztof Jurgiel;1953-11-18;54;PiS;Ogrodniki;24 Białystok;28212;M
2007;Krzysztof Sońta;1968-05-06;39;PiS;Radom;17 Radom;10013;M
2007;Ryszard Kalisz;1957-02-26;50;SLD;Warszawa;19 Warszawa;37623;M
2007;Kazimierz Gołojuch;1964-02-05;43;PiS;Łańcut;23 Rzeszów;12781;M
2007;Marek Biernacki;1959-04-28;48;PO;Sopot;26 Gdynia;84157;M
2007;Anita Błochowiak;1973-11-07;34;SLD;Pabianice;11 Sieradz;22698;F
2007;Wiesław Suchowiejko;1957-05-15;50;PO;Szczecinek;40 Koszalin;5967;M
2007;Ryszard Zbrzyzny;1955-05-04;52;SLD;Lubawka;1 Legnica;11049;M
2007;Bożena Kotkowska;1964-08-25;43;SLD;Bielsko-Biała;27 Bielsko Biała;15234;F
2007;Miron Sycz;1960-01-03;47;PO;Ostre Bardo;34 Elbląg;9075;M
2007;Jolanta Szymanek-Deresz;1954-07-12;53;Klub Poselski Lewica;Przedbórz;16 Płock;20536;F
2007;Andrzej Szlachta;1947-01-19;60;PiS;Rzeszów;23 Rzeszów;16319;M
2007;Lech Sprawka;1955-08-09;52;PiS;Radawczyk Kolonia;6 Lublin;11929;M
2007;Ewa Drozd;1963-10-08;44;PO;Stąporów;1 Legnica;19908;F
2007;Wojciech Wilk;1972-08-12;35;PO;Kraśnik;6 Lublin;9079;M
2007;Gabriela Masłowska;1950-06-27;57;PiS;Batorz;6 Lublin;18743;F
2007;Paweł Zalewski;1964-09-25;43;Poseł niezrzeszony;Warszawa;11 Sieradz;35524;M
2007;Mariusz Kamiński;1978-03-30;29;PiS;Łapy;24 Białystok;11823;M
2007;Bronisław Dutka;1957-08-15;50;PSL;Pisarzowa;14 Nowy Sącz;8764;M
2007;Krzysztof Tołwiński;1968-02-28;39;PiS;Siemiatycze;24 Białystok;5854;M
2007;Krzysztof Putra;1957-07-04;50;PiS;Józefowo;24 Białystok;53651;M
2007;Maks Kraczkowski;1979-03-09;28;PiS;Warszawa;38 Piła;11756;M
2007;Grzegorz Janik;1965-06-27;42;PiS;Rybnik;30 Rybnik;7570;M
2007;Monika Wielichowska;1973-10-04;34;PO;Nowa Ruda;2 Wałbrzych;5877;F
2007;Krystyna Szumilas;1956-06-28;51;PO;Knurów;29 Gliwice;27100;F
2007;Joachim Brudziński;1968-02-04;39;PiS;Świerklaniec;41 Szczecin;33237;M
2007;Elżbieta Kruk;1959-11-19;48;PiS;Lublin;6 Lublin;53474;F
2007;Eugeniusz Czykwin;1949-09-12;58;SLD;Orla;24 Białystok;14234;M
2007;Beata Mazurek;1967-10-19;40;PiS;Ostrów Mazowiecka;7 Chełm;15821;F
2007;Dariusz Kaczanowski;1971-03-10;36;PiS;Żyrardów;16 Płock;6205;M
2007;Bolesław Grzegorz Piecha;1954-09-19;53;PiS;Rybnik;30 Rybnik;44052;M
2007;Witold Klepacz;1953-07-07;54;SLD;Kłobuck;32 Sosnowiec;24589;M
2007;Jan Ołdakowski;1972-05-11;35;PJN;Warszawa;19 Warszawa;3106;M
2007;Sławomir Preiss;1952-07-26;55;PO;Stargard Szczeciński;41 Szczecin;10153;M
2007;Jerzy Polaczek;1961-08-24;46;PiS;Piekary Śląskie;31 Katowice;56018;M
2007;Krzysztof Borkowski;1964-08-10;43;PSL;Siedlce;18 Siedlce;7565;M
2007;Norbert Wojnarowski;1976-11-12;31;PO;Dobre Miasto;1 Legnica;15439;M
2007;Tomasz Piotr Nowak;1956-12-22;51;PO;Kwidzyn;37 Konin;28279;M
2007;Tadeusz Arkit;1955-11-10;52;PO;Tenczynek;12 Chrzanów;9836;M
2007;Marek Łatas;1960-04-20;47;PiS;Myślenice;12 Chrzanów;16169;M
2007;Aleksander Chłopek;1946-12-13;61;PiS;Chrzanów;29 Gliwice;5762;M
2011;Adam Abramowicz;1961-03-10;50;PiS;Biała Podlaska,Polska;7 Chełm;12708;M
2011;Małgorzata Adamczak;1971-03-27;40;PO;Kościan,Polska;36 Kalisz;18119;K
2011;Andrzej Adamczyk;1959-01-04;52;PiS;Krzeszowice,Polska;13 Kraków;14297;M
2011;Romuald Ajchler;1949-01-19;62;SLD;Duszniki Wlkp.,Polska;38 Piła;9362;M
2011;Leszek Aleksandrzak;1958-08-08;53;SLD;Opatówek,Polska;36 Kalisz;9941;M
2011;Waldemar Andzel;1971-09-17;40;PiS;Czeladź,Polska;32 Sosnowiec;10328;M
2011;Dorota Arciszewska-Mielewczyk;1968-02-16;43;PiS;Gdynia,Polska;26 Gdynia;18088;K
2011;Jan Krzysztof Ardanowski;1961-02-11;50;PiS;Czernikowo,Polska;5 Toruń;14841;M
2011;Iwona Ewa Arent;1968-06-04;43;PiS;Olsztyn,Polska;35 Olsztyn;11955;K
2011;Tadeusz Arkit;1955-11-10;56;PO;Tenczynek,Polska;12 Chrzanów;12458;M
2011;Bartosz Arłukowicz;1971-12-30;40;PO;Resko,Polska;41 Szczecin;101746;M
2011;Paweł Arndt;1954-01-21;57;PO;Gniezno,Polska;37 Konin;12627;M
2011;Marek Ast;1958-09-27;53;PiS;Zielona Góra,Polska;8 Zielona;12598;M
2011;Urszula Augustyn;1964-09-01;47;PO;Tarnów,Polska;15 Tarnów;9724;K
2011;Tadeusz Aziewicz;1960-10-31;51;PO;Sopot,Polska;26 Gdynia;14013;M
2011;Zbigniew Babalski;1953-04-27;58;PiS;Ostróda,Polska;34 Elbląg;7217;M
2011;Piotr Babinetz;1969-09-09;42;PiS;Krosno,Polska;22 Krosno;7239;M
2011;Marek Balt;1973-04-08;38;SLD;Częstochowa,Polska;28 Częstochowa;5378;M
2011;Maciej Banaszak;1975-06-13;36;RP;Poznań,Polska;39 Poznań;18837;M
2011;Anna Bańkowska;1946-04-30;65;SLD;Żnin,Polska;4 Bydgoszcz;16203;K
2011;Barbara Bartuś;1967-07-03;44;PiS;Gorlice,Polska;14 Nowy Sącz;14652;K
2011;Piotr Paweł Bauć;1960-06-29;51;RP;Gdańsk,Polska;25 Gdańsk;13398;M
2011;Dariusz Bąk;1958-01-04;53;PiS;Mogielnica,Polska;17 Radom;10217;M
2011;Włodzimierz Bernacki;1960-02-17;51;PiS;Proszowice,Polska;15 Tarnów;18699;M
2011;Andrzej Bętkowski;1951-12-28;60;PiS;Skarżysko-Kamienna,Polska;33 Kielce;4591;M
2011;Robert Biedroń;1976-04-13;35;RP;Rymanów,Polska;26 Gdynia;16919;M
2011;Marek Biernacki;1959-04-28;52;PO;Sopot,Polska;26 Gdynia;66019;M
2011;Andrzej Biernat;1960-08-11;51;PO;Urzędów,Polska;11 Sieradz;25721;M
2011;Leszek Blanik;1977-03-01;34;PO;Wodzisław Śląski,Polska;25 Gdańsk;15031;M
2011;Mariusz Błaszczak;1969-09-19;42;PiS;Legionowo,Polska;20 Warszawa;44319;M
2011;Joanna Bobowska;1967-04-17;44;PO;Kraków,Polska;12 Chrzanów;7976;K
2011;Bartłomiej Bodio;1972-08-24;39;RP;Kędzierzyn-Koźle,Polska;18 Siedlce;8740;M
2011;Jacek Bogucki;1959-02-13;52;SP;Wysokie Mazowieckie,Polska;24 Białystok;10927;M
2011;Edmund Borawski;1946-04-17;65;PSL;Świdry Podleśne,Polska;24 Białystok;11759;M
2011;Jerzy Borkowski;1957-08-29;54;RP;Lipnica,Polska;32 Sosnowiec;20292;M
2011;Krzysztof Borkowski;1964-08-10;47;PSL;Siedlce,Polska;18 Siedlce;6868;M
2011;Jerzy Borowczak;1957-11-15;54;PO;Białogard,Polska;25 Gdańsk;10504;M
2011;Łukasz Borowiak;1975-04-11;36;PO;Leszno,Polska;36 Kalisz;11545;M
2011;Artur Bramora;1972-10-10;39;RP;Myszków,Polska;28 Częstochowa;10610;M
2011;Krzysztof Brejza;1983-05-16;28;PO;Bydgoszcz,Polska;4 Bydgoszcz;12600;M
2011;Joachim Brudziński;1968-02-04;43;PiS;Świerklaniec,Polska;41 Szczecin;38700;M
2011;Jacek Brzezinka;1966-08-30;45;PO;Bytom,Polska;29 Gliwice;10775;M
2011;Beata Bublewicz;1975-02-26;36;PO;Olsztyn,Polska;35 Olsztyn;23262;K
2011;Barbara Bubula;1963-03-04;48;PiS;Kraków,Polska;13 Kraków;7502;K
2011;Borys Budka;1978-03-11;33;PO;Czeladź,Polska;29 Gliwice;10260;M
2011;Jerzy Budnik;1951-05-30;60;PO;Wejherowo,Polska;26 Gdynia;8546;M
2011;Bożenna Bukiewicz;1952-02-14;59;PO;Żary,Polska;8 Zielona;38017;K
2011;Andrzej Buła;1965-08-28;46;PO;Kluczbork,Polska;21 Opole;9167;M
2011;Jan Bury;1963-10-01;48;PSL;Przeworsk,Polska;23 Rzeszów;15649;M
2011;Renata Butryn;1959-05-31;52;PO;Dębica,Polska;23 Rzeszów;8941;K
2011;Jan Cedzyński;1961-02-28;50;RP;Mąchocice Kapitulne,Polska;33 Kielce;14796;M
2011;Jarosław Charłampowicz;1969-12-19;42;PO;Brzeg Dolny,Polska;3 Wrocław;8399;M
2011;Zbigniew Chmielowiec;1954-09-22;57;PiS;Kolbuszowa,Polska;23 Rzeszów;16038;M
2011;Piotr Chmielowski;1965-04-27;46;RP;Chorzów,Polska;30 Rybnik;9925;M
2011;Janusz Cichoń;1957-01-07;54;PO;Bytom,Polska;35 Olsztyn;13902;M
2011;Piotr Cieśliński;1978-08-08;33;PO;Olsztyn,Polska;34 Elbląg;15547;M
2011;Marian Cycoń;1940-07-17;71;PO;Barcice,Polska;14 Nowy;10678;M
2011;Barbara Czaplicka;1948-11-22;63;PO;Warszawa,Polska;20 Warszawa;8340;K
2011;Witold Czarnecki;1953-04-12;58;PiS;Murowana Goślina,Polska;37 Konin;10201;M
2011;Arkadiusz Czartoryski;1966-04-14;45;PiS;Ostrołęka,Polska;18 Siedlce;17516;M
2011;Czesław Czechyra;1954-01-12;57;PO;Potok Górny,Polska;17 Radom;4347;M
2011;Jacek Czerniak;1964-08-30;47;SLD;Świdnik,Polska;6 Lublin;5965;M
2011;Zofia Czernow;1950-09-30;61;PO;Wola Obszańska,Polska;1 Legnica;7740;K
2011;Andrzej Czerwiński;1954-11-08;57;PO;Nowy Sącz,Polska;14 Nowy Sącz;16723;M
2011;Edward Czesak;1951-02-22;60;PiS;Tarnów,Polska;15 Tarnów;18787;M
2011;Eugeniusz Czykwin;1949-09-12;62;SLD;Orla,Polska;24 Białystok;14286;M
2011;Alicja Dąbrowska;1956-06-28;55;PO;Ostrowiec Świętokrzyski,Polska;19 Warszawa;4622;K
2011;Andrzej Dera;1961-09-10;50;SP;Ostrów Wielkopolski,Polska;36 Kalisz;17606;M
2011;Artur Dębski;1969-12-26;42;RP;Siestrzeń,Polska;20 Warszawa;15269;M
2011;Leszek Dobrzyński;1967-06-05;44;PiS;Szczecin,Polska;41 Szczecin;6107;M
2011;Zbigniew Dolata;1965-12-01;46;PiS;Koźmin,Polska;37 Konin;11939;M
2011;Marek Domaracki;1964-10-11;47;RP;Piotrków Trybunalski,Polska;10 Piotrków;9986;M
2011;Ludwik Dorn;1954-06-05;57;SP;Warszawa,Polska;20 Warszawa;18683;M
2011;Ewa Drozd;1963-10-08;48;PO;Stąporków,Polska;1 Legnica;14205;K
2011;Andrzej Duda;1972-05-16;39;PiS;Kraków,Polska;13 Kraków;79981;M
2011;Artur Dunin;1969-03-10;42;PO;Lublin,Polska;11 Sieradz;9595;M
2011;Zenon Durka;1958-10-21;53;PO;Legionowo,Polska;20 Warszawa;7988;M
2011;Dariusz Cezar Dziadzio;1975-02-25;36;RP;Rzeszów,Polska;23 Rzeszów;11091;M
2011;Jan Dziedziczak;1981-08-03;30;PiS;Warszawa,Polska;36 Kalisz;15954;M
2011;Janusz Dzięcioł;1953-12-11;58;PO;Dąbrowa Chełmińska,Polska;5 Toruń;13907;M
2011;Waldy Dzikowski;1959-07-23;52;PO;Wschowa,Polska;39 Poznań;54647;M
2011;Tadeusz Dziuba;1948-12-17;63;PiS;Poznań,Polska;39 Poznań;28508;M
2011;Wincenty Elsner;1955-01-03;56;RP;Radom,Polska;3 Wrocław;15969;M
2011;Joanna Fabisiak;1950-07-07;61;PO;Warszawa,Polska;19 Warszawa;6739;K
2011;Jacek Falfus;1951-02-01;60;PiS;Siemianowice Śląskie,Polska;27 Bielsko-Biała;11391;M
2011;Jerzy Fedorowicz;1947-10-29;64;PO;Polanica-Zdrój,Polska;13 Kraków;28383;M
2011;Arkady Fiedler;1945-03-23;66;PO;Londyn,Wielka Brytania;39 Poznań;17467;M
2011;Anna Fotyga;1957-01-12;54;PiS;Lębork,Polska;25 Gdańsk;24662;K
2011;Krzysztof Gadowski;1962-08-14;49;PO;Bochnia,Polska;30 Rybnik;15326;M
2011;Ryszard Galla;1956-07-22;55;niez.;Wrocław,Polska;21 Opole;11794;M
2011;Andrzej Gałażewski;1944-04-20;67;PO;Kraków,Polska;29 Gliwice;11746;M
2011;Elżbieta Gapińska;1960-10-03;51;PO;Płock,Polska;16 Płock;10794;K
2011;Tomasz Garbowski;1979-01-07;32;SLD;Kluczbork,Polska;21 Opole;6828;M
2011;Stanisław Gawłowski;1968-11-27;43;PO;Brzeg,Polska;40 Koszalin;27047;M
2011;Lidia Gądek;1967-01-11;44;PO;Wolbrom,Polska;13 Kraków;7191;K
2011;Magdalena Gąsior-Marek;1983-12-17;28;PO;Lublin,Polska;6 Lublin;14676;K
2011;Elżbieta Gelert;1955-04-22;56;PO;Gdańsk,Polska;34 Elbląg;15901;K
2011;Łukasz Gibała;1977-09-10;34;PO;Kraków,Polska;13 Kraków;18583;M
2011;Artur Gierada;1979-04-21;32;PO;Kielce,Polska;33 Kielce;11679;M
2011;Zbigniew Girzyński;1973-03-17;38;PiS;Sierpc,Polska;5 Toruń;24907;M
2011;Szymon Giżyński;1956-03-08;55;PiS;Częstochowa,Polska;28 Częstochowa;9146;M
2011;Czesław Gluza;1956-06-11;55;PO;Wisła,Polska;27 Bielsko-Biała;13334;M
2011;Tomasz Głogowski;1974-12-30;37;PO;Tarnowskie Góry,Polska;29 Gliwice;15649;M
2011;John Abraham Godson;1970-11-25;41;PO;Umuahia,Nigeria;9 Łódź;29832;M
2011;Mieczysław Golba;1966-04-24;45;SP;Jarosław,Polska;22 Krosno;12332;M
2011;Kazimierz Gołojuch;1964-02-05;47;PiS;Łańcut,Polska;23 Rzeszów;12311;M
2011;Małgorzata Gosiewska;1966-07-22;45;PiS;Gdańsk,Polska;19 Warszawa;8129;K
2011;Jarosław Gowin;1961-12-04;50;PO;Kraków,Polska;13 Kraków;62570;M
2011;Artur Górczyński;1972-12-23;39;RP;Pińczów,Polska;27 Bielsko-Biała;9980;M
2011;Jarosław Górczyński;1971-02-09;40;PSL;Ostrowiec Świętokrzyski,Polska;33 Kielce;4814;M
2011;Artur Górski;1970-01-30;41;PiS;Warszawa,Polska;19 Warszawa;4762;M
2011;Tomasz Górski;1973-08-15;38;PiS;Poznań,Polska;39 Poznań;9197;M
2011;Cezary Grabarczyk;1960-04-26;51;PO;Łódź,Polska;9 Łódź;24582;M
2011;Aleksander Grad;1962-05-01;49;PO;Łosiniec,Polska;15 Tarnów;23671;M
2011;Mariusz Grad;1973-05-18;38;PO;Tomaszów Lubelski,Polska;7 Chełm;9962;M
2011;Paweł Graś;1964-02-23;47;PO;Kęty,Polska;12 Chrzanów;36992;M
2011;Anna Grodzka;1954-03-16;57;RP;Otwock,Polska;13 Kraków;19451;K
2011;Rafał Grupiński;1952-09-26;59;PO;Wronki,Polska;39 Poznań;40510;M
2011;Eugeniusz Tomasz Grzeszczak;1954-12-29;57;PSL;Kowalewo Opactwo,Polska;37 Konin;9648;M
2011;Andrzej Gut-Mostowy;1960-10-30;51;PO;Zakopane,Polska;14 Nowy;15345;M
2011;Iwona Guzowska;1974-02-07;37;PO;Gdańsk,Polska;25 Gdańsk;22616;K
2011;Andrzej Halicki;1961-11-26;50;PO;Warszawa,Polska;20 Warszawa;40002;M
2011;Katarzyna Hall;1957-03-15;54;PO;Gdańsk,Polska;25 Gdańsk;9898;K
2011;Agnieszka Hanajczyk;1963-01-12;48;PO;Zgierz,Polska;11 Sieradz;16484;K
2011;Czesław Hoc;1954-02-22;57;PiS;Jelenin,Polska;40 Koszalin;19942;M
2011;Adam Hofman;1980-05-23;31;PiS;Kalisz,Polska;37 Konin;24047;M
2011;Marek Hok;1953-06-15;58;PO;Koszalin,Polska;40 Koszalin;16364;M
2011;Teresa Hoppe;1947-09-13;64;PO;Kowalewo,Polska;26 Gdynia;7552;K
2011;Józefa Hrynkiewicz;1945-10-07;66;PiS;Daniuszewo,Polska;23 Rzeszów;17039;K
2011;Stanisław Huskowski;1953-04-24;58;PO;Wrocław,Polska;3 Wrocław;7164;M
2011;Tadeusz Iwiński;1944-10-28;67;SLD;Piastów,Polska;35 Olsztyn;11025;M
2011;Michał Jach;1951-09-23;60;PiS;Łomża,Polska;41 Szczecin;4383;M
2011;Dawid Jackiewicz;1973-03-18;38;PiS;Wrocław,Polska;3 Wrocław;26648;M
2011;Patryk Jaki;1985-05-11;26;SP;Opole,Polska;21 Opole;8911;M
2011;Wiesław Stanisław Janczyk;1964-04-07;47;PiS;Chomranice,Polska;14 Nowy;13993;M
2011;Maria Małgorzata Janyska;1962-01-16;49;PO;Wyrzysk,Polska;38 Piła;12132;K
2011;Tadeusz Jarmuziewicz;1957-09-21;54;PO;Piława Górna,Polska;21 Opole;14022;M
2011;Michał Jaros;1981-01-26;30;PO;Aleksandrów Kujawski,Polska;3 Wrocław;9635;M
2011;Wojciech Jasiński;1948-04-01;63;PiS;Gostynin,Polska;16 Płock;26125;M
2011;Leszek Jastrzębski;1976-08-20;35;PO;Warszawa,Polska;19 Warszawa;3075;M
2011;Andrzej Jaworski;1970-12-16;41;PiS;Włocławek,Polska;25 Gdańsk;22770;M
2011;Mariusz Orion Jędrysek;1962-04-28;49;SP;Głubczyce,Polska;3 Wrocław;22381;M
2011;Dariusz Joński;1979-01-12;32;SLD;Łódź,Polska;9 Łódź;15164;M
2011;Krzysztof Jurgiel;1953-11-18;58;PiS;Ogrodniki,Polska;24 Białystok;35763;M
2011;Michał Kabaciński;1988-04-05;23;RP;Lublin,Polska;6 Lublin;6984;M
2011;Tomasz Kaczmarek;1976-08-15;35;PiS;Wrocław,Polska;33 Kielce;4332;M
2011;Roman Kaczor;1956-09-03;55;PO;Oława,Polska;3 Wrocław;5302;M
2011;Jarosław Kaczyński;1949-06-18;62;PiS;Warszawa,Polska;19 Warszawa;202297;M
2011;Stanisław Kalemba;1947-10-25;64;PSL;Piekary,Polska;38 Piła;10597;M
2011;Ryszard Kalisz;1957-02-26;54;SLD;Warszawa,Polska;19 Warszawa;53451;M
2011;Bożena Kamińska;1965-08-27;46;PO;Gołdap,Polska;24 Białystok;10019;K
2011;Mariusz Kamiński;1965-09-25;46;PiS;Sochaczew,Polska;19 Warszawa;17535;M
2011;Mariusz Antoni Kamiński;1978-03-30;33;PiS;Łapy,Polska;24 Białystok;22675;M
2011;Tomasz Kamiński;1979-10-27;32;SLD;Rzeszów,Polska;23 Rzeszów;8410;M
2011;Andrzej Kania;1963-05-04;48;PO;Przasnysz,Polska;18 Siedlce;5212;M
2011;Włodzimierz Karpiński;1961-11-16;50;PO;Puławy,Polska;6 Lublin;16498;M
2011;Mieczysław Kasprzak;1953-03-30;58;PSL;Jarosław,Polska;22 Krosno;6854;M
2011;Jarosław Katulski;1961-10-16;50;PO;Koronowo,Polska;4 Bydgoszcz;5872;M
2011;Jan Kaźmierczak;1950-04-04;61;PO;Katowice,Polska;29 Gliwice;8155;M
2011;Beata Kempa;1966-02-11;45;SP;Syców,Polska;33 Kielce;70127;K
2011;Adam Kępiński;1975-12-05;36;RP;Ozimek,Polska;21 Opole;11175;M
2011;Małgorzata Kidawa-Błońska;1957-05-05;54;PO;Warszawa,Polska;19 Warszawa;45027;K
2011;Marcin Kierwiński;1976-08-22;35;PO;Warszawa,Polska;19 Warszawa;3580;M
2011;Witold Klepacz;1953-07-07;58;SLD;Kłobuck,Polska;32 Sosnowiec;6817;M
2011;Izabela Kloc;1963-05-08;48;PiS;Mikołów,Polska;30 Rybnik;12833;K
2011;Joanna Kluzik-Rostkowska;1963-12-14;48;PO;Katowice,Polska;30 Rybnik;22418;K
2011;Eugeniusz Kłopotek;1953-11-15;58;PSL;Chojnice,Polska;4 Bydgoszcz;13287;M
2011;Krystyna Kłosin;1954-07-14;57;PO;Minkowice,Polska;26 Gdynia;16187;K
2011;Krzysztof Kłosowski;1975-12-14;36;RP;Mogilno,Polska;36 Kalisz;13080;M
2011;Sławomir Kłosowski;1964-02-21;47;PiS;Wambierzyce,Polska;21 Opole;14165;M
2011;Henryk Kmiecik;1953-12-01;58;RP;Lubawka,Polska;1 Legnica;13015;M
2011;Magdalena Kochan;1950-01-28;61;PO;Szczecin,Polska;41 Szczecin;14198;K
2011;Brygida Kolenda-Łabuś;1950-05-12;61;PO;Polanica Zdrój,Polska;21 Opole;10411;K
2011;Agnieszka Kołacz-Leszczyńska;1972-10-19;39;PO;Wałbrzych,Polska;2 Wałbrzych;6762;K
2011;Lech Kołakowski;1963-06-13;48;PiS;Zambrów,Polska;24 Białystok;13502;M
2011;Robert Kołakowski;1963-03-15;48;PiS;Ciechanów,Polska;16 Płock;9314;M
2011;Ewa Kołodziej;1978-09-02;33;PO;Katowice,Polska;31 Katowice;14149;K
2011;Zbigniew Konwiński;1974-03-24;37;PO;Słupsk,Polska;26 Gdynia;18548;M
2011;Ewa Kopacz;1956-12-03;55;PO;Skaryszew,Polska;17 Radom;41554;K
2011;Domicela Kopaczewska;1958-10-04;53;PO;Aleksandrów Kujawski,Polska;5 Toruń;16992;K
2011;Sławomir Kopyciński;1975-12-29;36;RP;Kielce,Polska;33 Kielce;7003;M
2011;Leszek Korzeniowski;1955-01-01;56;PO;Warszawa,Polska;21 Opole;30454;M
2011;Roman Jacek Kosecki;1966-02-15;45;PO;Piaseczno,Polska;19 Warszawa;4603;M
2011;Roman Kotliński;1967-03-15;44;RP;Koło,Polska;9 Łódź;17720;M
2011;Henryk Kowalczyk;1956-07-15;55;PiS;Żabianka,Polska;18 Siedlce;13713;M
2011;Sławomir Kowalski;1961-04-14;50;PO;Katowice,Polska;27 Bielsko-Biała;13389;M
2011;Bartosz Kownacki;1979-08-11;32;SP;Warszawa,Polska;4 Bydgoszcz;7735;M
2011;Jacek Kozaczyński;1968-01-31;43;PO;Siedlce,Polska;18 Siedlce;6804;M
2011;Jerzy Kozdroń;1950-10-23;61;PO;Mrągowo,Polska;25 Gdańsk;9913;M
2011;Iwona Kozłowska;1963-08-11;48;PO;Więcbork,Polska;4 Bydgoszcz;4668;K
2011;Agnieszka Kozłowska-Rajewicz;1969-12-04;42;PO;Kętrzyn,Polska;39 Poznań;27807;K
2011;Mirosław Koźlakiewicz;1957-06-11;54;PO;Kunki,Polska;16 Płock;11000;M
2011;Maks Kraczkowski;1979-03-09;32;PiS;Warszawa,Polska;38 Piła;10389;M
2011;Ligia Krajewska;1949-02-12;62;PO;Usza Mała,Polska;19 Warszawa;3590;K
2011;Leonard Krasulski;1950-11-08;61;PiS;Sopot,Polska;34 Elbląg;12790;M
2011;Robert Kropiwnicki;1974-07-23;37;PO;Legnica,Polska;1 Legnica;6029;M
2011;Elżbieta Kruk;1959-11-19;52;PiS;Lublin,Polska;6 Lublin;30048;K
2011;Łukasz Krupa;1981-04-20;30;RP;Bydgoszcz,Polska;4 Bydgoszcz;18401;M
2011;Marek Krząkała;1967-10-22;44;PO;Rybnik,Polska;30 Rybnik;25938;M
2011;Cezary Kucharski;1972-02-17;39;PO;Łuków,Polska;6 Lublin;7910;M
