year;pack;name;age;height;weight;caps;position;poscode
2007;AUS;Julian Huxley;28;186;91;NA;NA;NA
2007;AUS;Drew Mitchell;23;180;85;NA;NA;NA
2007;AUS;Mark Chisholm;26;197;112;NA;NA;NA
2007;AUS;Stephen Hoiles;26;190;98;NA;NA;NA
2007;AUS;Adam Ashley-Cooper;23;182;98;NA;NA;NA
2007;AUS;Cameron Shepherd;23;189;97;NA;NA;NA
2007;AUS;Stephen Moore;24;186;112;NA;NA;NA
2007;AUS;Hugh McMeniman;24;200;114;NA;NA;NA
2007;AUS;Greg Holmes;24;183;116;NA;NA;NA
2007;AUS;Wycliff Palu;25;194;120;NA;NA;NA
2007;AUS;Guy Shepherdson;25;186;117;NA;NA;NA
2007;AUS;Stephen Larkham;33;189;88;NA;NA;NA
2007;AUS;Berrick Barnes;21;183;87;NA;NA;NA
2007;AUS;George Gregan;34;173;78;NA;NA;NA
2007;AUS;Chris Latham;32;192;100;NA;NA;NA
2007;AUS;Scott Staniforth;30;188;99;NA;NA;NA
2007;RSA;Butch James;28;186;97;NA;NA;NA
2007;RSA;Andre Pretorius;29;176;90;NA;NA;NA
2007;RSA;Victor Matfield;30;201;110;NA;NA;NA
2007;RSA;Jean de Villiers;26;190;100;NA;NA;NA
2007;RSA;Bakkies Botha;28;202;118;NA;NA;NA
2007;RSA;CJ van der Linde;27;190;122;NA;NA;NA
2007;RSA;Ashwin Willemse;26;187;91;NA;NA;NA
2007;RSA;Juan Smith;26;194;106;NA;NA;NA
2007;RSA;Wickus van Heerden;28;195;104;NA;NA;NA
2007;RSA;Enrico Januarie;25;170;80;NA;NA;NA
2007;RSA;Schalk Burger;24;193;110;NA;NA;NA
2007;RSA;Danie Rossouw;29;197;118;NA;NA;NA
2007;RSA;Jaque Fourie;24;188;96;NA;NA;NA
2007;RSA;Fourie du Preez;25;183;88;NA;NA;NA
2007;RSA;Bryan Habana;24;179;92;NA;NA;NA
2007;RSA;Gurthro Steenkamp;26;189;124;NA;NA;NA
2007;RSA;Percy Montgomery;33;183;88;NA;NA;NA
2007;RSA;John Smit;29;186;116;NA;NA;NA
2007;RSA;Albert van den Berg;33;202;110;NA;NA;NA
2007;RSA;Bobby Skinstad;31;193;105;NA;NA;NA
2007;RSA;Bismarck du Plessis;23;189;105;NA;NA;NA
2007;RSA;Ruan Pienaar;23;186;85;NA;NA;NA
2007;RSA;Gary Botha;26;181;106;NA;NA;NA
2007;RSA;Francois Steyn;20;191;100;NA;NA;NA
2007;RSA;JP Pietersen;21;191;85;NA;NA;NA
2007;RSA;Wynand Olivier;24;184;87;NA;NA;NA
2007;RSA;Johannes Muller;27;200;106;NA;NA;NA
2007;RSA;Akona Ndungane;26;183;86;NA;NA;NA
2007;RSA;BJ Botha;27;182;118;NA;NA;NA
2007;RSA;Jannie du Plessis;25;188;119;NA;NA;NA
2007;RSA;Os du Randt;35;190;125;NA;NA;NA
2007;RSA;Wayne Julies;29;186;93;NA;NA;NA
2007;ARG;Rimas Álvarez Kairelis;33;197;106;NA;NA;NA
2007;ARG;Patricio Albacete;26;200;115;NA;NA;NA
2007;ARG;Juan Martín Hernández;25;187;90;NA;NA;NA
2007;ARG;Hernán Senillosa;30;179;90;NA;NA;NA
2007;ARG;Rodrigo Roncero;30;177;110;NA;NA;NA
2007;ARG;Martín Schusterman;32;189;101;NA;NA;NA
2007;ARG;Lucas Borges;27;177;80;NA;NA;NA
2007;ARG;Federico Serra Miras;28;188;83;NA;NA;NA
2007;ARG;Santiago Gonzalez Bonorino;32;190;116;NA;NA;NA
2007;ARG;Eusebio Guiñazu;25;181;117;NA;NA;NA
2007;ARG;Federico Martin Aramburu;27;182;87;NA;NA;NA
2007;ARG;Gonzalo Tiesi;22;184;92;NA;NA;NA
2007;ARG;Marcos Ayerza;24;186;112;NA;NA;NA
2007;ARG;Alberto Vernet Basualdo;25;180;109;NA;NA;NA
2007;ARG;Felipe Contepomi;30;180;91;NA;NA;NA
2007;ARG;Manuel Contepomi;30;189;96;NA;NA;NA
2007;ARG;Ignacio Corleto;29;185;90;NA;NA;NA
2007;ARG;Martín Durand;31;182;96;NA;NA;NA
2007;ARG;Carlos Ignacio Fernandez Lobbe;33;194;114;NA;NA;NA
2007;ARG;Nicolás Fernandez Miranda;35;179;90;NA;NA;NA
2007;ARG;Mario Ledesma Arocena;34;183;106;NA;NA;NA
2007;ARG;Agustín Pichot;33;175;78;NA;NA;NA
2007;ARG;Juan Martín Scelzo;31;190;125;NA;NA;NA
2007;ARG;Juan Martín Fernandez Lobbe;26;191;105;NA;NA;NA
2007;ARG;Juan Manuel Leguizamón;24;190;105;NA;NA;NA
2007;ARG;Horacio Agulla;23;182;88;NA;NA;NA
2007;ARG;Esteban Lozada;25;194;106;NA;NA;NA
2007;ARG;Omar Hasan Jalil;36;183;115;NA;NA;NA
2007;ARG;Lucas Ostiglia;31;191;99;NA;NA;NA
2007;ARG;Gonzalo Longo Elía;33;193;105;NA;NA;NA
2007;ARG;Federico Todeschini;32;185;85;NA;NA;NA
2007;ITA;Mirco Bergamasco;24;180;92;NA;NA;NA
2007;ITA;Ramiro Pez;29;178;87;NA;NA;NA
2007;ITA;Marco Bortolami;27;196;111;NA;NA;NA
2007;ITA;Santiago Dellapè;29;200;116;NA;NA;NA
2007;ITA;Sergio Parisse;24;196;110;NA;NA;NA
2007;ITA;Fabio Ongaro;30;183;104;NA;NA;NA
2007;ITA;Martin Castrogiovanni;26;188;117;NA;NA;NA
2007;ITA;Ezio Galon;30;186;91;NA;NA;NA
2007;ITA;Carlo Festuccia;27;182;105;NA;NA;NA
2007;ITA;Andrea Masi;26;183;97;NA;NA;NA
2007;ITA;Gonzalo Canale;25;180;95;NA;NA;NA
2007;ITA;Silvio Orlando;26;189;94;NA;NA;NA
2007;ITA;Paul Griffen;32;177;83;NA;NA;NA
2007;ITA;Roland de Marigny;32;180;85;NA;NA;NA
2007;ITA;Roberto Mandelli;28;193;102;NA;NA;NA
2007;ITA;Carlo Del Fava;26;198;110;NA;NA;NA
2007;ITA;Kaine Robertson;27;178;76;NA;NA;NA
2007;ITA;Mauro Bergamasco;28;183;98;NA;NA;NA
2007;ITA;Andrea Lo Cicero;31;185;113;NA;NA;NA
2007;ITA;Salvatore Perugini;29;180;111;NA;NA;NA
2007;ITA;Matteo Pratichetti;22;190;100;NA;NA;NA
2007;ITA;Valerio Bernabò;23;198;113;NA;NA;NA
2007;ITA;Leonardo Ghiraldini;23;184;99;NA;NA;NA
2007;ITA;Alessandro Zanni;23;193;99;NA;NA;NA
2007;ITA;Pablo Canavosio;26;175;85;NA;NA;NA
2007;ITA;Alessandro Troncon;34;178;85;NA;NA;NA
2007;ITA;Josh Sole;27;196;110;NA;NA;NA
2007;ITA;Matias Aguero;26;185;111;NA;NA;NA
2007;ITA;David Bortolussi;26;188;91;NA;NA;NA
2007;ITA;Marko Stanojevic;28;180;82;NA;NA;NA
2007;ITA;Manoa Vosawai;24;188;112;NA;NA;NA
2007;FRA;Aurélien Rougerie;27;194;104;NA;NA;NA
2007;FRA;Damien Traille;28;194;104;NA;NA;NA
2007;FRA;Imanol Harinordoquy;27;192;108;NA;NA;NA
2007;FRA;Olivier Milloud;32;185;109;NA;NA;NA
2007;FRA;Sébastien Bruno;33;174;106;NA;NA;NA
2007;FRA;Rémy Martin;28;195;107;NA;NA;NA
2007;FRA;Sébastien Chabal;30;192;114;NA;NA;NA
2007;FRA;Frédéric Michalak;25;180;80;NA;NA;NA
2007;FRA;Cédric Heymans;29;180;96;NA;NA;NA
2007;FRA;Yannick Jauzion;29;193;106;NA;NA;NA
2007;FRA;Jean-Baptiste Poux;28;180;105;NA;NA;NA
2007;FRA;Clément Poitrenaud;25;188;91;NA;NA;NA
2007;FRA;Vincent Clerc;26;178;88;NA;NA;NA
2007;FRA;David Skrela;28;190;93;NA;NA;NA
2007;FRA;Jean-Baptiste Elissalde;30;172;78;NA;NA;NA
2007;FRA;Jérôme Thion;30;199;120;NA;NA;NA
2007;FRA;Nicolas Mas;27;180;110;NA;NA;NA
2007;FRA;Raphaël Ibanez;34;180;100;NA;NA;NA
2007;FRA;Julien Bonnaire;29;192;99;NA;NA;NA
2007;FRA;Yannick Nyanga;24;187;94;NA;NA;NA
2007;FRA;Dimitri Szarzewski;24;180;100;NA;NA;NA
2007;FRA;Christophe Dominici;35;172;83;NA;NA;NA
2007;FRA;Fabien Pelous;34;198;108;NA;NA;NA
2007;FRA;Pieter de Villiers;35;184;107;NA;NA;NA
2007;FRA;Lionel Nallet;31;195;116;NA;NA;NA
2007;FRA;Serge Betsen;33;182;98;NA;NA;NA
2007;FRA;Pierre Mignoni;30;169;72;NA;NA;NA
2007;FRA;David Marty;25;180;90;NA;NA;NA
2007;FRA;Lionel Beauxis;22;180;89;NA;NA;NA
2007;FRA;Thierry Dusautoir;26;188;95;NA;NA;NA
2007;POR;Federico Sousa;29;177;83;NA;NA;NA
2007;POR;David Mateus;27;185;95;NA;NA;NA
2007;POR;Gonçalo Malheiro;29;173;83;NA;NA;NA
2007;POR;João Uva;27;182;90;NA;NA;NA
2007;POR;Rui Cordeiro;31;184;138;NA;NA;NA
2007;POR;Diogo Mateus;27;172;88;NA;NA;NA
2007;POR;Vasco Uva;25;187;98;NA;NA;NA
2007;POR;Pedro Leal;23;169;73;NA;NA;NA
2007;POR;Duarte Cardoso Pinto;25;173;83;NA;NA;NA
2007;POR;José Pinto;26;175;83;NA;NA;NA
2007;POR;David Penalva;26;191;100;NA;NA;NA
2007;POR;João Correia;28;173;100;NA;NA;NA
2007;POR;Diogo Coutinho;30;188;99;NA;NA;NA
2007;POR;Miguel Portela;33;186;85;NA;NA;NA
2007;POR;Gonçalo Uva;23;200;107;NA;NA;NA
2007;POR;Pedro Carvalho;23;185;87;NA;NA;NA
2007;POR;Juan Manuel Muré;24;188;100;NA;NA;NA
2007;POR;Tiago Girão;23;187;94;NA;NA;NA
2007;POR;Salvador Palha;23;185;90;NA;NA;NA
2007;POR;Diogo Gama;26;181;90;NA;NA;NA
2007;POR;Duarte Figueiredo;25;172;88;NA;NA;NA
2007;POR;Juan Severino Somoza;26;185;113;NA;NA;NA
2007;POR;Ruben Spachuck;26;181;105;NA;NA;NA
2007;POR;Pedro Cabral;24;179;72;NA;NA;NA
2007;POR;Gonçalo Foro;25;196;95;NA;NA;NA
2007;POR;Andre Silva;32;174;102;NA;NA;NA
2007;POR;Paulo Murinello;33;173;83;NA;NA;NA
2007;POR;António Aguilar;29;192;96;NA;NA;NA
2007;POR;Marcello d'Orey;31;196;127;NA;NA;NA
2007;POR;Joaquim Ferreira;34;175;100;NA;NA;NA
2007;POR;Luis Pissarra;32;171;73;NA;NA;NA
2007;WSM;Tanielu Fuga;34;182;101;NA;NA;NA
2007;WSM;Kas Lealamanua;31;184;98;NA;NA;NA
2007;WSM;Elvis Seveali'I;29;180;96;NA;NA;NA
2007;WSM;Leo Lafaiali'I;33;195;110;NA;NA;NA
2007;WSM;Alesana Tuilagi;26;185;111;NA;NA;NA
2007;WSM;Henry Tuilagi;31;185;126;NA;NA;NA
2007;WSM;Lome Fa'atau;32;184;93;NA;NA;NA
2007;WSM;Sailosi Tagicakibau;25;193;97;NA;NA;NA
2007;WSM;Loki Crichton;31;180;90;NA;NA;NA
2007;WSM;Ulia Ulia;27;183;102;NA;NA;NA
2007;WSM;David Lemi;25;168;80;NA;NA;NA
2007;WSM;Lolo Lui;25;185;90;NA;NA;NA
2007;WSM;Seilala Mapusua;27;180;102;NA;NA;NA
2007;WSM;Steve So'oialo;30;177;85;NA;NA;NA
2007;WSM;Alfie Vaeluaga;27;186;115;NA;NA;NA
2007;WSM;Mahonri Schwalger;29;180;106;NA;NA;NA
2007;WSM;Anitele'a Tuilagi;21;186;110;NA;NA;NA
2007;WSM;Daniel Leo;25;198;112;NA;NA;NA
2007;WSM;Census Johnston;26;191;135;NA;NA;NA
2007;WSM;Justin Va'a;29;182;124;NA;NA;NA
2007;WSM;Muliufi Salanoa;27;178;105;NA;NA;NA
2007;WSM;Eliota Fuimaono-Sapolu;27;183;103;NA;NA;NA
2007;WSM;Naama Leleimalefaga;20;178;121;NA;NA;NA
2007;WSM;Junior Polu;26;183;92;NA;NA;NA
2007;WSM;Fosi Palaamo;31;189;120;NA;NA;NA
2007;WSM;Kane Thompson;25;198;112;NA;NA;NA
2007;WSM;Justin Purdie;27;194;107;NA;NA;NA
2007;WSM;Gavin Williams;28;187;98;NA;NA;NA
2007;WSM;Joe Tekori;24;192;123;NA;NA;NA
2007;WSM;Silao Vaisola Sefo;28;189;108;NA;NA;NA
2007;WSM;Jerry Meafou;25;179;93;NA;NA;NA
2007;WSM;Brian Lima;35;186;95;NA;NA;NA
2007;WSM;Semo Sititi;33;188;105;NA;NA;NA
2007;FIJ;Vilimoni Delasau;30;190;102;NA;NA;NA
2007;FIJ;Sisa Koyamaibole;26;192;120;NA;NA;NA
2007;FIJ;Norman Ligairi;31;184;95;NA;NA;NA
2007;FIJ;Seru Rabeni;29;187;105;NA;NA;NA
2007;FIJ;Ifereimi Rawaqa;27;197;119;NA;NA;NA
2007;FIJ;Seremaia Bai;32;182;105;NA;NA;NA
2007;FIJ;Bill Gadolo;30;178;111;NA;NA;NA
2007;FIJ;Kele Leawere;33;193;120;NA;NA;NA
2007;FIJ;Henry Qiodravu;30;181;116;NA;NA;NA
2007;FIJ;Isoa Domolailai;26;205;118;NA;NA;NA
2007;FIJ;Sireli Bobo;31;190;99;NA;NA;NA
2007;FIJ;Kameli Ratuvou;25;178;94;NA;NA;NA
2007;FIJ;Sunia Koto;27;174;110;NA;NA;NA
2007;FIJ;Jone Qovu;22;195;120;NA;NA;NA
2007;FIJ;Maleli Kunavore;24;187;110;NA;NA;NA
2007;FIJ;Jone Railomo;26;187;120;NA;NA;NA
2007;FIJ;Akapusi Qera;23;187;107;NA;NA;NA
2007;FIJ;Aca Ratuva;29;186;102;NA;NA;NA
2007;FIJ;Waisea Luveniyali;22;172;83;NA;NA;NA
2007;FIJ;Gabiriele Lovobalavu;22;176;95;NA;NA;NA
2007;FIJ;Netani Talei;24;189;110;NA;NA;NA
2007;FIJ;Jone Daunivucu;30;180;90;NA;NA;NA
2007;FIJ;Vereniki Sauturaga;25;179;98;NA;NA;NA
2007;FIJ;Wame Lewaravu;25;195;109;NA;NA;NA
2007;FIJ;Alefoso Yalayalatabua;30;180;106;NA;NA;NA
2007;FIJ;Graham Dewes;25;179;107;NA;NA;NA
2007;FIJ;Filimone Bolavucu;26;172;90;NA;NA;NA
2007;FIJ;Isoa Neivua;29;174;97;NA;NA;NA
2007;FIJ;Semisi Naevo;32;197;115;NA;NA;NA
2007;FIJ;Mosese Rauluni;32;175;94;NA;NA;NA
2007;FIJ;Nicky Little;31;183;102;NA;NA;NA
2007;TON;Viliami Vaki;31;194;95;NA;NA;NA
2007;TON;Taufa'ao Filise;30;190;120;NA;NA;NA
2007;TON;Aisea Havili;30;178;91;NA;NA;NA
2007;TON;Ephraim Taukafa;31;178;108;NA;NA;NA
2007;TON;Tevita Tu'ifua;32;182;93;NA;NA;NA
2007;TON;Kisi Pulu;29;178;112;NA;NA;NA
2007;TON;'Emosi Kauhenga;26;198;120;NA;NA;NA
2007;TON;Seti Kiole;27;192;102;NA;NA;NA
2007;TON;Finau Maka;30;190;110;NA;NA;NA
2007;TON;Sukanaivalu Hufanga;25;182;89;NA;NA;NA
2007;TON;Soane Havea;26;170;93;NA;NA;NA
2007;TON;Lisiate Fa'aoso;24;197;113;NA;NA;NA
2007;TON;Soane Tonga'uiha;25;192;130;NA;NA;NA
2007;TON;Hudson Tonga'uiha;24;190;90;NA;NA;NA
2007;TON;Paino Hehea;28;197;114;NA;NA;NA
2007;TON;Lotu Filipine;27;189;103;NA;NA;NA
2007;TON;Nili Latu;25;185;100;NA;NA;NA
2007;TON;Hale T Pole;28;192;102;NA;NA;NA
2007;TON;Toma Toke;22;181;108;NA;NA;NA
2007;TON;Vungakoto Lilo;24;193;98;NA;NA;NA
2007;TON;Enele Taufa;23;175;91;NA;NA;NA
2007;TON;Ualosi Kailea;29;181;97;NA;NA;NA
2007;TON;Sateki Mata'u;28;184;110;NA;NA;NA
2007;TON;Isileli Tupou;23;182;96;NA;NA;NA
2007;TON;Joseph Vaka;27;185;115;NA;NA;NA
2007;TON;Maama Molitika;31;194;116;NA;NA;NA
2007;TON;Sione Tu'ipulotu;29;186;98;NA;NA;NA
2007;TON;Epeli Taione;28;193;120;NA;NA;NA
2007;TON;Inoke Afeaki;34;197;115;NA;NA;NA
2007;TON;Pierre Hola;29;183;110;NA;NA;NA
2007;TON;Aleki Lutui;29;178;108;NA;NA;NA
2007;JPN;Masahito Yamamoto;29;185;111;NA;NA;NA
2007;JPN;Ryota Asano;28;184;100;NA;NA;NA
2007;JPN;Bryce Robins;27;183;86;NA;NA;NA
2007;JPN;Yuji Matsubara;28;180;100;NA;NA;NA
2007;JPN;Hitoshi Ono;29;191;105;NA;NA;NA
2007;JPN;Takanori Kumagae;29;194;104;NA;NA;NA
2007;JPN;Kosuke Endo;27;186;85;NA;NA;NA
2007;JPN;Tatsukichi Nishiura;31;176;110;NA;NA;NA
2007;JPN;Hare Makiri;29;190;103;NA;NA;NA
2007;JPN;Christian Loamanu;21;188;108;NA;NA;NA
2007;JPN;Tomokazu Soma;30;183;122;NA;NA;NA
2007;JPN;Yuta Imamura;23;178;90;NA;NA;NA
2007;JPN;Yuki Yatomi;22;176;83;NA;NA;NA
2007;JPN;Philip O'Reilly;27;190;100;NA;NA;NA
2007;JPN;Luke Thompson;26;194;107;NA;NA;NA
2007;JPN;Takamichi Sasaki;24;184;98;NA;NA;NA
2007;JPN;Tomoki Kitagawa;24;175;80;NA;NA;NA
2007;JPN;Go Aruga;24;175;85;NA;NA;NA
2007;JPN;Taku Inokuchi;25;176;100;NA;NA;NA
2007;JPN;Tomoki Yoshida;25;171;78;NA;NA;NA
2007;JPN;Koji Taira;24;185;93;NA;NA;NA
2007;JPN;Kosei Ono;20;170;87;NA;NA;NA
2007;JPN;Chulwon;23;171;73;NA;NA;NA
2007;JPN;Tatsuya Kusumi;26;180;85;NA;NA;NA
2007;JPN;Yasunori Watanabe;33;192;104;NA;NA;NA
2007;JPN;Hajime Kiso;29;195;105;NA;NA;NA
2007;JPN;Nataniela Oto;29;173;95;NA;NA;NA
2007;JPN;Shotaro Onishi;29;180;80;NA;NA;NA
2007;JPN;Hirotoki Onozawa;29;180;85;NA;NA;NA
2007;JPN;Luatangi Samurai Vatuvei;30;190;120;NA;NA;NA
2007;JPN;Ryo Yamamura;26;185;114;NA;NA;NA
2007;JPN;Takuro Miuchi;32;188;107;NA;NA;NA
2007;CAN;Jamie Cudmore;29;198;116;NA;NA;NA
2007;CAN;Ed Fairhurst;28;183;93;NA;NA;NA
2007;CAN;Colin Yukes;28;201;115;NA;NA;NA
2007;CAN;Pat Riordan;28;185;106;NA;NA;NA
2007;CAN;Ryan Smith;28;191;93;NA;NA;NA
2007;CAN;James Pritchard;28;175;85;NA;NA;NA
2007;CAN;Josh Jackson;27;198;112;NA;NA;NA
2007;CAN;Mike Webb;28;185;100;NA;NA;NA
2007;CAN;Dan Pletch;24;180;109;NA;NA;NA
2007;CAN;Mike Burak;27;201;107;NA;NA;NA
2007;CAN;Matt Weingart;25;179;81;NA;NA;NA
2007;CAN;Mike Pyke;23;196;104;NA;NA;NA
2007;CAN;Derek Daypuck;29;183;93;NA;NA;NA
2007;CAN;Justin Mensah-Coker;24;195;106;NA;NA;NA
2007;CAN;Dave Biddle;22;180;102;NA;NA;NA
2007;CAN;Adam Kleeberger;23;195;95;NA;NA;NA
2007;CAN;Dave Spicer;22;182;91;NA;NA;NA
2007;CAN;Luke Tait;26;199;105;NA;NA;NA
2007;CAN;Aaron Carpenter;24;183;104;NA;NA;NA
2007;CAN;Nick Trenkel;20;180;94;NA;NA;NA
2007;CAN;Craig Culpan;25;180;95;NA;NA;NA
2007;CAN;Ander Monro;26;178;88;NA;NA;NA
2007;CAN;Mike Pletch;24;180;111;NA;NA;NA
2007;CAN;Sean-Michael Stephen;25;196;108;NA;NA;NA
2007;CAN;Dth van der Merwe;21;182;89;NA;NA;NA
2007;CAN;Nathan Hirayama;19;180;98;NA;NA;NA
2007;CAN;Scott Franklin;27;180;114;NA;NA;NA
2007;CAN;Mike James;34;198;110;NA;NA;NA
2007;CAN;Rod Snow;37;189;114;NA;NA;NA
2007;CAN;Morgan Williams;31;183;84;NA;NA;NA
2007;CAN;Jon Thiel;32;190;112;NA;NA;NA
2007;USA;Mike Hercus;28;176;84;NA;NA;NA
2007;USA;Mike MacDonald;27;182;127;NA;NA;NA
2007;USA;Paul Emerick;27;182;94;NA;NA;NA
2007;USA;Chris Osentowski;32;180;118;NA;NA;NA
2007;USA;Salesi Sika;27;190;113;NA;NA;NA
2007;USA;Albert Tuipulotu;28;185;102;NA;NA;NA
2007;USA;Todd Clever;24;190;97;NA;NA;NA
2007;USA;Mike Mangan;32;195;115;NA;NA;NA
2007;USA;Louis Stanfill;22;192;110;NA;NA;NA
2007;USA;Vahafolau Esikia;28;180;93;NA;NA;NA
2007;USA;Owen Lentz;27;175;101;NA;NA;NA
2007;USA;Mark Aylor;29;194;112;NA;NA;NA
2007;USA;Hayden Mexted;28;193;109;NA;NA;NA
2007;USA;John Vitale;26;186;113;NA;NA;NA
2007;USA;Chad Erskine;27;177;88;NA;NA;NA
2007;USA;Blake Burdette;27;185;112;NA;NA;NA
2007;USA;Valenese Malifa;22;175;75;NA;NA;NA
2007;USA;Chris Wyles;24;182;93;NA;NA;NA
2007;USA;Fifita Mounga;34;177;107;NA;NA;NA
2007;USA;Andrew Osborne;26;172;86;NA;NA;NA
2007;USA;Inaki Basauri;23;198;105;NA;NA;NA
2007;USA;Dan Payne;35;182;104;NA;NA;NA
2007;USA;Takudzwa Ngwenya;22;177;85;NA;NA;NA
2007;USA;Thretton Palamo;19;190;102;NA;NA;NA
2007;USA;Mike Petri;23;177;87;NA;NA;NA
2007;USA;John Vandergeissen;25;195;107;NA;NA;NA
2007;USA;Matekitonga Moeakiola;29;182;118;NA;NA;NA
2007;USA;Henry Bloomfield;34;190;128;NA;NA;NA
2007;USA;Luke Gross;38;203;117;NA;NA;NA
2007;USA;Alec Parker;33;195;102;NA;NA;NA
2007;USA;Philip Eloff;29;180;94;NA;NA;NA
2007;ROU;Alexandru Manta;30;190;105;NA;NA;NA
2007;ROU;Cezar Popescu;31;188;120;NA;NA;NA
2007;ROU;Ioan Teodorescu;31;175;80;NA;NA;NA
2007;ROU;Petrisor Toderasc;27;185;113;NA;NA;NA
2007;ROU;Dan Dumbrava;26;187;97;NA;NA;NA
2007;ROU;Sorin Socol;30;196;115;NA;NA;NA
2007;ROU;Silviu Florea;30;182;106;NA;NA;NA
2007;ROU;Cristian Petre;28;196;115;NA;NA;NA
2007;ROU;Augustin Petrichei;27;198;108;NA;NA;NA
2007;ROU;Bogdan Balan;27;183;115;NA;NA;NA
2007;ROU;Iulian Dumitras;25;188;106;NA;NA;NA
2007;ROU;Cosmin Ratiu;28;197;110;NA;NA;NA
2007;ROU;Catalin Nicolae;27;184;85;NA;NA;NA
2007;ROU;Alexandru Tudori;29;195;105;NA;NA;NA
2007;ROU;Paulica Ion;24;183;120;NA;NA;NA
2007;ROU;Ionut Dimofte;23;186;99;NA;NA;NA
2007;ROU;Valentin Calafeteanu;22;181;78;NA;NA;NA
2007;ROU;Valentin Ursache;22;194;125;NA;NA;NA
2007;ROU;Dan Vlad;24;185;103;NA;NA;NA
2007;ROU;Catalin Fercu;21;183;85;NA;NA;NA
2007;ROU;Csaba Gal;22;184;94;NA;NA;NA
2007;ROU;Stefan Ciuntu;21;182;85;NA;NA;NA
2007;ROU;Florin Vlaicu;21;186;100;NA;NA;NA
2007;ROU;Catalin Dascalu;23;184;97;NA;NA;NA
2007;ROU;Romeo Gontineac;34;174;90;NA;NA;NA
2007;ROU;Gabriel Brezoianu;30;175;88;NA;NA;NA
2007;ROU;Ionut Tofan;30;178;77;NA;NA;NA
2007;ROU;Lucian Sirbu;31;183;94;NA;NA;NA
2007;ROU;Florin Corodeanu;30;187;104;NA;NA;NA
2007;ROU;Marius Tincu;29;181;114;NA;NA;NA
2007;ROU;Ovidiu Tonita;27;195;105;NA;NA;NA
2007;ROU;Razvan Mavrodin;34;178;102;NA;NA;NA
2007;ROU;Petru Balan;31;185;116;NA;NA;NA
2007;NAM;Corne Powell;33;192;95;NA;NA;NA
2007;NAM;Domingo Kamonga;33;187;101;NA;NA;NA
2007;NAM;Du Preez Grobler;30;183;93;NA;NA;NA
2007;NAM;Morne Schreuder;28;183;84;NA;NA;NA
2007;NAM;Kees Lensing;29;190;125;NA;NA;NA
2007;NAM;Emile Wessels;28;180;85;NA;NA;NA
2007;NAM;Melrick Africa;29;180;89;NA;NA;NA
2007;NAM;Johannes Meyer;26;190;125;NA;NA;NA
2007;NAM;Jane du Toit;32;186;118;NA;NA;NA
2007;NAM;Jacques Burger;24;188;100;NA;NA;NA
2007;NAM;Jurie van Tonder;27;182;75;NA;NA;NA
2007;NAM;Eugene Jantjies;21;180;84;NA;NA;NA
2007;NAM;Tertius Losper;22;185;90;NA;NA;NA
2007;NAM;Ryan Witbooi;22;191;87;NA;NA;NA
2007;NAM;Heini Bock;26;161;75;NA;NA;NA
2007;NAM;Michael MacKenzie;24;185;95;NA;NA;NA
2007;NAM;Johnny Redelinghuys;23;178;114;NA;NA;NA
2007;NAM;Wacca Kazombiaze;28;198;102;NA;NA;NA
2007;NAM;Nico Esterhuize;23;205;103;NA;NA;NA
2007;NAM;Tinus du Plessis;23;190;100;NA;NA;NA
2007;NAM;Lu-Wayne Botes;24;189;89;NA;NA;NA
2007;NAM;John Drotsky;23;178;83;NA;NA;NA
2007;NAM;Jacques Nieuwenhuis;27;178;96;NA;NA;NA
2007;NAM;Marius Visser;25;190;140;NA;NA;NA
2007;NAM;Piet van Zyl;28;181;95;NA;NA;NA
2007;NAM;Bratley Langenhoven;24;191;89;NA;NA;NA
2007;NAM;Deon Mouton;33;184;96;NA;NA;NA
2007;NAM;Herman Lindvelt;31;193;104;NA;NA;NA
2007;NAM;Heino Senekal;32;198;118;NA;NA;NA
2007;NAM;Hugo Horn;30;180;106;NA;NA;NA
2007;GEO;Victor Didebulidze;37;192;112;NA;NA;NA
2007;GEO;Akvsenti Giorgadze;31;179;103;NA;NA;NA
2007;GEO;Pavle Jimsheladze;32;180;88;NA;NA;NA
2007;GEO;Besiki Khamashuridze;30;195;95;NA;NA;NA
2007;GEO;Grigol Labadze;34;194;97;NA;NA;NA
2007;GEO;Ilia Maisuradze;30;180;98;NA;NA;NA
2007;GEO;Zurab Mchedlishvili;36;192;110;NA;NA;NA
2007;GEO;Goderdzi Shvelidze;29;177;106;NA;NA;NA
2007;GEO;Malkhaz Urjukashvili;27;178;80;NA;NA;NA
2007;GEO;Ilia Zedginidze;30;195;112;NA;NA;NA
2007;GEO;Irakli Abuseridze;30;174;70;NA;NA;NA
2007;GEO;Giorgi Chkhaidze;26;195;102;NA;NA;NA
2007;GEO;Otar Barkalaia;23;175;75;NA;NA;NA
2007;GEO;Giorgi Elizbarashvili;23;184;84;NA;NA;NA
2007;GEO;Otar Eloshvili;29;188;105;NA;NA;NA
2007;GEO;Mamuka Gorgodze;23;196;118;NA;NA;NA
2007;GEO;Irakli Giorgadze;25;188;100;NA;NA;NA
2007;GEO;David Khinchagashvili;25;178;112;NA;NA;NA
2007;GEO;Merab Kvirikashvili;24;180;80;NA;NA;NA
2007;GEO;Irakli Machkhaneli;26;187;90;NA;NA;NA
2007;GEO;Mamuka Magrakvelidze;30;190;120;NA;NA;NA
