141303;Goschorski Jarosław;947;Komitet Wyborczy Wyborców Jarosława Goschorskiego;
302708;KOŃCZAK Edward;730;Komitet Wyborczy Wyborców Nasza Gmina Nasze Miasto;
100610;Kobus Konrad Dariusz;1681;Komitet Wyborczy Wyborców Razem Dla Gminy Rzgów;
240706;Karasiewicz Kazimierz Józef;431;Komitet Wyborczy Wyborców Dla Rozwoju i Promocji Gminy Koszęcin;
301003;Puszkarek Janusz Kazimierz;1417;Komitet Wyborczy Wyborców Ziemia Kazimierska;
220403;Grombala Leszek Józef;2997;Komitet Wyborczy Wyborców Leszka Grombali;T
040804;Wysocki Jerzy Jan;518;Koalicyjny Komitet Wyborczy SLD Lewica Razem;
320602;Kordylasińska Alicja Elwira;387;Komitet Wyborczy Wyborców Alicji Kordylasińskiej-Uczciwość i Rozwój;
320801;Woźniak Jacek Artur;3081;Komitet Wyborczy Wyborców Jacka Woźniaka;
060115;BRUCZUK Krzysztof Jan;606;Komitet Wyborczy Wyborców Sosnówka 2014;
281104;KOSMALA Jacek;4615;Komitet Wyborczy Wyborców Nowa Nidzica;T
221406;Rezmerowski Roman Kazimierz;1653;Komitet Wyborczy Wyborców Porozumienie dla Gminy;
060504;Zbytniewski Józef Marian;1046;Komitet Wyborczy Prawo i Sprawiedliwość;
143303;Komudziński Stanisław;1227;Komitet Wyborczy Wyborców Stanisława Komudzińskiego;
201209;PIETRUKIEWICZ Stanisław Jacek;901;Komitet Wyborczy Wyborców Razem dla Wiżajn;T
060710;CIEŚLA Andrzej Jan;1113;Komitet Wyborczy Wyborców Niezależni;
060504;Gzik Bolesław;748;Komitet Wyborczy Wyborców Strażak - Powiat Janowski;
080804;Neryng Krzysztof Józef;741;Komitet Wyborczy Wyborców Stowarzyszenia Rozwoju i Promocji Gminy Szczaniec;
260415;Łopaciński Andrzej Stanisław;865;Komitet Wyborczy Prawo i Sprawiedliwość;
061103;SKWAREK Sławomir;1423;Komitet Wyborczy Wyborców Sławomira Skwarka;T
100206;Bryła Jerzy Tadeusz;1832;Komitet Wyborczy Wyborców - Strażacy Gminy Kutno;T
141215;ŚLIWA Arkadiusz Bogdan;5063;Komitet Wyborczy Prawo i Sprawiedliwość;T
120203;Chudoba Marek Andrzej;2292;Komitet Wyborczy Wyborców "Samorządność" 2014;T
080406;ZAWIŚLAK Jacek Zbigniew;658;Komitet Wyborczy Wyborców Zawiślak;
261204;Łysiak Rafał Janusz;1245;Komitet Wyborczy Wyborców Stronnictwa Piast Ziemi Staszowskiej;
161103;BEDNORZ Maria Magdalena;324;Komitet Wyborczy Wyborców Porozumienie i Dialog;
186301;Szlachta Andrzej;14789;Komitet Wyborczy Prawo i Sprawiedliwość;
061702;Podlodowski Ryszard;1056;Komitet Wyborczy Wyborców Mełgiew-Gmina Równych Szans;
060801;SZUMIEC Radosław Stanisław;1554;Komitet Wyborczy Wyborców Wspólnota Lubartowska;
143306;Stokowski Tadeusz;220;Komitet Wyborczy Wyborców Współpraca i Rozwój;
280406;PERLEJEWSKI Mariusz Antoni;329;Komitet Wyborczy Prawo i Sprawiedliwość;
046101;Sypniewski Marcin;4395;Komitet Wyborczy Nowa Prawica — Janusza Korwin-Mikke;
280407;ŚNIECIKOWSKI Wiesław Grzegorz;3490;KOMITET WYBORCZY PASŁĘCZANIE;T
060503;Dyjach Wiesław;728;Komitet Wyborczy Wyborców "Wspólnota Samorządowa";
101408;Bądzior Mariusz Grzegorz;374;Komitet Wyborczy Polskie Stronnictwo Ludowe;
180803;Niemiec-Dziekan Zofia Krystyna;1045;Komitet Wyborczy Wyborców Lepsza Przyszłość;
101705;Trojan Jarosław;1438;Komitet Wyborczy Polskie Stronnictwo Ludowe;T
226201;Horała Marcin Michał;10453;Komitet Wyborczy Prawo i Sprawiedliwość;
260106;Romańska Katarzyna Marianna;877;Komitet Wyborczy Wyborców Katarzyny Romańskiej;
100802;Tkacz Ryszard Marian;504;Komitet Wyborczy Wyborców Niezależni Razem z Ryszardem Tkaczem;
260404;Ściana Mariusz Jan;571;Komitet Wyborczy Wyborców Razem w Przyszłość Gminy Chmielnik;
121704;Firas Anna;268;Komitet Wyborczy TATRZAŃSKI KLUB NIEZALEŻNYCH;
247001;Rzeźnicki Piotr Łukasz;109;Komitet Wyborczy Wyborców Prawa Strona;
221102;Narkowicz Tyberiusz Zygmunt;979;Komitet Wyborczy Wyborców Jastarnia-Kuźnica-Jurata Razem;T
021502;Swadek-Schneider Dorota;808;Komitet Wyborczy Wspólnota Samorządowa Powiatu Oławskiego;
060901;Góra Ryszard;2386;Komitet Wyborczy Wyborców Ryszarda Góry „Wspólne Dobro";
220801;NAMYŚLAK Witold Tadeusz;5801;Komitet Wyborczy Wyborców KOALICJA DLA LĘBORKA;
121905;Fic Zbigniew Stanisław;6167;Komitet Wyborczy Wspólnota Wielicka;
181404;Petynia Stanisław Jan;1821;Komitet Wyborczy Wyborców Stanisława Petyni;T
102009;Tomczak Anna Zofia;793;Komitet Wyborczy Wyborców Anny Tomczak;
100902;Jędrzejski Kazimierz Józef;1406;Komitet Wyborczy Wyborców Kazimierza Jędrzejskiego "Razem dla Kiełczygłowa";T
141703;Traczyk Stefan;1542;Komitet Wyborczy Wyborców Celestynów i Samorządność;
121305;Mieszczak Jerzy;2750;Komitet Wyborczy Wyborców Nasza Gmina Osiek;T
161102;WYCISŁO Marcin Piotr;1445;Komitet Wyborczy Wyborców Mniejszość Niemiecka;T
061802;ADAMEK Andrzej;1030;Komitet Wyborczy Polskie Stronnictwo Ludowe;T
221204;Florkowska Teresa Barbara;2012;Komitet Wyborczy Wyborców "SAMORZĄDNOŚĆ GMINY GŁÓWCZYCE";T
180410;Kuras Józef;1268;Komitet Wyborczy Prawo i Sprawiedliwość;
240601;Koralewski Andrzej;267;Komitet Wyborczy Nowa Prawica — Janusza Korwin-Mikke;
142608;Osiej Jan;1391;Komitet Wyborczy Wyborców Gminy Siedlce;
180507;Suski Piotr Grzegorz;675;Komitet Wyborczy Polskie Stronnictwo Ludowe;
181805;SOŁTYS Mariusz;1337;Komitet Wyborczy Wyborców Forum Mieszkańców Powiatu;
120712;NOWAK Lech  Zbigniew;1230;Komitet Wyborczy Wyborców "NASZA GMINA";
206101;SZEWELUK Tomasz;3319;Komitet Wyborczy Nowa Prawica — Janusza Korwin-Mikke;
240609;Guła Jerzy;777;Komitet Wyborczy Prawo i Sprawiedliwość;
241503;Skowron Arkadiusz;865;Komitet Wyborczy Wyborców Zdrowe Rydułtowy;
142608;Bieniek Mirosław;2119;Komitet Wyborczy Wyborców Nasza Gmina Siedlce;
081102;Wołowicz Franciszek;4824;Koalicyjny Komitet Wyborczy SLD Lewica Razem;
281602;POLKOWSKA-KRUPA Ewa Maria;485;Komitet Wyborczy Wyborców Ewy Polkowskiej-Krupa;
121603;BROŻEK Andrzej;141;Komitet Wyborczy Wyborców Nasza Wspólna Gmina;
040803;Mazanowska Elżbieta Maria;414;Komitet Wyborczy Wyborców "Gmina To My";
321201;Gancarz Agnieszka;295;Komitet Wyborczy Wyborców Alternatywa;
121502;STOPA Jacek Józef;1894;Komitet Wyborczy Wyborców Suska Wspólnota Samorządowa;
140706;DRAPAŁA Marek;1456;Komitet Wyborczy Wyborców Wspólnota Samorządowa Gminy Magnuszew;
320203;Chmielewski Andrzej Wojciech;1016;Komitet Wyborczy Wyborców "Porozumienie Dla Gminy Drawno";
020301;Mareńczak-Piechocka Barbara Maria;664;Komitet Wyborczy Wyborców Janusza Piechockiego;
040706;ZALESIAK Jacek;1033;Komitet Wyborczy Polskie Stronnictwo Ludowe;
246201;Brzezinka Jacek Piotr;6326;Komitet Wyborczy Platforma Obywatelska RP;
200106;DOBROWOLSKA Jadwiga;277;Komitet Wyborczy Wyborców Gmina Płaska Odnowa;
301705;KAŹMIERCZAK Przemysław Piotr;1984;Komitet Wyborczy Wyborców Gmina dla Pokoleń Przemysława Kaźmierczaka;
146401;KOZŁOWSKI Mateusz Bronisław;792;Komitet Wyborczy Nowa Prawica — Janusza Korwin-Mikke;
142301;FIDOS Robert Sylwester;1326;Komitet Wyborczy Polskie Stronnictwo Ludowe;T
281004;KURCZEWSKA Agnieszka Anna;1901;Komitet Wyborczy Wyborców Agnieszki Anny Kurczewskiej;T
020702;OLEKSIAK Radosław Jerzy;380;Komitet Wyborczy Wyborców „Razem KG”;
120406;Lupa Marek Janusz;1847;Komitet Wyborczy Wyborców Prawda i Samorządność;T
301706;Bartczak Jacek Krzysztof;3807;Komitet Wyborczy Wyborców Jacka Bartczaka;T
141804;ZALEWSKI JÓZEF;5764;Komitet Wyborczy Wyborców Józefa Zalewskiego i Centrum;
121405;Antos Wiesław Bronisław;1025;Komitet Wyborczy Prawo i Sprawiedliwość;
247701;CHEŁSTOWSKI Jakub Piotr;7474;Komitet Wyborczy Wyborców Tychy Naszą Małą Ojczyzną;
321104;Diakun Władysław;8999;Komitet Wyborczy Wspólnota Samorządowa Gryf XXI;T
300807;Hadzik Grzegorz Paweł;1450;Komitet Wyborczy Wyborców Wspólna Gmina Trzcinica;T
041810;Krzyżańska Larysa Katarzyna;1044;Komitet Wyborczy Wyborców Lubańska Wspólnota Samorządowa;
141906;Chlewiński Krzysztof;902;Komitet Wyborczy Polskie Stronnictwo Ludowe;
143702;Grzybicki Jacek;597;Komitet Wyborczy Wyborców Jacka Grzybickiego;
041604;SKAŁECKI Michał Jacek;1068;Komitet Wyborczy Wyborców Razem dla Rozwoju Gminy;
061804;Palonka Romuald Antoni;119;Komitet Wyborczy Wyborców Budujmy Razem Lepsze Jutro Gminy Krynice;
022507;Machaj Piotr Zygmunt;1403;Komitet Wyborczy Wyborców Ponad Podziałami;
062008;Kondrat Andrzej;719;Komitet Wyborczy Wyborców Andrzeja Kondrata;
020104;Zarembecki Tadeusz;629;Koalicyjny Komitet Wyborczy SLD Lewica Razem;
121002;STAWIARSKI Bernard Adam;6185;Komitet Wyborczy Wyborców Zgoda;T
260406;Pindral Mieczysław Paweł;748;Komitet Wyborczy Wyborców Mieczysław Pindral;
281704;JANUSZEWSKA Irena;95;Komitet Wyborczy Platforma Obywatelska RP;
022605;OLECHOWSKI Stanisław Krzysztof;244;Komitet Wyborczy Wyborców ZGODA;
021605;Szczupak Jerzy Sławomir;1662;Komitet Wyborczy Wyborców „PRZEMKOWIANIE”;
302709;Kusz Daniel;1071;Komitet Wyborczy Polskie Stronnictwo Ludowe;
302801;POSZWA Krzysztof;3441;Komitet Wyborczy Wyborców Krzysztofa Poszwy;
140707;GUBA Arkadiusz Paweł;408;Komitet Wyborczy Wyborców Wspólna Sprawa Gminy Sieciechów;
120101;ZASTAWNIAK Wojciech Józef;1093;Komitet Wyborczy Wyborców Bochnia Szansą dla Wszystkich;
221104;KUŻEL Roman  Andrzej;1434;Komitet Wyborczy Wyborców Pozytywne Zmiany;
120303;Sawka Henryk Józef;955;Koalicyjny Komitet Wyborczy SLD Lewica Razem;
260412;Lach Andrzej;398;Komitet Wyborczy Polska Razem Jarosława Gowina;
040603;Kobylski Rafał;1265;Koalicyjny Komitet Wyborczy SLD Lewica Razem;
040701;ROSZAK Grzegorz Michał;2462;Komitet Wyborczy Prawo i Sprawiedliwość;
061502;SKOWRON Sławomir Andrzej;219;Komitet Wyborczy Prawo i Sprawiedliwość;
146501;Wrzesiński Zbigniew Antoni;2808;Komitet Wyborczy Wyborców Wspólnota Patriotyzm Solidarność;
160701;DUNAJ Jerzy Zenon;739;Komitet Wyborczy Stowarzyszenie "Forum Samorządowe 2002";
160908;LABUS Jan  Józef;4931;Komitet Wyborczy Wyborców Jan Labus;T
022104;DETYNA Marek Grzegorz;304;Komitet Wyborczy Polskie Stronnictwo Ludowe;
121013;BOGACZYK Edward Józef;1118;Komitet Wyborczy Wyborców Edwarda Bogaczyka;
100506;Kubera Krzysztof Piotr;104;Komitet Wyborczy Wyborców "Ludowy";
200502;KASPROWICZ Grzegorz;632;Komitet Wyborczy Wyborców Białowieżanie;T
320507;JĘDRZEJKO Jacek;171;Komitet Wyborczy Wyborców Jacka Jędrzejko;
240503;KOWOL TOMASZ MICHAŁ;939;Komitet Wyborczy Wyborców Zgoda i Przyszłość;
081005;Jaskulska Justyna Anna;467;Komitet Wyborczy Polskie Stronnictwo Ludowe;
180204;Jakiel Stanisław;2123;Komitet Wyborczy Wyborców "Odpowiedzialny Samorząd";T
260503;Cichocki Michał Ryszard;5350;Komitet Wyborczy Platforma Obywatelska RP;
126101;Sikorski Andrzej Graniwid;2828;Komitet Wyborczy Wyborców Obrona Praw Emerytów Rencistów Lokatorów;
260417;Kania Jacek Piotr;910;Komitet Wyborczy Wyborców Nasza Gmina - Naszym Domem;
121606;Marcinek Szczepan Franciszek;687;Komitet Wyborczy Wyborców Szczepana Marcinka;
221005;Kochanowski Stanisław;1137;Komitet Wyborczy Wyborców Porozumienie Samorządowe dla Żuław;T
061811;Czubaj-Gancarz Marzena Dorota;1790;Komitet Wyborczy Prawo i Sprawiedliwość;
121006;KANTOR Dariusz Paweł;2336;Komitet Wyborczy Wyborców DARIUSZA KANTORA;
061503;GRYCZON Jan;517;Komitet Wyborczy Wyborców "Samorządowa Wspólnota";
121302;Ślusarczyk Cecylia Czesława;3497;Komitet Wyborczy Wyborców Obywatelski Komitet Wyborczy Brzeszcze 2014;
040504;Boluk-Sobolewski Jacek Jerzy;2012;Komitet Wyborczy Wyborców Przyjazna Gmina;
300405;Celka Robert;834;Komitet Wyborczy Wyborców Nasz Cel;
301202;SKRZYPCZAK Dawid;694;Komitet Wyborczy Prawo i Sprawiedliwość;
121601;JURKIEWICZ Zbigniew Marek;2611;Komitet Wyborczy Polskie Stronnictwo Ludowe;T
300801;STASIAK Paweł;1292;Komitet Wyborczy Wyborców Pawła Stasiaka;
100603;Klepacz Aldona;388;Komitet Wyborczy Wyborców Gmina Brójce;
240402;Odrzywolski Adam Marek;471;Koalicyjny Komitet Wyborczy SLD Lewica Razem;
143305;ROSŁOŃ Zbigniew Rafał;1419;Komitet Wyborczy Wyborców Współpraca i Rozwój;
281602;KIZLING Dariusz;198;Komitet Wyborczy Wyborców Porozumienie Społeczne Orzysz;
280501;PIOTROWSKI Hubert Mariusz;159;Komitet Wyborczy Wyborców "Cały Ełk-Nasz Dom. Liga Kresowa";
220908;Tamaka Mieczysław;102;Komitet Wyborczy Prawo i Sprawiedliwość;
146301;SUSZYŃSKA Krystyna;770;Komitet Wyborczy Stowarzyszenia Wolny Radom;
240803;Szafraniec Andrzej Gerard;3190;Komitet Wyborczy Wyborców Forum Samorządowe;
080502;STOLARSKI Robert;1053;Komitet Wyborczy Wyborców  Zaufanie;T
040803;Cackowska Iwona;97;Komitet Wyborczy Prawo i Sprawiedliwość;
062008;Kapica Roman  Aleksander;169;Komitet Wyborczy Wyborców Bądźmy Razem;
020812;Szwed Aleksander Jakub;691;Komitet Wyborczy Wyborców Niezależni 2014-2018;
200504;Kowalczuk Michał;137;Komitet Wyborczy Małe Ojczyzny;
060503;Piech Marek Antoni;1107;Komitet Wyborczy Polskie Stronnictwo Ludowe;
100703;WERŁOS Paweł Waldemar;1546;Komitet Wyborczy Wyborców Razem dla Gminy Mniszków;T
240407;Szymanek Elżbieta Urszula;129;Komitet Wyborczy Wyborców Ewa Żugaj;
301102;Lew-Pilarska Dorota Krystyna;1898;Komitet Wyborczy Porozumienie Ziemia Kościańska;
240407;Żurek Jerzy Szczepan;863;Komitet Wyborczy Wyborców Mała Ojczyzna w Konopiskach;
241701;Tomczyk Tomasz;1280;Komitet Wyborczy Prawo i Sprawiedliwość;
221313;Herold Artur Marcin;1753;Komitet Wyborczy Wyborców Artura Herolda;
141107;Świderski Piotr;1059;Komitet Wyborczy Wyborców "Inicjatywa Rozwój Praca";
101502;Rosa Grzegorz;1363;Komitet Wyborczy Prawo i Sprawiedliwość;
080107;JASICKA Aleksandra Elżbieta;723;Koalicyjny Komitet Wyborczy SLD Lewica Razem;
201108;RYBIŃSKI Robert;1719;Komitet Wyborczy Wyborców Porozumienie Samorządowe 2014;
240802;Balcer Marek Antoni;4141;Komitet Wyborczy Wyborców "Dla Gminy i Powiatu";
241309;GRABOWY ADAM ROMAN;847;Komitet Wyborczy Inicjatywa Obywatelska Powiatu Tarnogórskiego;
060213;Mielnik Jan Józef;689;Komitet Wyborczy Polskie Stronnictwo Ludowe;
220407;Dombrowska Jolanta Katarzyna;602;Komitet Wyborczy Wyborców Gmina Przyjazna Mieszkańcom;
321702;RAKOWSKA HALINA EWA;374;Komitet Wyborczy Wyborców - Samorządność i Praca;
100801;Waligórski Krzysztof Maciej;2055;Komitet Wyborczy Prawo i Sprawiedliwość;
121201;Gajdziszewski Mirosław Adam;2385;Komitet Wyborczy Wyborców Mirosława Gajdziszewskiego;T
141708;Budny Janusz Witold;1646;Komitet Wyborczy Wyborców Janusz Budny;
061806;Tymbel Franciszek;378;Komitet Wyborczy Wyborców Przyjazna Gmina;
160402;WŁODARCZYK Piotr Paweł;1992;Komitet Wyborczy Prawo i Sprawiedliwość;
281604;FELIŃSKI Piotr Ryszard;777;Komitet Wyborczy Wyborców Niezależni Ruciane-Nida;
302802;OLLEK Wojciech;369;Komitet Wyborczy Wyborców Porozumienie Obywatelskie;
021905;Guzik Jerzy Stanisław;1082;Komitet Wyborczy Wyborców Jerzego Guzika;
261204;Kozoduj Lucyna Danuta;1021;Komitet Wyborczy Wyborców Regionalne Forum Samorządowe 2014;
120607;Czech Barbara;679;Komitet Wyborczy Polskie Stronnictwo Ludowe;
141703;Skrzypiec - Nowak Janina Helena;391;Komitet Wyborczy Wyborców Celestynów Wczoraj Dziś Jutro;
120501;WÓJTOWICZ Jadwiga Teresa;2067;Komitet Wyborczy Prawo i Sprawiedliwość;
041103;Gapiński Henryk;232;Komitet Wyborczy Polskie Stronnictwo Ludowe;
247701;KWIATEK Włodzimierz Roman;1468;Koalicyjny Komitet Wyborczy SLD Lewica Razem;
020604;Wichniak Arkadiusz Cezary;202;Komitet Wyborczy Wyborców - Dla Mieszkańców;
140607;WANGRYN Mariusz Szczepan;680;Komitet Wyborczy Wyborców Samorząd dla Mieszkańców;
300503;Halasz Piotr Andrzej;1937;Komitet Wyborczy Wyborców "Wspólna Gmina";T
281508;GŁOWACZ Bogdan Jan;1224;Komitet Wyborczy Wyborców BOGDANA GŁOWACZA "CZŁOWIEK NADZIEI";
080403;Kotlarski Edmund;49;Koalicyjny Komitet Wyborczy SLD Lewica Razem;
081001;Łukaszuk Danuta Elżbieta;249;Komitet Wyborczy Wyborców Gmina i Powiat Przyjazne Ludziom;
141215;ZAWADZKI Witold Jerzy;745;Komitet Wyborczy Wyborców Sulejówek Dzielnicą Warszawy;
181309;Słabicki Janusz Stanisław;1172;Komitet Wyborczy Ochotniczej Straży Pożarnej w Stubnie;T
101601;ADAMSKI Jerzy;2141;Koalicyjny Komitet Wyborczy SLD Lewica Razem;
021702;Skorupski Aleksander Stanisław;381;Komitet Wyborczy Wyborców "Nasza Gmina-Wspólna Przyszłość";
041811;Wiktorski Paweł;1539;Komitet Wyborczy Wyborców Nasza Gmina;
200905;ŁOSTOWSKI Dariusz Adam;590;Komitet Wyborczy Platforma Obywatelska RP;
241002;Szpak Bogdan Krzysztof;320;Komitet Wyborczy Wyborców Kobiórska Wspólnota;
022103;Mucha Arkadiusz Marcin;389;Komitet Wyborczy Wyborców Arkadiusza Muchy;
041105;Bogucki Sławomir Henryk;2738;Komitet Wyborczy Wyborców "Idźmy Razem";T
247601;KOSTEMPSKI DAWID ADAM;8242;Komitet Wyborczy Platforma Obywatelska RP;T
060607;RYBAK Witold;911;Komitet Wyborczy Wyborców Witolda Rybaka;
022307;BICZYSKO Paweł Stefan;976;Komitet Wyborczy Polskie Stronnictwo Ludowe;
020801;KARPOWICZ Urszula;118;Komitet Wyborczy Wyborców Można Lepiej!;
060310;ZIELIŃSKI Bogdan;254;Komitet Wyborczy Wyborców Bogdana Zielińskiego;
021801;Jaskuła Wacław;919;Komitet Wyborczy Wyborców Gmina Kostomłoty wspólnym dobrem;
020810;Kensicki Piotr;387;Komitet Wyborczy Wyborców Międzyleska Wspólnota Razem;
121112;KARNICKI Maciej;2700;Komitet Wyborczy Wyborców "Nasze Miasto";
200402;GÓRSKI Grzegorz;1034;Komitet Wyborczy Prawo i Sprawiedliwość;
020401;Józefiak Zbigniew Leon;1061;Komitet Wyborczy Stowarzyszenia Unia Górowian;
200213;WESOŁOWSKA Agnieszka Beata;70;Komitet Wyborczy Wyborców Wasilków - Nasza Gmina, Nasz Dom;
141702;Kozłowski Bartłomiej;5463;Komitet Wyborczy Stowarzyszenie Inicjatywa dla Miasta;
281801;KULIŚ Łukasz;341;Komitet Wyborczy Wyborców Rozważne Rządzenie;
143309;PACZÓSKA Zofia Elżbieta;300;Komitet Wyborczy Wyborców Zofii Paczóskiej;
241401;Grzesica Krystian Andrzej;3327;Komitet Wyborczy Wyborców Krystiana Grzesicy;
120712;PACH Grzegorz;199;Komitet Wyborczy Wyborców GMINA BLIŻEJ LUDZI;
320306;CHMIEL Wojciech Eugeniusz;733;Komitet Wyborczy Prawo i Sprawiedliwość;
100508;Ruta Adam;913;Komitet Wyborczy Wyborców Razem Dla Gminy Łyszkowice;
220701;Kunda Mariusz;1468;Komitet Wyborczy Wyborców Kwidzyniacy;
321401;KORMAŃSKI Edward;477;Komitet Wyborczy Wyborców Wspólnie dla Społeczeństwa;
022202;GOŁĄB Michał Marian;952;Komitet Wyborczy Wyborców Michał Gołąb Aktywna Gmina Wińsko;
280601;PIOTROWSKA Jolanta;2816;Komitet Wyborczy Wyborców Razem Giżycko;
302306;Wojtkowiak Andrzej Jan;532;Komitet Wyborczy Wyborców Andrzeja Wojtkowiaka;
061806;Borkowska Grażyna;527;Komitet Wyborczy Wyborców Porozumienie Samorządowe;
141503;Gocłowski Ryszard;1253;Komitet Wyborczy Polskie Stronnictwo Ludowe;
261105;Rymarski Jerzy Stanisław;452;Komitet Wyborczy Prawo i Sprawiedliwość;
080206;Cebula Marek Jerzy;4350;Komitet Wyborczy Wyborców Marek Cebula;T
302112;NOWACKA Dorota Małgorzata;2600;Komitet Wyborczy Wyborców Twoja Ziemia Pobiedziska;
020804;MRÓWKA Mirosław;887;Komitet Wyborczy Wyborców Rozwój i Partnerstwo;
022405;Gałek Unkas;329;Komitet Wyborczy Wyborców „Zamożna Gmina-Bezpieczna Rodzina";
281410;DUDA Piotr Andrzej;944;Komitet Wyborczy Wyborców Wspólnota Samorządowa Gminy Purda;
320403;WIATROWSKI Jerzy Marek;126;Komitet Wyborczy Wyborców "Razem Zmienimy Maszewo i Gminę";
062001;Szykuła Dariusz;1290;Komitet Wyborczy Wyborców Dariusza Szykuły;T
160709;DYBCZAK Barbara Alicja;1300;Komitet Wyborczy Wyborców "Gminne Porozumienie Samorządowe";T
200401;LATAROWSKI Dariusz;2803;Komitet Wyborczy Wyborców Współpraca dla Grajewa;
020505;Oszczęda Sebastian Paweł;977;Komitet Wyborczy Wyborców SEBASTIANA OSZCZĘDY;T
022005;Faraniec Paweł;364;Komitet Wyborczy Wyborców Nasza Gmina 2018;
081104;Biczewski Marcin Mirosław;344;Komitet Wyborczy Wyborców Marcin Biczewski;
021702;Adam Tomasz Damian;102;Komitet Wyborczy Prawo i Sprawiedliwość;
120101;SITKO Edward Józef;274;Komitet Wyborczy Wyborców Bochnianie - w jedności siła;
020601;Malinowski Bogdan;891;Komitet Wyborczy Wyborców Karpacz Wspólna Sprawa;
221105;Tabakiernik Szymon Michał;1520;Komitet Wyborczy Wyborców Szymona Tabakiernika;
080302;LORENZ Remigiusz Roch;3097;Komitet Wyborczy Wyborców Forum Międzyrzeckich Inicjatyw;
121504;TEMPKA Stanisław Jan;1559;Komitet Wyborczy Wyborców UCZCIWI I PRAWORZĄDNI;T
060601;JAKUBIEC Andrzej Krzysztof;2483;Komitet Wyborczy Wyborców Porozumienie Ziemi Krasnostawskiej;
021605;Kuncik Tomasz Andrzej;485;Komitet Wyborczy Wyborców Wolny Powiat Polkowicki;
060307;RADZIĘCIAK Wiesław;936;Komitet Wyborczy Polskie Stronnictwo Ludowe;T
020102;Zatylny Krzysztof Michał;1930;Komitet Wyborczy Wyborców Dobra Gmina;
021003;Surowiec Jan;1566;Komitet Wyborczy Wyborców Jana Surowca Jakość i Postęp;
301807;WITEK Mariusz;4987;Komitet Wyborczy Polskie Stronnictwo Ludowe;T
241602;Chawuła Beata Agnieszka;3065;Komitet Wyborczy Prawo i Sprawiedliwość;
061204;Pyć Zygmunt Zbigniew;763;Komitet Wyborczy Polskie Stronnictwo Ludowe;
040101;Bartoszek Maciej;1121;Komitet Wyborczy Wyborców "Wybierzmy Gospodarza";
041303;STROIŃSKI Leszek Stanisław;899;Komitet Wyborczy Polskie Stronnictwo Ludowe;T
100407;Próchniewicz Krzysztof Andrzej;821;Komitet Wyborczy Polskie Stronnictwo Ludowe;
102006;Komorowski Tomasz Grzegorz;1334;Komitet Wyborczy Wyborców Pozytywna Energia;
102003;Chocholski Robert Grzegorz;379;Komitet Wyborczy Polskie Stronnictwo Ludowe;
241006;Pawlas Marian Leszek;3197;Komitet Wyborczy Wyborców Mariana Pawlasa;T
040705;SZATKOWSKA Barbara;1191;Komitet Wyborczy Platforma Obywatelska RP;
141001;HORNOWSKI Rafał Kazimierz;249;Komitet Wyborczy Polskie Stronnictwo Ludowe;
126101;Lasota Marek Wojciech;65417;Komitet Wyborczy Prawo i Sprawiedliwość;
221105;Włudzik Jerzy Henryk;2138;Komitet Wyborczy Wyborców Jerzego Włudzika;
241509;Walkowski Dariusz Alojzy;818;Komitet Wyborczy Wyborców Dla Mszany, Połomii i Gogołowej;
101607;ROBAK BARBARA DANUTA;1131;Komitet Wyborczy Polskie Stronnictwo Ludowe;
022106;Błażejowska Dorota Renata;142;Komitet Wyborczy Wyborców Dla Wspólnego Dobra;
140905;STRĄK Mariusz;916;Komitet Wyborczy Wyborców Przyjazna i Nowoczesna Gmina;
046201;Kryński Waldemar Wiesław;164;Komitet Wyborczy Samoobrona;
302110;FABISIAK Tomasz;597;Komitet Wyborczy Wyborców Ludzie Niezależni;
121014;ŁATKA Stanisław;1400;Komitet Wyborczy Prawo i Sprawiedliwość;
060802;Chomiuk Artur Sławomir;1124;Komitet Wyborczy Wyborców Dla Gminy;T
140203;Goszczyński Grzegorz;365;Komitet Wyborczy Wyborców Porozumienie 2014;
022505;Hasiuk Jan Dominik;996;Komitet Wyborczy Stowarzyszenia „Razem dla Gminy Sulików";
180408;Puzio Marek;1264;Komitet Wyborczy Wyborców - Wspólnie dokonajmy zmian- Marek Puzio;
100211;Wypych Ewa Barbara;771;Komitet Wyborczy Prawo i Sprawiedliwość;
022302;Pawlak Leszek;382;Komitet Wyborczy Wyborców Pawlaka Leszka;
142705;Korpoliński Krzysztof;1667;Komitet Wyborczy Wyborców Porozumienie Niezależnych Samorządowców;T
040404;Wojdyła Sławomir;285;Komitet Wyborczy Prawica Rzeczypospolitej;
020602;Zakrzewska Elżbieta;1211;Komitet Wyborczy Wyborców Elżbiety Zakrzewskiej;
200401;CEBELIŃSKI Tomasz;1994;Komitet Wyborczy Prawo i Sprawiedliwość;
180401;Paluch Waldemar Krzysztof;2656;Komitet Wyborczy Stowarzyszenia Przedsiębiorców Ziemi Jarosławskiej "Rozwój i Postęp";
247301;Kuczera Piotr Paweł;11661;Komitet Wyborczy Platforma Obywatelska RP;
041101;Jałoszyński Dariusz;626;Komitet Wyborczy Wyborców Nasza Przyszłość;
062004;Jędrusina Stanisław Edward;916;Komitet Wyborczy Wyborców Stanisława Jędrusiny;
100305;Płonek Bożena Maria;534;Komitet Wyborczy Polskie Stronnictwo Ludowe;
320301;Kuczyński Stanisław;1149;Komitet Wyborczy Polskie Stronnictwo Ludowe;
