39;6;PO;SZYDŁOWSKA Bożena;12309;2.75;T
39;7;PO;ZIELIŃSKI Marek;10207;2.28;T
39;3;SLD;ŁYBACKA Krystyna Maria;24405;5.45;T
40;1;PiS;HOC Czesław;18309;7.43;T
40;2;PiS;GOLIŃSKI Marian Tomasz;8352;3.39;T
40;1;PO;GAWŁOWSKI Stanisław;24597;9.98;T
40;2;PO;KARPINIUK Sebastian Marek;25827;10.48;T
40;3;PO;OLEJNICZAK Danuta Maria;11631;4.72;T
40;5;PO;SUSKI Paweł;7451;3.02;T
40;6;PO;KURIATA Jan;7363;2.99;T
40;1;SLD;WZIĄTEK Stanisław Czesław;12566;5.10;T
41;1;PiS;BRUDZIŃSKI Joachim Stanisław;33237;7.57;T
41;2;PiS;KOMOŁOWSKI Longin;10223;2.33;T
41;5;PiS;MASŁOWSKA Mirosława Jolanta;8431;1.92;T
41;1;PO;NITRAS Sławomir Witold;65776;14.99;T
41;2;PO;KOCHAN Magdalena Maria;17052;3.89;T
41;3;PO;LITWIŃSKI Arkadiusz;19827;4.52;T
41;4;PO;URBAN Cezary;8646;1.97;T
41;5;PO;MARCINKIEWICZ Michał Piotr;22073;5.03;T
41;7;PO;OŚWIĘCIMSKI Konstanty Tomasz;7975;1.82;T
41;9;PO;PREISS Sławomir Piotr;10153;2.31;T
41;14;PO;ZAREMBA Renata;10931;2.49;T
41;1;SLD;NAPIERALSKI Grzegorz Bernard;29585;6.74;T
41;3;SLD;ARŁUKOWICZ Bartosz Adam;21543;4.91;T
