event;year;cat;sex;fid;cntry1;name1;winner;name2;cntry2;score1;score2;time;round;idr;ippon;stime;in;wn;yn
wc;2013;81;M;110;CZE;JEZEK=Jaromir;R;LUZ=Carlos;POR;0= █ █;0= █;05:00;best 32;best 32;0;300;0;0;0
wc;2013;81;M;109;RUS;NIFONTOV=Ivan;L;RAHIMOV=Farhod;TJK;1 0 0=;0= █ █;02:59;best 32;best 32;1;179;1;0;0
wc;2013;81;M;108;GER;MARESCH=Sven;L;STEVENS=Travis;USA;0= █ █;0= █ █ █;06:25;best 32;best 32;0;385;0;0;0
wc;2013;81;M;107;CAN;VALOIS-FORTIER=Antoine;R;SCHMITT=Alain;FRA;0= █ █;1= █ █ █;05:00;best 32;best 32;0;300;0;0;1
wc;2013;81;M;106;IRI;GHASEMI NEJAD=Amir;L;TURCIOS=Juan Diego;ESA;1 0 0=;0= █;03:55;best 32;best 32;1;235;1;0;0
wc;2013;81;M;105;GEO;TCHRIKISHVILI=Avtandili;L;LUCENTI=Emmanuel;ARG;1 0 0=;0= █;02:17;best 32;best 32;1;137;1;0;0
wc;2013;81;M;104;USA;FERNANDEZ=Jonathan;R;PAVLINIC=Ivica;NZL;0=;1 0 0=;00:22;best 32;best 32;1;22;1;0;0
wc;2013;81;M;103;GEO;TSIKLAURI=Levan;R;OTGONBAATAR=Uuganbaatar;MGL;1= █;2= █;05:00;best 32;best 32;0;300;0;0;3
wc;2013;81;M;102;AUT;OTT=Marcel;L;MARIJANOVIC=Tomislav;CRO;1 0 0=;0= █ █;04:34;best 32;best 32;1;274;1;0;0
wc;2013;81;M;101;SLO;CETIC=Jesenko;L;PINEDA=Felipe;COL;1 0 0=;0=;05:00;best 32;best 32;1;300;1;0;0
wc;2013;81;M;100;HUN;CSOKNYAI=Laszlo;R;VOROBEV=Ivan;RUS;0= █ █ █;1 0= █ █ █;05:00;best 32;best 32;0;300;0;1;0
wc;2013;81;M;99;UAE;TOMA=Sergiu;L;ELIAS=Nacif;LBN;1 0= █ █;0= █ █;05:00;best 32;best 32;0;300;0;1;0
wc;2013;81;M;98;NED;VAN DE KAMER=Neal;R;PIETRI=Loic;FRA;0= █ █;1 0= █ █;05:00;best 32;best 32;0;300;0;1;0
wc;2013;81;M;97;BRA;PENALBER=Victor;L;WIECZERZAK=Alexander;GER;1 0 0=;0=;01:12;best 32;best 32;1;72;1;0;0
wc;2013;81;M;96;BEL;BOTTIEAU=Joachim;L;CASTRO=Derian;COL;0= █;0= █ █;05:00;best 64;best 64;0;300;0;0;0
wc;2013;81;M;95;ESP;MADERA=Francisco javier;L;ZAPATA=Arturo;VEN;1 0 0=;0=█;02:58;best 64;best 64;1;178;1;0;0
wc;2013;81;M;94;ISL;IURA=Sveinbjorn;R;ZHAKYPOV=Dauletkhan;KAZ;0= █ █;1 0 0=;03:48;best 64;best 64;1;228;1;0;0
wc;2013;81;M;93;UZB;IMAMOV=Yakhyo;R;PACEK=Robin;SWE;0= █ █;1 0 1= █ █;05:00;best 64;best 64;1;300;1;0;1
wc;2013;81;M;92;HAI;JEAN BAPTISTE=Jackly;R;LUZ=Carlos;POR;0= █;1 0 0= █;01:41;best 64;best 64;1;101;1;0;0
wc;2013;81;M;91;CZE;JEZEK=Jaromir;L;MCKENZIE=Willard;BAH;1 1 3= █;0= █;03:38;best 64;best 64;1;218;1;1;3
wc;2013;81;M;90;PHI;NAKANO=Kodo;R;RAHIMOV=Farhod;TJK;0= █ █;1 0 0= █;01:55;best 64;best 64;1;115;1;0;0
wc;2013;81;M;88;HUN;KRIZSAN=Szabolcs;R;STEVENS=Travis;USA;0= █ █;0= █;05:00;best 64;best 64;0;300;0;0;0
wc;2013;81;M;87;GER;MARESCH=Sven;L;TANQUE=Leopoldo;MOZ;1 0 0=;0= █ █;05:00;best 64;best 64;1;300;1;0;0
wc;2013;81;M;86;NZL;BREWER=Mark;R;SCHMITT=Alain;FRA;0= █ █;1 0 0= █;01:41;best 64;best 64;1;101;1;0;0
wc;2013;81;M;85;CAN;VALOIS-FORTIER=Antoine;L;ATTAF=Safouane;MAR;1 0= █;0= █ █;05:00;best 64;best 64;0;300;0;1;0
wc;2013;81;M;84;ITA;CAROLLO=Massimiliano;R;TURCIOS=Juan Diego;ESA;1 2= █;1 0 0= █;03:38;best 64;best 64;1;218;1;1;2
wc;2013;81;M;83;ANG;HOLO=Eliseu;R;GHASEMI NEJAD=Amir;IRI;0= █;1 0 0= █;01:03;best 64;best 64;1;63;1;0;0
wc;2013;81;M;82;ARG;LUCENTI=Emmanuel;L;APRAHAMIAN=Alain;URU;1 0 1= █ █;0= █;02:20;best 64;best 64;1;140;1;0;1
wc;2013;81;M;81;GEO;TCHRIKISHVILI=Avtandili;L;STSIASHENKA=Aliaksandr;BLR;1 0 0=;0= █;01:15;best 64;best 64;1;75;1;0;0
wc;2013;81;M;80;CAF;MALOT=Hardi;R;PAVLINIC=Ivica;NZL;0=;1 0 1=;01:40;best 64;best 64;1;100;1;0;1
wc;2013;81;M;79;USA;FERNANDEZ=Jonathan;L;ANTONIO=Angelo;ANG;1 0 0= █;0=;01:39;best 64;best 64;1;99;1;0;0
wc;2013;81;M;78;MGL;OTGONBAATAR=Uuganbaatar;L;ZHANG=Wentao;CHN;0=;0= █ █;05:00;best 64;best 64;0;300;0;0;0
wc;2013;81;M;77;GEO;TSIKLAURI=Levan;L;MUSIL=Jaromir;CZE;1 0 0= █;0=;02:18;best 64;best 64;1;138;1;0;0
wc;2013;81;M;76;CRO;MARIJANOVIC=Tomislav;L;MARTINEZ=Jorge;CUB;1 0 0= █;0= █ █ █;03:16;best 64;best 64;1;196;1;0;0
wc;2013;81;M;75;ECU;CISNEROS=Hector;R;OTT=Marcel;AUT;0=;1 0 1=;00:23;best 64;best 64;1;23;1;0;1
wc;2013;81;M;74;SEN;DIAWARA=Baye;R;PINEDA=Felipe;COL;1= █ █ █;1 0= █ █;05:00;best 64;best 64;0;300;0;1;1
wc;2013;81;M;73;JPN;NAGASHIMA=Keita;R;CETIC=Jesenko;SLO;0= █ █;0= █;05:00;best 64;best 64;0;300;0;0;0
wc;2013;81;M;72;RUS;VOROBEV=Ivan;L;AL-AAMERI=Hussein;IRQ;1 0 0=;0= █ █ █;03:11;best 64;best 64;1;191;1;0;0
wc;2013;81;M;71;ARG;DUARTE=Ivan;R;CSOKNYAI=Laszlo;HUN;0= █ █ █;1 3=;05:00;best 64;best 64;0;300;0;1;3
wc;2013;81;M;70;LBN;ELIAS=Nacif;L;MILLIMONO=Abdoulaye;GUI;1 0 0=;0=;00:00;best 64;best 64;1;NA;1;0;0
wc;2013;81;M;69;UAE;TOMA=Sergiu;L;NEFEDOV=Aleksej;SRB;1 0 0=;0= █;02:27;best 64;best 64;1;147;1;0;0
wc;2013;81;M;68;KOR;HONG=Suk woong;R;PIETRI=Loic;FRA;0= █ █;1 2= █;05:00;best 64;best 64;0;300;0;1;2
wc;2013;81;M;67;BUR;MONNE=Hermann;R;VAN DE KAMER=Neal;NED;0= █ █;1 0 0=;02:17;best 64;best 64;1;137;1;0;0
wc;2013;81;M;66;GER;WIECZERZAK=Alexander;L;SHEAIBI=Meshal;KUW;1 0 0=;0=█;02:54;best 64;best 64;1;174;1;0;0
wc;2013;81;M;65;BRA;PENALBER=Victor;L;NAULU=Josateki;FIJ;1 0 0= █;0= █ █;02:06;best 64;best 64;1;126;1;0;0
wc;2013;81;M;63;BEL;BOTTIEAU=Joachim;L;BOCAN=Vadim;UAE;0= █ █;0= █ █ █;05:00;best 128;best 128;0;300;0;0;0
wc;2013;81;M;58;SWE;PACEK=Robin;L;DUDCHYK=Vitalii;UKR;1 0 1= █;1 1= █;05:00;best 128;best 128;1;300;1;1;2
wc;2013;81;M;56;POR;LUZ=Carlos;L;SHRESTHA=Deepak;NEP;1 1 0=;0=;00:45;best 128;best 128;1;45;1;1;0
wc;2013;81;M;42;MAR;ATTAF=Safouane;L;PHILOE=Leslie;SEY;1 0 0= █ █;0= █ █ █;02:34;best 128;best 128;1;154;1;0;0
wc;2013;81;M;34;BLR;STSIASHENKA=Aliaksandr;L;OVCHINNIKOVS=Konstantins;LAT;0= █;0= █ █ █;05:00;best 128;best 128;0;300;0;0;0
wc;2013;81;M;29;AUS;COUGHLAN=Eoin;R;FERNANDEZ=Jonathan;USA;0= █;1 0 1=;02:20;best 128;best 128;1;140;1;0;1
wc;2013;81;M;24;IRI;MORADI=Saeed;R;MARTINEZ=Jorge;CUB;0= █;2= █ █;05:00;best 128;best 128;0;300;0;0;2
wc;2013;81;M;15;MKD;TOSHESKI=Borche;R;VOROBEV=Ivan;RUS;0= █ █;1 1 0=;02:03;best 128;best 128;1;123;1;1;0
wc;2013;81;M;6;NED;VAN DE KAMER=Neal;L;MOHAMMED NOOR=Mohammed ezzat;MAS;1 0 1=;0=;01:09;best 128;best 128;1;69;1;0;1
wc;2013;90;M;67;GEO;LIPARTELIANI=Varlam;R;GONZALEZ=Asley;CUB;0= █ █;0= █;05:00;Final;r8;0;300;0;0;0
wc;2013;90;M;66;HUN;TOTH=Krisztian;R;DENISOV=Kirill;RUS;0=;1 0 0=;00:33;Bronze;r8;1;33;1;0;0
wc;2013;90;M;65;SWE;DVARBY=Joakim;R;ILIADIS=Ilias;GRE;0= █ █;1 0 1=;04:21;Bronze;r8;1;261;1;0;1
wc;2013;90;M;64;CUB;GONZALEZ=Asley;L;ILIADIS=Ilias;GRE;1= █ █ █;0= █ █ █;05:48;Semi Final;Semi Final;0;348;0;0;1
wc;2013;90;M;63;GEO;LIPARTELIANI=Varlam;L;DENISOV=Kirill;RUS;1 0 0=;0=;01:22;Semi Final;Semi Final;1;82;1;0;0
wc;2013;90;M;62;HUN;TOTH=Krisztian;L;BAUZA=Karolis;LTU;1 0= █ █ █;0= █ █;05:00;Repechage;r5;0;300;0;1;0
wc;2013;90;M;61;SWE;DVARBY=Joakim;L;DIAS=Celio;POR;1 0 0=;0=;00:58;Repechage;r5;1;58;1;0;0
wc;2013;90;M;60;GRE;ILIADIS=Ilias;L;BAUZA=Karolis;LTU;1 0 0=;0=;01:42;Quarter Final;Quarter Final;1;102;1;0;0
wc;2013;90;M;59;CUB;GONZALEZ=Asley;L;TOTH=Krisztian;HUN;1 0= █ █;0= █;05:00;Quarter Final;Quarter Final;0;300;0;1;0
wc;2013;90;M;58;RUS;DENISOV=Kirill;L;DIAS=Celio;POR;1 0 2=;1= █ █ █;02:23;Quarter Final;Quarter Final;1;143;1;0;3
wc;2013;90;M;57;GEO;LIPARTELIANI=Varlam;L;DVARBY=Joakim;SWE;1 0 0= █ █;0=█;03:44;Quarter Final;Quarter Final;1;224;1;0;0
wc;2013;90;M;56;KAZ;BOZBAYEV=Islam;R;BAUZA=Karolis;LTU;1= █ █;1 1 0=;02:04;best 16;best 16;1;124;1;1;1
wc;2013;90;M;55;GRE;ILIADIS=Ilias;L;MAMEDOV=Chingiz;KGZ;1 0 0= █;0=;01:19;best 16;best 16;1;79;1;0;0
wc;2013;90;M;54;AZE;GAHRAMANOV=Shahin;R;TOTH=Krisztian;HUN;1 0= █;1 0 0=;02:22;best 16;best 16;1;142;1;1;0
wc;2013;90;M;53;CUB;GONZALEZ=Asley;L;GWAK=Donghan;KOR;1 0 0= █;0= █ █;03:54;best 16;best 16;1;234;1;0;0
wc;2013;90;M;52;POR;DIAS=Celio;L;GREKOV=Valentyn;UKR;1 1= █ █ █;0=;05:00;best 16;best 16;0;300;0;1;1
wc;2013;90;M;51;RUS;DENISOV=Kirill;L;LEE=Kyu-won;KOR;1 0 0=;0= █ █;02:46;best 16;best 16;1;166;1;0;0
wc;2013;90;M;50;CZE;JURECKA=Alexandr;R;DVARBY=Joakim;SWE;0=;1= █;05:00;best 16;best 16;0;300;0;0;1
wc;2013;90;M;49;GEO;LIPARTELIANI=Varlam;L;ODENTHAL=Marc;GER;1 0 0= █;0= █ █;01:32;best 16;best 16;1;92;1;0;0
wc;2013;90;M;48;POR;RODRIGUES=Tiago;R;BAUZA=Karolis;LTU;0= █ █;1 0 0= █;05:00;best 32;best 32;1;300;1;0;0
wc;2013;90;M;47;JPN;NISHIYAMA=Masashi;R;BOZBAYEV=Islam;KAZ;0=;1 0 0=;00:23;best 32;best 32;1;23;1;0;0
wc;2013;90;M;46;KGZ;MAMEDOV=Chingiz;L;JOAO=Henrique;ANG;1 0 1=;0=;00:46;best 32;best 32;1;46;1;0;1
wc;2013;90;M;45;GRE;ILIADIS=Ilias;L;ELMONT=Guillaume;NED;1 0=;0= █ █ █;05:00;best 32;best 32;0;300;0;1;0
wc;2013;90;M;44;JOR;KHALAF=Ibrahim;R;TOTH=Krisztian;HUN;0= █;1 0 0=;02:02;best 32;best 32;1;122;1;0;0
wc;2013;90;M;43;AZE;GAHRAMANOV=Shahin;L;LARSEN=Jacob;USA;1 0 1=;0=;00:59;best 32;best 32;1;59;1;0;1
wc;2013;90;M;42;KOR;GWAK=Donghan;L;NHABALI=Quedjau;UKR;1 1 0= █ █;0= █ █;03:58;best 32;best 32;1;238;1;1;0
wc;2013;90;M;41;CUB;GONZALEZ=Asley;L;KUKOLJ=Aleksandar;SRB;1 0 0=;0=;01:25;best 32;best 32;1;85;1;0;0
wc;2013;90;M;40;ARG;SCHMIDT=Cristian;R;GREKOV=Valentyn;UKR;0= █;1 0 0=;03:25;best 32;best 32;1;205;1;0;0
wc;2013;90;M;39;RUS;SULEMIN=Grigorii;R;DIAS=Celio;POR;0=;1= █ █ █;05:00;best 32;best 32;0;300;0;0;1
wc;2013;90;M;38;KOR;LEE=Kyu-won;L;ECHEMENDIA=Yeslandy;CUB;1 0=;0= █ █;05:00;best 32;best 32;0;300;0;1;0
wc;2013;90;M;37;RUS;DENISOV=Kirill;L;GROSSKLAUS=Ciril;SUI;1 0 1=;0= █;03:52;best 32;best 32;1;232;1;0;1
wc;2013;90;M;36;UAE;MARCHITAN=Mihail;R;DVARBY=Joakim;SWE;0= █;1 0 0=;05:00;best 32;best 32;1;300;1;0;0
wc;2013;90;M;35;CZE;JURECKA=Alexandr;L;RUIZ ZAJAC=David;ESP;1 0 0= █ █ █;1=;04:40;best 32;best 32;1;280;1;0;1
wc;2013;90;M;34;UZB;DONIYOROV=Erkin;R;ODENTHAL=Marc;GER;0=;1 0 0=;00:53;best 32;best 32;1;53;1;0;0
wc;2013;90;M;33;GEO;LIPARTELIANI=Varlam;L;GOBERT=Ludovic;FRA;1 0= █;0= █ █;05:00;best 32;best 32;0;300;0;1;0
wc;2013;90;M;32;LTU;BAUZA=Karolis;L;KONE=Kinapeya romeo;CIV;1 0 0=;0=;00:13;best 64;best 64;1;13;1;0;0
wc;2013;90;M;30;KAZ;BOZBAYEV=Islam;L;MISENGA=Popole;COD;1 1 0=;0=█;03:39;best 64;best 64;1;219;1;1;0
wc;2013;90;M;29;JPN;NISHIYAMA=Masashi;L;DILL-RUSSELL=Ryan;NZL;1 0 0=;0= █ █ █;03:21;best 64;best 64;1;201;1;0;0
wc;2013;90;M;28;ANG;JOAO=Henrique;L;SANTOS=Amado Armando;DOM;1 0= █;0= █ █;05:00;best 64;best 64;0;300;0;1;0
wc;2013;90;M;27;KUW;ALDIKAN=Ghanam;R;MAMEDOV=Chingiz;KGZ;0= █ █;0=;05:00;best 64;best 64;0;300;0;0;0
wc;2013;90;M;26;NED;ELMONT=Guillaume;L;CHISCA=Valeriu;UAE;0= █;0= █ █ █;05:00;best 64;best 64;0;300;0;0;0
wc;2013;90;M;25;GRE;ILIADIS=Ilias;L;RANDL=Milan;SVK;1 0 0= █;0= █;02:33;best 64;best 64;1;153;1;0;0
wc;2013;90;M;24;HUN;TOTH=Krisztian;L;ROMERO=Juan;URU;1 0 2=;0= █ █;05:00;best 64;best 64;1;300;1;0;2
wc;2013;90;M;23;CMR;DOLASSEM=Dieudonne;R;KHALAF=Ibrahim;JOR;0=;1 0 0=;01:11;best 64;best 64;1;71;1;0;0
wc;2013;90;M;22;USA;LARSEN=Jacob;L;DUARTE=Alexis;ARG;1 0 0=;0= █;02:00;best 64;best 64;1;120;1;0;0
wc;2013;90;M;21;AZE;GAHRAMANOV=Shahin;L;ANTHONY=Mark;AUS;1 0 0= █ █;0=;03:12;best 64;best 64;1;192;1;0;0
wc;2013;90;M;20;UKR;NHABALI=Quedjau;L;EMOND=Alexandre;CAN;1 0 0=;0=;01:18;best 64;best 64;1;78;1;0;0
wc;2013;90;M;19;LAT;MILENBERGS=Aigars;R;GWAK=Donghan;KOR;0= █ █ █;0= █ █;05:00;best 64;best 64;0;300;0;0;0
wc;2013;90;M;18;GAB;MANONGHO=Luc;R;KUKOLJ=Aleksandar;SRB;0= █;1 0 1=;05:00;best 64;best 64;1;300;1;0;1
wc;2013;90;M;16;UKR;GREKOV=Valentyn;L;SOBIROV=Parviz;TJK;1 0 0= █;0= █;01:01;best 64;best 64;1;61;1;0;0
wc;2013;90;M;15;URU;APRAHAMIAN=Pablo;R;SCHMIDT=Cristian;ARG;0= █;1 1 0=;01:25;best 64;best 64;1;85;1;1;0
wc;2013;90;M;14;POR;DIAS=Celio;L;ABD EL AKHER=Hatem;EGY;1 0 0=;0=;03:11;best 64;best 64;1;191;1;0;0
wc;2013;90;M;13;RUS;SULEMIN=Grigorii;L;TEMESI=Sebastian;AUS;0= █ █;0= █ █ █;05:00;best 64;best 64;0;300;0;0;0
wc;2013;90;M;12;BOL;MICHEL=Martin;R;ECHEMENDIA=Yeslandy;CUB;0=;1 0 0=;05:00;best 64;best 64;1;300;1;0;0
wc;2013;90;M;11;ALG;BENAMADI=Abderrahmane;R;LEE=Kyu-won;KOR;0= █ █ █;0= █;05:00;best 64;best 64;0;300;0;0;0
wc;2013;90;M;10;DOM;GOMERA=Cristhian;R;GROSSKLAUS=Ciril;SUI;0=;1 0 0=;00:57;best 64;best 64;1;57;1;0;0
wc;2013;90;M;9;RUS;DENISOV=Kirill;L;BROWN=Colton;USA;1 0 0=;0= █ █;02:23;best 64;best 64;1;143;1;0;0
wc;2013;90;M;8;SWE;DVARBY=Joakim;L;SANTOS=Eduardo;BRA;1 0 0= █ █;0= █;05:00;best 64;best 64;1;300;1;0;0
wc;2013;90;M;7;ITA;FACENTE=Walter;R;MARCHITAN=Mihail;UAE;1=;1 0 1=;01:39;best 64;best 64;1;99;1;0;2
wc;2013;90;M;6;ESP;RUIZ ZAJAC=David;L;VAN T END=Noel;NED;1 0 0= █ █;1 0= █;03:44;best 64;best 64;1;224;1;1;0
wc;2013;90;M;5;CZE;JURECKA=Alexandr;L;KHUTAG=Tsogtgerel;MGL;1 0 0= █ █;1=;04:51;best 64;best 64;1;291;1;0;1
wc;2013;90;M;4;GER;ODENTHAL=Marc;L;GUTA=Tatenda;ZIM;1 0 0=;0=;00:42;best 64;best 64;1;42;1;0;0
wc;2013;90;M;3;ANG;BENTO=Casimiro;R;DONIYOROV=Erkin;UZB;0= █ █;1 0 0=;01:12;best 64;best 64;1;72;1;0;0
wc;2013;90;M;2;FRA;GOBERT=Ludovic;L;RODRIGUEZ=Mervin;VEN;1 0=;0= █ █;05:00;best 64;best 64;0;300;0;1;0
wc;2014;100;M;67;CZE;KRPALEK=Lukas;L;ARMENTEROS=Jose;CUB;1 0 0=;0=;00:00;Final;r8;1;NA;1;0;0
wc;2014;100;M;66;GER;FREY=Karl-Richard;L;KHAIBULAEV=Tagir;RUS;1= █ █ █;0=;05:00;Bronze;r8;0;300;0;0;1
wc;2014;100;M;65;SWE;PACEK=Martin;R;REMARENCO=Ivan;UAE;0=;1 0 0=;01:48;Bronze;r8;1;108;1;0;0
wc;2014;100;M;64;CUB;ARMENTEROS=Jose;L;REMARENCO=Ivan;UAE;1 0 0=;0=;00:34;Semi-Final;r7;1;34;1;0;0
wc;2014;100;M;63;CZE;KRPALEK=Lukas;L;KHAIBULAEV=Tagir;RUS;0=;0=;05:00;Semi-Final;r7;0;300;0;0;0
wc;2014;100;M;62;GER;FREY=Karl-Richard;L;MARET=Cyrille;FRA;1= █ █ █;0=;00:00;Repechage;r5;0;NA;0;0;1
wc;2014;100;M;61;SWE;PACEK=Martin;L;GROL=Henk;NED;1 0= █ █;0=;05:00;Repechage;r5;0;300;0;1;0
wc;2014;100;M;60;FRA;MARET=Cyrille;R;REMARENCO=Ivan;UAE;1=;1 0 0=;03:02;Quarter-Final;r6;1;182;1;0;1
wc;2014;100;M;59;CUB;ARMENTEROS=Jose;L;FREY=Karl-Richard;GER;1 0 0= █ █;0=;03:48;Quarter-Final;r6;1;228;1;0;0
wc;2014;100;M;58;RUS;KHAIBULAEV=Tagir;L;GROL=Henk;NED;1 0 1=;0=;03:01;Quarter-Final;r6;1;181;1;0;1
wc;2014;100;M;57;CZE;KRPALEK=Lukas;L;PACEK=Martin;SWE;1 0 0=;0=;01:48;Quarter-Final;r6;1;108;1;0;0
wc;2014;100;M;56;MGL;NAIDAN=Tuvshinbayar;R;REMARENCO=Ivan;UAE;0=;1 0 0=;00:45;Round 3;r3;1;45;1;0;0
wc;2014;100;M;55;FRA;MARET=Cyrille;L;FONSECA=Jorge;POR;1 0 0=;1=;03:09;Round 3;r3;1;189;1;0;1
wc;2014;100;M;54;GER;FREY=Karl-Richard;L;ORLIK=Flavio;SUI;1= █;0=;05:00;Round 3;r3;0;300;0;0;1
wc;2014;100;M;53;AZE;MAMMADOV=Elkhan;R;ARMENTEROS=Jose;CUB;0=;1 0 0=;01:03;Round 3;r3;1;63;1;0;0
wc;2014;100;M;52;NED;GROL=Henk;L;TOKTOGONOV=Bolot;KGZ;1 1 0=;0=;01:17;Round 3;r3;1;77;1;1;0
wc;2014;100;M;51;UZB;KURBONOV=Soyib;R;KHAIBULAEV=Tagir;RUS;0= █;1 0=;05:00;Round 3;r3;0;300;0;1;0
wc;2014;100;M;50;SWE;PACEK=Martin;L;NIKIFOROV=Toma;BEL;0= █;0=;05:00;Round 3;r3;0;300;0;0;0
wc;2014;100;M;49;CZE;KRPALEK=Lukas;L;BLOSHENKO=Artem;UKR;1 0 0=;0=;05:00;Round 3;r3;1;300;1;0;0
wc;2014;100;M;48;UAE;REMARENCO=Ivan;L;REYES=Kyle;CAN;1 0 0= █;0=;00:53;Round 2;r2;1;53;1;0;0
wc;2014;100;M;47;KAZ;RAKOV=Maxim;R;NAIDAN=Tuvshinbayar;MGL;0= █ █;1=;05:40;Round 2;r2;0;340;0;0;1
wc;2014;100;M;46;POR;FONSECA=Jorge;L;BEREZHNYI=Dmytro;UKR;1 0 0=;0=;03:25;Round 2;r2;1;205;1;0;0
wc;2014;100;M;45;FRA;MARET=Cyrille;L;PENA=Anthony;VEN;1 0 1=;0=;00:00;Round 2;r2;1;NA;1;0;1
wc;2014;100;M;44;SUI;ORLIK=Flavio;L;GARCIA=Sergio;MEX;1 0 1=;0=;04:10;Round 2;r2;1;250;1;0;1
wc;2014;100;M;43;GER;FREY=Karl-Richard;L;JURISIC=Stefan;SRB;1 0 1=;0=;03:47;Round 2;r2;1;227;1;0;1
wc;2014;100;M;42;CUB;ARMENTEROS=Jose;L;BORODAVKO=Jevgenijs;LAT;1 0 0=;0=;01:18;Round 2;r2;1;78;1;0;0
wc;2014;100;M;41;AZE;MAMMADOV=Elkhan;L;FOGASY=Gergo;HUN;1 0= █ █;0=;05:00;Round 2;r2;0;300;0;1;0
wc;2014;100;M;40;URU;BUENO=Manuel;R;TOKTOGONOV=Bolot;KGZ;0=;1 0 0=;05:00;Round 2;r2;1;300;1;0;0
wc;2014;100;M;39;NED;GROL=Henk;L;KOZYBAYEV=Adilkhan;KAZ;1 0 0= █;0=;02:49;Round 2;r2;1;169;1;0;0
wc;2014;100;M;38;GER;PETERS=Dimitri;R;KHAIBULAEV=Tagir;RUS;0= █ █ █;0=;05:00;Round 2;r2;0;300;0;0;0
wc;2014;100;M;37;AZE;GASIMOV=Elmar;R;KURBONOV=Soyib;UZB;0= █ █;0=;06:00;Round 2;r2;0;360;0;0;0
wc;2014;100;M;36;BEL;NIKIFOROV=Toma;L;DARWISH=Ramadan;EGY;1 0 0=;0=;03:38;Round 2;r2;1;218;1;0;0
wc;2014;100;M;35;SWE;PACEK=Martin;L;HU=Mingchao;CHN;1 0 2=;0=;03:44;Round 2;r2;1;224;1;0;2
wc;2014;100;M;34;UKR;BLOSHENKO=Artem;L;ALBUSIRI=Saud;KUW;1 0 0=;0=;02:27;Round 2;r2;1;147;1;0;0
wc;2014;100;M;33;CZE;KRPALEK=Lukas;L;CORREA=Luciano;BRA;1 1 0=;0=;04:10;Round 2;r2;1;250;1;1;0
wc;2014;100;M;32;CAN;REYES=Kyle;L;SHAH=Hussain Shah;PAK;1 0 1= █;0=;03:25;Round 1;r1;1;205;1;0;1
wc;2014;100;M;28;TJK;KURBONALIEV=Dadakhon;R;BEREZHNYI=Dmytro;UKR;0=;1 0 0=;00:41;Round 1;r1;1;41;1;0;0
wc;2014;100;M;26;COD;SHABANI KAMBERE=Prince;R;PENA=Anthony;VEN;0= █;1 0 0=;03:43;Round 1;r1;1;223;1;0;0
wc;2014;100;M;22;SRB;JURISIC=Stefan;L;CHIKUMBU=Evance;MAW;1 0 0=;0=;00:29;Round 1;r1;1;29;1;0;0
wc;2014;100;M;20;LAT;BORODAVKO=Jevgenijs;L;ZHANG=Jun;CHN;1 1 0=;0=;01:16;Round 1;r1;1;76;1;1;0
wc;2014;100;M;18;LIE;BUECHEL=David;R;FOGASY=Gergo;HUN;0=;1 0 0=;00:00;Round 1;r1;1;NA;1;0;0
wc;2014;100;M;14;DEN;JOERGENSEN=Frederik;R;KOZYBAYEV=Adilkhan;KAZ;0= █;1 0=;05:00;Round 1;r1;0;300;0;1;0
wc;2014;100;M;11;GER;PETERS=Dimitri;L;KIM=Kyeongtae;KOR;1 0 0=;1 0=;03:14;Round 1;r1;1;194;1;1;0
wc;2014;100;M;10;UZB;KURBONOV=Soyib;L;BOUYACOUB=Lyes;ALG;1 1= █ █;1 0=;05:00;Round 1;r1;0;300;0;2;1
wc;2014;100;M;8;HUN;CIRJENICS=Miklos;R;DARWISH=Ramadan;EGY;0= █;1 1 1=;03:00;Round 1;r1;1;180;1;1;1
wc;2014;100;M;6;CHN;HU=Mingchao;L;GHARBI=Karim;SMR;1 0 0=;0=;01:33;Round 1;r1;1;93;1;0;0
wc;2014;100;M;2;BRA;CORREA=Luciano;L;DICHEV=Daniel;BUL;1 0 0=;0=;00:00;Round 1;r1;1;NA;1;0;0
wc;2014;178;F;35;CUB;ORTIZ=Idalys;L;ALTHEMAN=Maria Suelen;BRA;1 0 0=;0=;01:11;Final;r8;1;71;1;0;0
wc;2014;178;F;34;GER;KONITZ=Franziska;R;ANDEOL=Emilie;FRA;0= █;1 0=;05:06;Bronze;r8;0;306;0;1;0
wc;2014;178;F;33;GER;GRABOWSKI=Jasmin;R;TACHIMOTO=Megumi;JPN;0= █ █;1 0 0=;03:48;Bronze;r8;1;228;1;0;0
wc;2014;178;F;32;BRA;ALTHEMAN=Maria Suelen;L;TACHIMOTO=Megumi;JPN;0=;0=;05:00;Semi-Final;r7;0;300;0;0;0
wc;2014;178;F;31;CUB;ORTIZ=Idalys;L;ANDEOL=Emilie;FRA;1 0 0= █ █ █;0=;05:14;Semi-Final;r7;1;314;1;0;0
wc;2014;178;F;30;GER;KONITZ=Franziska;L;CHEIKH ROUHOU=Nihel;TUN;1 0 0=;1 1=;03:03;Repechage;r5;1;183;1;1;1
wc;2014;178;F;29;GER;GRABOWSKI=Jasmin;L;YAMABE=Kanae;JPN;0=;0=;05:00;Repechage;r5;0;300;0;0;0
wc;2014;178;F;28;JPN;TACHIMOTO=Megumi;L;CHEIKH ROUHOU=Nihel;TUN;0= █;0=;05:00;Quarter-Final;r6;0;300;0;0;0
