okreg;nrlisty;komitet;numer;kto;glosy;procent;NX
6;6;ZLEW;1;Janusz Marian PALIKOT;15115;3.10;NX
6;6;ZLEW;2;Jacek Andrzej CZERNIAK;6017;1.23;NX
6;6;ZLEW;3;Zofia POPIOŁEK;1128;0.23;NX
6;6;ZLEW;4;Adam Andrzej KALBARCZYK;948;0.19;NX
6;6;ZLEW;5;Władysław ŚWIĘTOCHOWSKI;882;0.18;NX
6;6;ZLEW;6;Małgorzata Irena WOŁOSZCZUK;216;0.04;NX
6;6;ZLEW;7;Krystyna Stanisława SPRAWKA;470;0.10;NX
6;6;ZLEW;8;Natalia DUDEK;456;0.09;NX
6;6;ZLEW;9;Agata Alicja CZARNACKA;264;0.05;NX
6;6;ZLEW;10;Andrzej Adam FORNAL;381;0.08;NX
6;6;ZLEW;11;Janusz Kazimierz RÓŻYCKI;137;0.03;NX
6;6;ZLEW;12;Bartłomiej GĄSIOR;85;0.02;NX
6;6;ZLEW;13;Monika DROZD;258;0.05;NX
6;6;ZLEW;14;Paulina Agata JÓZEFOWICZ;82;0.02;NX
6;6;ZLEW;15;Teresa Zofia RAUNER;146;0.03;NX
6;6;ZLEW;16;Tomasz Przemysław STRZELCZYK;32;0.01;NX
6;6;ZLEW;17;Jolanta Izabela WOJCIECHOWSKA;181;0.04;NX
6;6;ZLEW;18;Anna PYSZNIAK;143;0.03;NX
6;6;ZLEW;19;Adrian STĘPNIAK;61;0.01;NX
6;6;ZLEW;20;Henryka MACIEJEWSKA;36;0.01;NX
6;6;ZLEW;21;Sławomir Marceli WÓJCIK;142;0.03;NX
6;6;ZLEW;22;Monika Justyna SZALAST;151;0.03;NX
6;6;ZLEW;23;Mieczysław MŁODAWSKI;65;0.01;NX
6;6;ZLEW;24;Beata Irena CZAPLA;121;0.02;NX
6;6;ZLEW;25;Jeremi Krzysztof KARWOWSKI;125;0.03;NX
6;6;ZLEW;26;Mariusz KUŚ;322;0.07;NX
6;6;ZLEW;27;Leszek Janusz BISKUP;73;0.01;NX
6;6;ZLEW;28;Przemysław Tomasz KOWALCZYK;150;0.03;NX
6;6;ZLEW;29;Małgorzata Elżbieta SADURSKA;985;0.20;NX
6;7;KUKIZ;1;Jakub KULESZA;15058;3.09;PX
6;7;KUKIZ;2;Kamil KOPEĆ;5560;1.14;NX
6;7;KUKIZ;3;Sławomir Wacław JANICKI;1012;0.21;NX
6;7;KUKIZ;4;Małgorzata Aneta TYLUS;1558;0.32;NX
6;7;KUKIZ;5;Robert Mirosław GOGÓŁKA;3022;0.62;NX
6;7;KUKIZ;6;Krzysztof KOWALCZYK;1530;0.31;NX
6;7;KUKIZ;7;Józef GODLEWSKI;3448;0.71;NX
6;7;KUKIZ;8;Aleksandra CEGLARSKA;750;0.15;NX
6;7;KUKIZ;9;Jan Jędrzej MOTYKA;488;0.10;NX
6;7;KUKIZ;10;Izabela Renata IWANIAK;569;0.12;NX
6;7;KUKIZ;11;Paweł Michał ZACHAREWICZ;1129;0.23;NX
6;7;KUKIZ;12;Krzysztof SERAFIN;808;0.17;NX
6;7;KUKIZ;13;Paweł Rafał JANULEWICZ;838;0.17;NX
6;7;KUKIZ;14;Agnieszka Maria BIERNACKA-OLESIEJUK;336;0.07;NX
6;7;KUKIZ;15;Michał Dominik DZIERŻAK;297;0.06;NX
6;7;KUKIZ;16;Joanna Barbara MANIA;325;0.07;NX
6;7;KUKIZ;17;Andrzej Marek BOJANEK;333;0.07;NX
6;7;KUKIZ;18;Przemysław KOSTRZEWA;375;0.08;NX
6;7;KUKIZ;19;Monika KOZAK;947;0.19;NX
6;7;KUKIZ;20;Sylwia JAKUBAS;645;0.13;NX
6;7;KUKIZ;21;Kamil BŁASZCZAK;1309;0.27;NX
6;7;KUKIZ;22;Anna ROLA;936;0.19;NX
6;7;KUKIZ;23;Joanna Helena ŚWIĄDER;149;0.03;NX
6;7;KUKIZ;24;Berta Krystyna TUZIEMSKA;132;0.03;NX
6;7;KUKIZ;25;Katarzyna Beata GRANICZKA;557;0.11;NX
6;7;KUKIZ;26;Małgorzata Anna GĘCA;526;0.11;NX
6;7;KUKIZ;27;Marta Maria PIŁAT;451;0.09;NX
6;7;KUKIZ;28;Mateusz Paweł MARZEC;500;0.10;NX
6;7;KUKIZ;29;Marcin Sergiusz GARBOWSKI;335;0.07;NX
6;7;KUKIZ;30;Jacek MADEJEK;1525;0.31;NX
6;8;PETRU;1;Urszula Katarzyna BURY;11116;2.28;NX
6;8;PETRU;2;Sławomir KRASUSKI;2232;0.46;NX
6;8;PETRU;3;Magdalena Helena MISZCZUK;1373;0.28;NX
6;8;PETRU;4;Agnieszka Ilona JAKUBIK;870;0.18;NX
6;8;PETRU;5;Lech Witold KIJEWSKI;874;0.18;NX
6;8;PETRU;6;Łukasz WALCZYŃSKI;511;0.10;NX
6;8;PETRU;7;Maja Barbara ZABOROWSKA;471;0.10;NX
6;8;PETRU;8;Artur Andrzej BANDURSKI;210;0.04;NX
6;8;PETRU;9;Marcin Konrad CAŁKA;298;0.06;NX
6;8;PETRU;10;Daniel IWANEK;461;0.09;NX
6;8;PETRU;11;Katarzyna Anna ŁĘTOWSKA-ANDRZEJEWICZ;243;0.05;NX
6;8;PETRU;12;Zbigniew BAŁAKIER;53;0.01;NX
6;8;PETRU;13;Kamil WIKIERA;306;0.06;NX
6;8;PETRU;14;Renata Ewa CZYŻEWSKA;142;0.03;NX
6;8;PETRU;15;Ewelina Marta SAWKA;141;0.03;NX
6;8;PETRU;16;Arkadiusz Paweł PANECKI;164;0.03;NX
6;8;PETRU;17;Jolanta Wiktoria GANDECKA;181;0.04;NX
6;8;PETRU;18;Sławomir Piotr BOGUTA;139;0.03;NX
6;8;PETRU;19;Zofia Beata CHARIS;116;0.02;NX
6;8;PETRU;20;Jarosław KALBARCZYK;403;0.08;NX
6;8;PETRU;21;Ewelina SZWAJ;222;0.05;NX
6;8;PETRU;22;Renata Bożena PISKOR;69;0.01;NX
6;8;PETRU;23;Grzegorz Kazimierz GRYZIO;107;0.02;NX
6;8;PETRU;24;Krystyna Maria SZYDŁOWSKA;284;0.06;NX
6;8;PETRU;25;Danuta Maria PITUCH;101;0.02;NX
6;8;PETRU;26;Agnieszka Dorota PUCHCIŃSKA;94;0.02;NX
6;8;PETRU;27;Mariusz NOBIS;95;0.02;NX
6;8;PETRU;28;Maciej ZDUNEK;213;0.04;NX
6;8;PETRU;29;Paweł CEGIEŁKO;669;0.14;NX
6;11;RUCHSPOL;1;Joanna Stanisława SZADURA;130;0.03;NX
6;11;RUCHSPOL;2;Wojciech MATEŃKA;62;0.01;NX
6;11;RUCHSPOL;3;Irena DZIDO;48;0.01;NX
6;11;RUCHSPOL;4;Mieczysław Bartłomiej DRYGAŁA;17;0.00;NX
6;11;RUCHSPOL;5;Magdalena Teresa REMBIELIŃSKA;11;0.00;NX
6;11;RUCHSPOL;6;Tomasz Piotr KUKIEŁKA;37;0.01;NX
6;11;RUCHSPOL;7;Urszula Janina MUCHA;84;0.02;NX
6;11;RUCHSPOL;8;Agnieszka Milena WYSOCKI;17;0.00;NX
6;11;RUCHSPOL;9;Aneta WIECZOREK;34;0.01;NX
6;11;RUCHSPOL;10;Piotr Jerzy SAMOJŁOWICZ;28;0.01;NX
6;11;RUCHSPOL;11;Paulina Wioletta BRZOZOWSKA;22;0.00;NX
6;11;RUCHSPOL;12;Paweł Andrzej SZADURA;13;0.00;NX
6;11;RUCHSPOL;13;Olga Weronika TOKARCZYK;22;0.00;NX
6;11;RUCHSPOL;14;Radosław Robert KNAP;9;0.00;NX
6;11;RUCHSPOL;15;Barbara Agnieszka CIEŚLAK;26;0.01;NX
6;11;RUCHSPOL;16;Stanisława Celina CZARNECKA;39;0.01;NX
6;13;SAMOOBRONA;1;Marian Andrzej WIDZ;194;0.04;NX
6;13;SAMOOBRONA;2;Stefan GÓRECKI;50;0.01;NX
6;13;SAMOOBRONA;3;Grażyna Nina KOCOŃ-NAKONIECZNA;24;0.00;NX
6;13;SAMOOBRONA;4;Andrzej Marian SOBIESZCZAŃSKI;16;0.00;NX
6;13;SAMOOBRONA;5;Barbara Teresa MAZUR;33;0.01;NX
6;13;SAMOOBRONA;6;Marian SOŁYGA;17;0.00;NX
6;13;SAMOOBRONA;7;Katarzyna Agnieszka WICIŃSKA;30;0.01;NX
6;13;SAMOOBRONA;8;Krzysztof WOLSKI;32;0.01;NX
6;13;SAMOOBRONA;9;Bożena SIUDA;34;0.01;NX
6;13;SAMOOBRONA;10;Marek Paweł PLEWKA;15;0.00;NX
6;13;SAMOOBRONA;11;Bożena Ewa ŻYDEK;13;0.00;NX
6;13;SAMOOBRONA;12;Leszek WÓJCIK;47;0.01;NX
6;13;SAMOOBRONA;13;Elżbieta Anna KRASA;35;0.01;NX
6;13;SAMOOBRONA;14;Stanisław Marian PAWŁASEK;3;0.00;NX
6;13;SAMOOBRONA;15;Ryszard Wincenty KUŚMIERCZYK;13;0.00;NX
6;13;SAMOOBRONA;16;Zbigniew KRZESZOWSKI;24;0.00;NX
6;14;BRAUN;1;Ryszard Witold MILEWSKI;489;0.10;NX
6;14;BRAUN;2;Jan SPOSÓB;57;0.01;NX
6;14;BRAUN;3;Anna Maria ZAJĄCZKOWSKA;69;0.01;NX
6;14;BRAUN;4;Sławomir Władysław WOLSKI;35;0.01;NX
6;14;BRAUN;5;Marianna WIKTOROWICZ;26;0.01;NX
6;14;BRAUN;6;Piotr SŁAWIŃSKI;31;0.01;NX
6;14;BRAUN;7;Barbara RUSIECKA-GÓRNIAK;50;0.01;NX
6;14;BRAUN;8;Piotr MAREK;43;0.01;NX
6;14;BRAUN;9;Mieczysław WARĘCKI;7;0.00;NX
6;14;BRAUN;10;Andrzej Jerzy FILUS;12;0.00;NX
6;14;BRAUN;11;Agnieszka Krystyna KRUK;51;0.01;NX
6;14;BRAUN;12;Dorota Ewa BUREK;32;0.01;NX
6;14;BRAUN;13;Antoni Franciszek MATUSZEWSKI;20;0.00;NX
6;14;BRAUN;14;Adam Antoni ROBAK;15;0.00;NX
6;14;BRAUN;15;Jan WIECHNIK;15;0.00;NX
6;14;BRAUN;16;Magdalena Barbara WIECZOREK;22;0.00;NX
6;14;BRAUN;17;Tomasz Jerzy IZBICKI;10;0.00;NX
6;14;BRAUN;18;Michał Piotr MISZTAL;30;0.01;NX
6;14;BRAUN;19;Andrzej Ryszard TYM;10;0.00;NX
6;14;BRAUN;20;Teresa WASILEWSKA;20;0.00;NX
6;14;BRAUN;21;Sylwester SYKUT;43;0.01;NX
6;14;BRAUN;22;Anna Maria JASIŃSKA-KRUPA;27;0.01;NX
6;14;BRAUN;23;Maciej Marek PIK;15;0.00;NX
6;14;BRAUN;24;Janina Jadwiga MAREK;15;0.00;NX
6;14;BRAUN;25;Jowita LITWINIUK;60;0.01;NX
6;14;BRAUN;26;Rafał Grzegorz MYSIAKOWSKI;14;0.00;NX
6;14;BRAUN;27;Artur Marek GRUDNIAK;20;0.00;NX
6;14;BRAUN;28;Edward Józef SZWED;115;0.02;NX
7;1;PiS;1;Beata MAZUREK;30365;8.94;PX
7;1;PiS;2;Sławomir ZAWIŚLAK;25236;7.43;PX
7;1;PiS;3;Jan Włodzimierz SZEWCZAK;7863;2.31;PX
7;1;PiS;4;Marcin Kamil DUSZEK;12783;3.76;PX
7;1;PiS;5;Teresa HAŁAS;6451;1.90;PX
7;1;PiS;6;Wiesław Roman HOLACZUK;4466;1.31;NX
7;1;PiS;7;Maria GMYZ;5070;1.49;NX
7;1;PiS;8;Piotr OLSZÓWKA;8174;2.41;PX
7;1;PiS;9;Agata BOROWIEC;17183;5.06;PX
7;1;PiS;10;Lucjan CICHOSZ;4828;1.42;NX
7;1;PiS;11;Tomasz Andrzej ZIELIŃSKI;5344;1.57;NX
7;1;PiS;12;Lech Stanisław SZOPIŃSKI;2501;0.74;NX
7;1;PiS;13;Jerzy Ryszard SZWAJ;4086;1.20;NX
7;1;PiS;14;Jakub Michał BANASZEK;3630;1.07;NX
7;1;PiS;15;Barbara Aldona BARSZCZEWSKA;2235;0.66;NX
7;1;PiS;16;Robert MAZUREK;4593;1.35;NX
7;1;PiS;17;Halina CZARNECKA;826;0.24;NX
7;1;PiS;18;Jerzy KWIATKOWSKI;679;0.20;NX
7;1;PiS;19;Anna Maria SUBOCZ-CHACHUŁA;769;0.23;NX
7;1;PiS;20;Agnieszka SKUBIS-RAFALSKA;1628;0.48;NX
7;1;PiS;21;Zdzisław SZWED;1045;0.31;NX
7;1;PiS;22;Franciszek Wiesław KAWA;1534;0.45;NX
7;1;PiS;23;Małgorzata Sylwia SUSZCZYŃSKA;1333;0.39;NX
7;1;PiS;24;Adam Krzysztof ABRAMOWICZ;10500;3.09;PX
7;2;PO;1;Grzegorz Artur RANIEWICZ;10485;3.09;PX
7;2;PO;2;Stanisław ŻMIJAN;7135;2.10;PX
7;2;PO;3;Mariusz GRAD;6048;1.78;NX
7;2;PO;4;Marta Ewa FYK;1004;0.30;NX
7;2;PO;5;Małgorzata PĘDZIŃSKA;645;0.19;NX
7;2;PO;6;Wojciech Grzegorz SOSNOWSKI;2786;0.82;NX
7;2;PO;7;Marek POZNAŃSKI;2887;0.85;NX
7;2;PO;8;Marek LIPIEC;1087;0.32;NX
7;2;PO;9;Zdzisław CHMIELARZ;559;0.16;NX
7;2;PO;10;Jerzy WRZESIEŃ;719;0.21;NX
7;2;PO;11;Urszula KRYJAK;241;0.07;NX
7;2;PO;12;Magdalena STAŁĘGA;203;0.06;NX
7;2;PO;13;Jarosław Bartłomiej MALUHA;751;0.22;NX
7;2;PO;14;Karol Piotr DOŁĘGA;156;0.05;NX
7;2;PO;15;Tomasz Dominik CZYŻEWSKI;274;0.08;NX
7;2;PO;16;Aneta Izabela TYWONIUK-MAŁYSZ;309;0.09;NX
7;2;PO;17;Anna Małgorzata KOWALCZYK;431;0.13;NX
7;2;PO;18;Tomasz Wojciech ANTONIUK;335;0.10;NX
7;2;PO;19;Krzysztof Mirosław KOWALCZYK;299;0.09;NX
7;2;PO;20;Joanna Barbara ĆWIKŁA;382;0.11;NX
7;2;PO;21;Lidia Janina STANISŁAWEK;504;0.15;NX
7;2;PO;22;Dorota Teresa ADAMCZYK;536;0.16;NX
7;2;PO;23;Katarzyna Maria SOKALUK-ROMANÓW;126;0.04;NX
7;2;PO;24;Józef BERGIER;3921;1.15;NX
7;3;RAZEM;1;Magdalena ZELENT;3845;1.13;NX
7;3;RAZEM;2;Jarosław Paweł IWAN;484;0.14;NX
7;3;RAZEM;3;Katarzyna MAZURKIEWICZ;993;0.29;NX
7;3;RAZEM;4;Marcin Łukasz KACZYŃSKI;387;0.11;NX
7;3;RAZEM;5;Sara Janina MANASTERSKA;215;0.06;NX
7;3;RAZEM;6;Leszek Michał KARLIK;185;0.05;NX
7;3;RAZEM;7;Joanna Beata WICHA;261;0.08;NX
7;3;RAZEM;8;Jan WARZOCHA;191;0.06;NX
7;3;RAZEM;9;Ewa Stefania KACZYŃSKA;210;0.06;NX
7;3;RAZEM;10;Jakub Józef CHMIELEWSKI;272;0.08;NX
7;3;RAZEM;11;Klara Helena JACKL;91;0.03;NX
7;3;RAZEM;12;Mateusz Maciej ROCZON;135;0.04;NX
7;3;RAZEM;13;Milena Izabela DYMEK;333;0.10;NX
7;3;RAZEM;14;Marcin Norbert DOBIASZEWSKI;514;0.15;NX
7;4;KORWiN;1;Rafał Tomasz BUKOWSKI;6301;1.85;NX
7;4;KORWiN;2;Igor DZIKIEWICZ;1117;0.33;NX
7;4;KORWiN;3;Sławomir STAFIJOWSKI;1098;0.32;NX
7;4;KORWiN;4;Tomasz CZARNECKI;744;0.22;NX
7;4;KORWiN;5;Marcin LIS;753;0.22;NX
7;4;KORWiN;6;Agnieszka Monika MARCINIUK;355;0.10;NX
7;4;KORWiN;7;Arkadiusz Roman STROJEK;390;0.11;NX
7;4;KORWiN;8;Mariusz SEŃKO;297;0.09;NX
7;4;KORWiN;9;Grzegorz BUCZEK;858;0.25;NX
7;4;KORWiN;10;Kamil Krzysztof NIEWIADOSKI;336;0.10;NX
7;4;KORWiN;11;Paweł Jan KOTWICKI;222;0.07;NX
7;4;KORWiN;12;Małgorzata JOŃSKA;181;0.05;NX
7;4;KORWiN;13;Lechosław NYZAK;153;0.05;NX
7;4;KORWiN;14;Marta SZYMAŃSKA;274;0.08;NX
7;4;KORWiN;15;Paweł Piotr DRYGIEL;201;0.06;NX
7;4;KORWiN;16;Wioletta Maria KASPRZAK;100;0.03;NX
7;4;KORWiN;17;Katarzyna Maria WAWRYNIUK;107;0.03;NX
7;4;KORWiN;18;Barbara CZARNECKA-SOBCZAK;91;0.03;NX
7;4;KORWiN;19;Inez Monika BIAŁOBRZEWSKA;118;0.03;NX
7;4;KORWiN;20;Katarzyna WEBERMAN;79;0.02;NX
7;4;KORWiN;21;Rafał CIESIELCZUK;179;0.05;NX
7;4;KORWiN;22;Anita MAJDAŃSKA;183;0.05;NX
7;4;KORWiN;23;Kinga Katarzyna SIEROCKA-PIOTROWSKA;129;0.04;NX
7;4;KORWiN;24;Włodzimierz PAWELEC;569;0.17;NX
7;5;PSL;1;Genowefa TOKARSKA;4606;1.36;PX
7;5;PSL;2;Franciszek Jerzy STEFANIUK;3051;0.90;NX
7;5;PSL;3;Arkadiusz Tomasz BRATKOWSKI;3596;1.06;NX
7;5;PSL;4;Tadeusz SŁAWECKI;4553;1.34;NX
7;5;PSL;5;Janusz Krzysztof SZPAK;3169;0.93;NX
7;5;PSL;6;Józef Jan KUROPATWA;2293;0.68;NX
7;5;PSL;7;Zdzisława Bożena DENISZCZUK;2125;0.63;NX
7;5;PSL;8;Dorota Łucja FORNALSKA;257;0.08;NX
7;5;PSL;9;Piotr WYSOCKI;511;0.15;NX
7;5;PSL;10;Janusz HORDEJUK;642;0.19;NX
7;5;PSL;11;Wiesław Marian RÓŻYŃSKI;3008;0.89;NX
7;5;PSL;12;Adam PANASIUK;1241;0.37;NX
7;5;PSL;13;Jarosław WÓJCICKI;599;0.18;NX
7;5;PSL;14;Andrzej Antoni CZAPSKI;767;0.23;NX
7;5;PSL;15;Jan Franciszek KOWALCZYK;2451;0.72;NX
7;5;PSL;16;Grażyna Bożena BOLEWSKA;83;0.02;NX
7;5;PSL;17;Agnieszka SĘCZYK;573;0.17;NX
7;5;PSL;18;Jerzy DERKACZ;597;0.18;NX
7;5;PSL;19;Edyta Barbara FIDECKA;196;0.06;NX
7;5;PSL;20;Katarzyna SKOWRON;237;0.07;NX
7;5;PSL;21;Przemysław LITWINIUK;2489;0.73;NX
7;5;PSL;22;Barbara SKWARYŁO-BEDNARZ;229;0.07;NX
7;5;PSL;23;Elżbieta Katarzyna MITERKA;189;0.06;NX
7;5;PSL;24;Stanisław MISZTAL;1227;0.36;NX
7;6;ZLEW;1;Riad HAIDAR;11475;3.38;NX
7;6;ZLEW;2;Michał KABACIŃSKI;2399;0.71;NX
7;6;ZLEW;3;Gertruda Gabriela MIAROWSKA;1916;0.56;NX
7;6;ZLEW;4;Marian Jan LIPCZUK;1602;0.47;NX
7;6;ZLEW;5;Józef Ryszard ŁABA;565;0.17;NX
7;6;ZLEW;6;Łucja Jadwiga PAMULSKA;718;0.21;NX
7;6;ZLEW;7;Tomasz TYLUS;788;0.23;NX
7;6;ZLEW;8;Mirosław Krzysztof BLACHA;599;0.18;NX
7;6;ZLEW;9;Maciej Karol PODLEWSKI;219;0.06;NX
7;6;ZLEW;10;Aleksandra GRYŹLAK;187;0.06;NX
7;6;ZLEW;11;Tomasz BEDNARZ;578;0.17;NX
7;6;ZLEW;12;Iwona Anna STASZCZAK;232;0.07;NX
7;6;ZLEW;13;Wojciech FRĘCHOWICZ;143;0.04;NX
7;6;ZLEW;14;Marta Katarzyna DZIUBA;201;0.06;NX
7;6;ZLEW;15;Piotr GWIZDAŁA;257;0.08;NX
7;6;ZLEW;16;Iwona Janina MAZUR;336;0.10;NX
7;6;ZLEW;17;Renata SOKOŁOWSKA-ŻELAZOWSKA;315;0.09;NX
7;6;ZLEW;18;Małgorzata Katarzyna KAMIŃSKA-BISKUP;59;0.02;NX
7;6;ZLEW;19;Paweł FURMAN;137;0.04;NX
7;6;ZLEW;20;Izabela Renata KOCZURA;133;0.04;NX
7;6;ZLEW;21;Sylwia PIECZONKA;298;0.09;NX
7;6;ZLEW;22;Andrzej PIŁASIEWICZ;60;0.02;NX
7;6;ZLEW;23;Tomasz DOMINIK;315;0.09;NX
7;6;ZLEW;24;Grzegorz PAWELEC;629;0.19;NX
7;7;KUKIZ;1;Jarosław SACHAJKO;10722;3.16;PX
7;7;KUKIZ;2;Artur Robert DOBROWOLSKI;3023;0.89;NX
7;7;KUKIZ;3;Zbigniew Witold MAZUREK;2401;0.71;NX
7;7;KUKIZ;4;Szymon KORNIJCZUK;706;0.21;NX
7;7;KUKIZ;5;Marek Teodor ŚWIDERCZUK;639;0.19;NX
7;7;KUKIZ;6;Andrzej Józef KUDLICKI;1731;0.51;NX
7;7;KUKIZ;7;Magdalena DROZD;1682;0.50;NX
7;7;KUKIZ;8;Jarosław Bohdan SZYSZKOWSKI;544;0.16;NX
7;7;KUKIZ;9;Katarzyna BISZKONT;447;0.13;NX
7;7;KUKIZ;10;Karolina PIWKO;2516;0.74;NX
7;7;KUKIZ;11;Paulina Ewa SUCHAŃ;632;0.19;NX
7;7;KUKIZ;12;Anna KOMAJDA;400;0.12;NX
7;7;KUKIZ;13;Klaudia BOROWIK;766;0.23;NX
7;7;KUKIZ;14;Mateusz Wojciech ZAWIŚLAK;936;0.28;NX
7;7;KUKIZ;15;Katarzyna Małgorzata HOJDA;311;0.09;NX
7;7;KUKIZ;16;Waldemar Tadeusz NIEŚCIOR;728;0.21;NX
7;7;KUKIZ;17;Joanna Ewa KWIATKOWSKA;779;0.23;NX
7;7;KUKIZ;18;Karol Jakub KRZACZKOWSKI;225;0.07;NX
7;7;KUKIZ;19;Mateusz Jacek MARGOL;544;0.16;NX
7;7;KUKIZ;20;Kinga Jolanta TERLECKA-STANKIEWICZ;354;0.10;NX
7;7;KUKIZ;21;Janusz CHODUN;577;0.17;NX
7;7;KUKIZ;22;Marek Zenon LEONIAK;139;0.04;NX
7;7;KUKIZ;23;Paweł BIAŁAS;2092;0.62;NX
7;7;KUKIZ;24;Sławomir Jan SUSZCZYŃSKI;2673;0.79;NX
7;8;PETRU;1;Mateusz PRUCNAL;5556;1.64;NX
7;8;PETRU;2;Sławomir ĆWIK;2313;0.68;NX
7;8;PETRU;3;Hanna Barbara OSYPIŃSKA;597;0.18;NX
7;8;PETRU;4;Robert Andrzej CZAPLA;284;0.08;NX
7;8;PETRU;5;Leszek ZAKRZEWSKI;345;0.10;NX
7;8;PETRU;6;Stanisław KUCZMA;279;0.08;NX
7;8;PETRU;7;Janina STRZAŁEK;187;0.06;NX
7;8;PETRU;8;Elżbieta BITKOWSKA;271;0.08;NX
7;8;PETRU;9;Ryszard KONDRASZUK;166;0.05;NX
7;8;PETRU;10;Michał Maciej KUSZ;153;0.05;NX
7;8;PETRU;11;Michał RÓŻAŃSKI;211;0.06;NX
7;8;PETRU;12;Anna Teresa ORZYŁOWSKA;66;0.02;NX
7;8;PETRU;13;Tadeusz Władysław DUDA;181;0.05;NX
7;8;PETRU;14;Grażyna SUTRYK;178;0.05;NX
7;8;PETRU;15;Katarzyna ZIAREK;180;0.05;NX
7;8;PETRU;16;Artur Paweł ARTECKI;147;0.04;NX
7;8;PETRU;17;Milena DYCHA-DI CESARE;142;0.04;NX
7;8;PETRU;18;Aneta Katarzyna HACIA;111;0.03;NX
7;8;PETRU;19;Lucjan WĄSIURA;82;0.02;NX
7;8;PETRU;20;Mateusz PAWEŁCZUK;201;0.06;NX
7;8;PETRU;21;Urszula Anna ŻBIKOWSKA;260;0.08;NX
7;8;PETRU;22;Dorota Katarzyna MARCZUK;245;0.07;NX
7;8;PETRU;23;Barbara Grażyna KOLANOS;78;0.02;NX
7;8;PETRU;24;Grzegorz CHILIMONIUK;512;0.15;NX
7;13;SAMOOBRONA;1;Henryk Stanisław MAŁYSZ;189;0.06;NX
7;13;SAMOOBRONA;2;Wojciech GRZĄDKOWSKI;38;0.01;NX
7;13;SAMOOBRONA;3;Tadeusz WOŹNICA;64;0.02;NX
7;13;SAMOOBRONA;4;Aleksander KANCERZ;27;0.01;NX
7;13;SAMOOBRONA;5;Urszula SZPRINGER;18;0.01;NX
7;13;SAMOOBRONA;6;Franciszek Stanisław PIELA;33;0.01;NX
7;13;SAMOOBRONA;7;Barbara Janina POGÓDZ;42;0.01;NX
7;13;SAMOOBRONA;8;Mirosław CHORĄGIEWICZ;24;0.01;NX
7;13;SAMOOBRONA;9;Olga Dominika BATORSKA;32;0.01;NX
7;13;SAMOOBRONA;10;Wiesława Grażyna GOLUCH;23;0.01;NX
7;13;SAMOOBRONA;11;Anna Katarzyna KULAK;32;0.01;NX
7;13;SAMOOBRONA;12;Mariusz CHMIEL;106;0.03;NX
8;1;PiS;1;Marek AST;17530;5.06;PX
8;1;PiS;2;Elżbieta RAFALSKA;22898;6.61;PX
8;1;PiS;3;Jerzy Marian MATERNA;15089;4.36;PX
8;1;PiS;4;Artur Jarosław ZASADA;5821;1.68;PX
8;1;PiS;5;Elżbieta Teresa PŁONKA;4422;1.28;NX
8;1;PiS;6;Marek Tomasz SURMACZ;4789;1.38;NX
8;1;PiS;7;Władysław DAJCZAK;4053;1.17;NX
8;1;PiS;8;Piotr BARCZAK;2751;0.79;NX
8;1;PiS;9;Ewa Danuta GANCARZ;1818;0.53;NX
8;1;PiS;10;Grzegorz GRABAREK;837;0.24;NX
8;1;PiS;11;Tomasz CZAJKOWSKI;1507;0.44;NX
8;1;PiS;12;Michał Janusz MOTOWIDEŁKO;1609;0.46;NX
8;1;PiS;13;Dorota Danuta BOJAR;647;0.19;NX
8;1;PiS;14;Wojciech GROCHALA;817;0.24;NX
8;1;PiS;15;Gabriela Marianna TRZPIS;744;0.21;NX
8;1;PiS;16;Jerzy BIELAWSKI;1157;0.33;NX
8;1;PiS;17;Beata Joanna KWIATKOWSKA;1167;0.34;NX
8;1;PiS;18;Alicja Maria CZERNIAWSKA;1066;0.31;NX
8;1;PiS;19;Mieczysław JASZCZ;1040;0.30;NX
8;1;PiS;20;Amelia Honorata SZOŁTUN;546;0.16;NX
8;1;PiS;21;Grzegorz Andrzej ZWARYCZ;808;0.23;NX
8;1;PiS;22;Alicja Janina JĘDRZEJCZAK - SIŁKA;548;0.16;NX
8;1;PiS;23;Przemysław FICNER;727;0.21;NX
8;1;PiS;24;Jacek Sławomir KURZĘPA;5486;1.58;PX
8;2;PO;1;Stefan Konstanty NIESIOŁOWSKI;29304;8.46;PX
8;2;PO;2;Bożenna BUKIEWICZ;25715;7.43;PX
8;2;PO;3;Tomasz Bogusław KUCHARSKI;7105;2.05;PX
8;2;PO;4;Katarzyna OSOS;5749;1.66;PX
8;2;PO;5;Wacław Jan MACIUSZONEK;2888;0.83;NX
8;2;PO;6;Leszek Stefan WALOCH;1272;0.37;NX
8;2;PO;7;Krystyna Mieczysława SIBIŃSKA;6868;1.98;PX
8;2;PO;8;Piotr Arnold DĘBICKI;1356;0.39;NX
8;2;PO;9;Tomasz Jan STUPIENKO;2527;0.73;NX
8;2;PO;10;Tadeusz PAJĄK;1522;0.44;NX
8;2;PO;11;Michał WASILEWSKI;383;0.11;NX
8;2;PO;12;Anna Magdalena PIECHA;662;0.19;NX
8;2;PO;13;Jacek BACZYŃSKI;658;0.19;NX
8;2;PO;14;Alicja ANDRZEJEWSKA;863;0.25;NX
8;2;PO;15;Tomasz Grzegorz PROZOROWICZ;504;0.15;NX
8;2;PO;16;Marek Mirosław KRAŚNY;424;0.12;NX
