okreg;tkod;idkomisji
39;302107;109310
39;302107;109311
39;302107;109312
39;302107;109313
39;302107;109314
39;302107;109315
39;302107;109316
39;302107;109317
39;302107;109318
39;302107;109319
39;302107;109320
39;302107;109321
39;302107;109322
39;302108;109323
39;302108;109324
39;302108;109325
39;302108;109326
39;302108;109327
39;302108;109328
39;302108;109329
39;302108;109330
39;302108;109331
39;302108;109332
39;302108;109333
39;302109;109334
39;302109;109335
39;302109;109336
39;302109;109337
39;302109;109338
39;302109;109339
39;302109;109340
39;302109;109341
39;302109;109342
39;302109;109343
39;302109;109344
39;302109;109345
39;302109;109346
39;302109;109347
39;302110;109348
39;302110;109349
39;302110;109350
39;302110;109351
39;302110;109352
39;302110;109353
39;302110;109354
39;302110;109355
39;302110;109356
39;302110;109357
39;302110;109358
39;302110;109359
39;302110;109360
39;302110;109361
39;302110;109362
39;302110;109363
39;302110;109364
39;302110;109365
39;302110;109366
39;302110;109367
39;302110;109368
39;302110;109369
39;302111;109370
39;302111;109371
39;302111;109372
39;302111;109373
39;302111;109374
39;302111;109375
39;302111;109376
39;302111;109377
39;302111;109378
39;302111;109379
39;302111;109380
39;302112;109381
39;302112;109382
39;302112;109383
39;302112;109384
39;302112;109385
39;302112;109386
39;302112;109387
39;302112;109388
39;302112;109389
39;302112;109390
39;302112;109391
39;302113;109392
39;302113;109393
39;302113;109394
39;302113;109395
39;302113;109396
39;302113;109397
39;302113;109398
39;302113;109399
39;302113;109400
39;302113;109401
39;302114;109402
39;302114;109403
39;302114;109404
39;302114;109405
39;302114;109406
39;302114;109407
39;302114;109408
39;302114;109409
39;302115;109410
39;302115;109411
39;302115;109412
39;302115;109413
39;302115;109414
39;302115;109415
39;302115;109416
39;302115;109417
39;302116;109418
39;302116;109419
39;302116;109420
39;302116;109421
39;302116;109422
39;302116;109423
39;302116;109424
39;302116;109425
39;302116;109426
39;302116;109427
39;302116;109428
39;302116;109429
39;302116;109430
39;302116;109431
39;302116;109432
39;302116;109433
39;302116;109434
39;302116;109435
39;302116;109436
39;302116;109437
39;302116;109438
39;302116;109439
39;302116;109440
39;302116;109441
39;302117;109442
39;302117;109443
39;302117;109444
39;302117;109445
39;302117;109446
39;302117;109447
39;302117;109448
39;302117;109449
39;302117;109450
39;302117;109451
39;302117;109452
39;302117;109453
39;302117;109454
39;306401;110056
39;306401;110057
39;306401;110058
39;306401;110059
39;306401;110060
39;306401;110061
39;306401;110062
39;306401;110063
39;306401;110064
39;306401;110065
39;306401;110066
39;306401;110067
39;306401;110068
39;306401;110069
39;306401;110070
39;306401;110071
39;306401;110072
39;306401;110073
39;306401;110074
39;306401;110075
39;306401;110076
39;306401;110077
39;306401;110078
39;306401;110079
39;306401;110080
39;306401;110081
39;306401;110082
39;306401;110083
39;306401;110084
39;306401;110085
39;306401;110086
39;306401;110087
39;306401;110088
39;306401;110089
39;306401;110090
39;306401;110091
39;306401;110092
39;306401;110093
39;306401;110094
39;306401;110095
39;306401;110096
39;306401;110097
39;306401;110098
39;306401;110099
39;306401;110100
39;306401;110101
39;306401;110102
39;306401;110103
39;306401;110104
39;306401;110105
39;306401;110106
39;306401;110107
39;306401;110108
39;306401;110109
39;306401;110110
39;306401;110111
39;306401;110112
39;306401;110113
39;306401;110114
39;306401;110115
39;306401;110116
39;306401;110117
39;306401;110118
39;306401;110119
39;306401;110120
39;306401;110121
39;306401;110122
39;306401;110123
39;306401;110124
39;306401;110125
39;306401;110126
39;306401;110127
39;306401;110128
39;306401;110129
39;306401;110130
39;306401;110131
39;306401;110132
39;306401;110133
39;306401;110134
39;306401;110135
39;306401;110136
39;306401;110137
39;306401;110138
39;306401;110139
39;306401;110140
39;306401;110141
39;306401;110142
39;306401;110143
39;306401;110144
39;306401;110145
39;306401;110146
39;306401;110147
39;306401;110148
39;306401;110149
39;306401;110150
39;306401;110151
39;306401;110152
39;306401;110153
39;306401;110154
39;306401;110155
39;306401;110156
39;306401;110157
39;306401;110158
39;306401;110159
39;306401;110160
39;306401;110161
39;306401;110162
39;306401;110163
39;306401;110164
39;306401;110165
39;306401;110166
39;306401;110167
39;306401;110168
39;306401;110169
39;306401;110170
39;306401;110171
39;306401;110172
39;306401;110173
39;306401;110174
39;306401;110175
39;306401;110176
39;306401;110177
39;306401;110178
39;306401;110179
39;306401;110180
39;306401;110181
39;306401;110182
39;306401;110183
39;306401;110184
39;306401;110185
39;306401;110186
39;306401;110187
39;306401;110188
39;306401;110189
39;306401;110190
39;306401;110191
39;306401;110192
39;306401;110193
39;306401;110194
39;306401;110195
39;306401;110196
39;306401;110197
39;306401;110198
39;306401;110199
39;306401;110200
39;306401;110201
39;306401;110202
39;306401;110203
39;306401;110204
39;306401;110205
39;306401;110206
39;306401;110207
39;306401;110208
39;306401;110209
39;306401;110210
39;306401;110211
39;306401;110212
39;306401;110213
39;306401;110214
39;306401;110215
39;306401;110216
39;306401;110217
39;306401;110218
39;306401;110219
39;306401;110220
39;306401;110221
39;306401;110222
39;306401;110223
39;306401;110224
39;306401;110225
39;306401;110226
39;306401;110227
39;306401;110228
39;306401;110229
39;306401;110230
39;306401;110231
39;306401;110232
39;306401;110233
39;306401;110234
39;306401;110235
39;306401;110236
39;306401;110237
39;306401;110238
39;306401;110239
39;306401;110240
39;306401;110241
39;306401;110242
39;306401;110243
39;306401;110244
39;306401;110245
39;306401;110246
39;306401;110247
39;306401;110248
39;306401;110249
39;306401;110250
39;306401;110251
39;306401;110252
39;306401;110253
39;306401;110254
39;306401;110255
39;306401;110256
39;306401;110257
39;306401;110258
39;306401;110259
39;306401;110260
39;306401;110261
39;306401;110262
39;306401;110263
39;306401;110264
39;306401;110265
39;306401;110266
39;306401;110267
39;306401;110268
39;306401;110269
39;306401;110270
39;306401;110271
39;306401;110272
39;306401;110273
39;306401;110274
39;306401;110275
39;306401;110276
39;306401;110277
39;306401;110278
39;306401;110279
39;306401;110280
39;306401;110281
39;306401;110282
39;306401;110283
39;306401;110284
39;306401;110285
39;306401;110286
39;306401;110287
39;306401;110288
39;306401;110289
39;306401;110290
39;306401;110291
39;306401;110292
39;306401;110293
39;306401;110294
39;306401;110295
39;306401;110296
39;306401;110297
39;306401;110298
39;306401;110299
39;306401;110300
39;306401;110301
39;306401;110302
39;306401;110303
39;306401;110304
39;306401;110305
39;306401;110306
39;306401;110307
39;306401;110308
39;306401;110309
39;306401;110310
39;306401;110311
40;320101;110312
40;320101;110313
40;320101;110314
40;320101;110315
40;320101;110316
40;320101;110317
40;320101;110318
40;320101;110319
40;320101;110320
40;320101;110321
40;320101;110322
40;320101;110323
40;320101;110324
40;320101;110325
40;320101;110326
40;320101;110327
40;320101;110328
40;320101;110329
40;320101;110330
40;320102;110331
40;320102;110332
40;320102;110333
40;320102;110334
40;320102;110335
40;320103;110336
40;320103;110337
40;320103;110338
40;320103;110339
40;320103;110340
40;320103;110341
40;320104;110342
40;320104;110343
40;320104;110344
40;320104;110345
40;320104;110346
40;320104;110347
40;320201;110348
40;320201;110349
40;320201;110350
40;320202;110351
40;320202;110352
40;320202;110353
40;320202;110354
40;320202;110355
40;320202;110356
40;320202;110357
40;320202;110358
40;320202;110359
40;320202;110360
40;320202;110361
40;320202;110362
40;320202;110363
40;320202;110364
40;320202;110365
40;320202;110366
40;320202;110367
40;320202;110368
40;320202;110369
40;320202;110370
40;320202;110371
40;320203;110372
40;320203;110373
40;320203;110374
40;320203;110375
40;320203;110376
40;320203;110377
40;320204;110378
40;320204;110379
40;320205;110380
40;320205;110381
40;320205;110382
40;320205;110383
40;320206;110384
40;320206;110385
40;320206;110386
40;320206;110387
40;320301;110388
40;320301;110389
40;320301;110390
40;320301;110391
40;320301;110392
40;320301;110393
40;320301;110394
40;320301;110395
40;320302;110396
40;320302;110397
40;320302;110398
40;320302;110399
40;320302;110400
40;320302;110401
40;320302;110402
40;320302;110403
40;320302;110404
40;320302;110405
40;320302;110406
40;320302;110407
40;320302;110408
40;320302;110409
40;320302;110410
40;320302;110411
40;320303;110412
40;320303;110413
40;320303;110414
40;320303;110415
40;320303;110416
40;320303;110417
40;320304;110418
40;320304;110419
40;320304;110420
40;320304;110421
40;320305;110422
40;320305;110423
40;320305;110424
40;320305;110425
40;320305;110426
40;320306;110427
40;320306;110428
40;320306;110429
40;320306;110430
40;320306;110431
40;320306;110432
40;320306;110433
40;320306;110434
40;320306;110435
40;320306;110436
40;320306;110437
40;320306;110438
40;320306;110439
40;320306;110440
40;320306;110441
40;320306;110442
40;320801;110649
40;320801;110650
40;320801;110651
40;320801;110652
40;320801;110653
40;320801;110654
40;320801;110655
40;320801;110656
40;320801;110657
40;320801;110658
40;320801;110659
40;320801;110660
40;320801;110661
40;320801;110662
40;320801;110663
40;320801;110664
40;320801;110665
40;320801;110666
40;320801;110667
40;320801;110668
40;320801;110669
40;320801;110670
40;320801;110671
40;320801;110672
40;320802;110673
40;320802;110674
40;320802;110675
40;320802;110676
40;320802;110677
40;320802;110678
40;320803;110679
40;320803;110680
40;320803;110681
40;320803;110682
40;320803;110683
40;320803;110684
40;320804;110685
40;320804;110686
40;320804;110687
40;320804;110688
40;320804;110689
40;320804;110690
40;320804;110691
40;320804;110692
40;320804;110693
40;320805;110694
40;320805;110695
40;320805;110696
40;320805;110697
40;320806;110698
40;320806;110699
40;320807;110700
40;320807;110701
40;320901;110702
40;320901;110703
40;320901;110704
40;320901;110705
40;320901;110706
40;320901;110707
40;320902;110708
40;320902;110709
40;320902;110710
40;320902;110711
40;320903;110712
40;320903;110713
40;320903;110714
40;320903;110715
40;320903;110716
40;320903;110717
40;320903;110718
40;320903;110719
40;320903;110720
40;320903;110721
40;320904;110722
40;320904;110723
40;320904;110724
40;320904;110725
40;320904;110726
40;320904;110727
40;320904;110728
40;320904;110729
40;320905;110730
40;320905;110731
40;320905;110732
40;320905;110733
40;320905;110734
40;320905;110735
40;320906;110736
40;320906;110737
40;320906;110738
40;320906;110739
40;320906;110740
40;320906;110741
40;320906;110742
40;320906;110743
40;320906;110744
40;320907;110745
40;320907;110746
40;320907;110747
40;320907;110748
40;320907;110749
40;320907;110750
40;320907;110751
40;320907;110752
40;320907;110753
40;320907;110754
40;320907;110755
40;320908;110756
40;320908;110757
40;320908;110758
40;320908;110759
40;320908;110760
40;320908;110761
40;320908;110762
40;321301;110884
40;321301;110885
40;321301;110886
40;321301;110887
40;321301;110888
40;321301;110889
40;321301;110890
40;321301;110891
40;321302;110892
40;321302;110893
40;321302;110894
40;321302;110895
40;321302;110896
40;321302;110897
40;321303;110898
40;321303;110899
40;321303;110900
40;321303;110901
40;321303;110902
40;321303;110903
40;321303;110904
40;321303;110905
40;321303;110906
40;321303;110907
40;321303;110908
40;321303;110909
40;321303;110910
40;321303;110911
40;321303;110912
40;321304;110913
40;321304;110914
40;321304;110915
40;321304;110916
40;321305;110917
40;321305;110918
40;321305;110919
40;321305;110920
40;321305;110921
40;321306;110922
40;321306;110923
40;321306;110924
40;321306;110925
40;321306;110926
40;321306;110927
40;321306;110928
40;321501;111002
40;321501;111003
40;321501;111004
40;321501;111005
40;321501;111006
40;321501;111007
40;321501;111008
40;321501;111009
40;321501;111010
40;321501;111011
40;321501;111012
40;321501;111013
40;321501;111014
40;321501;111015
40;321501;111016
40;321501;111017
40;321501;111018
40;321501;111019
40;321501;111020
40;321501;111021
40;321501;111022
40;321501;111023
40;321501;111024
40;321501;111025
40;321502;111026
40;321502;111027
40;321502;111028
40;321502;111029
40;321502;111030
40;321503;111031
40;321503;111032
40;321503;111033
40;321503;111034
40;321503;111035
40;321504;111036
40;321504;111037
40;321504;111038
40;321504;111039
40;321504;111040
40;321504;111041
40;321505;111042
40;321505;111043
40;321505;111044
40;321505;111045
40;321506;111046
40;321506;111047
40;321506;111048
40;321506;111049
40;321506;111050
40;321506;111051
40;321506;111052
40;321601;111053
40;321601;111054
40;321601;111055
40;321601;111056
40;321601;111057
40;321601;111058
40;321601;111059
40;321601;111060
40;321602;111061
40;321602;111062
40;321603;111063
40;321603;111064
40;321603;111065
40;321603;111066
40;321603;111067
40;321603;111068
40;321603;111069
40;321603;111070
40;321603;111071
40;321603;111072
40;321604;111073
40;321604;111074
40;321604;111075
40;321604;111076
40;321605;111077
40;321605;111078
40;321605;111079
40;321605;111080
40;321605;111081
40;321606;111082
40;321606;111083
40;321606;111084
40;321606;111085
40;321606;111086
40;321606;111087
40;321606;111088
40;321606;111089
40;321701;111090
40;321701;111091
40;321701;111092
40;321701;111093
40;321701;111094
40;321701;111095
40;321701;111096
40;321701;111097
40;321701;111098
40;321701;111099
40;321701;111100
40;321701;111101
40;321701;111102
40;321702;111103
40;321702;111104
40;321702;111105
40;321702;111106
40;321703;111107
40;321703;111108
40;321703;111109
40;321703;111110
40;321703;111111
40;321704;111112
40;321704;111113
40;321704;111114
40;321704;111115
40;321704;111116
40;321704;111117
40;321705;111118
40;321705;111119
40;321705;111120
40;321705;111121
40;321705;111122
40;321705;111123
40;321705;111124
40;321705;111125
40;321705;111126
40;326101;111156
40;326101;111157
40;326101;111158
40;326101;111159
40;326101;111160
40;326101;111161
40;326101;111162
40;326101;111163
40;326101;111164
40;326101;111165
40;326101;111166
40;326101;111167
40;326101;111168
40;326101;111169
40;326101;111170
40;326101;111171
40;326101;111172
40;326101;111173
40;326101;111174
40;326101;111175
40;326101;111176
40;326101;111177
40;326101;111178
40;326101;111179
40;326101;111180
40;326101;111181
40;326101;111182
40;326101;111183
40;326101;111184
40;326101;111185
40;326101;111186
40;326101;111187
40;326101;111188
40;326101;111189
40;326101;111190
40;326101;111191
40;326101;111192
40;326101;111193
40;326101;111194
40;326101;111195
40;326101;111196
40;326101;111197
40;326101;111198
40;326101;111199
40;326101;111200
40;326101;111201
40;326101;111202
40;326101;111203
40;326101;111204
40;326101;111205
40;326101;111206
40;326101;111207
40;326101;111208
40;326101;111209
4;040301;85665
4;040301;85666
4;040301;85667
4;040301;85668
4;040301;85669
4;040301;85670
4;040301;85671
4;040301;85672
4;040301;85673
4;040301;85674
4;040301;85675
4;040301;85676
4;040301;85677
4;040301;85678
4;040301;85679
4;040302;85680
4;040302;85681
4;040302;85682
4;040302;85683
4;040302;85684
4;040302;85685
4;040302;85686
4;040302;85687
4;040302;85688
4;040302;85689
4;040303;85690
4;040303;85691
4;040303;85692
4;040303;85693
4;040303;85694
4;040303;85695
4;040303;85696
4;040303;85697
4;040303;85698
4;040304;85699
4;040304;85700
4;040304;85701
4;040304;85702
4;040304;85703
4;040304;85704
4;040304;85705
4;040304;85706
4;040304;85707
4;040304;85708
4;040304;85709
4;040304;85710
4;040304;85711
4;040304;85712
4;040304;85713
4;040304;85714
4;040304;85715
4;040304;85716
4;040304;85717
4;040304;85718
4;040304;85719
4;040304;85720
4;040304;85721
4;040305;85722
4;040305;85723
4;040305;85724
4;040305;85725
4;040305;85726
4;040305;85727
4;040305;85728
4;040305;85729
4;040306;85730
4;040306;85731
4;040306;85732
4;040306;85733
4;040306;85734
4;040306;85735
4;040306;85736
4;040306;85737
4;040306;85738
4;040306;85739
4;040306;85740
4;040307;85741
4;040307;85742
4;040307;85743
4;040307;85744
4;040307;85745
4;040307;85746
4;040307;85747
4;040307;85748
4;040307;85749
4;040307;85750
4;040307;85751
4;040308;85752
4;040308;85753
4;040308;85754
4;040308;85755
4;040308;85756
4;040308;85757
4;040308;85758
4;040308;85759
4;040308;85760
4;040308;85761
4;040308;85762
4;040308;85763
4;040701;85886
4;040701;85887
4;040701;85888
4;040701;85889
4;040701;85890
4;040701;85891
4;040701;85892
4;040701;85893
4;040701;85894
4;040701;85895
4;040701;85896
4;040701;85897
4;040701;85898
4;040701;85899
4;040701;85900
4;040701;85901
4;040701;85902
4;040701;85903
4;040701;85904
4;040701;85905
4;040701;85906
4;040701;85907
4;040701;85908
4;040701;85909
4;040701;85910
4;040701;85911
4;040701;85912
4;040701;85913
4;040701;85914
4;040701;85915
4;040701;85916
4;040701;85917
4;040701;85918
4;040701;85919
4;040701;85920
4;040701;85921
4;040701;85922
4;040701;85923
4;040701;85924
4;040701;85925
4;040701;85926
4;040701;85927
4;040701;85928
4;040701;85929
4;040701;85930
4;040701;85931
4;040701;85932
4;040701;85933
4;040701;85934
4;040701;85935
4;040701;85936
4;040701;85937
4;040702;85938
4;040702;85939
4;040702;85940
4;040702;85941
4;040702;85942
4;040702;85943
4;040702;85944
4;040703;85945
4;040703;85946
4;040703;85947
4;040703;85948
4;040703;85949
4;040703;85950
4;040703;85951
4;040703;85952
4;040703;85953
4;040703;85954
4;040703;85955
4;040703;85956
4;040703;85957
4;040703;85958
4;040703;85959
4;040704;85960
4;040704;85961
4;040704;85962
4;040704;85963
4;040704;85964
4;040704;85965
4;040704;85966
4;040704;85967
4;040704;85968
4;040704;85969
4;040704;85970
4;040705;85971
4;040705;85972
4;040705;85973
4;040705;85974
4;040705;85975
4;040705;85976
4;040705;85977
4;040705;85978
4;040705;85979
4;040705;85980
4;040706;85981
4;040706;85982
4;040706;85983
4;040706;85984
4;040706;85985
4;040706;85986
4;040706;85987
4;040706;85988
4;040706;85989
4;040706;85990
4;040706;85991
4;040706;85992
4;040706;85993
4;040706;85994
4;040706;85995
4;040706;85996
4;040706;85997
4;040706;85998
4;040706;85999
4;040706;86000
4;040706;86001
4;040706;86002
4;040707;86003
4;040707;86004
4;040707;86005
4;040707;86006
4;040707;86007
4;040707;86008
4;040707;86009
4;040707;86010
4;040707;86011
4;040707;86012
4;040707;86013
4;040708;86014
4;040708;86015
4;040708;86016
4;040708;86017
4;040708;86018
4;040708;86019
4;040708;86020
4;040709;86021
4;040709;86022
4;040709;86023
4;040709;86024
4;040709;86025
4;040709;86026
4;040709;86027
4;040709;86028
4;040709;86029
4;040709;86030
4;040901;86099
4;040901;86100
4;040901;86101
4;040901;86102
4;040901;86103
4;040901;86104
4;040902;86105
4;040902;86106
4;040902;86107
4;040902;86108
4;040902;86109
4;040902;86110
4;040902;86111
4;040903;86112
4;040903;86113
4;040903;86114
4;040903;86115
4;040903;86116
4;040903;86117
4;040903;86118
4;040903;86119
4;040903;86120
4;040903;86121
4;040903;86122
4;040903;86123
4;040903;86124
4;040903;86125
4;040903;86126
4;040903;86127
4;040903;86128
4;040903;86129
4;040903;86130
4;040903;86131
4;040903;86132
4;040903;86133
4;040904;86134
4;040904;86135
4;040904;86136
4;040904;86137
4;040904;86138
4;040904;86139
4;040904;86140
4;040904;86141
4;040904;86142
4;040904;86143
4;040904;86144
4;041001;86145
4;041001;86146
4;041001;86147
4;041001;86148
4;041001;86149
4;041001;86150
4;041001;86151
4;041001;86152
4;041001;86153
4;041001;86154
4;041001;86155
4;041001;86156
4;041001;86157
4;041002;86158
4;041002;86159
4;041002;86160
4;041002;86161
4;041002;86162
4;041002;86163
4;041002;86164
4;041002;86165
4;041002;86166
4;041002;86167
4;041002;86168
4;041003;86169
4;041003;86170
4;041003;86171
4;041003;86172
4;041003;86173
4;041003;86174
4;041003;86175
4;041003;86176
4;041003;86177
4;041003;86178
4;041003;86179
4;041003;86180
4;041003;86181
4;041003;86182
4;041003;86183
4;041003;86184
4;041003;86185
4;041003;86186
4;041003;86187
4;041003;86188
4;041003;86189
4;041003;86190
4;041003;86191
4;041003;86192
4;041003;86193
4;041003;86194
4;041004;86195
4;041004;86196
4;041004;86197
4;041004;86198
4;041004;86199
4;041004;86200
4;041004;86201
4;041004;86202
4;041004;86203
4;041004;86204
4;041005;86205
4;041005;86206
4;041005;86207
4;041005;86208
4;041005;86209
4;041005;86210
4;041005;86211
4;041005;86212
4;041005;86213
4;041005;86214
4;041005;86215
4;041005;86216
4;041005;86217
4;041005;86218
4;041005;86219
4;041005;86220
4;041005;86221
4;041005;86222
4;041005;86223
4;041005;86224
4;041005;86225
4;041005;86226
4;041301;86323
4;041301;86324
4;041301;86325
4;041301;86326
4;041301;86327
4;041301;86328
4;041301;86329
4;041301;86330
4;041302;86331
4;041302;86332
4;041302;86333
4;041302;86334
4;041302;86335
4;041302;86336
4;041302;86337
4;041302;86338
4;041302;86339
4;041302;86340
4;041302;86341
4;041302;86342
4;041302;86343
4;041302;86344
4;041302;86345
4;041303;86346
4;041303;86347
4;041303;86348
4;041303;86349
4;041303;86350
4;041304;86351
4;041304;86352
4;041304;86353
4;041304;86354
4;041304;86355
4;041304;86356
4;041304;86357
4;041304;86358
4;041304;86359
4;041304;86360
4;041304;86361
4;041304;86362
4;041304;86363
4;041304;86364
4;041401;86365
4;041401;86366
4;041401;86367
4;041401;86368
4;041401;86369
4;041401;86370
4;041402;86371
4;041402;86372
4;041402;86373
4;041402;86374
4;041402;86375
4;041402;86376
4;041402;86377
4;041402;86378
4;041403;86379
4;041403;86380
4;041403;86381
4;041403;86382
4;041403;86383
4;041403;86384
4;041403;86385
4;041404;86386
4;041404;86387
4;041404;86388
4;041404;86389
4;041404;86390
4;041404;86391
4;041405;86392
4;041405;86393
4;041405;86394
4;041405;86395
4;041405;86396
4;041406;86397
4;041406;86398
4;041406;86399
4;041406;86400
4;041406;86401
4;041406;86402
4;041406;86403
4;041406;86404
4;041406;86405
4;041406;86406
4;041407;86407
4;041407;86408
4;041407;86409
4;041407;86410
4;041407;86411
4;041408;86412
4;041408;86413
4;041408;86414
4;041408;86415
4;041408;86416
4;041408;86417
4;041408;86418
4;041408;86419
4;041408;86420
4;041408;86421
4;041409;86422
4;041409;86423
4;041409;86424
4;041409;86425
4;041409;86426
4;041409;86427
4;041409;86428
4;041409;86429
4;041409;86430
4;041409;86431
4;041409;86432
4;041409;86433
4;041409;86434
4;041409;86435
4;041409;86436
4;041409;86437
4;041409;86438
4;041409;86439
4;041409;86440
4;041409;86441
4;041409;86442
4;041409;86443
4;041409;86444
4;041409;86445
4;041409;86446
4;041410;86447
4;041410;86448
4;041410;86449
4;041410;86450
4;041410;86451
4;041410;86452
4;041411;86453
4;041411;86454
4;041411;86455
4;041411;86456
4;041411;86457
4;041411;86458
4;041601;86526
4;041601;86527
4;041601;86528
4;041601;86529
4;041601;86530
4;041601;86531
4;041602;86532
4;041602;86533
4;041602;86534
4;041602;86535
4;041602;86536
4;041602;86537
4;041603;86538
4;041603;86539
4;041603;86540
4;041603;86541
4;041603;86542
4;041603;86543
4;041604;86544
4;041604;86545
4;041604;86546
4;041604;86547
4;041604;86548
4;041604;86549
4;041604;86550
4;041605;86551
4;041605;86552
4;041605;86553
4;041605;86554
4;041605;86555
4;041605;86556
4;041606;86557
4;041606;86558
4;041606;86559
4;041606;86560
4;041606;86561
4;041606;86562
4;041606;86563
4;041606;86564
4;041606;86565
4;041606;86566
4;041606;86567
4;041606;86568
4;041606;86569
4;041606;86570
4;041606;86571
4;041606;86572
4;041606;86573
4;041606;86574
4;041606;86575
4;041606;86576
4;041901;86688
4;041901;86689
4;041901;86690
4;041901;86691
4;041901;86692
4;041901;86693
4;041901;86694
4;041901;86695
4;041901;86696
4;041901;86697
4;041901;86698
4;041901;86699
4;041901;86700
4;041901;86701
4;041901;86702
4;041902;86703
4;041902;86704
4;041902;86705
4;041902;86706
4;041902;86707
4;041902;86708
4;041903;86709
4;041903;86710
4;041903;86711
4;041903;86712
4;041903;86713
4;041903;86714
4;041903;86715
4;041903;86716
4;041903;86717
4;041903;86718
4;041903;86719
4;041903;86720
4;041903;86721
4;041903;86722
4;041904;86723
4;041904;86724
4;041904;86725
4;041904;86726
4;041904;86727
4;041904;86728
4;041904;86729
4;041904;86730
4;041904;86731
4;041904;86732
4;041904;86733
4;041904;86734
4;041904;86735
4;041905;86736
4;041905;86737
4;041905;86738
4;041905;86739
4;041905;86740
4;041905;86741
4;041905;86742
4;041906;86743
4;041906;86744
4;041906;86745
4;041906;86746
4;041906;86747
4;041906;86748
4;041906;86749
4;041906;86750
4;041906;86751
4;041906;86752
4;041906;86753
4;041906;86754
4;041906;86755
4;041906;86756
4;041906;86757
4;041906;86758
4;041906;86759
4;041906;86760
4;041906;86761
4;041906;86762
4;041906;86763
4;041906;86764
4;041906;86765
4;046101;86766
4;046101;86767
4;046101;86768
4;046101;86769
4;046101;86770
4;046101;86771
4;046101;86772
4;046101;86773
4;046101;86774
4;046101;86775
4;046101;86776
4;046101;86777
4;046101;86778
4;046101;86779
4;046101;86780
4;046101;86781
4;046101;86782
4;046101;86783
4;046101;86784
4;046101;86785
4;046101;86786
4;046101;86787
4;046101;86788
4;046101;86789
4;046101;86790
4;046101;86791
4;046101;86792
4;046101;86793
4;046101;86794
4;046101;86795
4;046101;86796
4;046101;86797
4;046101;86798
4;046101;86799
4;046101;86800
4;046101;86801
4;046101;86802
4;046101;86803
4;046101;86804
4;046101;86805
4;046101;86806
4;046101;86807
4;046101;86808
4;046101;86809
4;046101;86810
4;046101;86811
4;046101;86812
4;046101;86813
4;046101;86814
4;046101;86815
4;046101;86816
4;046101;86817
4;046101;86818
4;046101;86819
4;046101;86820
4;046101;86821
4;046101;86822
4;046101;86823
4;046101;86824
4;046101;86825
4;046101;86826
4;046101;86827
4;046101;86828
4;046101;86829
4;046101;86830
4;046101;86831
4;046101;86832
4;046101;86833
4;046101;86834
4;046101;86835
4;046101;86836
4;046101;86837
4;046101;86838
4;046101;86839
4;046101;86840
4;046101;86841
4;046101;86842
4;046101;86843
4;046101;86844
4;046101;86845
4;046101;86846
4;046101;86847
4;046101;86848
4;046101;86849
4;046101;86850
4;046101;86851
4;046101;86852
4;046101;86853
4;046101;86854
4;046101;86855
4;046101;86856
4;046101;86857
4;046101;86858
4;046101;86859
4;046101;86860
4;046101;86861
4;046101;86862
4;046101;86863
4;046101;86864
4;046101;86865
4;046101;86866
4;046101;86867
4;046101;86868
4;046101;86869
4;046101;86870
4;046101;86871
4;046101;86872
4;046101;86873
4;046101;86874
4;046101;86875
4;046101;86876
4;046101;86877
4;046101;86878
4;046101;86879
4;046101;86880
4;046101;86881
4;046101;86882
4;046101;86883
4;046101;86884
4;046101;86885
4;046101;86886
4;046101;86887
4;046101;86888
4;046101;86889
4;046101;86890
4;046101;86891
4;046101;86892
4;046101;86893
4;046101;86894
4;046101;86895
4;046101;86896
4;046101;86897
4;046101;86898
4;046101;86899
4;046101;86900
4;046101;86901
4;046101;86902
4;046101;86903
4;046101;86904
4;046101;86905
4;046101;86906
4;046101;86907
4;046101;86908
4;046101;86909
4;046101;86910
4;046101;86911
4;046101;86912
4;046101;86913
4;046101;86914
4;046101;86915
4;046101;86916
4;046101;86917
4;046101;86918
4;046101;86919
4;046101;86920
4;046101;86921
4;046101;86922
4;046101;86923
4;046101;86924
4;046101;86925
4;046101;86926
4;046101;86927
4;046101;86928
4;046101;86929
4;046101;86930
4;046101;86931
4;046101;86932
4;046101;86933
4;046101;86934
4;046101;86935
4;046101;86936
4;046101;86937
4;046101;86938
4;046101;86939
4;046101;86940
4;046101;86941
4;046101;86942
4;046101;86943
4;046101;86944
4;046101;86945
4;046101;86946
4;046101;86947
4;046101;86948
4;046101;86949
4;046101;86950
4;046101;86951
4;046101;86952
4;046101;86953
4;046101;86954
4;046101;86955
4;046101;86956
4;046101;86957
4;046101;86958
4;046101;86959
4;046101;86960
4;046101;86961
4;046101;86962
4;046101;86963
4;046101;86964
4;046101;86965
4;046101;86966
4;046101;86967
4;046101;86968
4;046101;86969
4;046101;86970
41;320402;110443
41;320402;110444
41;320402;110445
41;320402;110446
41;320402;110447
41;320402;110448
41;320402;110449
41;320402;110450
41;320402;110451
41;320402;110452
41;320402;110453
41;320402;110454
41;320402;110455
41;320402;110456
41;320402;110457
41;320402;110458
41;320402;110459
41;320402;110460
41;320402;110461
41;320402;110462
41;320402;110463
41;320402;110464
41;320402;110465
41;320402;110466
41;320403;110467
41;320403;110468
41;320403;110469
41;320403;110470
41;320403;110471
41;320404;110472
41;320404;110473
41;320404;110474
41;320404;110475
41;320404;110476
41;320404;110477
41;320404;110478
