KORWIN:
2 100106 KORWIN   650 28.175 (Rusiec)
0 149901 KORWIN 21757 12.542 (zagranica*)
0 229901 KORWIN    15 11.628 (statki gdańsk*)
2 022105 KORWIN   292 10.111 (Głuszyca)
1 261101    PiS  7116 36.120 (Starachowice)
2 321203    PiS   631 36.098 (Lipiany)
1 041501    PiS  1638 36.087 (Chełmża)
2 320604    PiS  4150 36.087 (Gryfino)
2 241609    PiS   699 36.087 (Włodowice)
2 020908    PiS   237 36.073 (Ruja)
2 220607    PiS   786 36.072 (Nowa Karczma)
1 280501    PiS  7008 36.066 (Ełk)
2 320607    PiS   427 36.064 (Stare Czarnowo)
2 281601    PiS  1115 36.014 (Biała Piska)
2 102007    PiS   674 36.004 (Parzęczew)
1 041801    PiS   436 36.003 (Kowal)
2 160703    PiS   886 36.002 (Korfantów)
2 020402    PiS   293 35.995 (Jemielno)
2 240310    PiS  3776 35.986 (Skoczów)
2 260703    PiS  1639 35.951 (Bodzechów)
2 022403    PiS   981 35.947 (Kamieniec Ząbkowicki)
2 300407    PiS   752 35.946 (Poniec)
2 041703    PiS   413 35.944 (Książki)
2 281703    PiS   351 35.853 (Jedwabno)
2 260908    PiS   390 35.846 (Wilczyce)
2 040702    PiS   468 35.835 (Dąbrowa Biskupia)
2 140803    PiS  2439 35.831 (Nieporęt)
2 040704    PiS  1328 35.824 (Inowrocław)
2 240204    PiS  7051 35.812 (Czechowice-Dziedzice)
2 302308    PiS   948 35.774 (Zagórów)
2 106301    PiS  7563 35.759 (Skierniewice)
2 240210    PiS  2231 35.725 (Wilkowice)
2 041403    PiS   548 35.724 (Drzycim)
2 021007    PiS   597 35.663 (Siekierczyn)
2 060307    PiS   376 35.640 (Leśniowice)
2 022004    PiS  1435 35.626 (Wisznia Mała)
2 241305    PiS   482 35.625 (Krupski Młyn)
1 240501    PiS  5388 35.614 (Knurów)
2 221405    PiS   538 35.606 (Subkowy)
2 081108    PiS   544 35.602 (Trzebiel)
1 240701    PiS  3411 35.598 (Lubliniec)
1 041101    PiS   759 35.584 (Radziejów)
2 182102    PiS   277 35.558 (Cisna)
1 040801    PiS  1699 35.544 (Lipno)
1 040102    PiS  2163 35.517 (Ciechocinek)
2 041602    PiS   575 35.516 (Gostycyn)
2 221305    PiS   633 35.502 (Kaliska)
2 101703    PiS   511 35.437 (Konopnica)
2 141610    PiS   629 35.377 (Wąsewo)
1 101901    PiS  6168 35.375 (Zduńska Wola)
2 120303    PiS  7217 35.369 (Chrzanów)
2 320601    PiS   521 35.346 (Banie)
2 021406    PiS  1400 35.336 (Oleśnica)
2 040406    PiS   506 35.311 (Stolno)
2 300302    PiS   935 35.296 (Czerniejewo)
2 241106    PiS   777 35.270 (Nędza)
2 246101    PiS 28092 35.250 (Bielsko-Biała)
2 041304    PiS  1427 35.226 (Więcbork)
2 240608    PiS   671 35.223 (Przystajń)
2 040602    PiS   669 35.211 (Gruta)
2 306201    PiS 11395 35.201 (Konin)
2 160103    PiS  2093 35.141 (Grodków)
1 260701    PiS  8896 35.130 (Ostrowiec Świętokrzyski)
2 160804    PiS  1958 35.127 (Praszka)
1 126101    PiS 128275 35.126 (Kraków*)
2 240703    PiS   759 35.123 (Ciasna)
2 321403    PiS   465 35.121 (Dobrzany)
2 022306    PiS   498 35.120 (Mietków)
2 060305    PiS   250 35.112 (Dubienka)
2 160605    PiS   456 35.104 (Wilków)
2 081003    PiS   384 35.101 (Brzeźnica)
2 281104    PiS  2400 35.088 (Nidzica)
2 302502    PiS   777 35.047 (Krzykosy)
2 160707    PiS  1516 35.044 (Paczków)
2 281706    PiS  1249 35.025 (Szczytno)
2 247001    PiS 10779 35.024 (Mysłowice)
2 266101    PiS 32123 35.018 (Kielce)
2 240308    PiS  1435 34.991 (Hażlach)
1 140801    PiS  8891 34.987 (Legionowo)
2 040706    PiS  2134 34.972 (Kruszwica)
2 141912    PiS  1090 34.970 (Słupno)
2 241108    PiS   495 34.958 (Rudnik)
2 080203    PiS   220 34.921 (Bytnica)
1 146511    PiS 21338 34.918 (Targówek)
2 102008    PiS  1796 34.901 (Stryków)
2 080704    PiS  1778 34.883 (Sulęcin)
1 040501    PiS  1478 34.883 (Golub-Dobrzyń)
2 020102    PiS  1591 34.883 (Bolesławiec)
2 020404    PiS   706 34.881 (Wąsosz)
1 121201    PiS  1480 34.881 (Bukowno)
2 321502    PiS   714 34.880 (Barwice)
2 300703    PiS   519 34.879 (Ceków-Kolonia)
2 201208    PiS   402 34.866 (Szypliszki)
2 221602    PiS   299 34.848 (Mikołajki Pomorskie)
2 220408    PiS  1039 34.831 (Trąbki Wielkie)
2 041202    PiS   500 34.819 (Brzuze)
2 080804    PiS   400 34.783 (Szczaniec)
2 321304    PiS   602 34.778 (Malechowo)
2 220702    PiS   652 34.755 (Gardeja)
2 140504    PiS  6948 34.745 (Grodzisk Mazowiecki)
2 301802    PiS   602 34.737 (Doruchów)
1 146514    PiS 13632 34.737 (Wawer)
2 100805    PiS  1190 34.734 (Ksawerów)
2 040705    PiS  1534 34.729 (Janikowo)
2 240704    PiS   917 34.722 (Herby)
2 040603    PiS   783 34.677 (Łasin)
1 280702    PiS  1251 34.644 (Lubawa)
2 022307    PiS  1607 34.641 (Sobótka)
2 302804    PiS   598 34.606 (Mieścisko)
2 040407    PiS   764 34.586 (Unisław)
1 101401    PiS  6479 34.582 (Sieradz)
2 200905    PiS   397 34.582 (Sejny)
2 246801    PiS 13045 34.575 (Jaworzno)
2 141802    PiS  4249 34.564 (Konstancin-Jeziorna)
2 320605    PiS   673 34.548 (Mieszkowice)
2 022005    PiS   608 34.526 (Zawonia)
1 020901    PiS  1597 34.522 (Chojnów)
1 142102    PiS  9759 34.519 (Pruszków)
2 302305    PiS   314 34.505 (Powidz)
2 247701    PiS 19588 34.494 (Tychy)
2 320405    PiS   289 34.487 (Osina)
2 022407    PiS   499 34.485 (Złoty Stok)
2 301908    PiS  1477 34.445 (Wyrzysk)
2 240412    PiS  1090 34.439 (Olsztyn)
2 040806    PiS  1062 34.436 (Lipno)
1 240108    PiS  1021 34.423 (Sławków)
2 220102    PiS  3116 34.412 (Bytów)
1 241502    PiS  2402 34.383 (Radlin)
2 081110    PiS  1171 34.370 (Żary)
2 022404    PiS   569 34.360 (Stoszowice)
2 300307    PiS   392 34.356 (Mieleszyn)
2 260702    PiS   406 34.349 (Bałtów)
2 280904    PiS   282 34.348 (Lubomino)
2 301501    PiS   572 34.334 (Kuślin)
2 301909    PiS   696 34.303 (Wysoka)
2 020702    PiS  1028 34.301 (Kamienna Góra)
2 221107    PiS  2912 34.271 (Puck)
2 041506    PiS  1141 34.244 (Łysomice)
2 026201    PiS 13340 34.239 (Legnica)
2 300405    PiS   960 34.237 (Piaski)
2 201201    PiS   314 34.205 (Bakałarzewo)
2 041503    PiS   815 34.201 (Czernikowo)
2 281304    PiS  2293 34.183 (Olecko)
2 300306    PiS   758 34.175 (Łubowo)
1 020805    PiS   993 34.147 (Polanica-Zdrój)
2 240609    PiS  2106 34.133 (Wręczyca Wielka)
2 101807    PiS  1895 34.132 (Wieruszów)
2 020807    PiS  1916 34.129 (Kłodzko)
2 301803    PiS   920 34.125 (Grabów nad Prosną)
2 320206    PiS   419 34.121 (Recz)
2 080202    PiS   336 34.077 (Bobrowice)
2 022405    PiS  2747 34.073 (Ząbkowice Śląskie)
2 022401    PiS   629 34.037 (Bardo)
2 321306    PiS   733 34.030 (Sławno)
2 221510    PiS  2907 34.024 (Wejherowo)
2 021906    PiS  3041 34.019 (Strzegom)
2 220203    PiS  1932 34.002 (Chojnice)
2 143706    PiS  1752 33.980 (Żuromin)
1 220601    PiS  3075 33.952 (Kościerzyna)
2 022507    PiS   905 33.921 (Zgorzelec)
2 021205    PiS   484 33.917 (Wleń)
2 143207    PiS  2898 33.911 (Stare Babice)
2 221402    PiS  1492 33.878 (Gniew)
1 081001    PiS   254 33.867 (Gozdnica)
2 240508    PiS   563 33.854 (Wielowieś)
1 240802    PiS  6043 33.811 (Mikołów)
1 140501    PiS  2799 33.804 (Milanówek)
2 022302    PiS  4067 33.804 (Długołęka)
2 080502    PiS   384 33.803 (Górzyca)
2 140605    PiS  3427 33.797 (Grójec)
2 320103    PiS   769 33.787 (Karlino)
1 040201    PiS  3489 33.785 (Brodnica)
2 022506    PiS   875 33.784 (Węgliniec)
2 220205    PiS   260 33.766 (Konarzyny)
2 143205    PiS  4351 33.763 (Łomianki)
2 303106    PiS   294 33.754 (Tarnówka)
2 220110    PiS   409 33.746 (Tuchomie)
2 302503    PiS   978 33.701 (Nowe Miasto nad Wartą)
2 280502    PiS   953 33.699 (Ełk)
2 020207    PiS   625 33.675 (Niemcza)
2 240504    PiS  1433 33.670 (Pilchowice)
2 240107    PiS  1663 33.657 (Siewierz)
2 302402    PiS   990 33.628 (Duszniki)
2 041505    PiS   780 33.621 (Łubianka)
0 149901    PiS 58317 33.618 (zagranica*)
2 280106    PiS   510 33.597 (Sępopol)
2 321503    PiS   475 33.593 (Biały Bór)
2 320608    PiS   453 33.580 (Trzcińsko-Zdrój)
2 021704    PiS  2833 33.578 (Strzelin)
2 321409    PiS   276 33.577 (Stara Dąbrowa)
1 102003    PiS  8212 33.572 (Zgierz)
2 303001    PiS   635 33.562 (Kołaczkowo)
2 041603    PiS   428 33.542 (Kęsowo)
2 281708    PiS   499 33.535 (Wielbark)
2 220803    PiS   741 33.529 (Cewice)
2 041804    PiS  1148 33.508 (Brześć Kujawski)
2 020704    PiS   445 33.484 (Marciszów)
2 240606    PiS   599 33.482 (Panki)
2 040809    PiS   603 33.481 (Wielgie)
2 080403    PiS   310 33.477 (Kolsko)
2 021004    PiS   664 33.468 (Lubań)
2 321404    PiS   619 33.459 (Dolice)
2 022001    PiS  2685 33.420 (Oborniki Śląskie)
1 141401    PiS  3840 33.406 (Nowy Dwór Mazowiecki)
2 041411    PiS   536 33.396 (Warlubie)
2 303004    PiS   756 33.363 (Pyzdry)
2 041303    PiS   432 33.359 (Sośno)
2 280704    PiS   484 33.356 (Kisielice)
2 041702    PiS   284 33.333 (Dębowa Łąka)
2 301805    PiS   358 33.333 (Kraszewice)
1 102001    PiS  1949 33.316 (Głowno)
2 142103    PiS  4113 33.298 (Brwinów)
2 080103    PiS   989 33.277 (Deszczno)
1 281701    PiS  3092 33.276 (Szczytno)
2 040403    PiS   455 33.260 (Kijewo Królewskie)
2 321003    PiS  2079 33.206 (Dębno)
2 021908    PiS  1436 33.202 (Żarów)
1 320101    PiS  2784 33.202 (Białogard)
1 240901    PiS  3911 33.198 (Myszków)
2 240601    PiS  2748 33.180 (Kłobuck)
2 220703    PiS  1050 33.175 (Kwidzyn)
2 246401    PiS 33196 33.164 (Częstochowa)
1 321501    PiS  5035 33.156 (Szczecinek)
2 160401    PiS   945 33.146 (Byczyna)
2 321205    PiS  2156 33.128 (Pyrzyce)
2 180105    PiS   225 33.088 (Lutowiska)
1 021501    PiS  4513 33.082 (Oława)
2 280205    PiS   583 33.069 (Pieniężno)
2 040404    PiS   497 33.067 (Lisewo)
2 041606    PiS  2394 33.066 (Tuchola)
1 221401    PiS  7484 33.055 (Tczew)
2 080703    PiS   460 32.999 (Słońsk)
2 041405    PiS   465 32.955 (Lniano)
2 220907    PiS   675 32.911 (Nowy Staw)
2 302001    PiS   490 32.908 (Chocz)
2 300309    PiS  1407 32.905 (Trzemeszno)
2 281702    PiS   539 32.866 (Dźwierzuty)
2 020907    PiS   859 32.862 (Prochowice)
2 320501    PiS   259 32.826 (Brojce)
2 022104    PiS   580 32.824 (Czarny Bór)
2 300505    PiS   751 32.823 (Wielichowo)
2 200209    PiS  1992 32.823 (Supraśl)
1 100801    PiS  2533 32.802 (Konstantynów Łódzki)
2 041705    PiS   761 32.802 (Wąbrzeźno)
1 100802    PiS  9529 32.776 (Pabianice)
2 301202    PiS   830 32.767 (Kobylin)
2 021804    PiS  2213 32.756 (Środa Śląska)
2 300701    PiS  1082 32.718 (Blizanów)
2 041906    PiS  2764 32.718 (Żnin)
1 241304    PiS  8524 32.710 (Tarnowskie Góry)
2 300208    PiS  1244 32.702 (Wieleń)
2 081005    PiS   498 32.699 (Małomice)
2 281406    PiS   648 32.694 (Jeziorany)
2 220804    PiS  1378 32.693 (Nowa Wieś Lęborska)
2 181704    PiS   437 32.661 (Komańcza)
2 021203    PiS  1803 32.645 (Lwówek Śląski)
2 320102    PiS   550 32.641 (Białogard)
2 080603    PiS   378 32.614 (Stare Kurowo)
2 320504    PiS   850 32.605 (Płoty)
2 321001    PiS  1971 32.589 (Barlinek)
2 320406    PiS   437 32.588 (Przybiernów)
2 302307    PiS  1118 32.576 (Strzałkowo)
2 021204    PiS   850 32.567 (Mirsk)
1 321302    PiS  1449 32.562 (Sławno)
2 040203    PiS   789 32.550 (Brodnica)
2 300310    PiS  1639 32.546 (Witkowo)
1 220201    PiS  4980 32.532 (Chojnice)
2 121204    PiS  2102 32.509 (Klucze)
2 020506    PiS   406 32.506 (Wądroże Wielkie)
2 041904    PiS   963 32.490 (Łabiszyn)
2 280206    PiS   228 32.479 (Płoskinia)
2 161107    PiS  1103 32.460 (Zawadzkie)
2 040504    PiS  1226 32.460 (Kowalewo Pomorskie)
2 081007    PiS  2041 32.448 (Szprotawa)
1 146512    PiS  9219 32.427 (Ursus)
2 020504    PiS   429 32.426 (Mściwojów)
1 022502    PiS  4032 32.401 (Zgorzelec)
1 280101    PiS  2950 32.382 (Bartoszyce)
2 040703    PiS  1402 32.341 (Gniewkowo)
2 321603    PiS  1647 32.288 (Połczyn-Zdrój)
2 260304    PiS   339 32.286 (Opatowiec)
2 160102    PiS   889 32.257 (Skarbimierz)
2 041004    PiS   647 32.237 (Sadki)
2 080107    PiS  1185 32.227 (Witnica)
2 080304    PiS   434 32.196 (Pszczew)
2 281902    PiS   271 32.185 (Pozezdrze)
1 160101    PiS  4565 32.152 (Brzeg)
2 142105    PiS  1998 32.143 (Nadarzyn)
2 321504    PiS   935 32.109 (Borne Sulinowo)
2 221406    PiS  1423 32.107 (Tczew)
2 221202    PiS   490 32.089 (Damnica)
1 146504    PiS 22807 32.042 (Bielany)
2 040405    PiS   360 32.028 (Papowo Biskupie)
1 281201    PiS  1305 32.025 (Nowe Miasto Lubawskie)
2 201005    PiS   301 32.021 (Mielnik)
2 320201    PiS   397 32.016 (Bierzwnik)
1 020201    PiS  3393 32.006 (Bielawa)
2 300402    PiS  3205 31.986 (Gostyń)
2 240306    PiS   739 31.977 (Dębowiec)
2 320803    PiS   451 31.918 (Gościno)
2 080207    PiS   211 31.873 (Maszewo)
2 022304    PiS  2810 31.867 (Kąty Wrocławskie)
2 020808    PiS  1021 31.866 (Lądek-Zdrój)
1 020701    PiS  2259 31.862 (Kamienna Góra)
1 021401    PiS  4801 31.837 (Oleśnica)
2 040805    PiS   685 31.816 (Kikół)
2 320403    PiS   687 31.806 (Maszewo)
2 280706    PiS   950 31.804 (Susz)
2 021202    PiS   558 31.795 (Lubomierz)
2 081105    PiS   287 31.783 (Lipinki Łużyckie)
2 303003    PiS   816 31.776 (Nekla)
2 241605    PiS  2016 31.728 (Łazy)
2 020401    PiS  1981 31.726 (Góra)
2 080602    PiS  1714 31.723 (Drezdenko)
1 221503    PiS  6234 31.714 (Wejherowo)
2 321004    PiS  1808 31.714 (Myślibórz)
2 220307    PiS   306 31.710 (Rzeczenica)
2 221003    PiS   297 31.697 (Ostaszewo)
2 247601    PiS  5611 31.688 (Świętochłowice)
2 041507    PiS  1739 31.664 (Obrowo)
2 140802    PiS  2630 31.660 (Jabłonna)
1 022602    PiS  1878 31.648 (Złotoryja)
2 240505    PiS  1123 31.643 (Rudziniec)
2 302602    PiS   540 31.634 (Dolsk)
2 320503    PiS   384 31.631 (Karnice)
2 121203    PiS   955 31.612 (Bolesław)
1 020202    PiS  4186 31.604 (Dzierżoniów)
2 280505    PiS   314 31.590 (Stare Juchy)
2 022301    PiS  1974 31.589 (Czernica)
2 301902    PiS   512 31.585 (Białośliwie)
2 240105    PiS   906 31.579 (Mierzęcice)
2 280703    PiS  1124 31.573 (Iława)
2 221106    PiS  1092 31.570 (Krokowa)
2 320903    PiS   817 31.569 (Bobolice)
2 321801    PiS   319 31.553 (Dobra)
2 040601    PiS  1220 31.516 (Grudziądz)
2 240507    PiS   992 31.492 (Toszek)
2 020810    PiS   689 31.476 (Międzylesie)
2 300706    PiS   553 31.474 (Lisków)
2 281408    PiS   265 31.473 (Kolno)
2 220906    PiS   280 31.461 (Miłoradz)
2 220405    PiS   573 31.432 (Przywidz)
2 321402    PiS   515 31.402 (Chociwel)
2 021803    PiS  1685 31.401 (Miękinia)
2 303002    PiS  1085 31.395 (Miłosław)
2 320603    PiS  1213 31.368 (Chojna)
1 146509    PiS  3750 31.368 (Rembertów)
2 286101    PiS 14129 31.333 (Elbląg)
2 142104    PiS  2933 31.332 (Michałowice)
2 281403    PiS  1656 31.322 (Dobre Miasto)
2 280905    PiS  1095 31.322 (Orneta)
2 301105    PiS  1759 31.321 (Śmigiel)
2 280406    PiS   415 31.321 (Młynary)
2 022309    PiS  1198 31.312 (Żórawina)
2 240413    PiS  1606 31.239 (Poczesna)
1 021001    PiS  2457 31.232 (Lubań)
2 021408    PiS  1340 31.228 (Twardogóra)
1 241101    PiS  6081 31.228 (Racibórz)
2 300304    PiS   552 31.222 (Kiszkowo)
2 301305    PiS   793 31.220 (Święciechowa)
2 302204    PiS   470 31.208 (Pakosław)
2 301203    PiS  1374 31.192 (Koźmin Wielkopolski)
2 080501    PiS   511 31.178 (Cybinka)
2 300308    PiS   611 31.173 (Niechanowo)
2 220903    PiS   355 31.168 (Lichnowy)
2 281901    PiS   224 31.154 (Budry)
2 300401    PiS   648 31.154 (Borek Wielkopolski)
1 040101    PiS  1301 31.147 (Aleksandrów Kujawski)
2 321805    PiS   544 31.121 (Węgorzyno)
2 040707    PiS   983 31.117 (Pakość)
2 220508    PiS  4239 31.116 (Żukowo)
2 160705    PiS  6796 31.112 (Nysa)
1 020802    PiS  3299 31.093 (Kłodzko)
2 240605    PiS   722 31.080 (Opatów)
2 240416    PiS   347 31.038 (Starcza)
2 041813    PiS   698 31.036 (Włocławek)
2 220406    PiS   974 31.029 (Pszczółki)
2 300406    PiS   471 30.987 (Pogorzela)
2 021907    PiS  1778 30.986 (Świdnica)
2 300504    PiS  1197 30.986 (Rakoniewice)
2 281303    PiS   341 30.972 (Kowale Oleckie)
2 321005    PiS   253 30.967 (Nowogródek Pomorski)
2 303005    PiS  5258 30.953 (Września)
1 146518    PiS 21798 30.945 (Wola)
2 040902    PiS   436 30.944 (Jeziora Wielkie)
2 080801    PiS   319 30.941 (Lubrza)
2 281704    PiS   456 30.936 (Pasym)
1 146515    PiS  3975 30.927 (Wesoła)
2 320702    PiS   523 30.910 (Golczewo)
2 200303    PiS   644 30.902 (Bielsk Podlaski)
2 080605    PiS   368 30.898 (Zwierzyn)
2 022504    PiS   762 30.863 (Pieńsk)
2 022201    PiS  1805 30.849 (Brzeg Dolny)
2 301303    PiS   887 30.831 (Osieczna)
2 300204    PiS   834 30.798 (Krzyż Wielkopolski)
1 280301    PiS  2263 30.777 (Działdowo)
2 320205    PiS   559 30.748 (Pełczyce)
2 301905    PiS   308 30.739 (Miasteczko Krajeńskie)
2 041903    PiS   869 30.707 (Janowiec Wielkopolski)
2 080504    PiS   891 30.703 (Rzepin)
1 280801    PiS  2945 30.696 (Kętrzyn)
2 260605    PiS  1144 30.678 (Ożarów)
2 321104    PiS  4687 30.670 (Police)
2 081004    PiS   593 30.646 (Iłowa)
2 221601    PiS   710 30.643 (Dzierzgoń)
2 300502    PiS  2112 30.631 (Grodzisk Wielkopolski)
2 021201    PiS   959 30.610 (Gryfów Śląski)
2 321406    PiS   670 30.608 (Kobylanka)
2 221604    PiS   419 30.606 (Stary Targ)
2 041601    PiS   643 30.604 (Cekcyn)
2 020904    PiS   781 30.603 (Kunice)
2 161003    PiS   462 30.596 (Lubrza)
2 301206    PiS   734 30.583 (Zduny)
2 302006    PiS  3217 30.577 (Pleszew)
2 280104    PiS   468 30.568 (Bisztynek)
2 041410    PiS   342 30.563 (Świekatowo)
2 046301    PiS 26177 30.523 (Toruń)
1 020101    PiS  4579 30.516 (Bolesławiec)
2 040903    PiS  2581 30.515 (Mogilno)
2 280606    PiS   303 30.514 (Miłki)
2 080102    PiS   715 30.490 (Bogdaniec)
2 022604    PiS   674 30.484 (Świerzawa)
2 060610    PiS   459 30.478 (Siennica Różana)
2 040904    PiS  1132 30.471 (Strzelno)
2 321505    PiS   376 30.470 (Grzmiąca)
2 041905    PiS   666 30.453 (Rogowo)
1 200301    PiS  2962 30.448 (Bielsk Podlaski)
2 260704    PiS   706 30.444 (Ćmielów)
2 301306    PiS   344 30.442 (Wijewo)
2 022108    PiS   548 30.428 (Walim)
2 300207    PiS  2459 30.399 (Trzcianka)
2 303107    PiS   516 30.371 (Zakrzewo)
2 281412    PiS   297 30.368 (Świątki)
1 140502    PiS   713 30.366 (Podkowa Leśna)
2 306101    PiS 13049 30.352 (Kalisz)
1 302301    PiS  1760 30.350 (Słupca)
1 146517    PiS  6346 30.323 (Włochy)
1 146507    PiS 29138 30.313 (Praga-Południe)
2 022308    PiS  2628 30.308 (Siechnice)
2 320905    PiS   661 30.307 (Mielno)
2 241606    PiS  1171 30.305 (Ogrodzieniec)
2 041002    PiS   805 30.286 (Mrocza)
2 041003    PiS  3422 30.281 (Nakło nad Notecią)
2 220904    PiS   433 30.280 (Malbork)
2 160402    PiS  3893 30.277 (Kluczbork)
2 241309    PiS  1525 30.276 (Zbrosławice)
1 240502    PiS  1949 30.269 (Pyskowice)
2 046401    PiS 12645 30.257 (Włocławek)
2 301301    PiS   825 30.187 (Krzemieniewo)
1 100401    PiS  1653 30.181 (Łęczyca)
2 020811    PiS  1107 30.163 (Nowa Ruda)
2 300802    PiS   706 30.158 (Bralin)
1 320801    PiS  6066 30.152 (Kołobrzeg)
1 020801    PiS   581 30.150 (Duszniki-Zdrój)
2 320304    PiS   202 30.149 (Ostrowice)
2 260608    PiS   451 30.147 (Wojciechowice)
2 040901    PiS   390 30.139 (Dąbrowa)
2 041301    PiS   616 30.137 (Kamień Krajeński)
2 080701    PiS   420 30.108 (Krzeszyce)
2 301903    PiS   892 30.084 (Kaczory)
2 281503    PiS   356 30.068 (Grunwald)
2 040709    PiS   819 30.033 (Złotniki Kujawskie)
2 246201    PiS 17420 30.001 (Bytom)
2 040402    PiS   444 29.980 (Chełmno)
1 280701    PiS  3834 29.965 (Iława)
2 301307    PiS   946 29.956 (Włoszakowice)
2 321702    PiS   399 29.955 (Człopa)
2 302103    PiS  1428 29.925 (Buk)
2 320806    PiS   320 29.907 (Siemyśl)
2 321410    PiS  1079 29.906 (Stargard Szczeciński)
2 021407    PiS  1786 29.901 (Syców)
2 300206    PiS   560 29.899 (Połajewo)
1 281001    PiS  2418 29.889 (Mrągowo)
2 020105    PiS   609 29.882 (Osiecznica)
2 046101    PiS 45271 29.881 (Bydgoszcz)
2 320805    PiS   330 29.864 (Rymań)
1 040103    PiS   218 29.863 (Nieszawa)
2 160704    PiS   682 29.860 (Łambinowice)
2 321606    PiS   459 29.805 (Świdwin)
2 301304    PiS   911 29.762 (Rydzyna)
2 300303    PiS  1183 29.739 (Gniezno)
2 220101    PiS   276 29.709 (Borzytuchom)
2 041509    PiS  1358 29.696 (Zławieś Wielka)
2 321804    PiS   614 29.691 (Resko)
2 040210    PiS   467 29.688 (Zbiczno)
1 241602    PiS  6039 29.671 (Zawiercie)
2 081104    PiS   569 29.666 (Jasień)
2 302406    PiS  1311 29.641 (Pniewy)
2 221210    PiS   787 29.609 (Ustka)
1 300301    PiS  8442 29.608 (Gniezno)
2 040308    PiS  1794 29.594 (Solec Kujawski)
2 041402    PiS   605 29.584 (Dragacz)
2 080206    PiS  1765 29.579 (Krosno Odrzańskie)
2 080407    PiS   633 29.566 (Otyń)
2 300801    PiS   884 29.565 (Baranów)
2 100608    PiS   672 29.564 (Nowosolna)
2 102004    PiS  3979 29.562 (Aleksandrów Łódzki)
2 040304    PiS  2269 29.540 (Koronowo)
1 146510    PiS 18699 29.531 (Śródmieście)
2 220303    PiS   794 29.506 (Człuchów)
2 320306    PiS  1523 29.493 (Złocieniec)
2 041704    PiS   387 29.474 (Płużnica)
2 301302    PiS   761 29.473 (Lipno)
2 281409    PiS  1182 29.469 (Olsztynek)
2 320906    PiS   662 29.462 (Polanów)
2 321305    PiS   565 29.442 (Postomino)
2 081103    PiS   214 29.436 (Brody)
2 040302    PiS   735 29.435 (Dąbrowa Chełmińska)
1 080401    PiS  4254 29.413 (Nowa Sól)
2 200207    PiS   585 29.412 (Michałowo)
2 141803    PiS  3313 29.402 (Lesznowola)
2 201007    PiS   314 29.373 (Nurzec-Stacja)
2 321405    PiS   264 29.366 (Ińsko)
2 302604    PiS  4657 29.350 (Śrem)
2 022006    PiS  1300 29.332 (Żmigród)
2 040305    PiS   979 29.320 (Nowa Wieś Wielka)
1 220801    PiS  3824 29.312 (Lębork)
1 221502    PiS  6197 29.297 (Rumia)
2 220402    PiS   578 29.295 (Cedry Wielkie)
2 320609    PiS   393 29.285 (Widuchowa)
2 080805    PiS  3043 29.282 (Świebodzin)
2 303105    PiS   701 29.282 (Okonek)
2 020502    PiS   952 29.274 (Bolków)
2 240104    PiS  1455 29.270 (Bobrowniki)
2 141804    PiS 10759 29.217 (Piaseczno)
1 021901    PiS  7039 29.180 (Świdnica)
1 220701    PiS  4096 29.165 (Kwidzyn)
2 046201    PiS  9805 29.130 (Grudziądz)
2 021005    PiS   585 29.119 (Olszyna)
2 320802    PiS   459 29.106 (Dygowo)
2 040802    PiS   289 29.104 (Bobrowniki)
2 280404    PiS   269 29.081 (Markusy)
2 281602    PiS   781 29.077 (Orzysz)
2 246901    PiS 39255 29.060 (Katowice)
2 303108    PiS   738 29.055 (Złotów)
2 321602    PiS   219 29.045 (Brzeżno)
2 281305    PiS   275 29.039 (Świętajno)
2 303102    PiS   966 29.035 (Jastrowie)
2 041302    PiS  1504 29.001 (Sępólno Krajeńskie)
1 146519    PiS  8286 28.998 (Żoliborz)
2 080204    PiS   389 28.987 (Dąbie)
1 040701    PiS  8531 28.974 (Inowrocław)
2 220104    PiS   340 28.961 (Kołczygłowy)
1 021002    PiS   461 28.939 (Świeradów-Zdrój)
2 080803    PiS   431 28.926 (Skąpe)
1 281501    PiS  3620 28.898 (Ostróda)
2 320901    PiS   728 28.866 (Będzino)
1 021902    PiS  2443 28.846 (Świebodzice)
1 026401    PiS 86434 28.825 (Wrocław*)
2 220106    PiS  1648 28.811 (Miastko)
2 301204    PiS  4291 28.810 (Krotoszyn)
2 326201    PiS 47923 28.809 (Szczecin)
2 041407    PiS   497 28.795 (Osie)
2 300806    PiS   363 28.718 (Rychtal)
2 302807    PiS   988 28.713 (Wągrowiec)
2 080404    PiS  1415 28.708 (Kożuchów)
2 281002    PiS   697 28.707 (Mikołajki)
2 303103    PiS   698 28.665 (Krajenka)
1 040401    PiS  1972 28.654 (Chełmno)
2 302901    PiS  1263 28.620 (Przemęt)
2 040303    PiS  1123 28.619 (Dobrcz)
2 020609    PiS   482 28.605 (Stara Kamienica)
2 021003    PiS   884 28.599 (Leśna)
2 280407    PiS  1682 28.586 (Pasłęk)
2 280707    PiS   451 28.580 (Zalewo)
2 086101    PiS 13757 28.568 (Gorzów Wielkopolski)
2 281202    PiS   819 28.556 (Biskupiec)
1 080101    PiS  1708 28.552 (Kostrzyn nad Odrą)
2 160907    PiS  1240 28.552 (Niemodlin)
2 302003    PiS   755 28.544 (Dobrzyca)
2 280903    PiS   475 28.511 (Lidzbark Warmiński)
2 240904    PiS  1256 28.481 (Poraj)
