NRO;SiedzibaOKW;Nrlisty;Komitet;Sygnatura;Typ;Pozycja;Nazwisko;Imiona;Plec;Zawod;Adres.MZ;TERYT.MZ;Gmina.MZ.;Partia;Poparcie
10;Piotrków Trybunalski;;PiS;ZPOW-601-9/19;KWPP;8;WENDROWSKA;Ewa Beata;Kobieta;lekarz - specjalista dermatologii i wenerologii;Tomaszów Mazowiecki;101601;m. Tomaszów Mazowiecki;SolidarnaPolska;
10;Piotrków Trybunalski;;PiS;ZPOW-601-9/19;KWPP;9;MACIEJEWSKI;Krzysztof;Mężczyzna;parlamentarzysta;Radomsko;101201;m. Radomsko;PiS;
10;Piotrków Trybunalski;;PiS;ZPOW-601-9/19;KWPP;10;JANOWSKA;Małgorzata Monika;Kobieta;ekonomista;Bełchatów;100101;m. Bełchatów;PiS;
10;Piotrków Trybunalski;;PiS;ZPOW-601-9/19;KWPP;11;OZGA-FLEJSZER;Beata Ewa;Kobieta;rolnik upraw mieszanych;Skierniewice;106301;m. Skierniewice;BEZP;
10;Piotrków Trybunalski;;PiS;ZPOW-601-9/19;KWPP;12;WYCZACHOWSKI;Waldemar;Mężczyzna;ekonomista;Łękińsko;100104;gm. Kleszczów;PiS;
10;Piotrków Trybunalski;;PiS;ZPOW-601-9/19;KWPP;13;WOJCIECHOWSKA;Martyna Olga;Kobieta;specjalista administracji publicznej;Osiedle Niewiadów;101610;gm. Ujazd;PiS;
10;Piotrków Trybunalski;;PiS;ZPOW-601-9/19;KWPP;14;SAŁEK;Paweł;Mężczyzna;wyższy urzędnik państwowy;Maków;101506;gm. Maków;BEZP;
10;Piotrków Trybunalski;;PiS;ZPOW-601-9/19;KWPP;15;WYSOCKA;Agnieszka Katarzyna;Kobieta;nauczyciel języka obcego;Bełchatów;100101;m. Bełchatów;PiS;
10;Piotrków Trybunalski;;PiS;ZPOW-601-9/19;KWPP;16;MISZTAL;Dariusz Adam;Mężczyzna;inżynier mechanik - środki transportu;Rawa Mazowiecka;101301;m. Rawa Mazowiecka;PiS;
10;Piotrków Trybunalski;;PiS;ZPOW-601-9/19;KWPP;17;ZIEMBA;Zbigniew Jan;Mężczyzna;nauczyciel historii;Wola Krzysztoporska;101010;gm. Wola Krzysztoporska;PiS;
10;Piotrków Trybunalski;;PiS;ZPOW-601-9/19;KWPP;18;CIECIÓRA;Krzysztof Jan;Mężczyzna;wyższy urzędnik państwowy;Radomsko;101201;m. Radomsko;PorozumienieJarosławaGowina;
10;Piotrków Trybunalski;;PSL;ZPOW-601-19/19;KWPP;1;KLIMCZAK;Dariusz;Mężczyzna;historyk;Kaliszki;101304;gm. Rawa Mazowiecka;PSL;
10;Piotrków Trybunalski;;PSL;ZPOW-601-19/19;KWPP;2;ŁUCZKOWSKI;Tomasz;Mężczyzna;dziennikarz;Opoczno;100704;gm. Opoczno;BEZP;
10;Piotrków Trybunalski;;PSL;ZPOW-601-19/19;KWPP;3;JĘDRASZEK;Teresa Małgorzata;Kobieta;specjalista administracji publicznej;Złota;101502;gm. Głuchów;PSL;
10;Piotrków Trybunalski;;PSL;ZPOW-601-19/19;KWPP;4;OŚCIK;Elżbieta Teresa;Kobieta;ekonomista;Wolbórz;101011;gm. Wolbórz;PSL;
10;Piotrków Trybunalski;;PSL;ZPOW-601-19/19;KWPP;5;MAJEWSKI;Henryk;Mężczyzna;rolnik;Niemirowice;101302;gm. Biała Rawska;PSL;
10;Piotrków Trybunalski;;PSL;ZPOW-601-19/19;KWPP;6;KĄCKI;Bogdan;Mężczyzna;specjalista administracji publicznej;Rzeczyca;101608;gm. Rzeczyca;PSL;
10;Piotrków Trybunalski;;PSL;ZPOW-601-19/19;KWPP;7;CZECHOWSKA;Krystyna;Kobieta;ekonomista;Piotrków Trybunalski;106201;m. Piotrków Trybunalski;PSL;
10;Piotrków Trybunalski;;PSL;ZPOW-601-19/19;KWPP;8;FIRST;Agnieszka Teresa;Kobieta;budownictwo ogólne inż. budownictwa;Bujny Szlacheckie;100108;gm. Zelów;PSL;
10;Piotrków Trybunalski;;PSL;ZPOW-601-19/19;KWPP;9;WYSZOGRODZKI;Zbigniew Stanisław;Mężczyzna;specjalista bezpieczeństwa i higieny pracy;Skierniewice;106301;m. Skierniewice;PSL;
10;Piotrków Trybunalski;;PSL;ZPOW-601-19/19;KWPP;10;GRAŁEK;Bożena Maria;Kobieta;nauczyciel przedszkola;Tomaszów Mazowiecki;101601;m. Tomaszów Mazowiecki;BEZP;
10;Piotrków Trybunalski;;PSL;ZPOW-601-19/19;KWPP;11;GÓRSKA;Alicja Bogusława;Kobieta;kucharz;Żytno;101214;gm. Żytno;PSL;
10;Piotrków Trybunalski;;PSL;ZPOW-601-19/19;KWPP;12;OLSZEWSKA;Grażyna Marianna;Kobieta;rolnik;Skierniewice;106301;m. Skierniewice;PSL;
10;Piotrków Trybunalski;;PSL;ZPOW-601-19/19;KWPP;13;WALCZYK;Jacek Bogdan;Mężczyzna;prawnik;Bukowie Górne;100103;gm. Drużbice;PSL;
10;Piotrków Trybunalski;;PSL;ZPOW-601-19/19;KWPP;14;ŁOŚ;Stanisław;Mężczyzna;mechanik pojazdów samochodowych;Zagórze;101213;gm. Wielgomłyny;PSL;
10;Piotrków Trybunalski;;PSL;ZPOW-601-19/19;KWPP;15;ROBAK;Barbara Danuta;Kobieta;specjalista administracji publicznej;Kwiatkówka;101609;gm. Tomaszów Mazowiecki;PSL;
10;Piotrków Trybunalski;;PSL;ZPOW-601-19/19;KWPP;16;PAZUREK;Damian Piotr;Mężczyzna;specjalista bezpieczeństwa i higieny pracy;Błogie Rządowe;100703;gm. Mniszków;PSL;
10;Piotrków Trybunalski;;PSL;ZPOW-601-19/19;KWPP;17;SKORUPA;Ewelina;Kobieta;historyk sztuki;Grabostów;101003;gm. Gorzkowice;PSL;
10;Piotrków Trybunalski;;PSL;ZPOW-601-19/19;KWPP;18;MAZUR;Marek Marian;Mężczyzna;ekonomista;Piotrków Trybunalski;106201;m. Piotrków Trybunalski;PSL;
10;Piotrków Trybunalski;;KONFEDERACJA;ZPOW-601-5/19;KWPP;1;MARJAN;Patryk Piotr;Mężczyzna;górnik;Bełchatów;100101;m. Bełchatów;KWiN;
10;Piotrków Trybunalski;;KONFEDERACJA;ZPOW-601-5/19;KWPP;2;RAK;Jacek Krzysztof;Mężczyzna;elektronik;Radomsko;101201;m. Radomsko;BEZP;
10;Piotrków Trybunalski;;KONFEDERACJA;ZPOW-601-5/19;KWPP;3;FĄK;Andrzej;Mężczyzna;emeryt - były oficer sił zbrojnych;Tomaszów Mazowiecki;101601;m. Tomaszów Mazowiecki;RuchNarodowy;
10;Piotrków Trybunalski;;KONFEDERACJA;ZPOW-601-5/19;KWPP;4;ZABORNY;Piotr Bogusław;Mężczyzna;nauczyciel;Skierniewice;106301;m. Skierniewice;BEZP;
10;Piotrków Trybunalski;;KONFEDERACJA;ZPOW-601-5/19;KWPP;5;HEINZEL;Alicja Anna;Kobieta;nauczycielka;Piotrków Trybunalski;106201;m. Piotrków Trybunalski;BEZP;
10;Piotrków Trybunalski;;KONFEDERACJA;ZPOW-601-5/19;KWPP;6;WYCHOWAŁEK;Paweł;Mężczyzna;rolnik;Jarosty;101006;gm. Moszczenica;BEZP;
10;Piotrków Trybunalski;;KONFEDERACJA;ZPOW-601-5/19;KWPP;7;FLORCZYK;Bernadeta Edyta;Kobieta;opiekunka dziecięca;Dębniak;101610;gm. Ujazd;BEZP;
10;Piotrków Trybunalski;;KONFEDERACJA;ZPOW-601-5/19;KWPP;8;BUDKIEWICZ;Marcin;Mężczyzna;informatyk;Łazów;101214;gm. Żytno;RuchNarodowy;
10;Piotrków Trybunalski;;KONFEDERACJA;ZPOW-601-5/19;KWPP;9;MADEJSKA;Wiesława Agata;Kobieta;rolnik;Brzostek;101211;gm. Przedbórz;BEZP;
10;Piotrków Trybunalski;;KONFEDERACJA;ZPOW-601-5/19;KWPP;10;SĘK;Adrian;Mężczyzna;mechanik;Tomaszów Mazowiecki;101601;m. Tomaszów Mazowiecki;Korwin;
10;Piotrków Trybunalski;;KONFEDERACJA;ZPOW-601-5/19;KWPP;11;CHMIELARSKA;Anna Maria;Kobieta;kosmetyczka;Biskupia Wola;101002;gm. Czarnocin;BEZP;
10;Piotrków Trybunalski;;KONFEDERACJA;ZPOW-601-5/19;KWPP;12;SYPKA;Kamil Mariusz;Mężczyzna;spawacz;Głuchówek;101304;gm. Rawa Mazowiecka;BEZP;
10;Piotrków Trybunalski;;KONFEDERACJA;ZPOW-601-5/19;KWPP;13;KLESKA;Katarzyna Ewa;Kobieta;kierowca;Piotrków Trybunalski;106201;m. Piotrków Trybunalski;BEZP;
10;Piotrków Trybunalski;;KONFEDERACJA;ZPOW-601-5/19;KWPP;14;LISZEWSKA;Ewa Barbara;Kobieta;doradca finansowy;Skierniewice;106301;m. Skierniewice;BEZP;
10;Piotrków Trybunalski;;KONFEDERACJA;ZPOW-601-5/19;KWPP;15;KOSTRZEWA;Mirosław Marian;Mężczyzna;kierowca;Opoczno;100704;gm. Opoczno;BEZP;
10;Piotrków Trybunalski;;KONFEDERACJA;ZPOW-601-5/19;KWPP;16;GAJDA;Jadwiga;Kobieta;doradca klienta;Bełchatów;100101;m. Bełchatów;BEZP;
10;Piotrków Trybunalski;;KONFEDERACJA;ZPOW-601-5/19;KWPP;17;GRABOWSKI;Krzysztof Adam;Mężczyzna;inżynier budownictwa;Skierniewice;106301;m. Skierniewice;Korwin;
10;Piotrków Trybunalski;;KOBW;ZPOW-601-6/19;KKW;1;GRABARCZYK;Cezary Stanisław;Mężczyzna;adwokat;Łódź;106101;m. Łódź;PORP;
10;Piotrków Trybunalski;;KOBW;ZPOW-601-6/19;KKW;2;SPÓLNICKA;Magdalena Sylwia;Kobieta;farmaceuta;Radomsko;101201;m. Radomsko;PORP;
10;Piotrków Trybunalski;;KOBW;ZPOW-601-6/19;KKW;3;RUTKOWSKA;Dorota;Kobieta;socjolog;Skierniewice;106301;m. Skierniewice;PORP;
10;Piotrków Trybunalski;;KOBW;ZPOW-601-6/19;KKW;4;KLATKA;Barbara Ewa;Kobieta;menedżer sportu;Tomaszów Mazowiecki;101601;m. Tomaszów Mazowiecki;PORP;
10;Piotrków Trybunalski;;KOBW;ZPOW-601-6/19;KKW;5;SOKALSKI;Jacek Marian;Mężczyzna;ekonomista;Piotrków Trybunalski;106201;m. Piotrków Trybunalski;BEZP;
10;Piotrków Trybunalski;;KOBW;ZPOW-601-6/19;KKW;6;ROŻNIATOWSKI;Arkadiusz Paweł;Mężczyzna;pracownik obsługi klienta;Bełchatów;100101;m. Bełchatów;PORP;
10;Piotrków Trybunalski;;KOBW;ZPOW-601-6/19;KKW;7;TELUS;Robert;Mężczyzna;technik mechanik;Opoczno;100704;gm. Opoczno;BEZP;
10;Piotrków Trybunalski;;KOBW;ZPOW-601-6/19;KKW;8;KUBA;Elżbieta Ewa;Kobieta;księgowa;Wałowice;101304;gm. Rawa Mazowiecka;BEZP;
10;Piotrków Trybunalski;;KOBW;ZPOW-601-6/19;KKW;9;JANIEC;Roman Stanisław;Mężczyzna;nauczyciel;Wola Przerębska;101210;gm. Masłowice;BEZP;
10;Piotrków Trybunalski;;KOBW;ZPOW-601-6/19;KKW;10;SENEJKO;Andrzej Jerzy;Mężczyzna;adwokat;Warszawa;146506;Ochota;Nowoczesna;
10;Piotrków Trybunalski;;KOBW;ZPOW-601-6/19;KKW;11;LISTWOŃ;Anna Renata;Kobieta;technik farmacji;Niechcice;101008;gm. Rozprza;Nowoczesna;
10;Piotrków Trybunalski;;KOBW;ZPOW-601-6/19;KKW;12;SIEDLECKI;Roman Piotr;Mężczyzna;nauczyciel;Bełchatów;100101;m. Bełchatów;PORP;
10;Piotrków Trybunalski;;KOBW;ZPOW-601-6/19;KKW;13;BILSKI;Kuba;Mężczyzna;student;Budziszewice;101603;gm. Budziszewice;członek partii politycznej: Zieloni;
10;Piotrków Trybunalski;;KOBW;ZPOW-601-6/19;KKW;14;TOKARSKI;Piotr Sebastian;Mężczyzna;ekonomista;Tomaszów Mazowiecki;101601;m. Tomaszów Mazowiecki;PORP;
10;Piotrków Trybunalski;;KOBW;ZPOW-601-6/19;KKW;15;WOLIŃSKA;Sylwia;Kobieta;logistyk;Jakubów;101504;gm. Kowiesy;BEZP;
10;Piotrków Trybunalski;;KOBW;ZPOW-601-6/19;KKW;16;KOWALCZYK;Jan Wojciech;Mężczyzna;rolnik;Kietlin;101212;gm. Radomsko;PORP;
10;Piotrków Trybunalski;;KOBW;ZPOW-601-6/19;KKW;17;PONIATOWSKA;Ewa Justyna;Kobieta;nauczycielka;Będków;101602;gm. Będków;BEZP;
10;Piotrków Trybunalski;;KOBW;ZPOW-601-6/19;KKW;18;WĘŻYK-GŁOWACKA;Marlena Irena;Kobieta;administratywista;Piotrków Trybunalski;106201;m. Piotrków Trybunalski;PORP;
10;Piotrków Trybunalski;;SLD;ZPOW-601-1/19;KWPP;1;SOWIŃSKA;Anita Katarzyna;Kobieta;ekonomistka;Łódź;106101;m. Łódź;Wiosna;
10;Piotrków Trybunalski;;SLD;ZPOW-601-1/19;KWPP;2;OSTROWSKI;Artur Zygmunt;Mężczyzna;nauczyciel;Piotrków Trybunalski;106201;m. Piotrków Trybunalski;SLD;
10;Piotrków Trybunalski;;SLD;ZPOW-601-1/19;KWPP;3;PANAK;Marta;Kobieta;nauczyciel;Chlebów;101505;gm. Lipce Reymontowskie;LRazem;
10;Piotrków Trybunalski;;SLD;ZPOW-601-1/19;KWPP;4;ROZPARA;Tadeusz;Mężczyzna;radca prawny;Bełchatów;100101;m. Bełchatów;SLD;
10;Piotrków Trybunalski;;SLD;ZPOW-601-1/19;KWPP;5;PTAK;Małgorzata Alicja;Kobieta;animatorka kultury;Radomsko;101201;m. Radomsko;BEZP;
10;Piotrków Trybunalski;;SLD;ZPOW-601-1/19;KWPP;6;WAŁACH;Małgorzata Dorota;Kobieta;wychowawca w placówce wychowawczo-opiekuńczej;Tomaszów Mazowiecki;101601;m. Tomaszów Mazowiecki;SLD;
10;Piotrków Trybunalski;;SLD;ZPOW-601-1/19;KWPP;7;PAWELCZYK;Andrzej Krzysztof;Mężczyzna;technik elektryk;Bełchatów;100101;m. Bełchatów;LRazem;
10;Piotrków Trybunalski;;SLD;ZPOW-601-1/19;KWPP;8;KLEMBA;Julia Anna;Kobieta;specjalista administracji publicznej;Skierniewice;106301;m. Skierniewice;LRazem;
10;Piotrków Trybunalski;;SLD;ZPOW-601-1/19;KWPP;9;LEWANDOWSKI;Tomasz;Mężczyzna;agent ubezpieczeniowy;Skierniewice;106301;m. Skierniewice;LRazem;
10;Piotrków Trybunalski;;SLD;ZPOW-601-1/19;KWPP;10;ZIĘBA;Paweł;Mężczyzna;monter;Przedbórz;101211;gm. Przedbórz;SLD;
10;Piotrków Trybunalski;;SLD;ZPOW-601-1/19;KWPP;11;BIENIAS;Agnieszka;Kobieta;adwokat;Rawa Mazowiecka;101301;m. Rawa Mazowiecka;SLD;
10;Piotrków Trybunalski;;SLD;ZPOW-601-1/19;KWPP;12;ROCHMIŃSKI;Paweł;Mężczyzna;inżynier rolnictwa;Pągów;101302;gm. Biała Rawska;SLD;
10;Piotrków Trybunalski;;SLD;ZPOW-601-1/19;KWPP;13;MANDAT;Joanna Ewa;Kobieta;lekarz;Łask;100302;gm. Łask;BEZP;
10;Piotrków Trybunalski;;SLD;ZPOW-601-1/19;KWPP;14;PODPORA;Mariusz Łukasz;Mężczyzna;reżyser filmowy;Tomaszów Mazowiecki;101601;m. Tomaszów Mazowiecki;LRazem;
10;Piotrków Trybunalski;;SLD;ZPOW-601-1/19;KWPP;15;SULKA;Monika Zofia;Kobieta;specjalista bezpieczeństwa i higieny pracy;Piotrków Trybunalski;106201;m. Piotrków Trybunalski;LRazem;
10;Piotrków Trybunalski;;SLD;ZPOW-601-1/19;KWPP;16;ŻURAW;Elżbieta Małgorzata;Kobieta;ekonomistka;Łódź;106101;m. Łódź;Wiosna;
10;Piotrków Trybunalski;;SLD;ZPOW-601-1/19;KWPP;17;JABŁOŃSKI;Marek Jerzy;Mężczyzna;emeryt - włókiennik;Łódź;106101;m. Łódź;członek partii politycznej: Polska Partia Socjalistyczna;
10;Piotrków Trybunalski;;SLD;ZPOW-601-1/19;KWPP;18;KOWALCZYK;Mariusz Krzysztof;Mężczyzna;technik administracji;Bełchatów;100101;m. Bełchatów;BEZP;
11;Sieradz;;PiS;ZPOW-601-9/19;KWPP;1;LICHOCKA;Joanna Katarzyna;Kobieta;dziennikarz;Warszawa;146516;Wilanów;PiS;
11;Sieradz;;PiS;ZPOW-601-9/19;KWPP;2;POLAK;Piotr Stanisław;Mężczyzna;parlamentarzysta;Grabinka;101106;gm. Zadzim;PiS;
11;Sieradz;;PiS;ZPOW-601-9/19;KWPP;3;WOŹNIAK;Tadeusz Jacek;Mężczyzna;historyk;Mieczysławów;100205;gm. Krzyżanów;SolidarnaPolska;
11;Sieradz;;PiS;ZPOW-601-9/19;KWPP;4;MATEUSIAK-PIELUCHA;Beata Anna;Kobieta;parlamentarzysta;Posmykowizna;100901;gm. Działoszyn;PiS;
11;Sieradz;;PiS;ZPOW-601-9/19;KWPP;5;CIEBIADA;Krzysztof;Mężczyzna;parlamentarzysta;Pabianice;100802;m. Pabianice;PiS;
11;Sieradz;;PiS;ZPOW-601-9/19;KWPP;6;RZYMKOWSKI;Tomasz Piotr;Mężczyzna;prawnik;Kutno;100201;m. Kutno;BEZP;
11;Sieradz;;PiS;ZPOW-601-9/19;KWPP;7;RYCHLIK;Paweł Piotr;Mężczyzna;farmaceuta;Wieluń;101709;gm. Wieluń;PiS;
11;Sieradz;;PiS;ZPOW-601-9/19;KWPP;8;MATUSZEWSKI;Marek;Mężczyzna;parlamentarzysta;Zgierz;102003;m. Zgierz;PiS;
11;Sieradz;;PiS;ZPOW-601-9/19;KWPP;9;WIECZOREK;Iwona Małgorzata;Kobieta;nauczyciel akademicki;Zgierz;102003;m. Zgierz;BEZP;
11;Sieradz;;PiS;ZPOW-601-9/19;KWPP;10;GÓRCZYŃSKI;Andrzej Robert;Mężczyzna;inżynier rolnik;Wola Kałkowa;100202;gm. Bedlno;BEZP;
11;Sieradz;;PiS;ZPOW-601-9/19;KWPP;11;RZYMKOWSKA;Ewa;Kobieta;prawnik;Kutno;100201;m. Kutno;PiS;
11;Sieradz;;PiS;ZPOW-601-9/19;KWPP;12;NOWAK;Krzysztof Jan;Mężczyzna;ekonomista;Piaski;101902;gm. Szadek;BEZP;
11;Sieradz;;PiS;ZPOW-601-9/19;KWPP;13;KRZAK;Michał Bazyli;Mężczyzna;lekarz dentysta;Lututów;101804;gm. Lututów;PiS;
11;Sieradz;;PiS;ZPOW-601-9/19;KWPP;14;KOŁOSZCZYK;Olga Anna;Kobieta;dyrektor ds. administracyjnych;Maciszewice;101402;gm. Błaszki;PiS;
11;Sieradz;;PiS;ZPOW-601-9/19;KWPP;15;PAPROTA;Katarzyna;Kobieta;logopeda;Złoczew;101411;gm. Złoczew;PiS;
11;Sieradz;;PiS;ZPOW-601-9/19;KWPP;16;GAŁKA;Mariusz;Mężczyzna;rolnik;Sadowiec Niwa;100901;gm. Działoszyn;PiS;
11;Sieradz;;PiS;ZPOW-601-9/19;KWPP;17;WALCZAK;Sławomir;Mężczyzna;leśniczy;Brodnia Górna;100301;gm. Buczek;BEZP;
11;Sieradz;;PiS;ZPOW-601-9/19;KWPP;18;CHADRYŚ;Iwona;Kobieta;nauczyciel;Dzietrzkowice;101805;gm. Łubnice;PiS;
11;Sieradz;;PiS;ZPOW-601-9/19;KWPP;19;TWARDOWSKA;Monika Malwina;Kobieta;urzędnik państwowy;Błonie;100405;gm. Łęczyca;PiS;
11;Sieradz;;PiS;ZPOW-601-9/19;KWPP;20;RATYŃSKA;Elżbieta Beata;Kobieta;nauczyciel;Pabianice;100802;m. Pabianice;PiS;
11;Sieradz;;PiS;ZPOW-601-9/19;KWPP;21;WRZAŁA;Sylwia Marianna;Kobieta;kierownik biura rachunkowego;Wierzchlas;101710;gm. Wierzchlas;PiS;
11;Sieradz;;PiS;ZPOW-601-9/19;KWPP;22;KAŹMIERCZAK;Wieńczysław Jerzy;Mężczyzna;lekarz;Poddębice;101103;gm. Poddębice;PiS;
11;Sieradz;;PiS;ZPOW-601-9/19;KWPP;23;KALETA;Paweł Tomasz;Mężczyzna;historyk;Chełmce;300708;gm. Opatówek;BEZP;
11;Sieradz;;PiS;ZPOW-601-9/19;KWPP;24;WOJCIECHOWSKI;Waldemar Jan;Mężczyzna;rolnik;Wicie;100506;gm. Kocierzew Południowy;PiS;
11;Sieradz;;SLD;ZPOW-601-1/19;KWPP;1;MATYSIAK;Paulina;Kobieta;kierownik działu finansowego;Kutno;100201;m. Kutno;LRazem;
11;Sieradz;;SLD;ZPOW-601-1/19;KWPP;2;OLEJNICZAK;Cezary Roman;Mężczyzna;rolnik;Stary Waliszew;100502;gm. Bielawy;SLD;
11;Sieradz;;SLD;ZPOW-601-1/19;KWPP;3;IDZIKOWSKI;Wiktor;Mężczyzna;informatyk;Sieradz;101401;m. Sieradz;Wiosna;
11;Sieradz;;SLD;ZPOW-601-1/19;KWPP;4;KAŹMIERSKA-MAŁYSKA;Iwona Monika;Kobieta;pedagog;Mieleszynek;101807;gm. Wieruszów;BEZP;
11;Sieradz;;SLD;ZPOW-601-1/19;KWPP;5;WALUDA;Henryk;Mężczyzna;kierownik działu;Grabowiec;101408;gm. Sieradz;SLD;
11;Sieradz;;SLD;ZPOW-601-1/19;KWPP;6;SIKORA;Anna Iwona;Kobieta;publicysta;Sieradz;101401;m. Sieradz;LRazem;
11;Sieradz;;SLD;ZPOW-601-1/19;KWPP;7;PIETRZAK;Michał Damian;Mężczyzna;pedagog;Chechło Pierwsze;100804;gm. Dobroń;Wiosna;
11;Sieradz;;SLD;ZPOW-601-1/19;KWPP;8;LEWICKA;Zdzisława Teresa;Kobieta;główny księgowy;Miedźno;101409;gm. Warta;LRazem;
11;Sieradz;;SLD;ZPOW-601-1/19;KWPP;9;LORENC;Patryk;Mężczyzna;specjalista ds. jakości;Korczew;101904;gm. Zduńska Wola;Wiosna;
11;Sieradz;;SLD;ZPOW-601-1/19;KWPP;10;KARPIŃSKI;Marcin;Mężczyzna;rolnik;Szczawin Duży;102009;gm. Zgierz;SLD;
11;Sieradz;;SLD;ZPOW-601-1/19;KWPP;11;BŁASZCZYK;Anna Maria;Kobieta;nauczycielka;Wieluń;101709;gm. Wieluń;BEZP;
11;Sieradz;;SLD;ZPOW-601-1/19;KWPP;12;WALCZAK;Sebastian Bartosz;Mężczyzna;księgowy;Kutno;100201;m. Kutno;Wiosna;
11;Sieradz;;SLD;ZPOW-601-1/19;KWPP;13;KOŚCIAN;Monika;Kobieta;księgowa;Zduńska Wola;101901;m. Zduńska Wola;BEZP;
11;Sieradz;;SLD;ZPOW-601-1/19;KWPP;14;RAJ;Przemysław;Mężczyzna;lekarz weterynarii;Sieradz;101401;m. Sieradz;LRazem;
11;Sieradz;;SLD;ZPOW-601-1/19;KWPP;15;BUNDZYLAK-DĄBROWSKA;Agnieszka Czesława;Kobieta;bankowiec;Zgierz;102003;m. Zgierz;BEZP;
11;Sieradz;;SLD;ZPOW-601-1/19;KWPP;16;WOLSKA;Anna Maria;Kobieta;technik rachunkowości;Kutno;100201;m. Kutno;BEZP;
11;Sieradz;;SLD;ZPOW-601-1/19;KWPP;17;ZIĘBA;Piotr;Mężczyzna;administratywista;Lichawa;101902;gm. Szadek;członek partii politycznej: Polska Partia Socjalistyczna;
11;Sieradz;;SLD;ZPOW-601-1/19;KWPP;18;CIUBORSKI;Piotr Krzysztof;Mężczyzna;inżynier geodeta;Kąty;101702;gm. Czarnożyły;Wiosna;
11;Sieradz;;SLD;ZPOW-601-1/19;KWPP;19;JĘDRYSIAK-URBAŃSKA;Olga;Kobieta;nauczyciel;Działoszyn;100901;gm. Działoszyn;SLD;
11;Sieradz;;SLD;ZPOW-601-1/19;KWPP;20;PŁÓCIENNIK;Marek;Mężczyzna;pracownik administracji państwowej;Waszkowskie;101405;gm. Burzenin;SLD;
11;Sieradz;;SLD;ZPOW-601-1/19;KWPP;21;SKOCZYLAS;Adrian;Mężczyzna;politolog;Zgierz;102003;m. Zgierz;Wiosna;
11;Sieradz;;SLD;ZPOW-601-1/19;KWPP;22;BORKIEWICZ;Kinga;Kobieta;student prawa;Zduńska Wola;101901;m. Zduńska Wola;BEZP;
11;Sieradz;;SLD;ZPOW-601-1/19;KWPP;23;GRABSKI;Rafał;Mężczyzna;filolog polski;Sobień;102004;gm. Aleksandrów Łódzki;LRazem;
11;Sieradz;;SLD;ZPOW-601-1/19;KWPP;24;GRYGLEWSKI;Marek Józef;Mężczyzna;pracownik administracji;Pabianice;100802;m. Pabianice;SLD;
11;Sieradz;;PSL;ZPOW-601-19/19;KWPP;1;BEJDA;Paweł Jan;Mężczyzna;inżynier mechanik;Łowicz;100501;m. Łowicz;PSL;
11;Sieradz;;PSL;ZPOW-601-19/19;KWPP;2;ZIĘBA-GZIK;Jolanta;Kobieta;pedagog;Zduńska Wola;101901;m. Zduńska Wola;PSL;
11;Sieradz;;PSL;ZPOW-601-19/19;KWPP;3;NOWAK;Adam Paweł;Mężczyzna;inspektor ochrony przeciwpożarowej;Marzęcice;100907;gm. Strzelce Wielkie;PSL;
11;Sieradz;;PSL;ZPOW-601-19/19;KWPP;4;NAWROCKA;Elżbieta Renata;Kobieta;inżynier technologii żywności;Wieruszów;101807;gm. Wieruszów;PSL;
11;Sieradz;;PSL;ZPOW-601-19/19;KWPP;5;JAROTA;Bogdan Ryszard;Mężczyzna;nauczyciel;Karnków;102005;gm. Głowno;PSL;
11;Sieradz;;PSL;ZPOW-601-19/19;KWPP;6;WOŹNIAK;Tomasz;Mężczyzna;nauczyciel;Wągłczew;101410;gm. Wróblew;PSL;
11;Sieradz;;PSL;ZPOW-601-19/19;KWPP;7;STASIAK;Zbigniew Marek;Mężczyzna;ekonomista;Żytowice;100807;gm. Pabianice;PSL;
11;Sieradz;;PSL;ZPOW-601-19/19;KWPP;8;PACHOLSKI;Michał Tomasz;Mężczyzna;inżynier geodeta;Łęczyca;100401;m. Łęczyca;PSL;
11;Sieradz;;PSL;ZPOW-601-19/19;KWPP;9;KRAWCZYK;Marek Jan;Mężczyzna;rolnik;Kamostek;100303;gm. Sędziejowice;PSL;
11;Sieradz;;PSL;ZPOW-601-19/19;KWPP;10;BEDNAREK;Ewa;Kobieta;rolnik;Chodaki;101106;gm. Zadzim;PSL;
11;Sieradz;;PSL;ZPOW-601-19/19;KWPP;11;JANKOWSKI;Marek;Mężczyzna;rolnik;Kamilew;100202;gm. Bedlno;PSL;
11;Sieradz;;PSL;ZPOW-601-19/19;KWPP;12;KARNISZEWSKI;Andrzej;Mężczyzna;doradca rolniczy;Kaczkowizna;100211;gm. Żychlin;PSL;
11;Sieradz;;PSL;ZPOW-601-19/19;KWPP;13;PLEWIŃSKI;Paweł Krzysztof;Mężczyzna;inżynier budownictwa;Zagórzyce;101103;gm. Poddębice;PSL;
11;Sieradz;;PSL;ZPOW-601-19/19;KWPP;14;TERKA;Michał Waldemar;Mężczyzna;syndyk;Sieradz;101401;m. Sieradz;PSL;
11;Sieradz;;PSL;ZPOW-601-19/19;KWPP;15;KACZOROWSKA;Maria;Kobieta;ekonomista;Brużyczka Mała;102004;gm. Aleksandrów Łódzki;BEZP;
11;Sieradz;;PSL;ZPOW-601-19/19;KWPP;16;ŁABĘDZKI;Marcin;Mężczyzna;rolnik;Biały Ług;101904;gm. Zduńska Wola;PSL;
