id;nro;siedzibaokw;nrlisty;komitet;typ;pozycja;nazwisko;imiona;plec;zawod;adres.mz;teryt.mz;gmina.mz.;partia;poparcie;glosy;glosy2;procent;mandat;id
1303369;14;Nowy Sącz;3;SLD;KWP;15;ŻYLIŃSKA;Jolanta Aleksandra;Kobieta;emeryt;Nowy Sącz;126201;m. Nowy Sącz;BEZPARTYJNY;;136;136;0.04;nie;
1303372;30;Bielsko-Biała;5;KO;KKW;8;KOZIELSKI;Mirosław Leszek;Mężczyzna;przedsiębiorca;Mszana;241509;gm. Mszana;BEZPARTYJNY;;822;822;0.25;nie;
1303374;17;Radom;8;BS;KWW;5;SKIERCZYŃSKA;Marzena Elżbieta;Kobieta;nauczyciel;Radom;146301;m. Radom;BEZPARTYJNY;;145;145;0.04;nie;
1303376;17;Radom;8;BS;KWW;6;PAJĄK;Mieczysław;Mężczyzna;rolnik;Kroczów Większy;143601;gm. Kazanów;BEZPARTYJNY;;166;166;0.05;nie;
1303377;30;Bielsko-Biała;5;KO;KKW;9;SERWATKA;Grzegorz Sebastian;Mężczyzna;inżynier energetyk;Gliwice;246601;m. Gliwice;BEZPARTYJNY;;580;580;0.17;nie;
1303378;19;Warszawa;5;KO;KKW;30;ŁĄCKA;Ilona Joanna;Kobieta;inżynier inżynierii środowiska;Warszawa;146503;Białołęka;PO;;1088;1088;0.08;nie;
1303379;33;Kielce;5;KO;KKW;1;SIENKIEWICZ;Bartłomiej Henryk;Mężczyzna;historyk;Warszawa;146505;Mokotów;BEZPARTYJNY;;35009;35009;6.14;tak;
1303381;17;Radom;8;BS;KWW;7;PERLIKOWSKI;Bogdan Marian;Mężczyzna;technik mechanik;Małęczyn;142502;gm. Gózd;BEZPARTYJNY;;51;51;0.02;nie;
1303382;33;Kielce;5;KO;KKW;11;CICHOCKI;Michał Ryszard;Mężczyzna;ekonomista;Końskie;260503;gm. Końskie;PO;;1492;1492;0.26;nie;
1303384;19;Warszawa;5;KO;KKW;31;ROGULSKI;Igor;Mężczyzna;psycholog;Warszawa;146506;Ochota;PO;;558;558;0.04;nie;
1303387;17;Radom;8;BS;KWW;8;CZARNECKI;Dominik;Mężczyzna;ekonomista;Sadek;143005;gm. Szydłowiec;BEZPARTYJNY;;179;179;0.05;nie;
1303388;33;Kielce;5;KO;KKW;2;CYRAŃSKI;Adam Zbigniew;Mężczyzna;przedsiębiorca;Kielce;266101;m. Kielce;BEZPARTYJNY;;9864;9864;1.73;tak;
1303389;19;Warszawa;5;KO;KKW;32;LEŚNIAK;Edyta Róża;Kobieta;inżynier technologii żywności;Warszawa;146513;Ursynów;PO;;643;643;0.05;nie;
1303392;33;Kielce;5;KO;KKW;21;GRUSZKA;Dorota Joanna;Kobieta;pedagog;Cudzynowice;260303;gm. Kazimierza Wielka;BEZPARTYJNY;;615;615;0.11;nie;
1303393;14;Nowy Sącz;3;SLD;KWP;16;DŁUGOSZ;Krzysztof;Mężczyzna;telemarketer;Nowy Sącz;126201;m. Nowy Sącz;BEZPARTYJNY;;183;183;0.05;nie;
1303394;19;Warszawa;5;KO;KKW;33;WASYLUK;Aleksander;Mężczyzna;informatyk;Białystok;206101;m. Białystok;BEZPARTYJNY;;1016;1016;0.07;nie;
1303395;33;Kielce;5;KO;KKW;3;OKŁA-DREWNOWICZ;Marzena;Kobieta;poseł na sejm RP;Skarżysko-Kamienna;261001;m. Skarżysko-Kamienna;PO;;15532;15532;2.73;tak;
1303396;14;Nowy Sącz;3;SLD;KWP;17;PIOTROWSKA;Danuta;Kobieta;pielęgniarka;Nowy Sącz;126201;m. Nowy Sącz;BEZPARTYJNY;;253;253;0.07;nie;
1303397;33;Kielce;5;KO;KKW;12;DZIAREK;Mirosław;Mężczyzna;specjalista administracji publicznej;Kamień Łukawski;260902;gm. Dwikozy;PO;;411;411;0.07;nie;
1303398;17;Radom;8;BS;KWW;9;STECZOWICZ;Bartłomiej Aleksander;Mężczyzna;elektroenergetyk;Lisówek;140605;gm. Grójec;BEZPARTYJNY;;38;38;0.01;nie;
1303399;19;Warszawa;5;KO;KKW;34;CHMIEL;Patrycja Maria;Kobieta;doktor nauk społecznych;Warszawa;146502;Bemowo;BEZPARTYJNY;;1314;1314;0.10;nie;
1303402;14;Nowy Sącz;3;SLD;KWP;18;MAJERCZAK-KIESZKOWSKA;Magdalena;Kobieta;pielęgniarka;Szczawnica;121102;gm. Szczawnica;BEZPARTYJNY;;165;165;0.04;nie;
1303403;33;Kielce;5;KO;KKW;4;GIERADA;Artur Daniel;Mężczyzna;poseł na sejm RP;Kielce;266101;m. Kielce;PO;;6488;6488;1.14;nie;
1303405;33;Kielce;5;KO;KKW;22;KLESYK;Maciej Stanisław;Mężczyzna;prawnik;Kielce;266101;m. Kielce;Nowoczesna;;184;184;0.03;nie;
1303406;19;Warszawa;5;KO;KKW;35;ROSS;Tadeusz Edward;Mężczyzna;aktor;Warszawa;146505;Mokotów;PO;;1334;1334;0.10;nie;
1303407;19;Warszawa;5;KO;KKW;36;WOJDA;Paweł Konrad;Mężczyzna;programista aplikacji;Warszawa;146505;Mokotów;PO;;2561;2561;0.19;nie;
1303408;33;Kielce;5;KO;KKW;13;ZOCH;Andrzej Franciszek;Mężczyzna;emeryt;Busko-Zdrój;260101;gm. Busko-Zdrój;PO;;641;641;0.11;nie;
1303409;14;Nowy Sącz;3;SLD;KWP;19;SZLAGOWSKA-BUDACZ;Dorota Ewa;Kobieta;projektant;Warszawa;146510;Śródmieście;LewicaRazem;;396;396;0.11;nie;
1303410;33;Kielce;5;KO;KKW;5;WOJDA;Agata Ewa;Kobieta;specjalista administracji publicznej;Kielce;266101;m. Kielce;PO;;6600;6600;1.16;nie;
1303413;33;Kielce;5;KO;KKW;23;GERMAN-SZCZUKIEWICZ;Katarzyna Monika;Kobieta;przedsiębiorca;Kielce;266101;m. Kielce;PO;;126;126;0.02;nie;
1303415;33;Kielce;5;KO;KKW;14;MADERAK;Łukasz;Mężczyzna;nauczyciel;Skorczów;260303;gm. Kazimierza Wielka;PO;;732;732;0.13;nie;
1303416;33;Kielce;5;KO;KKW;6;MATEREK;Jerzy Zbigniew;Mężczyzna;przedsiębiorca;Suchedniów;261005;gm. Suchedniów;BEZPARTYJNY;;5274;5274;0.93;nie;
1303421;9;Łódź;1;PSL;KWP;1;BIŃCZYCKA;Elżbieta;Kobieta;teatrolog;Kraków;126101;m. Kraków;UniaED;;6032;6032;1.45;nie;
1303422;33;Kielce;5;KO;KKW;24;KRZYSTANEK;Norbert;Mężczyzna;nauczyciel;Staszów;261207;gm. Staszów;PO;;167;167;0.03;nie;
1303423;33;Kielce;5;KO;KKW;7;PIETRZCZYK;Lucjan Marek;Mężczyzna;nauczyciel;Bilcza;260412;gm. Morawica;PO;;2874;2874;0.50;nie;
1303424;33;Kielce;5;KO;KKW;15;BRYK;Józef;Mężczyzna;przedsiębiorca;Staszów;261207;gm. Staszów;PO;;586;586;0.10;nie;
1303428;19;Warszawa;1;PSL;KWP;1;BARTOSZEWSKI;Władysław Teofil;Mężczyzna;historyk;Chajęty;143405;gm. Dąbrówka;BEZPARTYJNY;;30405;30405;2.20;tak;
1303429;9;Łódź;1;PSL;KWP;2;SIEMIŃSKI;Henryk Stanisław;Mężczyzna;historyk;Łódź;106101;m. Łódź;PSL;;1034;1034;0.25;nie;
1303430;33;Kielce;5;KO;KKW;25;DZIOPA;Teresa;Kobieta;nauczyciel;Brzechów;260405;gm. Daleszyce;PO;;243;243;0.04;nie;
1303431;33;Kielce;5;KO;KKW;8;BRAUN;Michał Jerzy;Mężczyzna;zawodowy działacz organizacji pozarządowej;Kielce;266101;m. Kielce;PO;;1692;1692;0.30;nie;
1303432;33;Kielce;5;KO;KKW;16;ŁATA;Eugeniusz Wacław;Mężczyzna;emeryt;Jędrzejów;260202;gm. Jędrzejów;BEZPARTYJNY;;466;466;0.08;nie;
1303434;19;Warszawa;1;PSL;KWP;26;MAZUREK;Aleksander Paweł;Mężczyzna;farmaceuta;Warszawa;146519;Żoliborz;BEZPARTYJNY;;417;417;0.03;nie;
1303435;19;Warszawa;1;PSL;KWP;2;OJER;Anna Małgorzata;Kobieta;ekonomista;Warszawa;146514;Wawer;BEZPARTYJNY;;8075;8075;0.58;nie;
1303436;33;Kielce;5;KO;KKW;9;KMITA;Maciej Robert;Mężczyzna;asystent parlamentarny;Pińczów;260804;gm. Pińczów;PO;;1113;1113;0.20;nie;
1303437;9;Łódź;1;PSL;KWP;3;MAJEWSKI;Eugeniusz Paweł;Mężczyzna;technik mechanik;Łódź;106101;m. Łódź;PSL;;768;768;0.18;nie;
1303438;33;Kielce;5;KO;KKW;26;DZIEWANOWSKA;Anna Maria;Kobieta;rolnik;Oblęgorek;260418;gm. Strawczyn;BEZPARTYJNY;;182;182;0.03;nie;
1303439;19;Warszawa;1;PSL;KWP;3;STANISZKIS;Joanna Maria;Kobieta;nauczyciel matematyki;Warszawa;146510;Śródmieście;BEZPARTYJNY;;7346;7346;0.53;nie;
1303440;33;Kielce;5;KO;KKW;17;SIOJA;Anna Czesława;Kobieta;nauczyciel;Kije;260802;gm. Kije;BEZPARTYJNY;;290;290;0.05;nie;
1303441;9;Łódź;1;PSL;KWP;4;GŁADYSZ;Ewa Małgorzata;Kobieta;inż. rolnictwa;Brójce;100603;gm. Brójce;PSL;;1945;1945;0.47;nie;
1303442;19;Warszawa;1;PSL;KWP;27;OWCZARSKI;Piotr Krzysztof;Mężczyzna;dziennikarz;Warszawa;146508;Praga-Północ;BEZPARTYJNY;;298;298;0.02;nie;
1303443;19;Warszawa;1;PSL;KWP;4;STELMAŃSKA;Izabela;Kobieta;dyrektor departamentu;Warszawa;146503;Białołęka;PSL;;1810;1810;0.13;nie;
1303445;33;Kielce;5;KO;KKW;10;HANDZE;Edyta Anna;Kobieta;menedżer;Ostrowiec Świętokrzyski;260701;m. Ostrowiec Świętokrzyski;Nowoczesna;;821;821;0.14;nie;
1303446;33;Kielce;5;KO;KKW;18;PUSTUŁ;Gabriela Karolina;Kobieta;studentka;Chlewice;261303;gm. Moskorzew;BEZPARTYJNY;;139;139;0.02;nie;
1303447;33;Kielce;5;KO;KKW;27;BATOR;Dawid Zdzisław;Mężczyzna;nauczyciel;Suchedniów;261005;gm. Suchedniów;BEZPARTYJNY;;150;150;0.03;nie;
1303448;19;Warszawa;1;PSL;KWP;5;HELWING;Stanisław Piotr;Mężczyzna;manager;Konstancin-Jeziorna;141802;gm. Konstancin-Jeziorna;BEZPARTYJNY;;578;578;0.04;nie;
1303449;9;Łódź;1;PSL;KWP;5;GRALEWSKA-JAGIEŁŁO;Irena;Kobieta;nauczyciel;Brzeziny;102101;m. Brzeziny;PSL;;874;874;0.21;nie;
1303450;33;Kielce;5;KO;KKW;28;DAJCZER;Jakub;Mężczyzna;politolog;Czarniecka Góra;260508;gm. Stąporków;BEZPARTYJNY;;243;243;0.04;nie;
1303451;19;Warszawa;1;PSL;KWP;28;KOZUBEK;Elżbieta Barbara;Kobieta;nauczyciel akademicki - nauki techniczne;Warszawa;146518;Wola;PSL;;320;320;0.02;nie;
1303452;19;Warszawa;1;PSL;KWP;6;WĄSOWICZ;Michał Janusz;Mężczyzna;radca prawny;Warszawa;146517;Włochy;BEZPARTYJNY;;1166;1166;0.08;nie;
1303453;33;Kielce;5;KO;KKW;19;JARKIEWICZ;Robert Paweł;Mężczyzna;technik budownictwa;Kraków;126101;m. Kraków;Zieloni;;130;130;0.02;nie;
1303454;9;Łódź;1;PSL;KWP;6;ZABOROWSKA-GORZKIEWICZ;Klaudia Czesława;Kobieta;kierownik projektu;Guzew;100610;gm. Rzgów;PSL;;834;834;0.20;nie;
1303455;33;Kielce;5;KO;KKW;29;ŁUKAWSKA;Dorota Marzena;Kobieta;prawnik;Ostrowiec Świętokrzyski;260701;m. Ostrowiec Świętokrzyski;BEZPARTYJNY;;346;346;0.06;nie;
1303456;19;Warszawa;1;PSL;KWP;29;MISIEJKO;Karolina;Kobieta;prawnik;Warszawa;146511;Targówek;PSL;;589;589;0.04;nie;
1303459;19;Warszawa;1;PSL;KWP;7;RAKIEL-CZARNECKA;Walentyna;Kobieta;menedżer artystyczny;Warszawa;146513;Ursynów;PSL;;512;512;0.04;nie;
1303460;19;Warszawa;1;PSL;KWP;8;FLIS-KUCZYŃSKA;Halina;Kobieta;dziennikarz;Warszawa;146505;Mokotów;UniaED;;663;663;0.05;nie;
1303461;33;Kielce;5;KO;KKW;20;MNOYAN;Avetis;Mężczyzna;przedsiębiorca;Wolica;260403;gm. Chęciny;BEZPARTYJNY;;207;207;0.04;nie;
1303462;19;Warszawa;1;PSL;KWP;30;PASTEWKA;Małgorzata Halina;Kobieta;architekt;Warszawa;146511;Targówek;BEZPARTYJNY;;243;243;0.02;nie;
1303463;9;Łódź;1;PSL;KWP;7;PIONTEK;Marcin Tomasz;Mężczyzna;ekonomista;Łódź;106101;m. Łódź;BEZPARTYJNY;;535;535;0.13;nie;
1303464;33;Kielce;5;KO;KKW;30;JAROSZEK;Zofia Teresa;Kobieta;emeryt;Stary Korczyn;260103;gm. Nowy Korczyn;Nowoczesna;;174;174;0.03;nie;
1303466;19;Warszawa;1;PSL;KWP;9;ZAWŁOCKI;Juliusz Jakub;Mężczyzna;geograf;Warszawa;146505;Mokotów;BEZPARTYJNY;;614;614;0.04;nie;
1303467;24;Białystok;8;BS;KWW;14;NYSZTOR;Justyna;Kobieta;przedsiębiorca;Kostry-Noski;201307;gm. Nowe Piekuty;BEZPARTYJNY;;51;51;0.01;nie;
1303469;19;Warszawa;1;PSL;KWP;10;SAWICKI;Emil Krzysztof;Mężczyzna;student;Rybie;142106;gm. Raszyn;PSL;;1734;1734;0.13;nie;
1303470;19;Warszawa;1;PSL;KWP;31;NOWOSIELSKI;Kamil Ernest;Mężczyzna;naczelnik kierownik wydziału;Warszawa;146502;Bemowo;PSL;;328;328;0.02;nie;
1303471;24;Białystok;8;BS;KWW;15;KUŹNICKA;Anna;Kobieta;statystyk medyczny;Choroszcz;200201;gm. Choroszcz;BEZPARTYJNY;;113;113;0.02;nie;
1303472;9;Łódź;1;PSL;KWP;8;KULESZKA;Agata;Kobieta;pielęgniarka;Łódź;106101;m. Łódź;BEZPARTYJNY;;1595;1595;0.38;nie;
1303473;24;Białystok;8;BS;KWW;16;MAZUR;Joanna;Kobieta;specjalista administracji publicznej;Szepietowo;201309;gm. Szepietowo;BEZPARTYJNY;;170;170;0.03;nie;
1303475;33;Kielce;5;KO;KKW;31;BUSZEWICZ;Izabela Krystyna;Kobieta;prawnik mediator;Oblęgór;260418;gm. Strawczyn;BEZPARTYJNY;;414;414;0.07;nie;
1303476;9;Łódź;1;PSL;KWP;9;BEDNAREK;Maksymilian Patryk;Mężczyzna;ekonomista;Łódź;106101;m. Łódź;BEZPARTYJNY;;785;785;0.19;nie;
1303477;19;Warszawa;1;PSL;KWP;32;WIECZOREK;Katarzyna Agata;Kobieta;dyrektor departamentu;Sanniki;140404;gm. Sanniki;PSL;;660;660;0.05;nie;
1303480;24;Białystok;8;BS;KWW;17;KALICKI;Adrian;Mężczyzna;nauczyciel wychowania fizycznego;Szepietowo;201309;gm. Szepietowo;BEZPARTYJNY;;72;72;0.01;nie;
1303482;33;Kielce;5;KO;KKW;32;GĄGOROWSKI;Sławomir Sylwester;Mężczyzna;przedsiębiorca;Sandomierz;260901;m. Sandomierz;BEZPARTYJNY;;1675;1675;0.29;nie;
1303484;19;Warszawa;1;PSL;KWP;11;STRĄK;Michał Stanisław;Mężczyzna;dyrektor wykonawczy;Warszawa;146505;Mokotów;PSL;;434;434;0.03;nie;
1303485;24;Białystok;8;BS;KWW;18;KUBIAK-BABIŃSKA;Joanna Agnieszka;Kobieta;nauczyciel wychowania fizycznego;Białystok;206101;m. Białystok;BEZPARTYJNY;;76;76;0.01;nie;
1303487;9;Łódź;1;PSL;KWP;10;KACPRZYCKI;Adam Tomasz;Mężczyzna;doradca inwestycyjny;Łódź;106101;m. Łódź;PSL;;348;348;0.08;nie;
1303488;19;Warszawa;1;PSL;KWP;12;BOGIEL;Teresa Maria;Kobieta;prezes;Warszawa;146510;Śródmieście;PSL;;573;573;0.04;nie;
1303489;19;Warszawa;1;PSL;KWP;33;GOŁOTA;Bożenna Jolanta;Kobieta;pozostali operatorzy urządzeń energetycznych;Warszawa;146510;Śródmieście;PSL;;649;649;0.05;nie;
1303490;24;Białystok;8;BS;KWW;19;NAUMIUK;Piotr;Mężczyzna;rolnik;Kaniuki;200214;gm. Zabłudów;BEZPARTYJNY;;47;47;0.01;nie;
1303492;24;Białystok;8;BS;KWW;20;BAGIŃSKI;Krzysztof Janusz;Mężczyzna;informatyk;Lubin;021101;m. Lubin;BEZPARTYJNY;;95;95;0.02;nie;
1303494;9;Łódź;1;PSL;KWP;11;LIPSKI;Bartłomiej;Mężczyzna;wyższy urzędnik samorządowy;Dąbrówka Duża;102102;gm. Brzeziny;BEZPARTYJNY;;783;783;0.19;nie;
1303496;24;Białystok;8;BS;KWW;26;GRABKA-LEVIN;Kamila Anna;Kobieta;pracownik obsługi biurowej;Ścinawa;021104;gm. Ścinawa;BEZPARTYJNY;;38;38;0.01;nie;
1303499;1;Legnica;1;PSL;KWP;1;ŻUK;Stanisław Adam;Mężczyzna;menedżer;Zawidów;022501;m. Zawidów;BEZPARTYJNY;;7694;7694;1.78;tak;
1303500;24;Białystok;8;BS;KWW;22;KOCHOWICZ;Krzysztof Longin;Mężczyzna;projektant grafiki;Lubin;021101;m. Lubin;BEZPARTYJNY;;15;15;0.00;nie;
1303502;24;Białystok;8;BS;KWW;23;KANIA;Kazimierz Edward;Mężczyzna;technik mechanik;Lubin;021101;m. Lubin;BEZPARTYJNY;;23;23;0.00;nie;
1303503;9;Łódź;1;PSL;KWP;12;JACKIEWICZ;Jerzy Andrzej;Mężczyzna;ekonomista;Łódź;106101;m. Łódź;PSL;;164;164;0.04;nie;
1303506;24;Białystok;8;BS;KWW;24;KALICIŃSKA;Barbara;Kobieta;pracownik administracyjny;Żabice;021601;gm. Chocianów;BEZPARTYJNY;;39;39;0.01;nie;
1303507;9;Łódź;1;PSL;KWP;13;OLEKSIEWICZ;Monika Dorota;Kobieta;nauczyciel;Mąkoszyn;100611;gm. Tuszyn;PSL;;454;454;0.11;nie;
1303509;24;Białystok;8;BS;KWW;25;SZWIEC;Bogumiła Małgorzata;Kobieta;specjalista administracji publicznej;Lubin;021101;m. Lubin;BEZPARTYJNY;;24;24;0.00;nie;
1303510;1;Legnica;1;PSL;KWP;2;SAMBORSKI;Tadeusz;Mężczyzna;emeryt - historyk;Rogów Legnicki;020907;gm. Prochowice;PSL;;5703;5703;1.32;nie;
1303512;9;Łódź;1;PSL;KWP;14;MATYSIAK;Michał;Mężczyzna;rolnik;Jeżów;102104;gm. Jeżów;PSL;;556;556;0.13;nie;
1303513;24;Białystok;8;BS;KWW;21;KALISKA;Kamila Barbara;Kobieta;pracownik obsługi biurowej;Lubin;021101;m. Lubin;BEZPARTYJNY;;37;37;0.01;nie;
1303515;14;Nowy Sącz;4;KONFEDERACJA;KWP;1;SKUPIEŃ;Andrzej;Mężczyzna;audytor systemów informatycznych;Biały Dunajec;121702;gm. Biały Dunajec;BEZPARTYJNY;;12889;12889;3.48;nie;
1303516;24;Białystok;8;BS;KWW;27;WASILEWSKI;Wojciech;Mężczyzna;radca prawny;Brańsk;200302;m. Brańsk;BEZPARTYJNY;;324;324;0.06;nie;
1303517;9;Łódź;1;PSL;KWP;15;WOJCIECHOWSKI;Adam Grzegorz;Mężczyzna;politolog;Łódź;106101;m. Łódź;PSL;;362;362;0.09;nie;
1303520;1;Legnica;1;PSL;KWP;3;SZCZĘSNA;Mariola;Kobieta;wyższy urzędnik samorządowy - burmistrz;Mojesz;021203;gm. Lwówek Śląski;PSL;;3474;3474;0.80;nie;
1303521;14;Nowy Sącz;4;KONFEDERACJA;KWP;2;GŁĄB;Rafał Grzegorz;Mężczyzna;przedsiębiorca;Lipnica Wielka;121006;gm. Korzenna;RuchNarodowy;;1394;1394;0.38;nie;
1303523;9;Łódź;1;PSL;KWP;16;MIELCZAREK;Witold Adam;Mężczyzna;oficer sił zbrojnych;Łódź;106101;m. Łódź;PSL;;215;215;0.05;nie;
1303525;19;Warszawa;1;PSL;KWP;13;MASŁOWSKI;Wiktor Zbigniew;Mężczyzna;lekarz;Warszawa;146510;Śródmieście;BEZPARTYJNY;;537;537;0.04;nie;
1303527;1;Legnica;1;PSL;KWP;4;ROJEK;Andrzej;Mężczyzna;lekarz- specjalista ortopedii;Zgorzelec;022502;m. Zgorzelec;BEZPARTYJNY;;3174;3174;0.73;nie;
1303528;19;Warszawa;1;PSL;KWP;34;CZAPLICKI;Zbigniew;Mężczyzna;dziennikarz;Warszawa;146510;Śródmieście;PSL;;211;211;0.02;nie;
1303529;19;Warszawa;1;PSL;KWP;14;ŁUKASIEWICZ;Adam Krzysztof;Mężczyzna;politolog;Warszawa;146504;Bielany;BEZPARTYJNY;;649;649;0.05;nie;
1303531;9;Łódź;1;PSL;KWP;17;KASPRZYK-KOSTRZEWA;Anna;Kobieta;ekonomista;Wiączyń Dolny;100608;gm. Nowosolna;BEZPARTYJNY;;444;444;0.11;nie;
1303533;14;Nowy Sącz;4;KONFEDERACJA;KWP;3;MATONOG;Marzena Maria;Kobieta;przedsiębiorca;Zubrzyca Górna;121105;gm. Jabłonka;ZChR;;846;846;0.23;nie;
1303536;14;Nowy Sącz;4;KONFEDERACJA;KWP;4;WOJTYCZKA;Kamil Józef;Mężczyzna;malarz-tapeciarz;Lubomierz;120709;gm. Mszana Dolna;BEZPARTYJNY;;990;990;0.27;nie;
1303537;19;Warszawa;1;PSL;KWP;35;WRÓBLEWSKI;Andrzej Wojciech;Mężczyzna;technik mechanik;Warszawa;146507;Praga-Południe;UniaED;;206;206;0.01;nie;
1303538;19;Warszawa;1;PSL;KWP;15;WASILEWSKA;Lucyna Gertruda;Kobieta;prezes;Warszawa;146512;Ursus;PSL;;479;479;0.03;nie;
1303539;9;Łódź;1;PSL;KWP;18;PIEKIELNY;Piotr Witold;Mężczyzna;strażnik miejski;Łódź;106101;m. Łódź;BEZPARTYJNY;;397;397;0.10;nie;
1303543;1;Legnica;1;PSL;KWP;5;LASKOWSKI;Stanisław;Mężczyzna;przedstawiciel władzy samorządowej - wicestarosta;Jawor;020501;m. Jawor;PSL;;1382;1382;0.32;nie;
1303544;19;Warszawa;1;PSL;KWP;16;PŁOWICZ;Marcin Tomasz;Mężczyzna;pedagog;Warszawa;146518;Wola;BEZPARTYJNY;;251;251;0.02;nie;
1303545;19;Warszawa;1;PSL;KWP;36;MAZUREK;Jerzy;Mężczyzna;historyk;Warszawa;146510;Śródmieście;BEZPARTYJNY;;291;291;0.02;nie;
1303546;9;Łódź;1;PSL;KWP;19;JĘDRASIK;Krzysztof Piotr;Mężczyzna;ekonomista;Łódź;106101;m. Łódź;BEZPARTYJNY;;703;703;0.17;nie;
1303549;19;Warszawa;1;PSL;KWP;17;BIELSKI;Karol Tomasz;Mężczyzna;dyrektor wykonawczy;Warszawa;146504;Bielany;PSL;;397;397;0.03;nie;
1303550;14;Nowy Sącz;4;KONFEDERACJA;KWP;5;MAŚLANKA;Halina Sylwia;Kobieta;doradca ubezpieczeniowy;Nowy Sącz;126201;m. Nowy Sącz;BEZPARTYJNY;;703;703;0.19;nie;
1303554;19;Warszawa;1;PSL;KWP;37;CHOIŃSKA;Alicja Elżbieta;Kobieta;reżyser teatralny;Warszawa;146510;Śródmieście;UniaED;;569;569;0.04;nie;
1303555;19;Warszawa;1;PSL;KWP;18;DYDUCH;Janusz;Mężczyzna;nauczyciel akademicki - nauki techniczne;Warszawa;146502;Bemowo;PSL;;449;449;0.03;nie;
1303557;14;Nowy Sącz;4;KONFEDERACJA;KWP;6;LACHNER;Krystian Wojciech;Mężczyzna;monter stolarki budowlanej;Nowy Sącz;126201;m. Nowy Sącz;RuchNarodowy;;393;393;0.11;nie;
1303558;20;Warszawa;4;KONFEDERACJA;KWP;1;WAWER;Michał Jan;Mężczyzna;radca prawny;Warszawa;146519;Żoliborz;KONFEDERACJA_WiN;;14869;14869;2.48;nie;
1303561;19;Warszawa;1;PSL;KWP;19;GARSTKA;Tatiana Joanna;Kobieta;prezes;Warszawa;146507;Praga-Południe;BEZPARTYJNY;;362;362;0.03;nie;
1303562;19;Warszawa;1;PSL;KWP;38;SZYMANEK;Piotr Ludomir;Mężczyzna;radca prawny;Warszawa;146514;Wawer;BEZPARTYJNY;;261;261;0.02;nie;
1303563;20;Warszawa;4;KONFEDERACJA;KWP;2;PAZIO;Rafał Piotr;Mężczyzna;nauczyciel;Duczki;143412;gm. Wołomin;BEZPARTYJNY;;3770;3770;0.63;nie;
1303565;19;Warszawa;1;PSL;KWP;20;ŁAZARSKI;Roman;Mężczyzna;prawnik;Warszawa;146505;Mokotów;UniaED;;463;463;0.03;nie;
1303569;19;Warszawa;1;PSL;KWP;39;TYSZCZUK;Sebastian Adrian;Mężczyzna;archeolog;Warszawa;146502;Bemowo;BEZPARTYJNY;;1282;1282;0.09;nie;
1303570;14;Nowy Sącz;4;KONFEDERACJA;KWP;7;BALCERAK;Alicja Barbara;Kobieta;przedsiębiorca;Powroźnik;121011;gm. Muszyna;BEZPARTYJNY;;669;669;0.18;nie;
1303571;1;Legnica;1;PSL;KWP;6;JURKOWSKI;Artur Andrzej;Mężczyzna;wyższy urzędnik samorządowy - wójt;Ruszowice;020302;gm. Głogów;PSL;;1032;1032;0.24;nie;
1303572;20;Warszawa;4;KONFEDERACJA;KWP;3;NIEZNAŃSKI;Michał;Mężczyzna;przedstawiciel handlowy;Marki;143402;m. Marki;RuchNarodowy;;1282;1282;0.21;nie;
1303573;19;Warszawa;1;PSL;KWP;21;PANAS;Anna Józefa;Kobieta;wyższy urzędnik samorządowy;Warszawa;146505;Mokotów;PSL;;394;394;0.03;nie;
1303574;18;Siedlce;7;ZEiR;KWP;1;BEDNARCZYK;Adam Adolf;Mężczyzna;inżynier mechanik;Warszawa;146504;Bielany;ONP-LP;;398;398;0.09;nie;
1303575;14;Nowy Sącz;4;KONFEDERACJA;KWP;8;LAZAR;Radosław Ryszard;Mężczyzna;technik budowlany;Nowy Sącz;126201;m. Nowy Sącz;BEZPARTYJNY;;355;355;0.10;nie;
1303577;20;Warszawa;4;KONFEDERACJA;KWP;4;KORWIN-MIKKE;Jacek Baltazar;Mężczyzna;przedsiębiorca;Otwock;141702;m. Otwock;Korwin;;9724;9724;1.62;nie;
1303579;14;Nowy Sącz;4;KONFEDERACJA;KWP;9;WILK;Ryszard Jakub;Mężczyzna;przedsiębiorca;Biała Niżna;121004;gm. Grybów;Korwin;;2778;2778;0.75;nie;
1303580;19;Warszawa;1;PSL;KWP;22;WYSZYŃSKA;Teresa Maria;Kobieta;inżynier zootechniki;Warszawa;146516;Wilanów;PSL;;500;500;0.04;nie;
1303582;19;Warszawa;1;PSL;KWP;24;RUTKOWSKA;Mirosława;Kobieta;wyższy urzędnik samorządowy;Warszawa;146505;Mokotów;PSL;;299;299;0.02;nie;
1303583;20;Warszawa;4;KONFEDERACJA;KWP;5;CHMIELECKI;Bogdan Jerzy;Mężczyzna;inżynier elektryk;Zaborów;143204;gm. Leszno;BEZPARTYJNY;;543;543;0.09;nie;
1303584;19;Warszawa;1;PSL;KWP;23;GRUDOWSKA;Agata Zofia;Kobieta;ekonomista;Warszawa;146516;Wilanów;PSL;;348;348;0.03;nie;
1303588;20;Warszawa;4;KONFEDERACJA;KWP;6;CYNKIER;Tomasz Jan;Mężczyzna;politolog;Jaktorów-Kolonia;140505;gm. Jaktorów;RuchNarodowy;;349;349;0.06;nie;
