komitet;okręg;numer;kandydat;glosy;proc.lista;proc.all;wynik
K1;21;13;HUPTYŚ Piotr;61;0.95;0.02;NX
K1;21;14;FRYDLEWSKI Mariusz;32;0.50;0.01;NX
K1;21;15;SŁODKOWSKI Stanisław;108;1.68;0.03;NX
K1;21;16;GRZESZCZUK-FIEBIG Marek Maciej;37;0.57;0.01;NX
K1;21;17;STEBNICKI Jan;58;0.90;0.02;NX
K1;21;18;HUREK Tomasz;63;0.98;0.02;NX
K1;21;19;GRUSZKA Roman;126;1.97;0.03;NX
K1;21;20;DANIŁOWICZ Stanisław;20;0.31;0.01;NX
K1;21;21;KACZMARCZYK Mariola;83;1.29;0.02;NX
K1;21;22;SKUPIŃSKI Władysław;27;0.42;0.01;NX
K1;21;23;CHMIELOWSKA Urszula;54;0.84;0.01;NX
K1;21;24;GREGORCZYK Ireneusz;23;0.35;0.01;NX
K1;21;25;DROZDOWSKI Grzegorz Przemysław;37;0.57;0.01;NX
K1;21;26;GIECEWICZ Krystyna;89;1.39;0.02;NX
K1;22;1;MAKSYMIUK Janusz Roman;1807;30.25;0.55;NX
K1;22;2;LIS Alicja Bronisława;832;13.92;0.25;NX
K1;22;3;SZAŁAJKO Stanisław Michał;413;6.91;0.13;NX
K1;22;4;DASZYK Marian Józef;872;14.59;0.26;NX
K1;22;5;ZAGÓRSKI Jerzy;244;4.08;0.07;NX
K1;22;6;LISOWSKI Lesław;309;5.17;0.09;NX
K1;22;7;GOMUŁKA Jan Józef;173;2.89;0.05;NX
K1;22;8;GORCZYCA Adam Bolesław;125;2.09;0.04;NX
K1;22;9;GAZDA Paweł Piotr;143;2.39;0.04;NX
K1;22;10;PUKA Daniela Franciszka;167;2.79;0.05;NX
K1;22;11;PACUŁA Piotr Marek;107;1.79;0.03;NX
K1;22;12;DREWNIAK Edwin;76;1.27;0.02;NX
K1;22;13;BLOK Józef;83;1.38;0.03;NX
K1;22;14;WOŚ Stanisław;185;3.09;0.06;NX
K1;22;15;BUKSIŃSKI Czesław Henryk;69;1.15;0.02;NX
K1;22;16;LONC Zbigniew Jan;61;1.02;0.02;NX
K1;22;17;BEREŚ Jan;43;0.71;0.01;NX
K1;22;18;BIENIEK Stanisław Piotr;35;0.58;0.01;NX
K1;22;19;KOGUT Andrzej Wacław;109;1.82;0.03;NX
K1;22;20;ROMASZEWSKI Tadeusz;120;2.00;0.04;NX
K1;23;1;WRZODAK Zygmunt;1728;32.38;0.35;NX
K1;23;2;ROCHECKI Kazimierz;418;7.83;0.09;NX
K1;23;3;LIS Andrzej Piotr;422;7.91;0.09;NX
K1;23;4;MACHAŁA Kazimierz;141;2.64;0.03;NX
K1;23;5;URBAN Anna;358;6.71;0.07;NX
K1;23;6;BURY Sławomir Andrzej;647;12.12;0.13;NX
K1;23;7;SKOWRON Tadeusz Wojciech;156;2.92;0.03;NX
K1;23;8;RYDZIK Eugeniusz;122;2.28;0.02;NX
K1;23;9;FILA Stanisław;121;2.26;0.02;NX
K1;23;10;BIL Andrzej;96;1.79;0.02;NX
K1;23;11;WŁODYKA Janina Krystyna;154;2.88;0.03;NX
K1;23;12;KOWALSKI Wojciech;92;1.72;0.02;NX
K1;23;13;TRZECIAK Kazimierz Antoni;58;1.08;0.01;NX
K1;23;14;FUS Jan;82;1.53;0.02;NX
K1;23;15;WYSKIEL Tadeusz Adolf;76;1.42;0.02;NX
K1;23;16;CIEPŁY Leszek;76;1.42;0.02;NX
K1;23;17;SYBIDŁO Jerzy;25;0.46;0.01;NX
K1;23;18;KUŁAGA Marek;166;3.11;0.03;NX
K1;23;19;GANCARZ Janusz Andrzej;65;1.21;0.01;NX
K1;23;20;DRAGAN Marek;30;0.56;0.01;NX
K1;23;21;ŻOŁNIERZ Kazimierz;66;1.23;0.01;NX
K1;23;22;RZEPKA Zofia;141;2.64;0.03;NX
K1;23;23;PUKA Roman;95;1.78;0.02;NX
K1;24;1;WIŚNIOWSKA Genowefa;2813;30.23;0.61;NX
K1;24;2;WÓJCIK Janusz Marek;630;6.77;0.14;NX
K1;24;3;CHMIELEWSKI Andrzej Eugeniusz;976;10.49;0.21;NX
K1;24;4;GROMADZKI Sławomir;786;8.44;0.17;NX
K1;24;5;GAWRYLUK Mikołaj;524;5.63;0.11;NX
K1;24;6;FIERTEK Józef;347;3.72;0.08;NX
K1;24;7;ZDROJEWSKA Agnieszka;246;2.64;0.05;NX
K1;24;8;KORYTKOWSKI Kazimierz;161;1.73;0.03;NX
K1;24;9;KOWALSKI Wiktor;137;1.47;0.03;NX
K1;24;10;PUTRA Aleksander;549;5.90;0.12;NX
K1;24;11;DĄBROWSKI Piotr;210;2.25;0.05;NX
K1;24;12;KRASUSKA Beata;84;0.90;0.02;NX
K1;24;13;SŁAWIŃSKI Krzysztof;142;1.52;0.03;NX
K1;24;14;SADOWSKI Tadeusz;164;1.76;0.04;NX
K1;24;15;MIKUCKI Leszek;138;1.48;0.03;NX
K1;24;16;BORAWSKI Marek Jarosław;181;1.94;0.04;NX
K1;24;17;BOGUSŁAWSKI Mariusz;50;0.53;0.01;NX
K1;24;18;TISZUK Irena;114;1.22;0.02;NX
K1;24;19;KOWALEWSKI Adam;68;0.73;0.01;NX
K1;24;20;LISOWSKI Mariusz;83;0.89;0.02;NX
K1;24;21;NALEWAJKO Aleksander;92;0.98;0.02;NX
K1;24;22;CZERECH Magdalena;47;0.50;0.01;NX
K1;24;23;MAŁACHOWSKI Wacław;43;0.46;0.01;NX
K1;24;24;MILANOWSKI Leszek;60;0.64;0.01;NX
K1;24;25;GOSK Romuald Janusz;79;0.84;0.02;NX
K1;24;26;SKOWROŃSKI Wiesław;33;0.35;0.01;NX
K1;24;27;CHROSTOWSKI Krzysztof Czesław;35;0.37;0.01;NX
K1;24;28;MROCZKOWSKI Marek;30;0.32;0.01;NX
K1;24;30;ZABIELSKI Marek;467;5.01;0.10;NX
K1;25;1;HOJARSKA Danuta;3040;54.07;0.64;NX
K1;25;2;KAMIŃSKI Kazimierz;367;6.52;0.08;NX
K1;25;3;ŻURAWSKI Wiesław Piotr;162;2.88;0.03;NX
K1;25;4;WIŚNIEWSKI Tadeusz;284;5.05;0.06;NX
K1;25;5;STASZEWSKI Dariusz Edward;89;1.58;0.02;NX
K1;25;6;RÓŻAŃSKI Jan;122;2.17;0.03;NX
K1;25;7;OSTROWSKA Małgorzata;238;4.23;0.05;NX
K1;25;8;KOLOR Zbigniew Ryszard;107;1.90;0.02;NX
K1;25;9;LABUDA Jarosław;147;2.61;0.03;NX
K1;25;10;JAWORSKI Andrzej Jerzy;119;2.11;0.03;NX
K1;25;11;RYŚ Janusz;129;2.29;0.03;NX
K1;25;12;KUDŁA Teodor Michał;40;0.71;0.01;NX
K1;25;13;TARNOWSKA Bożena Elżbieta;56;0.99;0.01;NX
K1;25;14;GUMIŃSKI Stanisław Mirosław;61;1.08;0.01;NX
K1;25;15;SERWIN Stanisław Wiesław;60;1.06;0.01;NX
K1;25;16;PODGÓRSKA Grażyna Anna;69;1.22;0.01;NX
K1;25;17;PUCKOWSKI Roman Antoni;49;0.87;0.01;NX
K1;25;18;SARNOWSKI Bogdan Stanisław;61;1.08;0.01;NX
K1;25;19;KULIŃSKI Adam;66;1.17;0.01;NX
K1;25;20;DOBRZYŃSKI Zdzisław Romuald;46;0.81;0.01;NX
K1;25;21;ZALEWSKA Jadwiga;73;1.29;0.02;NX
K1;25;22;KUBIAK Monika Maria;50;0.88;0.01;NX
K1;25;23;SOBOCIŃSKA Dorota;75;1.33;0.02;NX
K1;25;24;JEZIERSKI Henryk Roman;112;1.99;0.02;NX
K1;26;1;WOSZCZEROWICZ Lech;1442;18.39;0.29;NX
K1;26;2;MEYER Mieczysław Jan;712;9.08;0.14;NX
K1;26;3;WEJNER Edward;251;3.20;0.05;NX
K1;26;4;ŁUKA Grzegorz Tadeusz;487;6.21;0.10;NX
K1;26;5;BORZYSZKOWSKI Krzysztof Feliks;375;4.78;0.07;NX
K1;26;6;KLEIN Jerzy Mieczysław;439;5.59;0.09;NX
K1;26;7;LABUDA Maria Barbara;598;7.62;0.12;NX
K1;26;8;SAS-KOWALIK Ewa Krystyna;174;2.21;0.03;NX
K1;26;9;WOŹNIAK Wiktor;311;3.96;0.06;NX
K1;26;10;TALEWSKI Zbigniew Kazimierz;186;2.37;0.04;NX
K1;26;11;SZREDER Leopold;196;2.50;0.04;NX
K1;26;12;KOS Józef Antoni;170;2.16;0.03;NX
K1;26;13;ŻABIŃSKI Michał Justyn;165;2.10;0.03;NX
K1;26;14;PAWŁOWSKI Jerzy Jan;145;1.84;0.03;NX
K1;26;15;GOLONEK Zbigniew;139;1.77;0.03;NX
K1;26;16;LEPAK Stefan Jan;315;4.01;0.06;NX
K1;26;17;DYRMO Grzegorz Czesław;58;0.73;0.01;NX
K1;26;18;JAGIELSKA Bernadeta Halina;95;1.21;0.02;NX
K1;26;19;KAMIŃSKA Krystyna Elżbieta;142;1.81;0.03;NX
K1;26;20;WOLF-SOBIERALSKA Bożena Katarzyna;70;0.89;0.01;NX
K1;26;21;MALINOWSKA Dagmara Magdalena;78;0.99;0.02;NX
K1;26;22;KURECKI Tadeusz Maksymilian;43;0.54;0.01;NX
K1;26;23;SIKORSKI Zbigniew Stanisław;113;1.44;0.02;NX
K1;26;24;PIEPÓRKA Renata Izabela;60;0.76;0.01;NX
K1;26;26;ZABOROWSKI Henryk Brunon;131;1.67;0.03;NX
K1;26;27;STUKAN Stanisław;95;1.21;0.02;NX
K1;26;28;HOJARSKA Magdalena Krystyna;828;10.56;0.16;NX
K1;27;1;KOZAK Dariusz;860;27.33;0.25;NX
K1;27;2;MIKOŁAJCZYK Ludwik Jan;339;10.77;0.10;NX
K1;27;3;STAŃKO Jacek Michał;226;7.18;0.07;NX
K1;27;4;PAWLUS Krzysztof Bolesław;160;5.08;0.05;NX
K1;27;5;JUSZCZYK Alfred Alojzy;157;4.99;0.05;NX
K1;27;6;OZAIST Henryk Piotr;127;4.03;0.04;NX
K1;27;7;TYMOCHOWICZ Agnieszka;143;4.54;0.04;NX
K1;27;8;UCHYŁA Katarzyna;208;6.61;0.06;NX
K1;27;9;BANACH Jarosław Tomasz;121;3.84;0.04;NX
K1;27;10;GALANT Roman Hieronim;50;1.58;0.01;NX
K1;27;11;ODZIEMCZYK Grzegorz Konrad;59;1.87;0.02;NX
K1;27;12;WIŚNIEWSKI Eugeniusz Roman;70;2.22;0.02;NX
K1;27;13;PIECUCH Krystian Józef;123;3.90;0.04;NX
K1;27;14;RUSIN Marzena Katarzyna;152;4.83;0.04;NX
K1;27;15;ULRYCH Bogdan;132;4.19;0.04;NX
K1;27;16;BRZUCHAŃSKI Jacek Tadeusz;42;1.33;0.01;NX
K1;27;17;RUSIN Leokadia;91;2.89;0.03;NX
K1;27;18;MINIEWICZ Łukasz Kazimierz;86;2.73;0.02;NX
K1;28;1;GRZESIK Andrzej Marek;1871;47.82;0.73;NX
K1;28;2;PTAK Adam Janusz;345;8.81;0.13;NX
K1;28;3;KUMOR Jarosław Stanisław;374;9.56;0.15;NX
K1;28;4;REMBISZEWSKI Krzysztof Franciszek;117;2.99;0.05;NX
K1;28;5;TRYBUS Halina Agnieszka;170;4.34;0.07;NX
K1;28;6;LESZCZYK Krzysztof Zygmunt;152;3.88;0.06;NX
K1;28;7;KOŁEK Grzegorz Marcin;157;4.01;0.06;NX
K1;28;8;WIECZOREK Lech Andrzej;138;3.52;0.05;NX
K1;28;9;KOLAN Ryszard Lucjan;151;3.85;0.06;NX
K1;28;10;PURGAL Stanisław Józef;76;1.94;0.03;NX
K1;28;11;SKOP Paweł Wojciech;52;1.32;0.02;NX
K1;28;12;HUTNY Paweł Adam;54;1.38;0.02;NX
K1;28;13;POŚPIECH Izabela Ewa;183;4.67;0.07;NX
K1;28;14;GRZEGORCZYK Cezary Pankracy;72;1.84;0.03;NX
K1;29;1;GWÓŹDŹ Rafał Marek;705;26.05;0.21;NX
K1;29;2;WYSOCKA Krystyna Teresa;388;14.33;0.12;NX
K1;29;3;BARTOSZEWSKI Jan;270;9.97;0.08;NX
K1;29;4;MATUSZ Andrzej Antoni;101;3.73;0.03;NX
K1;29;5;KRAWCZYK Zygmunt;180;6.65;0.05;NX
K1;29;6;SWOBODA Filip;153;5.65;0.05;NX
K1;29;7;MAZUR Mieczysław;152;5.61;0.05;NX
K1;29;8;GALAS Jerzy Kazimierz;81;2.99;0.02;NX
K1;29;9;GRÖLICH Bogdan Amadeusz;96;3.54;0.03;NX
K1;29;10;ŁAPAJ Józef Mieczysław;46;1.69;0.01;NX
K1;29;11;SOŁTYSIK Adam Ryszard;91;3.36;0.03;NX
K1;29;12;KASZCZYK Wiesława;35;1.29;0.01;NX
K1;29;13;MODRZEJEWSKI Grzegorz Andrzej;43;1.58;0.01;NX
K1;29;14;ETMAŃSKI Krzysztof Tomasz;18;0.66;0.01;NX
K1;29;15;JURKUN Mariusz;40;1.47;0.01;NX
K1;29;16;STOLINGWA Klaudiusz Adrian;30;1.10;0.01;NX
K1;29;17;PISKORZ Tomasz Jan;35;1.29;0.01;NX
K1;29;18;GRABIEC Rafał Mateusz;19;0.70;0.01;NX
K1;29;19;KOŚCIAŃSKI Robert Andrzej;26;0.96;0.01;NX
K1;29;20;NOWAK Katarzyna;197;7.28;0.06;NX
K1;30;1;PAJĄK Kornel Piotr;726;25.11;0.24;NX
K1;30;2;PIENIAK Ewa;289;9.99;0.10;NX
K1;30;3;CIEMIĘGA Marian Jan;249;8.61;0.08;NX
K1;30;4;MENŻYK Erwin;162;5.60;0.05;NX
K1;30;5;WIŚNIEWSKI Stefan;158;5.46;0.05;NX
K1;30;6;CIMOSZKO Maria Grażyna;154;5.32;0.05;NX
K1;30;7;KOZIELSKI Dariusz;151;5.22;0.05;NX
K1;30;8;PYTLIK Henryk;149;5.15;0.05;NX
K1;30;9;PAWEŁEK Andrzej;108;3.73;0.04;NX
K1;30;10;SEWERYNIAK Tomasz;48;1.66;0.02;NX
K1;30;11;SIEKIERA Józef;100;3.45;0.03;NX
K1;30;12;JANYGA Alfred Ernestyn;64;2.21;0.02;NX
K1;30;13;BARSZCZ Zdzisław;73;2.52;0.02;NX
K1;30;14;FIZIA Bolesław;71;2.45;0.02;NX
K1;30;15;UHEREK Rafał;47;1.62;0.02;NX
K1;30;16;SMOŁKA Grzegorz;125;4.32;0.04;NX
K1;30;17;KLIMCZAK Jan;47;1.62;0.02;NX
K1;30;18;BIENIEK Arkadiusz;170;5.88;0.06;NX
K1;31;1;DOLNIAK Marzena Maria;923;33.87;0.20;NX
K1;31;2;KORBASIEWICZ Mirosław Adam;155;5.68;0.03;NX
K1;31;3;JANIK Mariusz;201;7.37;0.04;NX
K1;31;4;WŁUDARCZYK Barbara Janina;175;6.42;0.04;NX
K1;31;5;JANEDA Waldemar;100;3.66;0.02;NX
K1;31;6;KRAKOWIAK Henryk;135;4.95;0.03;NX
K1;31;7;DUŻY Marek Jan;138;5.06;0.03;NX
K1;31;8;KOŚNIK Leszek Jan;58;2.12;0.01;NX
K1;31;9;WITKOWSKI Grzegorz;94;3.44;0.02;NX
K1;31;10;CHOLEWIŃSKA Izabela Katarzyna;115;4.22;0.02;NX
K1;31;11;JAKUBIAK Krzysztof;82;3.00;0.02;NX
K1;31;12;POGORZELSKI Andrzej Stanisław;57;2.09;0.01;NX
K1;31;13;KOZŁOWSKI Andrzej;82;3.00;0.02;NX
K1;31;14;GAJDA Damian Sebastian;90;3.30;0.02;NX
K1;31;15;MAKUCH Tadeusz;78;2.86;0.02;NX
K1;31;16;TOMALA Zygmunt Józef;93;3.41;0.02;NX
K1;31;17;WICHEREK Maria Gertruda;70;2.56;0.02;NX
K1;31;18;PARZYCH Stanisław Henryk;79;2.89;0.02;NX
K1;32;1;GRZEGORZEWSKI Damian Paweł;892;29.55;0.27;NX
K1;32;2;KAZIMIERSKI Stanisław;254;8.41;0.08;NX
K1;32;3;ŚREDNICKI Henryk Antoni;359;11.89;0.11;NX
K1;32;4;IWAĆKOWSKA Agnieszka Ewa;149;4.93;0.05;NX
K1;32;5;SARECKI Krzysztof;124;4.10;0.04;NX
K1;32;6;CYGAL Agata Beata;134;4.44;0.04;NX
K1;32;7;KOT Zbigniew Władysław;196;6.49;0.06;NX
K1;32;8;JAKÓBCZYK Andrzej;105;3.47;0.03;NX
K1;32;9;SOJKA Zbigniew Stefan;104;3.44;0.03;NX
K1;32;10;DUKLAS Robert Tomasz;47;1.55;0.01;NX
K1;32;11;KOZIEŁ Kamila Janina;123;4.07;0.04;NX
K1;32;12;TREPKA Mirosław Wacław;50;1.65;0.02;NX
K1;32;13;ADAMUS Ryszard Romuald;111;3.67;0.03;NX
K1;32;14;MUCHA Jan;370;12.25;0.11;NX
K1;33;1;OLEJNIK Małgorzata Dorota;2002;25.42;0.41;NX
K1;33;2;GROSS Norbert Krzysztof;682;8.66;0.14;NX
K1;33;3;ADAMCZAK Józef;851;10.80;0.18;NX
K1;33;4;BĄK Józef Stanisław;677;8.59;0.14;NX
K1;33;5;DYRAGA Kazimierz;282;3.58;0.06;NX
K1;33;6;CHYC Kazimierz Józef;114;1.44;0.02;NX
K1;33;7;PŁUSA Szymon Wacław;270;3.42;0.06;NX
K1;33;8;BURAS Janusz;278;3.53;0.06;NX
K1;33;9;CICHOŃ Roman;237;3.00;0.05;NX
K1;33;10;SAGAN Józef;216;2.74;0.04;NX
K1;33;11;PUSTÓŁ Władysław Zygmunt;306;3.88;0.06;NX
K1;33;12;JABŁOŃSKI Stanisław;187;2.37;0.04;NX
K1;33;13;KRAWCZYK Kazimierz Ignacy;138;1.75;0.03;NX
K1;33;14;WÓJCIK Zdzisław Maciej;134;1.70;0.03;NX
K1;33;15;WITKOWSKA Grażyna Stanisława;151;1.91;0.03;NX
K1;33;16;HAJDUK Tadeusz Jan;109;1.38;0.02;NX
K1;33;17;JELONEK Jan Adam;92;1.16;0.02;NX
K1;33;18;ŁEBEK Robert;108;1.37;0.02;NX
K1;33;19;KOWALCZYK Janusz;115;1.46;0.02;NX
K1;33;20;ROZMUS Stanisław;67;0.85;0.01;NX
K1;33;21;ZOLBACH Marcin;32;0.40;0.01;NX
K1;33;22;FLORCZYK-DWOJEWSKA Monika Magdalena;44;0.55;0.01;NX
K1;33;23;WOJTYŚ Ryszard;47;0.59;0.01;NX
K1;33;24;MARZEC Barbara Ewa;97;1.23;0.02;NX
K1;33;26;WÓJCIK Ewa Magdalena;97;1.23;0.02;NX
K1;33;27;WESOŁOWSKI Stanisław Szczepan;60;0.76;0.01;NX
K1;33;28;SUCHANEK Edyta;27;0.34;0.01;NX
K1;33;29;DUDA Anita;178;2.26;0.04;NX
K1;33;30;NIEDBALSKA Barbara;49;0.62;0.01;NX
K1;33;31;KOWALSKI Marcin Krzysztof;71;0.90;0.01;NX
K1;33;32;TOMASZEWSKA Edyta;133;1.68;0.03;NX
K1;34;1;ROCHNOWSKA Renata Maria;1492;21.53;0.65;NX
K1;34;2;OŁDAKOWSKI Adam;2485;35.86;1.08;NX
K1;34;3;KŁOSOWSKI Piotr;432;6.23;0.19;NX
K1;34;4;LITWIN Zbigniew;370;5.33;0.16;NX
K1;34;5;SADOWSKI Józef;429;6.19;0.19;NX
K1;34;6;KRAŚNIAŃSKI Lech;257;3.70;0.11;NX
K1;34;7;KAŁUŻNY Ryszard Grzegorz;167;2.41;0.07;NX
K1;34;8;SAŁATA Tomasz;149;2.15;0.06;NX
K1;34;9;OPAŁKA Paweł Szczepan;139;2.00;0.06;NX
K1;34;10;JANKOWSKA Agnieszka Anna;256;3.69;0.11;NX
K1;34;11;URBAN Anna Marlena;330;4.76;0.14;NX
K1;34;12;STAFIEJ Wiesław Aleksander;27;0.38;0.01;NX
K1;34;13;LEMIERSKA Bożena;97;1.39;0.04;NX
K1;34;14;SOKOŁOWSKI Andrzej;299;4.31;0.13;NX
K1;35;1;ASZKIEŁOWICZ Mieczysław;1861;36.54;0.62;NX
K1;35;2;MASŁOWSKI Lech Krzysztof;261;5.12;0.09;NX
K1;35;3;ŻMIJEWSKA Elwira Monika;440;8.63;0.15;NX
K1;35;4;SKRZYNIARZ Zdzisław;158;3.10;0.05;NX
K1;35;5;PLISZKA Eugeniusz;206;4.04;0.07;NX
K1;35;6;SYNOWCZYK Mariusz;250;4.90;0.08;NX
K1;35;7;SAMEK Andrzej Artur;82;1.61;0.03;NX
K1;35;8;PIŁAT Andrzej;252;4.94;0.08;NX
K1;35;9;PIECZYŃSKA Joanna;143;2.80;0.05;NX
K1;35;10;KOMAR Jan Michał;130;2.55;0.04;NX
K1;35;11;MILEWSKI Patryk Adam;70;1.37;0.02;NX
K1;35;12;CHŁÓD Krzysztof;31;0.60;0.01;NX
K1;35;13;BIELICKI Dariusz;66;1.29;0.02;NX
K1;35;14;MACZUGA Sławomir;237;4.65;0.08;NX
K1;35;15;CZERWIŃSKA Ewa;208;4.08;0.07;NX
K1;35;16;ZANIEWSKI Stanisław;46;0.90;0.02;NX
K1;35;17;PAWŁOWICZ Krzysztof Jarosław;185;3.63;0.06;NX
K1;35;18;PIŁAT Tomasz;144;2.82;0.05;NX
K1;35;19;KALINOWSKI Edward;323;6.34;0.11;NX
K1;36;1;ADAMCZAK Mirosław Jan;3224;38.17;0.83;NX
K1;36;2;NOWAK-KOPEĆ Ewa Agnieszka;853;10.10;0.22;NX
K1;36;3;SOCHOCKI Jan;378;4.47;0.10;NX
K1;36;4;IBRON Jacek Krzysztof;512;6.06;0.13;NX
K1;36;5;KSIĄŻKIEWICZ Hubert;332;3.93;0.09;NX
K1;36;6;PIERSCHALSKI Zbigniew;217;2.56;0.06;NX
K1;36;7;PRZYBYŁ Władysław Kazimierz;368;4.35;0.10;NX
K1;36;8;DEREZIŃSKI Wiesław;179;2.11;0.05;NX
K1;36;9;HANUSZEWICZ Tadeusz;176;2.08;0.05;NX
K1;36;10;PAPIEŻ Zdzisław Maciej;609;7.21;0.16;NX
K1;36;11;JEZIORNY Marcin;131;1.55;0.03;NX
K1;36;12;RATAJCZAK Wanda Maria;349;4.13;0.09;NX
K1;36;13;AUGUSTYNIAK Edmund;156;1.84;0.04;NX
K1;36;14;STARCZEWSKI Łukasz;72;0.85;0.02;NX
K1;36;15;MAJ Maria;345;4.08;0.09;NX
K1;36;16;GRZYWNA Elżbieta;115;1.36;0.03;NX
K1;36;17;KANIECKI Stanisław;49;0.58;0.01;NX
K1;36;18;WOLNY Jerzy;206;2.43;0.05;NX
K1;36;19;STANKIEWICZ Stanisław Kazimierz;174;2.06;0.05;NX
K1;37;1;AUMILLER Andrzej Kordian;2378;33.81;0.80;NX
K1;37;2;KWIECIŃSKI Paweł Roman;571;8.11;0.19;NX
K1;37;3;SOBCZAK Beata Elżbieta;904;12.85;0.30;NX
K1;37;4;RUSIŁOWICZ Adam;199;2.82;0.07;NX
K1;37;5;KARO Halina;387;5.50;0.13;NX
K1;37;6;WŁODARCZAK Marian Stanisław;373;5.30;0.13;NX
K1;37;7;WAWRZYNIAK Radosław Józef;305;4.33;0.10;NX
K1;37;8;ANDRZEJCZAK Józef;311;4.42;0.10;NX
K1;37;9;WAWRZYNIAK Benedykt;223;3.17;0.07;NX
K1;37;10;TOMCZAK Jan Krzysztof;565;8.03;0.19;NX
K1;37;11;OBIELAK Krzysztof;107;1.52;0.04;NX
K1;37;12;GOŚCIMSKA Bożena;161;2.28;0.05;NX
K1;37;13;LEPOROWSKI Bogusław;179;2.54;0.06;NX
K1;37;14;LISIECKI Henryk Marian;180;2.55;0.06;NX
K1;37;15;ŻUBERT Nikodem;190;2.70;0.06;NX
K1;38;1;BEGER Renata Lidia;3619;56.97;1.21;NX
K1;38;2;SULIMA Kazimierz Tadeusz;336;5.28;0.11;NX
K1;38;3;PILARZ Józef Walerian;611;9.61;0.20;NX
K1;38;4;GRABOWSKI Bogdan;312;4.91;0.10;NX
K1;38;5;STAROSTA Michał Waldemar;155;2.44;0.05;NX
K1;38;6;LISIECKI Leszek;171;2.69;0.06;NX
K1;38;7;ANDRZEJEWSKI Piotr;244;3.84;0.08;NX
K1;38;8;STATUCKI Henryk;112;1.76;0.04;NX
K1;38;9;KOMASA Urszula Wioleta;151;2.37;0.05;NX
K1;38;10;KWIATEK Angelina;258;4.06;0.09;NX
K1;38;11;KLARZYŃSKI Zbigniew;32;0.50;0.01;NX
K1;38;12;SEKUŁA Roksana;74;1.16;0.02;NX
K1;38;13;WAŁOWSKA Anna;112;1.76;0.04;NX
K1;38;14;KORYCKI Czesław;165;2.59;0.06;NX
K1;39;1;JARMOŁOWICZ-CHWIEDOROWICZ Tadeusz;854;31.81;0.19;NX
K1;39;2;TALAGA Maria, Anastazja;287;10.69;0.06;NX
K1;39;3;KULESZEWICZ Paweł;116;4.32;0.03;NX
K1;39;4;DZIWISZ Waldemar, Krzysztof;197;7.33;0.04;NX
K1;39;5;OLEJNIK Małgorzata;345;12.85;0.08;NX
K1;39;6;NEUMANN Maria;95;3.53;0.02;NX
K1;39;7;SMEKTAŁA Stanisław;76;2.83;0.02;NX
K1;39;8;MATYSIAK Dariusz;91;3.39;0.02;NX
K1;39;9;RADZIWONOWSKI Janusz, Tadeusz;50;1.86;0.01;NX
K1;39;10;TROJAKOWSKI Arkadiusz;53;1.97;0.01;NX
K1;39;11;GNATOWSKA Jolanta, Zofia;71;2.64;0.02;NX
K1;39;12;RZEPA Bernard;52;1.93;0.01;NX
K1;39;14;SARNA Paweł;49;1.82;0.01;NX
K1;39;15;NEUMANN Monika, Kamila;50;1.86;0.01;NX
K1;39;16;RATAJCZAK Rafał, Adam;64;2.38;0.01;NX
K1;39;17;MILER Kazimierz;113;4.21;0.03;NX
K1;39;18;KOŚMIDER Dawid;98;3.65;0.02;NX
K1;40;1;LEPPER Andrzej Zbigniew;8459;81.02;3.43;NX
K1;40;2;ŁĄCZNY Jan;470;4.50;0.19;NX
K1;40;3;DANIELEWICZ Marian;301;2.88;0.12;NX
K1;40;4;BUCHAJCZYK Małgorzata Grażyna;349;3.34;0.14;NX
K1;40;5;WILCZEWSKA-JAKÓB Aneta Magdalena;56;0.53;0.02;NX
K1;40;6;CHRZANOWSKI Roman;131;1.25;0.05;NX
K1;40;7;SOŁTYSIK Stefan;76;0.72;0.03;NX
K1;40;8;OLSZEWICZ Stanisław;118;1.13;0.05;NX
K1;40;9;SKWAREK Wojciech Andrzej;46;0.44;0.02;NX
K1;40;10;LEWCZUK Sebastian;90;0.86;0.04;NX
K1;40;11;KOMAR Stanisław;40;0.38;0.02;NX
K1;40;12;MOJSA Stanisław;19;0.18;0.01;NX
K1;40;13;KOCHANOWSKI Marek;67;0.64;0.03;NX
K1;40;14;UCIŃSKI Marek Eugeniusz;36;0.34;0.01;NX
K1;40;15;ZBORALSKI Andrzej Marek;118;1.13;0.05;NX
K1;40;16;ŁOJKO Dominika;64;0.61;0.03;NX
K1;41;1;PISKORSKI Mateusz Andrzej;2808;39.27;0.64;NX
K1;41;2;KOCHAŃSKA Teresa Grażyna;749;10.47;0.17;NX
K1;41;3;PACZKOWSKI Piotr;399;5.58;0.09;NX
K1;41;4;HATŁAS Andrzej;342;4.78;0.08;NX
K1;41;5;NOWAKOWSKI Paweł;282;3.94;0.06;NX
K1;41;6;PILECKA Elżbieta;407;5.69;0.09;NX
K1;41;7;CERANKA Mieczysław Sławomir;122;1.70;0.03;NX
K1;41;8;WIŚNIEWSKI Andrzej;247;3.45;0.06;NX
K1;41;9;BIEŁOWIEC Zdzisław;85;1.18;0.02;NX
K1;41;10;KAPITANIEC Ewa Mirosława;146;2.04;0.03;NX
K1;41;11;GUZIKOWSKI Tadeusz Feliks;87;1.21;0.02;NX
K1;41;12;GIERA Zbigniew Andrzej;116;1.62;0.03;NX
