komitet;okręg;numer;kandydat;glosy;proc.lista;proc.all;wynik
K5;19;12;GAJC Andrzej Tadeusz;205;1.15;0.03;NX
K5;19;13;DOMAGAŁA Marcin Piotr;360;2.02;0.05;NX
K5;19;14;TALKOWSKI Edward Ferdynand;68;0.38;0.01;NX
K5;19;15;ZALEWSKA Janina;409;2.30;0.05;NX
K5;19;16;PLUTA Mirosław;249;1.40;0.03;NX
K5;19;17;WASILEWSKI Szymon Zbigniew;248;1.39;0.03;NX
K5;19;18;BRZEZIŃSKI Mieczysław;242;1.36;0.03;NX
K5;19;19;DĄBROWSKA Barbara;376;2.11;0.05;NX
K5;19;20;MACIAŁEK Wojciech;234;1.31;0.03;NX
K5;19;21;JASIŃSKA Bożena;323;1.81;0.04;NX
K5;19;22;WAGNER Elżbieta Jadwiga;297;1.67;0.04;NX
K5;19;23;CHOIŃSKI Janusz;172;0.96;0.02;NX
K5;19;24;MICHNOWSKI Mirosław Jan;90;0.50;0.01;NX
K5;19;25;JAROŃCZYK Joanna Krystyna;107;0.60;0.01;NX
K5;19;26;BRAMOWICZ Jolanta Małgorzata;135;0.75;0.02;NX
K5;19;27;SILSKI Sebastian;89;0.50;0.01;NX
K5;19;28;DOMINIK Krzysztof Oktawian;133;0.74;0.02;NX
K5;19;29;KRZEMIEŃ Tadeusz Piotr;99;0.55;0.01;NX
K5;19;30;ROWICKI Janusz;164;0.92;0.02;NX
K5;19;31;LEŃSKI Jerzy;70;0.39;0.01;NX
K5;19;32;GOCŁOWSKI Józef;155;0.87;0.02;NX
K5;19;33;RYBAK Grzegorz Andrzej;546;3.07;0.07;NX
K5;19;34;ORZECHOWSKI Krzysztof Jerzy;276;1.55;0.04;NX
K5;19;35;SUNDMANN Sylwia Mirosława;50;0.28;0.01;NX
K5;19;36;KASPER Jerzy;74;0.41;0.01;NX
K5;19;37;JAGIEŁŁO January Wiktor;574;3.22;0.08;NX
K5;19;38;POTOCKA-GRUSZKA Ewa Wiesława;563;3.16;0.07;NX
K5;20;1;SIKORA Krzysztof Ryszard;5695;24.46;1.79;PX
K5;20;2;KALATA Anna;5513;23.68;1.74;NX
K5;20;3;SZYMAŃSKI Grzegorz Jan;2263;9.72;0.71;NX
K5;20;4;OSTROWSKA Agnieszka;1777;7.63;0.56;NX
K5;20;5;BADOWSKA-BYSZYŃSKA Edwarda Anna;447;1.92;0.14;NX
K5;20;6;FILIPOWICZ Mirosław;1397;6.00;0.44;NX
K5;20;7;KOŁAKOWSKI Janusz Andrzej;846;3.63;0.27;NX
K5;20;8;KALIŃSKI Marcin;667;2.86;0.21;NX
K5;20;9;KRASNODĘBSKA Monika;600;2.57;0.19;NX
K5;20;10;SZCZEPANIAK Stanisław Aleksander;524;2.25;0.17;NX
K5;20;11;KAMIŃSKI Radosław;660;2.83;0.21;NX
K5;20;12;SZYDLIK Sebastian;201;0.86;0.06;NX
K5;20;13;GODLEWSKI Ryszard Józef;444;1.90;0.14;NX
K5;20;14;BUZA Józef Kazimierz;334;1.43;0.11;NX
K5;20;15;BRAMOWICZ Marek;304;1.30;0.10;NX
K5;20;16;GRABAREK-MIESZCZYŃSKA Monika;271;1.16;0.09;NX
K5;20;17;SUNDMANN Sławomir;58;0.24;0.02;NX
K5;20;18;MARKOWSKA Teresa Melania;294;1.26;0.09;NX
K5;20;19;DULIŃSKI Cezary;131;0.56;0.04;NX
K5;20;20;CHOIŃSKA Janina Wiktoria;322;1.38;0.10;NX
K5;20;21;TRĘBICKI Leszek Józef;155;0.66;0.05;NX
K5;20;22;ZADROGA Sławomir Marek;373;1.60;0.12;NX
K5;21;1;STĘPKOWSKI Józef;8714;30.85;3.27;PX
K5;21;2;NIESPODZIANY Jan Włodzimierz;1403;4.96;0.53;NX
K5;21;3;LEWANDOWSKA Sandra Magdalena;5215;18.46;1.95;PX
K5;21;4;WORKIEWICZ Marek;760;2.69;0.28;NX
K5;21;5;MROCZEK Joanna;1554;5.50;0.58;NX
K5;21;6;KOSOWSKI Henryk Paweł;1821;6.44;0.68;NX
K5;21;7;SYREK Bogdan Alojzy;976;3.45;0.37;NX
K5;21;8;JUNG Stanisława Janina;1620;5.73;0.61;NX
K5;21;9;MILUĆ Przemysław Wojciech;286;1.01;0.11;NX
K5;21;10;HERBUT Stanisław;646;2.28;0.24;NX
K5;21;11;KESLER Marek Mieczysław;301;1.06;0.11;NX
K5;21;12;RYL Grzegorz;569;2.01;0.21;NX
K5;21;13;ROMAN Iwona Ewa;422;1.49;0.16;NX
K5;21;14;ŚMIDODA Sławomir Krzysztof;180;0.63;0.07;NX
K5;21;15;BENSZ Jadwiga Celina;470;1.66;0.18;NX
K5;21;16;KLIMKÓW Jan Janusz;2646;9.36;0.99;NX
K5;21;17;FREJLICH Kamil;661;2.34;0.25;NX
K5;22;1;MAKSYMIUK Janusz Roman;7384;22.83;2.70;PX
K5;22;2;TOMCZYK Zbigniew Antoni;3001;9.27;1.10;NX
K5;22;3;LIS Alicja Bronisława;5736;17.73;2.10;NX
K5;22;4;LONC Zbigniew;1150;3.55;0.42;NX
K5;22;5;ZACHWIEJ Elżbieta Janina;825;2.55;0.30;NX
K5;22;6;ZAGÓRSKI Jerzy;3090;9.55;1.13;NX
K5;22;7;NOWAK Zuzanna Maria;1580;4.88;0.58;NX
K5;22;8;PIKUTA Mieczysław;540;1.66;0.20;NX
K5;22;9;WOŚ Stanisław;1663;5.14;0.61;NX
K5;22;10;WŁODYKA Janina Krystyna;766;2.36;0.28;NX
K5;22;11;DARŁAK Magdalena;365;1.12;0.13;NX
K5;22;12;KUBIT Zbigniew;1089;3.36;0.40;NX
K5;22;13;ZACHWIEJ Wiesław Stanisław;192;0.59;0.07;NX
K5;22;14;SZAŁAJKO Stanisław Michał;1571;4.85;0.57;NX
K5;22;15;JANUSZKIEWICZ Jerzy Marian;1491;4.61;0.55;NX
K5;22;16;BARTMAN Lucjan;339;1.04;0.12;NX
K5;22;17;BONDA Łukasz Marcin;1557;4.81;0.57;NX
K5;23;1;ZBYROWSKA Maria;12171;38.26;3.02;PX
K5;23;2;TUDEREK Grzegorz;3981;12.51;0.99;NX
K5;23;3;ROCHECKI Kazimierz;2458;7.72;0.61;NX
K5;23;4;SKARBEK Zygmunt;1388;4.36;0.34;NX
K5;23;5;BŁAŻKOWSKI Wiesław;694;2.18;0.17;NX
K5;23;6;SMULSKI Robert;561;1.76;0.14;NX
K5;23;7;WALCZYK Adam;902;2.83;0.22;NX
K5;23;8;BŁAŻKOWSKA Edyta;722;2.26;0.18;NX
K5;23;9;WIKIERA Bogdan;379;1.19;0.09;NX
K5;23;10;PUKA Roman;465;1.46;0.12;NX
K5;23;11;REJNIAK Kazimierz;502;1.57;0.12;NX
K5;23;12;BŁAŻKOWSKA Małgorzata;493;1.54;0.12;NX
K5;23;13;TYMIŃSKI Grzegorz;645;2.02;0.16;NX
K5;23;14;KRAWCZYK Józef;730;2.29;0.18;NX
K5;23;15;TUREK Aneta;691;2.17;0.17;NX
K5;23;16;NOWAK Renata;594;1.86;0.15;NX
K5;23;17;PARYS Zdzisław;315;0.99;0.08;NX
K5;23;18;REBUŚ Arkadiusz;103;0.32;0.03;NX
K5;23;19;NOWAK Henryk;442;1.38;0.11;NX
K5;23;20;WILK Jacek;393;1.23;0.10;NX
K5;23;21;RZESZUTEK Eugeniusz;498;1.56;0.12;NX
K5;23;22;BURY Sławomir;1600;5.03;0.40;NX
K5;23;23;MUSAK Piotr;66;0.20;0.02;NX
K5;23;24;GĄSIOR Jan;190;0.59;0.05;NX
K5;23;25;GĄSKA Wiesław;120;0.37;0.03;NX
K5;23;26;OŚMAK Grzegorz;42;0.13;0.01;NX
K5;23;27;BŁACHUT Piotr;80;0.25;0.02;NX
K5;23;28;MAGDA Michał;217;0.68;0.05;NX
K5;23;29;SMYK Zdzisława;365;1.14;0.09;NX
K5;24;1;WIŚNIOWSKA Genowefa;10670;25.40;3.09;PX
K5;24;2;GAN Tomasz Edward;2884;6.86;0.83;NX
K5;24;3;WÓJCIK Janusz;4236;10.08;1.23;PX
K5;24;4;ROGALA Krzysztof;797;1.89;0.23;NX
K5;24;5;CHMIELEWSKI Andrzej Eugeniusz;3081;7.33;0.89;NX
K5;24;6;ZACH Barbara;929;2.21;0.27;NX
K5;24;7;GAWRYLUK Mikołaj;2603;6.19;0.75;NX
K5;24;8;AKRITIDIS Pavlos;415;0.98;0.12;NX
K5;24;9;STASIÓW Tadeusz;199;0.47;0.06;NX
K5;24;10;FIERTEK Józef;1606;3.82;0.46;NX
K5;24;11;ROSZCZYC Krystyna;295;0.70;0.09;NX
K5;24;12;MIECZKOWSKI Mariusz;1306;3.10;0.38;NX
K5;24;13;SOROKIN Marek;566;1.34;0.16;NX
K5;24;14;BĄCZEK Jerzy;915;2.17;0.26;NX
K5;24;15;KLEPADŁO Roman;1859;4.42;0.54;NX
K5;24;16;KORYTKOWSKI Kazimierz;820;1.95;0.24;NX
K5;24;17;BIAŁY Leszek;653;1.55;0.19;NX
K5;24;18;LIS Marek;1025;2.44;0.30;NX
K5;24;19;ŚWIĘCKA Agata;901;2.14;0.26;NX
K5;24;20;ANDRUSZKIEWICZ Grzegorz;737;1.75;0.21;NX
K5;24;21;DĄBROWSKI Wacław;657;1.56;0.19;NX
K5;24;22;WESOŁOWSKA Agnieszka Beata;556;1.32;0.16;NX
K5;24;23;SADOWSKI Tadeusz;782;1.86;0.23;NX
K5;24;24;KOZŁOWSKI Józef Krzysztof;692;1.64;0.20;NX
K5;24;25;PIÓRKOWSKI Jan;239;0.56;0.07;NX
K5;24;26;SNARSKI Józef Tadeusz;555;1.32;0.16;NX
K5;24;27;BOGUSŁAWSKI Mariusz;179;0.42;0.05;NX
K5;24;28;JABŁOŃSKA Ewa Scholastyka;607;1.44;0.18;NX
K5;24;29;KRYŃSKI Marek;1232;2.93;0.36;NX
K5;25;1;HOJARSKA Danuta;10155;43.34;2.92;PX
K5;25;2;KAMIŃSKI Kazimierz;2592;11.06;0.74;NX
K5;25;3;PUSTKOWSKI Sławomir;1204;5.13;0.35;NX
K5;25;4;KOLOR Tadeusz;1006;4.29;0.29;NX
K5;25;5;KROKOSZ Zbigniew Stanisław;736;3.14;0.21;NX
K5;25;6;SYKAŁA Janusz;396;1.69;0.11;NX
K5;25;7;FIGIEL Katarzyna;619;2.64;0.18;NX
K5;25;8;BODAK Jan;608;2.59;0.17;NX
K5;25;9;MISIEWICZ Ryszard;433;1.84;0.12;NX
K5;25;10;WYSOCKA Katarzyna;779;3.32;0.22;NX
K5;25;11;JABŁONKA Kazimierz;662;2.82;0.19;NX
K5;25;12;STASZEWSKI Dariusz Edward;340;1.45;0.10;NX
K5;25;13;RASZEJA Beata Elżbieta;374;1.59;0.11;NX
K5;25;14;CHARLIŃSKI Marek;288;1.22;0.08;NX
K5;25;15;RÓŻAŃSKI Jan;631;2.69;0.18;NX
K5;25;16;BEDNARSKI Zbigniew Jerzy;256;1.09;0.07;NX
K5;25;17;SEŃ Teresa Antonina;103;0.43;0.03;NX
K5;25;18;FRANKOWSKA Hanna Stefania;167;0.71;0.05;NX
K5;25;19;ZAKRZEWSKI Wiesław Tadeusz;257;1.09;0.07;NX
K5;25;20;ZIĘTEK Ewa Barbara;339;1.44;0.10;NX
K5;25;21;SMOLIŃSKI Andrzej;276;1.17;0.08;NX
K5;25;22;MASALON Michał;57;0.24;0.02;NX
K5;25;23;OTTA Katarzyna Jadwiga;327;1.39;0.09;NX
K5;25;24;OSTROWSKA Kazimiera Teresa;824;3.51;0.24;NX
K5;26;1;WOSZCZEROWICZ Lech;5987;17.28;1.62;PX
K5;26;2;BŁASZKOWSKA Barbara Maria;3981;11.49;1.08;NX
K5;26;3;ŻURAWSKI Wiesław Piotr;2225;6.42;0.60;NX
K5;26;4;PODLEWSKI Stanisław Zbigniew;1812;5.23;0.49;NX
K5;26;5;TERLECKI Witold Aleksander;1717;4.95;0.47;NX
K5;26;6;LABUDA Maria Barbara;3820;11.02;1.04;NX
K5;26;7;GALIŃSKI Janusz Adam;1606;4.63;0.44;NX
K5;26;8;GROENWALD Jacek Andrzej;667;1.92;0.18;NX
K5;26;9;SAKOWICZ Józef Zdzisław;661;1.90;0.18;NX
K5;26;10;SZREDER Leopold;1576;4.54;0.43;NX
K5;26;11;WOLF-SOBIERALSKA Bożena Katarzyna;617;1.78;0.17;NX
K5;26;12;ŻERNIK Iwona Barbara;442;1.27;0.12;NX
K5;26;13;MARSZAŁKOWSKI Andrzej Franciszek;643;1.85;0.17;NX
K5;26;14;PUŹNIAK Danuta Maria;460;1.32;0.12;NX
K5;26;15;RUDNY Stanisław;460;1.32;0.12;NX
K5;26;16;ŻABIŃSKI Michał Justyn;625;1.80;0.17;NX
K5;26;17;LEPAK Stefan Jan;1387;4.00;0.38;NX
K5;26;18;KLEIN Jerzy Mieczysław;1381;3.98;0.37;NX
K5;26;19;WOŹNIAK Wiktor;901;2.60;0.24;NX
K5;26;20;JAGIELSKA Bernadeta Halina;453;1.30;0.12;NX
K5;26;21;MALESZKA Jerzy Zbigniew;116;0.33;0.03;NX
K5;26;22;MEJZEL Alina Iwona;157;0.45;0.04;NX
K5;26;23;STUKAN Stanisław;201;0.58;0.05;NX
K5;26;24;PAWŁOWSKI Jerzy Jan;986;2.84;0.27;NX
K5;26;25;ADAMCZYK Jerzy;663;1.91;0.18;NX
K5;26;26;KURECKI Tadeusz Maksymilian;82;0.23;0.02;NX
K5;26;27;BEREZOWSKI Zdzisław Józef;190;0.54;0.05;NX
K5;26;28;RICHERT Wiesława;829;2.39;0.22;NX
K5;27;1;KOZAK Dariusz;5935;35.70;2.36;NX
K5;27;2;MŁYNARCZYK Irena Stefania;1923;11.56;0.76;NX
K5;27;4;ZAJĄC Henryk;1849;11.12;0.73;NX
K5;27;5;LACH Stanisław Jan;1952;11.74;0.77;NX
K5;27;6;WALAS Krystyna;1193;7.17;0.47;NX
K5;27;8;KUMALA Stefan;312;1.87;0.12;NX
K5;27;9;ZATOŃ Leszek Eugeniusz;183;1.10;0.07;NX
K5;27;10;UCHYŁA Katarzyna;653;3.92;0.26;NX
K5;27;11;DUMNIEC Tadeusz;276;1.66;0.11;NX
K5;27;12;PISZCZEK Radosław Józef;473;2.84;0.19;NX
K5;28;1;GRZESIK Andrzej Marek;9501;37.79;5.19;PX
K5;28;2;GRABOWSKI Marek Ludwik;3595;14.29;1.96;NX
K5;28;3;KOŁEK Grzegorz Marcin;1142;4.54;0.62;NX
K5;28;4;KUBAT Krzysztof Piotr;3178;12.64;1.73;NX
K5;28;5;ORZEŁ Ewelina Monika;2594;10.31;1.42;NX
K5;28;6;LESZCZYK Krzysztof Zygmunt;465;1.84;0.25;NX
K5;28;7;ZARYCHTA Wiesław Antoni;883;3.51;0.48;NX
K5;28;8;NIENARTOWICZ Piotr;512;2.03;0.28;NX
K5;28;9;KUCZYŃSKA Beata Grażyna;836;3.32;0.46;NX
K5;28;10;REMBISZEWSKI Jerzy Janusz;293;1.16;0.16;NX
K5;28;11;DŁUBAK Wiesław Marian;190;0.75;0.10;NX
K5;28;12;ZAGRODNIK Robert Zygmunt;234;0.93;0.13;NX
K5;28;13;SIKORA Patrycja Monika;708;2.81;0.39;NX
K5;28;14;KIERAT Jan Marian;1010;4.01;0.55;NX
K5;29;1;MORIC Rajmund Klemens;3091;19.16;1.33;PX
K5;29;2;MICHALAK Aldona;2061;12.77;0.89;NX
K5;29;3;ODLANICKI-POCZOBUTT Tadeusz Marcin;690;4.27;0.30;NX
K5;29;4;GWÓŹDŹ Rafał Marek;845;5.23;0.36;NX
K5;29;5;BUDKA Józef;997;6.18;0.43;NX
K5;29;6;MAZUR Mieczysław;1264;7.83;0.55;NX
K5;29;7;BIENIEK Marek Janusz;876;5.43;0.38;NX
K5;29;8;NOGA Antoni Stanisław;534;3.31;0.23;NX
K5;29;9;WYSOCKA Krystyna Teresa;1295;8.02;0.56;NX
K5;29;10;BEDNARCZYK Henryk Jerzy;648;4.01;0.28;NX
K5;29;11;GIERZOK Stefan Jerzy;307;1.90;0.13;NX
K5;29;12;LESZCZYŃSKI Krzysztof Leszek;532;3.29;0.23;NX
K5;29;13;PAWLAK Fabian Sebastian;699;4.33;0.30;NX
K5;29;14;KOSTECKA Urszula Teresa;500;3.09;0.22;NX
K5;29;15;SOMMER Tomasz Henryk;400;2.47;0.17;NX
K5;29;16;MALIK Zdzisław;268;1.66;0.12;NX
K5;29;17;KUTYBA Witold Stanisław;179;1.10;0.08;NX
K5;29;18;GEBLER Marek Sylwester;122;0.75;0.05;NX
K5;29;19;LICHWA Zbigniew;822;5.09;0.36;NX
K5;30;1;NOWAK Jerzy Wojciech;5767;33.58;2.57;NX
K5;30;2;RYNKUN-WERNER Robert Cezary;622;3.62;0.28;NX
K5;30;3;CZERWIŃSKI Leszek Andrzej;1793;10.44;0.80;NX
K5;30;4;PAJĄK Kornel;2231;12.99;0.99;NX
K5;30;5;WIŚNIEWSKI Stefan;1033;6.01;0.46;NX
K5;30;6;CIEMIĘGA Marian;954;5.55;0.42;NX
K5;30;7;ZAWIŚLAK Janina;768;4.47;0.34;NX
K5;30;8;MICHOŃ Paweł Waldemar;311;1.81;0.14;NX
K5;30;9;JEKIEŁEK Jerzy;269;1.56;0.12;NX
K5;30;10;WIŚNIOWIECKA Maria;1119;6.51;0.50;NX
K5;30;11;TROJNIAK Jan;143;0.83;0.06;NX
K5;30;12;PIENIAK Bogdan Dariusz;242;1.40;0.11;NX
K5;30;13;STASIK Nikodem;617;3.59;0.27;NX
K5;30;14;BIENIEK Arkadiusz;1301;7.57;0.58;NX
K5;31;1;WĘDRYCHOWICZ Lech;4275;24.88;1.29;NX
K5;31;2;MIKA Henryk Rudolf;1669;9.71;0.50;NX
K5;31;3;GOLAN Mirosław Kazimierz;694;4.04;0.21;NX
K5;31;4;KORCZYŃSKA-NIEDŹWIEDŹ Katarzyna Anna;1150;6.69;0.35;NX
K5;31;5;WALDA Tomasz;513;2.98;0.15;NX
K5;31;6;KANDORA Jan Henryk;821;4.77;0.25;NX
K5;31;7;DURAZIŃSKI Feliks Leon;523;3.04;0.16;NX
K5;31;8;JANIK Mariusz;1073;6.24;0.32;NX
K5;31;9;KLOSE-RACZYŃSKA Ilona Jadwiga;552;3.21;0.17;NX
K5;31;10;ZIENIEWSKI Andrzej;520;3.02;0.16;NX
K5;31;11;LUBCZAK Romuald Jerzy;320;1.86;0.10;NX
K5;31;12;SANDELEWSKI Maciej;218;1.26;0.07;NX
K5;31;13;WITKOWSKI Grzegorz;582;3.38;0.18;NX
K5;31;14;DYGAS Zygmunt Wacław;320;1.86;0.10;NX
K5;31;15;KRUPA Beata;1285;7.48;0.39;NX
K5;31;16;CZERNIAK Ireneusz;174;1.01;0.05;NX
K5;31;17;WRONKOWSKI Ryszard Benedykt;159;0.92;0.05;NX
K5;31;18;WŁUDARCZYK Barbara Janina;284;1.65;0.09;NX
K5;31;19;WIELUŃSKI Józef Adam;151;0.87;0.05;NX
K5;31;20;WAWRO Krzysztof Ryszard;535;3.11;0.16;NX
K5;31;21;DERA Leon Piotr;303;1.76;0.09;NX
K5;31;22;MYNARSKI Marek Franciszek;170;0.98;0.05;NX
K5;31;23;ZIEMIANOWICZ Jadwiga;328;1.90;0.10;NX
K5;31;24;PARZYCH Stanisław Henryk;558;3.24;0.17;NX
K5;33;1;OLEJNIK Małgorzata Dorota;12398;19.72;3.40;PX
K5;33;2;CEPIL Józef;10526;16.74;2.89;PX
K5;33;3;WIĘCH Małgorzata;4496;7.15;1.23;NX
K5;33;4;SUŁEK Leszek;7590;12.07;2.08;PX
K5;33;5;WITKOWSKA Bożena Dorota;1929;3.06;0.53;NX
K5;33;6;SŁOWIK Zdzisław;1858;2.95;0.51;NX
K5;33;7;KUBICKA Zofia Lucyna;2195;3.49;0.60;NX
K5;33;8;PAŁGAN Robert Paweł;881;1.40;0.24;NX
K5;33;9;KACZORUK Stanisław;941;1.49;0.26;NX
K5;33;10;GROSS Norbert Krzysztof;1650;2.62;0.45;NX
K5;33;11;WAJS-URBAN Wioletta Ewa;1348;2.14;0.37;NX
K5;33;12;MUSIAŁ Stefan;1660;2.64;0.46;NX
K5;33;13;DUDA Józef;3337;5.30;0.91;NX
K5;33;14;OSIŃSKI Bogusław Jacek;725;1.15;0.20;NX
K5;33;15;STRYCHALSKI Paweł;1530;2.43;0.42;NX
K5;33;16;ADAMCZAK Józef;1371;2.18;0.38;NX
K5;33;17;BAWÓŁ Anna Mariola;460;0.73;0.13;NX
K5;33;18;JACH Stanisław;1016;1.61;0.28;NX
K5;33;19;JELONEK Jan Adam;852;1.35;0.23;NX
K5;33;20;WÓJCIK Mirosław;987;1.57;0.27;NX
K5;33;21;STANISŁAWSKA Wanda Teresa;334;0.53;0.09;NX
K5;33;22;TOMASZEWSKA Edyta;637;1.01;0.17;NX
K5;33;23;TOMASZEWSKI Marek Jarosław;308;0.49;0.08;NX
K5;33;24;ŁEBEK Robert;513;0.81;0.14;NX
K5;33;25;BURAS Janusz;963;1.53;0.26;NX
K5;33;26;ŚLĘZAK Zbigniew;1315;2.09;0.36;NX
K5;33;27;DYRAGA Kazimierz;1031;1.64;0.28;NX
K5;34;1;ROCHNOWSKA Renata Maria;7411;25.20;4.46;PX
K5;34;2;OŁDAKOWSKI Adam;7488;25.46;4.50;PX
K5;34;3;MÜLLER Jerzy Tomasz;1330;4.52;0.80;NX
K5;34;4;CIEŚLAK Jan;2594;8.82;1.56;NX
K5;34;5;WINNICKI Edmund;2079;7.07;1.25;NX
K5;34;6;KŁOSOWSKI Piotr;1569;5.33;0.94;NX
K5;34;7;LITWIN Zbigniew;1334;4.53;0.80;NX
K5;34;8;RAPIOR-SIKORSKA Jadwiga;507;1.72;0.30;NX
K5;34;9;SZABŁOWIŃSKI Grzegorz;429;1.45;0.26;NX
K5;34;10;GRAJOSZEK Zbigniew;372;1.26;0.22;NX
K5;34;11;OPACKI Krzysztof;416;1.41;0.25;NX
K5;34;12;SADOWSKI Józef;1307;4.44;0.79;NX
K5;34;13;ZAJĄC Ryszard;1213;4.12;0.73;NX
K5;34;14;STAFIEJ Wiesław Aleksander;163;0.55;0.10;NX
K5;34;15;SEREJ Wiesława Agata;1192;4.05;0.72;NX
K5;35;1;ASZKIEŁOWICZ Mieczysław;5892;24.19;2.86;PX
K5;35;2;GUTOWSKA Ewa;3557;14.60;1.72;NX
K5;35;3;PRZYŁUCKI Edward;1556;6.39;0.75;NX
K5;35;4;WRÓBLEWSKI Kazimierz;2024;8.31;0.98;NX
K5;35;5;PLISZKA Eugeniusz;1065;4.37;0.52;NX
K5;35;6;MASIUL Krzysztof Franciszek;681;2.79;0.33;NX
K5;35;7;SYNOWCZYK Mariusz;1250;5.13;0.61;NX
K5;35;8;ELBRUDA Wiesław Tadeusz;428;1.75;0.21;NX
K5;35;9;KARWOWSKI Robert;1047;4.29;0.51;NX
K5;35;10;PASCHALSKA Franciszka Michalina;755;3.10;0.37;NX
K5;35;11;MAKOWIECKI Stanisław;604;2.48;0.29;NX
K5;35;12;PAWLIK Józef;848;3.48;0.41;NX
K5;35;13;MURAWSKI Janusz Jerzy;574;2.35;0.28;NX
K5;35;14;JANISZEWSKA Jolanta;758;3.11;0.37;NX
K5;35;15;RADZIWIŁŁOWICZ Bolesław;586;2.40;0.28;NX
K5;35;16;PAWŁOWICZ Krzysztof Jarosław;519;2.13;0.25;NX
K5;35;17;PIŁAT Tomasz;712;2.92;0.35;NX
K5;35;18;KOMAR Jan Michał;644;2.64;0.31;NX
K5;35;19;PERKOWSKA Agnieszka Aneta;849;3.48;0.41;NX
K5;36;1;DĘBICKI Tadeusz;10027;21.47;3.55;PX
K5;36;2;PTAK Bernard Adam;7023;15.04;2.49;PX
K5;36;3;JĘDRYCZKA Agnieszka Maria;4702;10.07;1.67;NX
K5;36;4;WOJTKOWIAK Tadeusz Józef;4401;9.42;1.56;NX
K5;36;5;ADAMCZAK Rafał Maciej;4439;9.50;1.57;NX
K5;36;6;NIEWIEŚ Sylwester;1931;4.13;0.68;NX
K5;36;7;IBRON Jacek Krzysztof;1939;4.15;0.69;NX
K5;36;8;KSIĄŻKIEWICZ Hubert;818;1.75;0.29;NX
K5;36;9;JURDECZKA Paweł;1450;3.10;0.51;NX
K5;36;10;NOWAK Krzysztof;2602;5.57;0.92;NX
K5;36;11;FANER Waldemar;623;1.33;0.22;NX
K5;36;12;CIERNIAK Stanisław;1194;2.55;0.42;NX
K5;36;13;RYBCZYŃSKI Józef Stanisław;499;1.06;0.18;NX
K5;36;14;JAKUBOWSKI Jacek Ryszard;772;1.65;0.27;NX
K5;36;15;URBAN Bronisław Kazimierz;599;1.28;0.21;NX
K5;36;16;RATAJCZAK Wanda Maria;1443;3.09;0.51;NX
K5;36;17;ZYBAŁA Benedykt Franciszek;375;0.80;0.13;NX
K5;36;18;MUSZYŃSKI Marek Kazimierz;510;1.09;0.18;NX
K5;36;19;JUSZCZAK Stanisław;1336;2.86;0.47;NX
K5;37;1;BUDNER Alfred;16075;35.61;7.37;PX
K5;37;2;PILARZ Józef;6083;13.47;2.79;PX
K5;37;3;BARTOCHA Edward;1966;4.35;0.90;NX
K5;37;4;KŁOPOTOWSKI Stanisław;2003;4.43;0.92;NX
K5;37;5;KOWALSKI Waldemar;2149;4.76;0.99;NX
K5;37;6;KUSIAK Tomasz;1377;3.05;0.63;NX
K5;37;7;KWIECIŃSKI Paweł;1389;3.07;0.64;NX
K5;37;8;RUCIŃSKI Andrzej;2366;5.24;1.09;PX
K5;37;9;GRABIAS-WINKLER Grażyna;1554;3.44;0.71;NX
K5;37;10;WŁODARCZAK Marian;1192;2.64;0.55;NX
K5;37;11;WAWRZYNIAK Radosław;931;2.06;0.43;NX
K5;37;12;LORENCKA Halina;1104;2.44;0.51;NX
K5;37;13;JANKOWSKI Zdzisław;1557;3.44;0.71;NX
K5;37;14;BEKALARSKI Ryszard;877;1.94;0.40;NX
K5;37;15;TOMCZAK Jan Krzysztof;1665;3.68;0.76;NX
K5;37;16;PORĘBA Bohdan;302;0.66;0.14;NX
K5;37;17;RUSIŁOWICZ Adam;448;0.99;0.21;NX
K5;37;18;DYMECKA Jolanta Małgorzata;2098;4.64;0.96;NX
K5;38;1;NOWAK Franciszek;6904;21.39;3.16;NX
K5;38;2;SULIMA Kazimierz Tadeusz;2048;6.34;0.94;NX
K5;38;3;SARNOWSKI Łukasz;1184;3.66;0.54;NX
K5;38;4;BEGER Renata Lidia;10537;32.65;4.82;PX
K5;38;5;KOCZOROWSKA Anna;3821;11.83;1.75;NX
K5;38;6;JUSZKIEWICZ Józef Witold;817;2.53;0.37;NX
K5;38;7;GRONOSTAJ Przemysław;976;3.02;0.45;NX
K5;38;8;JANKOWIAK Renata Ewa;1030;3.19;0.47;NX
K5;38;9;KELLER Julian Waldemar;599;1.85;0.27;NX
K5;38;10;LESZCZYŃSKI Krzysztof;571;1.76;0.26;NX
K5;38;11;ANDRZEJEWSKI Piotr;790;2.44;0.36;NX
K5;38;12;BIGOS Tomasz;1085;3.36;0.50;NX
K5;38;13;SIDOR Danuta Anna;457;1.41;0.21;NX
K5;38;14;JAKUBOWSKI Dariusz;563;1.74;0.26;NX
K5;38;15;WĄCHNICKI Zbigniew Józef;890;2.75;0.41;NX
K5;39;1;AUMILLER Andrzej Kordian;10389;59.61;3.40;NX
K5;39;2;ŻYTKOWSKI Andrzej;1809;10.38;0.59;NX
K5;39;3;KUBIŃSKI Wojciech;578;3.31;0.19;NX
K5;39;4;CIESIELSKI Marek;659;3.78;0.22;NX
K5;39;5;SMEKTAŁA Stanisław;271;1.55;0.09;NX
K5;39;6;NEUMANN Maria;649;3.72;0.21;NX
