okreg;komitet;numer;kandydat;url;glosy;procent;wynik
1;4;4;Lesiak Joanna;/cpr/sjm-1/pl/e390b371-0967-43b9-bc48-13a7fb1d9706.html;2841;0,83;NX
1;4;5;Moszczyński Przemysław;/cpr/sjm-1/pl/dedf55a0-9898-403a-9934-1f557e98ce14.html;1179;0,34;NX
1;4;6;Jokiel Grzegorz Marcin;/cpr/sjm-1/pl/332a5cb1-ea62-46ad-b375-499cb4526d5b.html;735;0,21;NX
1;4;7;Gajewski Jakub Marcin;/cpr/sjm-1/pl/59455e61-2d3c-4054-992b-94ca7794aca6.html;1859;0,54;NX
1;4;8;Kunecki Grzegorz Bartłomiej;/cpr/sjm-1/pl/c3a2d0fc-a514-4a70-b6fc-ab1495fa3cdd.html;1534;0,45;NX
1;4;9;Moskała Elżbieta Krystyna;/cpr/sjm-1/pl/241713b1-a369-4f62-bc7e-74b031e8c78f.html;776;0,23;NX
1;4;10;Wiszniewski Marcin Tomasz;/cpr/sjm-1/pl/45874479-efdf-406d-a37a-01c2e25f23e1.html;557;0,16;NX
1;4;11;Kaczałko Przemysław Jerzy;/cpr/sjm-1/pl/fc796d2e-8111-4dfd-aaca-9de92ea17ecc.html;579;0,17;NX
1;4;12;Sobiesiak Małgorzata;/cpr/sjm-1/pl/808f9d49-46b0-44db-9468-e61b0323afbc.html;1191;0,35;NX
1;4;13;Kirchner Sebastian Leszek;/cpr/sjm-1/pl/a16d0e2c-61ce-4b30-a2fa-99f19e322b61.html;324;0,09;NX
1;4;14;Szczepańska Ewa Katarzyna;/cpr/sjm-1/pl/0bf203ce-9715-4afa-b232-7330c1dd1dfa.html;1148;0,33;NX
1;4;15;Góra Jolanta Zofia;/cpr/sjm-1/pl/be6ea97b-3aef-45c9-b16f-e277695de78f.html;687;0,20;NX
1;4;16;Mażuchowski Tomasz;/cpr/sjm-1/pl/09cc4fe9-d43e-4acd-8999-30d0c293759c.html;278;0,08;NX
1;4;17;Pierzyńska Grażyna Maria;/cpr/sjm-1/pl/7c6c89ef-492b-48d3-8805-9a58ced28c4c.html;372;0,11;NX
1;4;18;Hajdamowicz Marzena;/cpr/sjm-1/pl/e0783701-ed45-4718-95dd-a98891b94029.html;508;0,15;NX
1;4;19;Zwolińska-Król Alfreda;/cpr/sjm-1/pl/6cfd574f-742d-4c31-b058-6255f171cd8f.html;670;0,19;NX
1;4;20;Graczyk Ewa Jadwiga;/cpr/sjm-1/pl/13ee5fbe-49b5-47fc-a8e4-5c25c54d6191.html;1095;0,32;NX
1;4;21;Czuchro Angelika Paulina;/cpr/sjm-1/pl/b6a6d875-519d-409e-93c6-10e7aede9e2b.html;1084;0,31;NX
1;4;22;Iskra Przemysław;/cpr/sjm-1/pl/19d0a4bd-4d65-4bd2-bf7a-ad20dd30acc7.html;886;0,26;NX
1;4;23;Jadach Mirosław Janusz;/cpr/sjm-1/pl/380d3892-c69c-4bfe-acb9-5695c93ccf89.html;1329;0,39;NX
1;5;1;Grala Leszek;/cpr/sjm-1/pl/905e1efb-3fa8-455d-ab37-972d481a4703.html;4326;1,26;NX
1;5;2;Pawlak Józef;/cpr/sjm-1/pl/a0a11e59-5578-491b-b131-06bbfefb93ea.html;2233;0,65;NX
1;5;3;Maćkała Tadeusz;/cpr/sjm-1/pl/1b022866-4f48-460b-8850-f132ead72db8.html;3181;0,92;NX
1;5;4;Zawis Sabina;/cpr/sjm-1/pl/bb55d034-2c67-458a-b274-6bab21c1aec5.html;886;0,26;NX
1;5;5;Zawierucha Stefan Adam;/cpr/sjm-1/pl/97febab2-c1f8-4b5e-bac3-f1ed26d25a2a.html;603;0,18;NX
1;5;6;Bernacki Zenon;/cpr/sjm-1/pl/245ea3a1-5277-44c7-bc6e-4aa2f8f17fe7.html;605;0,18;NX
1;5;7;Kaźmierczak-Wojtasiewicz Ewa Aldona;/cpr/sjm-1/pl/4c28ab10-9166-40ef-a9b4-66981ebda2e5.html;432;0,13;NX
1;5;8;Gronowski Waldemar Ireneusz;/cpr/sjm-1/pl/d961a67a-2ee6-4999-9304-d2b6fc48fac0.html;223;0,06;NX
1;5;9;Litwin Czesław;/cpr/sjm-1/pl/f3fc3641-d4fc-42c7-b35f-eaeef3efd27c.html;333;0,10;NX
1;5;10;Kuty Roman Andrzej;/cpr/sjm-1/pl/f86c5310-e800-4382-8eb8-1c577781bb14.html;569;0,17;NX
1;5;11;Wrona Maria;/cpr/sjm-1/pl/ea796dc1-bab4-466f-a8c2-1cd4acba3263.html;457;0,13;NX
1;5;12;Huk Kazimierz;/cpr/sjm-1/pl/ce71754f-90d2-4eca-aaa7-46a58ef7d34f.html;518;0,15;NX
1;5;13;Hasiuk Jan Dominik;/cpr/sjm-1/pl/6caa952d-914b-41be-a99d-4f886e867593.html;474;0,14;NX
1;5;14;Jarmułowicz Lidia Maria;/cpr/sjm-1/pl/931cb927-64c0-41d8-855d-526fcbe4f245.html;215;0,06;NX
1;5;15;Krosnowski Roman Piotr;/cpr/sjm-1/pl/c4327dda-4d06-43ce-89fc-6bb2a244fd3e.html;134;0,04;NX
1;5;16;Mikołajczyk Mariusz Piotr;/cpr/sjm-1/pl/d5811b24-54eb-470c-a69c-7a6abd583854.html;234;0,07;NX
1;5;18;Sasiela Michał;/cpr/sjm-1/pl/e9d2efe7-6952-444b-b80d-4356b298f4ff.html;156;0,05;NX
1;5;19;Wiśniewska Bożena;/cpr/sjm-1/pl/4523243d-0ff0-4886-a316-2e2ea3c6f52b.html;285;0,08;NX
1;5;20;Kaczyńska Marcelina;/cpr/sjm-1/pl/7f5daa27-95e2-479e-bf88-da71e7a26bec.html;431;0,13;NX
1;5;21;Klimek Kazimierz Sławomir;/cpr/sjm-1/pl/c609be32-2207-42d7-894e-900db00f3845.html;400;0,12;NX
1;5;22;Leszczyńska Ryszarda Zofia;/cpr/sjm-1/pl/5b29282a-1fff-4c0a-98cd-f6966779dc67.html;223;0,06;NX
1;5;23;Liszka Grażyna;/cpr/sjm-1/pl/7f283a5f-c86c-414b-97ce-e5d1d64f6f14.html;342;0,10;NX
1;5;24;Zatchiej Zenon;/cpr/sjm-1/pl/c9ed2cd0-8549-4cc4-9917-0eec91595a41.html;628;0,18;NX
1;6;1;Kosela Patryk;/cpr/sjm-1/pl/0bb743d2-b1f4-4df8-af63-6e7d2104bc84.html;509;0,15;NX
1;6;2;Jędraszko Janusz;/cpr/sjm-1/pl/911824f1-e55d-4894-a6aa-f735f27a3004.html;236;0,07;NX
1;6;3;Kwiatkowska Izabela Kamila;/cpr/sjm-1/pl/d9aa7790-485c-4969-993c-367b2c93a7da.html;266;0,08;NX
1;6;4;Paździor Emilia Katarzyna;/cpr/sjm-1/pl/71ce4295-7cc5-43ad-9584-04102756d4fb.html;90;0,03;NX
1;6;5;Kisielewicz Elwira Ewelina;/cpr/sjm-1/pl/6a1b0d78-15dd-427d-a1d4-3b40eb5543f5.html;81;0,02;NX
1;6;6;Dembowski Mariusz Jacek;/cpr/sjm-1/pl/f6b4e276-6bf7-4843-adc7-d07718f735e0.html;66;0,02;NX
1;6;7;Adamek Adam Jakub;/cpr/sjm-1/pl/48076862-0a10-49b9-9182-ec211d178c2c.html;132;0,04;NX
1;6;8;Procek Agnieszka Magdalena;/cpr/sjm-1/pl/bb53207b-ea88-4315-a029-80a0a992be97.html;50;0,01;NX
1;6;9;Okrzesik Wojciech Andrzej;/cpr/sjm-1/pl/67fd926d-9cde-445a-96d9-2f4bfbf5a592.html;26;0,01;NX
1;6;10;Dembowska Katarzyna Maria;/cpr/sjm-1/pl/e5415074-0da2-4492-b050-6c4449b8d10c.html;62;0,02;NX
1;6;11;Linkiewicz Damian Łukasz;/cpr/sjm-1/pl/dcc704aa-8bef-4ab8-a628-6c836634c802.html;34;0,01;NX
1;6;12;Dębski Marek Krzysztof;/cpr/sjm-1/pl/35412728-1672-4633-aa68-76ae43751df3.html;58;0,02;NX
1;6;13;Skorża Krystyna;/cpr/sjm-1/pl/ce67036a-9451-4156-84b3-baae5e9eff7d.html;72;0,02;NX
1;6;14;Buc Stanisław;/cpr/sjm-1/pl/c8dcb2dc-b8a3-4a92-8563-f50fe24954d1.html;74;0,02;NX
1;6;15;Krajewska Magdalena Katarzyna;/cpr/sjm-1/pl/e4287a65-4f7e-44c3-ada0-8452d4b84b3a.html;97;0,03;NX
1;6;16;Mandrysz Leszek;/cpr/sjm-1/pl/9257b92e-4be5-45b6-b8e5-893562eba7e5.html;17;0,00;NX
1;6;17;Kotański Seweryn Jerzy;/cpr/sjm-1/pl/3106f899-f4d8-4333-a360-feb509499e1e.html;80;0,02;NX
1;6;18;Strychacz Joanna;/cpr/sjm-1/pl/e74c13f1-5a21-4a62-a508-35d0bec8bbce.html;200;0,06;NX
1;7;1;Schetyna Grzegorz Juliusz;/cpr/sjm-1/pl/266499fb-d2d2-4a1e-8ab5-70e209022b86.html;67670;19,66;PX
1;7;2;Drozd Ewa;/cpr/sjm-1/pl/fafe985b-e5a4-4bbe-8f61-faf7026020d7.html;14205;4,13;PX
1;7;3;Wojnarowski Norbert Ryszard;/cpr/sjm-1/pl/95748277-69b0-428e-a98c-d3e87218611f.html;5981;1,74;PX
1;7;4;Czernow Zofia;/cpr/sjm-1/pl/4ad3fcbd-6482-4122-b976-4f44b4c69492.html;7740;2,25;PX
1;7;5;Brodniak Roman Marek;/cpr/sjm-1/pl/5009f0b2-097d-445f-811b-706ef0804ac8.html;5688;1,65;NX
1;7;6;Kropiwnicki Robert;/cpr/sjm-1/pl/b0596181-bdec-4f27-bcbe-8466168e484e.html;6029;1,75;PX
1;7;7;Krawczyk Iwona Małgorzata;/cpr/sjm-1/pl/e414f0b6-116e-4720-84df-2a822ad01052.html;5682;1,65;NX
1;7;8;Kwaśniewski Dariusz Jerzy;/cpr/sjm-1/pl/ee631420-3c8e-439c-b238-96a25b9a55f4.html;5125;1,49;NX
1;7;9;Lewków Jarosław;/cpr/sjm-1/pl/ef69bdc1-b077-486b-a335-112a2506cb30.html;542;0,16;NX
1;7;10;Godlewski Bogusław Dariusz;/cpr/sjm-1/pl/5574bebc-8a27-4c4e-914c-37dd22c89809.html;1128;0,33;NX
1;7;11;Bera Emilian Stanisław;/cpr/sjm-1/pl/2ae2c35b-a96a-45f8-9b85-a4a666abafbc.html;2047;0,59;NX
1;7;12;Kajpust Paweł Mariusz;/cpr/sjm-1/pl/8de3e6e3-c3c4-4d8a-b0a1-537e9e9a923a.html;588;0,17;NX
1;7;13;Kołodziejska Halina Anastazja;/cpr/sjm-1/pl/f1659083-53ee-46f1-9838-85975ecbb7d8.html;1087;0,32;NX
1;7;14;Wróblewski Krzysztof Ryszard;/cpr/sjm-1/pl/f5b11a07-c074-468d-b7ef-4eccb0e4d017.html;606;0,18;NX
1;7;15;Alira Ali Jean Eric;/cpr/sjm-1/pl/85f26720-8318-49f0-881c-32352b4cbd5a.html;795;0,23;NX
1;7;16;Zbadyńska Katarzyna;/cpr/sjm-1/pl/24762402-9542-41f8-b19a-7422ce5193e0.html;520;0,15;NX
1;7;17;Kosmalski Radosław;/cpr/sjm-1/pl/f3e39042-5095-4e77-88d4-c7268d9f2124.html;777;0,23;NX
1;7;18;Solpa-Tertel Beata Bogusława;/cpr/sjm-1/pl/b2a1db74-51f3-4240-a2e0-fe2791d69606.html;669;0,19;NX
1;7;19;Sienkiewicz Aldona Agata;/cpr/sjm-1/pl/9b09e610-72f2-4973-9b2f-38730fffc612.html;932;0,27;NX
1;7;20;Sokołowska Alicja;/cpr/sjm-1/pl/111942b4-8e06-43d7-af9c-0b2518250578.html;1746;0,51;NX
1;7;21;Radzięta Krystyna;/cpr/sjm-1/pl/01e95eb6-393d-4522-933f-cfd3c9b05596.html;552;0,16;NX
1;7;22;Sadowska Maria;/cpr/sjm-1/pl/37536431-9da8-43ef-a111-220d25aeda4b.html;1827;0,53;NX
1;7;23;Jedlecka Elżbieta Barbara;/cpr/sjm-1/pl/e2d8141c-0467-444a-b38b-501e991409e6.html;1018;0,30;NX
1;7;24;Łużniak Jerzy Lucjan;/cpr/sjm-1/pl/eb0efe8e-4bb5-4ed4-837b-50c6867d32d3.html;3729;1,08;NX
20;1;1;Błaszczak Mariusz;/cpr/sjm-20/pl/eee0155a-d17b-4445-9946-853c43421f94.html;44319;9,85;PX
20;1;2;Dorn Ludwik Stanisław;/cpr/sjm-20/pl/4369e010-dc34-4ad3-8d68-86757765ffc4.html;18683;4,15;PX
20;1;3;Pietrzak - Merta Magdalena Brygida;/cpr/sjm-20/pl/27652cb2-78ca-4944-bec3-88484b926eb2.html;5679;1,26;NX
20;1;4;Szyszko Jan Feliks;/cpr/sjm-20/pl/ec61f829-34bf-4f14-9d14-14884d1e2e24.html;13636;3,03;PX
20;1;5;Sasin Jacek Robert;/cpr/sjm-20/pl/7410bd5d-270d-4d4c-b672-be8a5c110efe.html;29134;6,48;PX
20;1;6;Sikora Anna Ewa;/cpr/sjm-20/pl/24136b53-27ea-4dce-82b5-4379f7381c4a.html;7979;1,77;NX
20;1;7;Lubiak Katarzyna;/cpr/sjm-20/pl/fd20cc14-cc0d-4938-afbd-b9adfa518ac7.html;2037;0,45;NX
20;1;8;Ołdakowski Wojciech Jerzy;/cpr/sjm-20/pl/742aa1c6-497c-4994-aa7a-0c3cc1279bf8.html;2034;0,45;NX
20;1;9;Matusiak Sylwia;/cpr/sjm-20/pl/c361dc93-9b47-4158-9e67-193c9b132714.html;1437;0,32;NX
20;1;10;Żyła Edyta Julia;/cpr/sjm-20/pl/4b473a21-3215-4657-a54a-426a87cc1f19.html;1943;0,43;NX
20;1;11;Arciszewski Grzegorz;/cpr/sjm-20/pl/b34cbef4-c437-4da3-bbf1-1bf95764d40e.html;2060;0,46;NX
20;1;12;Sipiera Zdzisław Tadeusz;/cpr/sjm-20/pl/3a2f2f90-2d9c-43b5-892d-f071b907db51.html;844;0,19;NX
20;1;13;Piechota Krzysztof;/cpr/sjm-20/pl/081714d1-b5aa-4f00-9646-5600eb6520d8.html;1485;0,33;NX
20;1;14;Podgórska-Paciorek Małgorzata;/cpr/sjm-20/pl/63150148-6009-44b5-a977-ac8d2b97a394.html;947;0,21;NX
20;1;15;Iwicki Piotr;/cpr/sjm-20/pl/86f4a6bc-1157-408b-a931-3927035722ba.html;2024;0,45;NX
20;1;16;Kozak Sebastian Jakub;/cpr/sjm-20/pl/95fef973-6106-489c-9810-1f445b3d78c2.html;791;0,18;NX
20;1;17;Zadrożny Hubert Witold;/cpr/sjm-20/pl/323d705c-ef17-4a94-b3da-f38f2bbb39dc.html;859;0,19;NX
20;1;18;Wiąckowska Iwona Jolanta;/cpr/sjm-20/pl/83101c94-4645-4243-921b-e99724b071ed.html;828;0,18;NX
20;1;19;Szlaga Lech Jerzy;/cpr/sjm-20/pl/e8bea745-5080-43b8-b3bb-33c7771530e8.html;438;0,10;NX
20;1;20;Rode Barbara;/cpr/sjm-20/pl/08252db2-5f2a-48b4-aff3-b28c040a2157.html;544;0,12;NX
20;1;21;Zarzeczna Bożena;/cpr/sjm-20/pl/4c3b2030-5c12-440b-81f8-db31a61bebb1.html;1357;0,30;NX
20;1;22;Napiórkowski Jarosław;/cpr/sjm-20/pl/4e3afd71-6ea3-4521-b14a-a7c67f6124b4.html;1578;0,35;NX
20;1;23;Zalewski Paweł Czesław;/cpr/sjm-20/pl/4a33b009-0f13-46d7-bca7-aefbfb097c6d.html;1326;0,29;NX
20;1;24;Czerwińska Anita;/cpr/sjm-20/pl/7c54f9a4-88b6-4dd9-8540-9eea68a2e9db.html;3931;0,87;NX
20;2;1;Ołdakowski Jan Łukasz;/cpr/sjm-20/pl/524f6496-0fe2-4a1b-a83c-5b756fe24fe9.html;4971;1,10;NX
20;2;2;Dybowska-Kluk Elżbieta;/cpr/sjm-20/pl/4f7c45b3-ba0e-400b-9eab-94e59c3f8313.html;1289;0,29;NX
20;2;3;Janowski Konrad Filip;/cpr/sjm-20/pl/66a1cb46-20aa-4f24-ad2f-8b0a760ac9ac.html;569;0,13;NX
20;2;4;Król Lidia;/cpr/sjm-20/pl/ee4f4bac-f55d-4645-82ad-e26c04f94e2e.html;762;0,17;NX
20;2;5;Kamińska Anna Aleksandra;/cpr/sjm-20/pl/6314583d-f05b-426d-9ab4-03aca536f284.html;795;0,18;NX
20;2;6;Mioduszewska Teresa;/cpr/sjm-20/pl/31368cd8-a904-4d22-b60d-59c45f3ac68e.html;312;0,07;NX
20;2;7;Wyglądała Tomasz;/cpr/sjm-20/pl/2a27e0ec-6c2f-4c1f-8de0-e25fb139891c.html;222;0,05;NX
20;2;8;Brański Błażej;/cpr/sjm-20/pl/14a9b630-86dc-4716-927d-83da155829e1.html;191;0,04;NX
20;2;9;Żmijewski Janusz;/cpr/sjm-20/pl/a4429ca0-21c7-4211-bc81-8fa456417fae.html;253;0,06;NX
20;2;10;Lewan Olgierd Bogdan;/cpr/sjm-20/pl/861b3a48-5841-4cae-9f10-131f6c1d99ac.html;105;0,02;NX
20;2;11;Dąbkowski Marek Andrzej;/cpr/sjm-20/pl/75a7e3d3-3e39-441d-8205-4868d5faa404.html;158;0,04;NX
20;2;12;Mazloum Magda;/cpr/sjm-20/pl/34a164d6-d4db-4e7b-9e7f-938a8185d60b.html;125;0,03;NX
20;2;13;Żurkowski Piotr;/cpr/sjm-20/pl/8017eb79-901f-4260-a4ec-2081226f980e.html;97;0,02;NX
20;2;14;Szymaniak Karol Edwin;/cpr/sjm-20/pl/89d7235f-f1a2-40e5-af2b-fe09053a8d5a.html;76;0,02;NX
20;2;15;Rak Beata Maria;/cpr/sjm-20/pl/17281e5f-e012-4d92-8a48-7937f11a057a.html;217;0,05;NX
20;2;16;Dąbrowski Tomasz Zbigniew;/cpr/sjm-20/pl/ec6dba76-22f7-4d87-8995-464abba4a7e4.html;116;0,03;NX
20;2;17;Średniawa Karolina Anna;/cpr/sjm-20/pl/566c0108-f72a-43a9-8be4-102582d676dd.html;181;0,04;NX
20;2;18;Borowski Cezary;/cpr/sjm-20/pl/72b406fb-1d1a-4e93-9f6c-0ecc4e1e0441.html;128;0,03;NX
20;2;19;Orłowski Jan Waldemar;/cpr/sjm-20/pl/7f21e5db-c185-4c51-8888-a178edea568d.html;215;0,05;NX
20;2;20;Poncyljusz Jadwiga;/cpr/sjm-20/pl/8b5bbe4b-da9b-49f5-92ec-f42e32c82504.html;1369;0,30;NX
20;3;1;Piekarska Katarzyna Maria;/cpr/sjm-20/pl/613ecf85-588b-49c8-823b-2838e440e750.html;13944;3,10;NX
20;3;2;Papuga Marek Zdzisław;/cpr/sjm-20/pl/cd0edbfe-ac96-4ffb-af7a-6ce111d3e51d.html;1408;0,31;NX
20;3;3;Rud Katarzyna Tamara;/cpr/sjm-20/pl/525abb36-a748-4531-8bea-fea682acfaa1.html;504;0,11;NX
20;3;4;Izydorczyk Katarzyna;/cpr/sjm-20/pl/7712dd6a-d9ae-4d76-bb74-3973d881cd7b.html;383;0,09;NX
20;3;5;Staniewski Tadeusz Henryk;/cpr/sjm-20/pl/0dd31b3d-b862-44f7-bf9b-78f1ba069aa5.html;186;0,04;NX
20;3;6;Doroszkiewicz Konrad Tomasz;/cpr/sjm-20/pl/b5cb55cf-0ce4-447b-948f-9d4027757df2.html;285;0,06;NX
20;3;7;Szymański Grzegorz Jan;/cpr/sjm-20/pl/63f2a24d-c381-490d-a43a-62af032839af.html;949;0,21;NX
20;3;8;Oleksiak Paweł;/cpr/sjm-20/pl/63f295b0-bcd3-4dab-ad2c-4f361bc70c88.html;742;0,16;NX
20;3;9;Walczyński Franciszek Adam;/cpr/sjm-20/pl/ba9b7280-054b-46d1-a14d-4e8628b5f91a.html;594;0,13;NX
20;3;10;Klucz Jerzy Krzysztof;/cpr/sjm-20/pl/d2cfe606-feff-4f5c-8b42-e241e8510a47.html;236;0,05;NX
20;3;11;Zarębska Małgorzata Zofia;/cpr/sjm-20/pl/c99de555-0729-408b-8e3f-bbb85edbeacc.html;496;0,11;NX
20;3;12;Kościelniak Sławomir Marek;/cpr/sjm-20/pl/f698ef2c-f7f4-4e50-a603-379209785ac4.html;134;0,03;NX
20;3;13;Majewski Włodzimierz Andrzej;/cpr/sjm-20/pl/b3c21935-cd49-4a56-adfe-3cb4032edab1.html;218;0,05;NX
20;3;14;Kulesza Lech Stanisław;/cpr/sjm-20/pl/60ae74b8-6708-4062-8f33-02f07e8e8653.html;418;0,09;NX
20;3;15;Waliszewski Marcin Sebastian;/cpr/sjm-20/pl/12c29570-f192-4ebb-940b-871c95d1c61c.html;134;0,03;NX
20;3;16;Niczyporuk Mariola Iwona;/cpr/sjm-20/pl/829bee71-9d77-4d09-92f9-bd3d3a0c5203.html;170;0,04;NX
20;3;17;Wróblewska Elżbieta Krystyna;/cpr/sjm-20/pl/34a2669a-f850-4d52-abe6-650263d1b75a.html;373;0,08;NX
20;3;18;Jeziorska Beata Monika;/cpr/sjm-20/pl/3ac51961-74e3-4635-b8fa-744d89648c36.html;347;0,08;NX
20;3;19;Zieliński Robert Zygmunt;/cpr/sjm-20/pl/db5e6b98-f3a7-401d-b309-376390a174d6.html;237;0,05;NX
20;3;20;Dalkowska Barbara Ewa;/cpr/sjm-20/pl/cf052151-b98e-430f-817b-fb2e31a95d6c.html;277;0,06;NX
20;3;21;Rutkowska Lucyna Wanda;/cpr/sjm-20/pl/14ac9764-b706-425c-8d5b-48c4b589b66f.html;503;0,11;NX
20;3;22;Szczepański Łukasz Jerzy;/cpr/sjm-20/pl/634ab9b4-98e4-44d2-84cb-578b5075dcd1.html;216;0,05;NX
20;3;23;Ocipka Janusz Kazimierz;/cpr/sjm-20/pl/3a8f02e7-4759-4373-8c74-b985c8e106dd.html;985;0,22;NX
20;4;1;Dębski Artur;/cpr/sjm-20/pl/b454473b-df36-4587-8016-53eb4e53f3f0.html;15269;3,39;PX
20;4;2;Krzemińska Małgorzata;/cpr/sjm-20/pl/035430b8-f04d-4b5c-9871-355d4083cf65.html;4389;0,98;NX
20;4;3;Jakubowska Natalia Justyna;/cpr/sjm-20/pl/5eb3208d-9e5c-4c9e-8dbb-799169224afa.html;3416;0,76;NX
20;4;4;Piasecki Arkadiusz;/cpr/sjm-20/pl/b1aed5d0-8242-47d2-abd4-6bf39ae8a659.html;1922;0,43;NX
20;4;5;Ciesielska-Pleban Jolanta Irena;/cpr/sjm-20/pl/2cc668dd-3dd6-4493-856e-cab8398636e0.html;781;0,17;NX
20;4;6;Czajkowski Paweł;/cpr/sjm-20/pl/5e7d486b-1675-4edc-ad2d-a744ee34a8f8.html;1016;0,23;NX
20;4;7;Hagmajer Rafał Jerzy;/cpr/sjm-20/pl/4ceb3216-a329-4a8b-81ea-ce2b99e521df.html;903;0,20;NX
20;4;8;Wójcik Grzegorz Sylwester;/cpr/sjm-20/pl/7d4d6fc2-5b59-4052-81a4-8da50af62c61.html;727;0,16;NX
20;4;9;Zielińska Dorota Małgorzata;/cpr/sjm-20/pl/ea1275c4-a702-4189-a93b-ffe5d275a055.html;1176;0,26;NX
20;4;10;Niecz Zofia Lucyna;/cpr/sjm-20/pl/4982c84c-0fd0-4320-81f8-e07558036375.html;392;0,09;NX
20;4;11;Puchała Grzegorz;/cpr/sjm-20/pl/25400f12-240f-4dfa-95f4-d907ff5418d4.html;697;0,15;NX
20;4;12;Łukasiak Ireneusz;/cpr/sjm-20/pl/4a1d4b3e-b5da-4c16-a4cc-198b5a2ddca0.html;345;0,08;NX
20;4;13;Grunecka Marta;/cpr/sjm-20/pl/a6831eea-da9a-47fb-8464-8c32a1dd469e.html;674;0,15;NX
20;4;14;Świderska Izabela Mariola;/cpr/sjm-20/pl/76c87e0d-1471-459b-9994-f5c7cc30dd16.html;659;0,15;NX
20;4;15;Szablewski Władysław;/cpr/sjm-20/pl/e042ed42-0e40-46a6-bd3c-03006e7ff5b0.html;251;0,06;NX
20;4;16;Kołakowska Ewa Małgorzata;/cpr/sjm-20/pl/efbadfc8-1344-4c76-9f00-3e3c9fd7eda4.html;663;0,15;NX
20;4;17;Fernik-Jurek Katarzyna Joanna;/cpr/sjm-20/pl/52debdfb-c504-4628-b010-f2a8bbe5ecf5.html;231;0,05;NX
20;4;18;Bakłaszczuk Iwona Józefa;/cpr/sjm-20/pl/82d0205b-40ca-4f24-88e1-da4ed785db21.html;172;0,04;NX
20;4;19;Rzepka Grażyna;/cpr/sjm-20/pl/1c62001e-9b97-43fa-a797-944fbebd06fa.html;539;0,12;NX
20;4;20;Szmigiel Samuel Roman;/cpr/sjm-20/pl/fa6431a0-867d-425a-8c35-0e80a60774e0.html;408;0,09;NX
20;4;21;Tomaszewska Grażyna Bożena;/cpr/sjm-20/pl/30c0d77f-49b3-41ac-abd1-4d858c14c88b.html;726;0,16;NX
20;4;22;Łącki Mileniusz Jan;/cpr/sjm-20/pl/8703631f-55c9-4d8d-93b7-0383baa83698.html;402;0,09;NX
20;4;23;Szczepański Paweł Leszek;/cpr/sjm-20/pl/1901999b-7549-40c8-867c-7bcccc89d419.html;527;0,12;NX
20;4;24;Zawadzka Jolanta Anna;/cpr/sjm-20/pl/5184cd4c-71b2-47af-8a21-0632f7449331.html;2197;0,49;NX
20;5;1;Piechociński Janusz;/cpr/sjm-20/pl/fc55270b-31f9-4d4f-b935-887f31d53836.html;11638;2,59;PX
20;5;2;Nastula Paweł Marcin;/cpr/sjm-20/pl/209fc6bc-fa24-47cd-b6b7-e16da36fd210.html;3516;0,78;NX
20;5;3;Żelazowska Bożena Jadwiga;/cpr/sjm-20/pl/b48d9d9e-c716-44dc-84fe-3b077085e27f.html;2328;0,52;NX
20;5;4;Smak Danuta;/cpr/sjm-20/pl/2c595cea-7f62-4ff3-a310-32369e2eca76.html;650;0,14;NX
20;5;5;Roszkiewicz Waldemar Cezary;/cpr/sjm-20/pl/d2334de6-cecc-4617-b98a-de65443992c5.html;734;0,16;NX
20;5;6;Małolepszy Karol Andrzej;/cpr/sjm-20/pl/cb6b39a2-7111-49e7-9170-db6c04159034.html;518;0,12;NX
20;5;7;Kalicińska-Goczał Katarzyna Dominika;/cpr/sjm-20/pl/511671c5-4c19-4ce1-820c-65a3a8f50a56.html;269;0,06;NX
20;5;8;Wojtowicz Jarosław;/cpr/sjm-20/pl/b9815774-6aff-4b9c-9753-f9eb6a28bc95.html;465;0,10;NX
20;5;9;Galiński Piotr Stanisław;/cpr/sjm-20/pl/f32791f4-481d-4b3b-8000-040dcae36e63.html;753;0,17;NX
20;5;10;Kalinowski Jacek Modest;/cpr/sjm-20/pl/59cf3be9-cd90-43d3-a152-a313cfa4f1f6.html;408;0,09;NX
20;5;11;Mucha Bernard Dariusz;/cpr/sjm-20/pl/c7b2c595-40ec-4811-a25e-a684ed899bcb.html;1485;0,33;NX
20;5;12;Bartnicka Aneta Renata;/cpr/sjm-20/pl/6193f0c6-e515-49e6-a5fc-a84178e3d533.html;990;0,22;NX
20;5;13;Fortuński Wojciech Stanisław;/cpr/sjm-20/pl/67660120-98b5-4c2d-ac04-9a852e2dbf59.html;805;0,18;NX
20;5;14;Bodzak Małgorzata Jadwiga;/cpr/sjm-20/pl/8b4a0d5d-a371-41d0-bb4f-9455c4a03b71.html;506;0,11;NX
20;5;15;Kopeć Andrzej;/cpr/sjm-20/pl/45537fd6-fbe4-453b-84a6-2eadaa09f825.html;894;0,20;NX
20;5;16;Bala Agnieszka Joanna;/cpr/sjm-20/pl/4a23723e-3a8e-49df-94e4-719c5e71d43b.html;274;0,06;NX
20;5;17;Gajewska Anna Katarzyna;/cpr/sjm-20/pl/fc2cf894-39c1-453b-8ab1-fc127b21c790.html;525;0,12;NX
20;5;18;Rokicki Tadeusz;/cpr/sjm-20/pl/0e97baca-bc24-4aa7-b9c2-27f3e08d5d84.html;265;0,06;NX
